# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Oct 27 11:45:38 AEST 2020 [seed=1603763128707]
# keywords: discretized_branch_rates
state	joint	prior	likelihood	WPN_cognates_2020-10-12.treeModel.rootHeight	WPN_phonotactics_2020-10-12.treeModel.rootHeight	WPN_cognates_2020-10-12.treeLength	WPN_phonotactics_2020-10-12.treeLength	tmrca(WPN_cognates_2020-10-12.KanyaraMantharta)	tmrca(WPN_cognates_2020-10-12.Kartu)	tmrca(WPN_cognates_2020-10-12.Marrngu)	tmrca(WPN_cognates_2020-10-12.Ngayarta)	tmrca(WPN_cognates_2020-10-12.NgumpinYapa)	tmrca(WPN_cognates_2020-10-12.SouthWest)	tmrca(WPN_cognates_2020-10-12.ThuraYura)	tmrca(WPN_cognates_2020-10-12.Wati)	tmrca(WPN_phonotactics_2020-10-12.KanyaraMantharta)	tmrca(WPN_phonotactics_2020-10-12.Kartu)	tmrca(WPN_phonotactics_2020-10-12.Marrngu)	tmrca(WPN_phonotactics_2020-10-12.Ngayarta)	tmrca(WPN_phonotactics_2020-10-12.NgumpinYapa)	tmrca(WPN_phonotactics_2020-10-12.SouthWest)	tmrca(WPN_phonotactics_2020-10-12.ThuraYura)	tmrca(WPN_phonotactics_2020-10-12.Wati)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	bcov.alpha.2	bcov.s.2	frequencies.21	frequencies.22	hfrequencies.21	hfrequencies.22	alpha	WPN_cognates_2020-10-12.ucld.mean	WPN_cognates_2020-10-12.ucld.stdev	biphone_binary_2020-10-12.ucld.mean	biphone_binary_2020-10-12.ucld.stdev	WPN_cognates_2020-10-12.meanRate	WPN_cognates_2020-10-12.coefficientOfVariation	WPN_cognates_2020-10-12.covariance	biphone_binary_2020-10-12.meanRate	biphone_binary_2020-10-12.coefficientOfVariation	biphone_binary_2020-10-12.covariance	WPN_cognates_2020-10-12.treeLikelihood	biphone_binary_2020-10-12.treeLikelihood	WPN_cognates_2020-10-12.branchRates	biphone_binary_2020-10-12.branchRates	WPN_cognates_2020-10-12.speciation	WPN_phonotactics_2020-10-12.speciation
470000	-22124.94836564976	-1429.7436464914306	-20695.20471915833	6019.95031305271	6970.157141831747	112495.23621359943	108424.90723518995	3215.949163728663	4131.120092510093	2805.0505894706052	4465.004069081466	4422.467760079808	1243.4329108360303	1095.2659171448302	4229.451712669009	2920.569332575376	4115.513385058989	2314.3536696591677	3818.887352335318	2740.509541016828	1577.466773743563	3075.1470054275187	3075.775087547594	5.400559350290771E-4	0.0	0.537	0.35295886736241744	0.13021634249002714	0.9003745243037979	0.09962547569620221	0.5	0.5	3.1522626978463674E-4	0.15202491165292698	0.6772127497279173	0.3227872502720842	0.5	0.5	0.4158059410235646	7.816835247570521E-5	1.1317824780163475E-4	8.173678888510537E-5	2.2348180470244556E-4	5.142758500341449E-5	1.2060901941572302	-0.09634208337689826	4.2814130281749344E-5	2.0125338725593065	0.00296298724466797	-11083.00273344158	-4677.105019977799	-383.0738674778016	-383.0738674778016	-379.4654650132599	-377.8021501017868
480000	-22089.570781333296	-1429.1920813514355	-20660.37869998186	5465.972977367698	6987.720974470755	101460.77714246958	107908.26067967864	3015.004832134007	3295.2863511078235	2283.4544606951986	3668.809803783582	3900.793443902963	1193.4372655266932	1385.2699660346327	3801.461723791016	3182.845279630312	3825.83150893125	2920.2545912581218	3582.577795477224	2932.870439601562	1959.8601075933734	3088.5620655422113	3045.8336827468784	5.700712640319271E-4	0.0	0.537	0.34976330159253644	0.21213634071131032	0.8985776204464171	0.10142237955358305	0.5	0.5	0.001540419978145653	0.16793123390697892	0.646865306750217	0.3531346932497844	0.5	0.5	0.35952823497632125	8.420415302881367E-5	1.139933627333619E-4	9.466485588305391E-5	2.919459204129877E-4	5.4055649930749075E-5	1.1760970690305548	-0.06506242796179995	4.612228134418485E-5	1.603987938549522	0.06813622722048346	-11077.428387639635	-4655.464388849246	-383.0738674778016	-383.0738674778016	-374.56143730446354	-377.2587824505824
490000	-22129.002339082428	-1427.423806102422	-20701.578532980006	5832.235741389978	6989.821016013106	94787.53532067314	116066.46928862881	2349.7775536500144	3461.905378444757	2097.3577112527773	3961.659627249865	2749.9325228124862	997.952753763976	1324.5476711812387	3781.2906695391994	3400.6833621459814	4297.829029544551	2914.4185607869595	4005.1694675808317	2296.629963904615	2230.524303845838	3506.3514281500297	3200.75511929111	5.527426386419684E-4	0.0	0.537	0.3276077262281093	0.1964813896917367	0.901457297235669	0.09854270276433114	0.5	0.5	0.005447748206732312	0.24410954100348578	0.6522440097775207	0.3477559902224807	0.5	0.5	0.3229701213955371	8.671312452456811E-5	1.2606523636641954E-4	6.64454542396226E-5	1.411784189663112E-4	5.966376346822018E-5	1.2187955192306503	-0.020173805225682944	3.598553561699686E-5	1.3103004684779356	0.030939860254013945	-11079.928872385803	-4670.026446725328	-383.0738674778016	-383.0738674778016	-372.3798879526524	-380.2573487575693
500000	-22101.353769067224	-1424.7439084598684	-20676.609860607354	6844.592072675048	6937.324329013615	100607.94602022236	110317.09535258122	2430.5521960898523	2520.425897411934	1948.011803473853	4073.92837404623	4535.424439512506	942.1393778701062	1703.0890213715686	3186.8215895525627	3099.3681126236775	4095.8513982250324	3024.3179420453057	4071.721432704946	2166.277276982011	1883.762780263516	3098.5312208611167	3072.5349570355233	5.614550604807708E-4	0.0	0.537	0.37841577155051637	0.2072920672182466	0.903670386246535	0.09632961375346528	0.5	0.5	2.689395418057771E-4	0.15663836954722665	0.6766319438423734	0.323368056157628	0.5	0.5	0.3210266530800573	8.483501734490035E-5	1.2201188882770559E-4	9.026949255472095E-5	1.779645502203103E-4	5.502091009978434E-5	1.209296335854107	0.006707353742799134	4.832491478793474E-5	1.2313180657353107	0.11909702232722293	-11074.078214667066	-4682.440970063331	-383.0738674778016	-383.0738674778016	-375.22748110734307	-378.2443678309007
510000	-22112.808175245296	-1429.0957966437732	-20683.71237860152	6805.322684917621	6996.610510144152	95560.51128724193	111176.85870135803	2537.467783300256	2658.6392704089712	1329.3464588520724	3891.8072438706845	2705.191830159354	1245.2411686676696	2292.517102584719	2959.660495452788	2795.063763314084	4259.020635452748	2621.702074102712	3849.3661412494184	2316.112792916626	1889.0831096827694	3377.2431726944205	3047.125720122641	6.949617653517747E-4	0.0	0.537	0.402736544856448	0.10738043087262925	0.9022758159675426	0.0977241840324576	0.5	0.5	0.0017526413633285557	0.1607750051011962	0.6756365088262872	0.32436349117371416	0.5	0.5	0.3184934423839166	8.605068237941605E-5	1.013831771047587E-4	8.756262671323869E-5	2.0818213669897355E-4	6.199073586430323E-5	1.0680970874530429	0.1348970106112869	4.0781926516931225E-5	1.4019768742322833	0.012062814060281663	-11096.109642813808	-4661.425287325611	-383.0738674778016	-383.0738674778016	-373.4772583041675	-380.6884300368525
520000	-22102.469839956884	-1426.6276843242783	-20675.842155632607	5972.444783558361	6932.852074629576	91060.75230728571	114951.21298247341	2395.846791655703	2266.130530065274	1482.8198662503514	3335.5273618682504	2593.181343625877	838.9243388652935	2384.427298425373	2951.6292707887883	3250.411406446823	4254.069235661101	2712.3401347591052	3856.769971707857	2691.3172831622687	2247.0922285485076	4277.209538813062	3057.0741560751503	6.010958005227099E-4	0.0	0.537	0.4083801929688666	0.16646755735522464	0.8989701714281265	0.1010298285718737	0.5	0.5	0.004690397654684504	0.16323895420869455	0.6403076516597309	0.3596923483402705	0.5	0.5	0.3037258935274502	8.880759160487901E-5	1.0540174372104016E-4	1.0150305219917296E-4	2.920616665687373E-4	6.057450735954819E-5	1.0992611457793964	0.1058978923960807	4.2200318037329676E-5	1.5010020507245343	0.11862496813761737	-11079.528510061451	-4671.990868164538	-383.0738674778016	-383.0738674778016	-370.83611715866397	-380.4219052521355
530000	-22126.10527591332	-1423.7877769093707	-20702.317499003948	6242.909776440398	6993.602070254398	82913.47492679107	116389.48956193883	2166.2744390971375	2290.509499043099	1354.7506053364705	2974.6564053739467	1851.2430967546143	650.8716076605197	2578.302914555833	3077.718202704753	3231.5389107008273	4301.132737767902	2952.337320488436	3843.511644016698	2783.9684126270618	2344.865881729431	3564.375958512619	3027.0596462078893	5.657098835960622E-4	0.0	0.537	0.4078116430252373	0.19542799140586362	0.9019607265452306	0.09803927345476954	0.5	0.5	6.905552104255815E-4	0.12194417858335095	0.6616569963966699	0.3383430036033314	0.5	0.5	0.3045807521970638	9.748389546715828E-5	1.294897543874805E-4	8.35707943065629E-5	2.1429159139627754E-4	6.48171563441748E-5	1.195332627706028	0.08810217846867167	4.102461021076272E-5	1.393836362046726	0.11629769718864193	-11094.99978705753	-4676.942805628433	-383.0738674778016	-383.0738674778016	-368.4021546487424	-380.2563896046548
540000	-22125.91945483743	-1429.6614124160728	-20696.258042421356	6936.0843183145935	6967.661477160772	94980.1984441271	116801.05575997921	2721.984616575173	2178.581249163118	1674.0600847205953	3014.7971871411314	2311.174045424528	1102.3570330204739	2642.0025428901977	3265.196557247653	3562.3314188727954	4316.300699058843	2853.718102991777	3801.8894914574125	2645.222284152404	1936.4258731119785	3945.6878750970563	3043.2920053087623	6.851647595549766E-4	0.0	0.537	0.40660909587600974	0.07388418273637047	0.9041049332746557	0.09589506672534455	0.5	0.5	0.002415318218473681	0.1514177980123469	0.673522266803303	0.3264777331966982	0.5	0.5	0.2966739486171277	9.113845298498037E-5	1.2063513405430224E-4	6.963552468286093E-5	1.0828041533010158E-4	6.047315703046198E-5	1.2739457749063967	0.062373890134612385	4.274051683604526E-5	1.1691312606695907	0.11782794685549713	-11079.792571254746	-4686.262346992128	-383.0738674778016	-383.0738674778016	-373.1204533820391	-382.7258468876654
550000	-22126.65503599957	-1425.1114301568819	-20701.54360584269	6426.938501775493	6988.973195183974	96002.11046730129	116502.12862848057	2657.85537000305	1990.6925775976695	1831.1215510515167	3468.051300028318	2328.8466147416298	1483.4302835938088	1668.9749776534827	3737.4178982153508	3495.584956975574	4551.6516611227	2847.36693147912	3973.394462563788	2551.896725192003	1547.0326917229652	3738.164942020858	3044.6935091079326	5.797803463965336E-4	0.0	0.537	0.31339767246373523	0.1700918516187155	0.9057829720369575	0.09421702796304282	0.5	0.5	0.0035442738178757104	0.16925835340128428	0.6594970979319876	0.34050290206801354	0.5	0.5	0.3764829143799733	7.742545371531238E-5	8.355272464112728E-5	6.149186356519704E-5	1.0153448736215815E-4	5.9142859101793635E-5	1.0510970134964102	0.047681844616563135	3.874741527439598E-5	1.2511910011331477	0.21426123548221437	-11081.997760667828	-4682.984803972037	-383.0738674778016	-383.0738674778016	-372.7042185326357	-380.76504548749773
560000	-22124.433473644134	-1431.4993936179917	-20692.93408002614	6791.112459043758	6888.81148677747	100401.90848403679	111044.00513013324	2666.748249256303	2100.3216742416066	1938.021106470711	3966.1006857916313	2331.4800608794067	1715.284527054699	1401.3259858646168	3613.374023275604	3413.3422093481468	3983.631350998986	2717.8014052884823	3812.325680512139	2724.894663637938	1829.3514883280616	3732.794489582635	3020.4134849200173	6.224443300691112E-4	0.0	0.537	0.254024567554121	0.19021085093034926	0.9023792337689125	0.09762076623108777	0.5	0.5	3.168661367559345E-5	0.14859164153842908	0.6815583953832073	0.31844160461679394	0.5	0.5	0.27712679149062835	7.710783734149213E-5	8.916469475550354E-5	7.243190851350761E-5	1.16015108618538E-4	5.7135176105482764E-5	1.1242875254062246	-0.01796643779687333	4.82223960479007E-5	1.4231144008453622	0.004975866587978932	-11089.32787551478	-4671.508730959849	-383.0738674778016	-383.0738674778016	-374.546877663534	-378.939905871884
570000	-22115.282873822704	-1423.1058624442137	-20692.17701137849	5295.058693893206	6834.617861688971	81240.15886704532	110707.31075577097	2171.949223505013	1643.1858218544064	1429.625006868075	3444.7363630398095	1720.9199093271893	1286.572587434435	1390.3144208337071	2925.6958537572746	2996.3190679268955	3817.388471472022	2954.068530014044	3626.3547594712813	2330.2849173413865	2183.3408650634296	3724.6342732699504	3033.334636585893	6.415450510359981E-4	0.0	0.537	0.42529339868389593	0.20058067595473988	0.9035392268296576	0.09646077317034264	0.5	0.5	0.006583753969497126	0.08844319497176353	0.6664737101085959	0.3335262898914053	0.5	0.5	0.39359727069863004	9.783236728902312E-5	1.2793153810017308E-4	5.8780244362010806E-5	1.155398655396787E-4	6.484689217346057E-5	1.250515101566752	-0.047601982982211105	4.389506230936872E-5	1.271878431636913	0.1841653554520349	-11088.762266323922	-4671.80003406863	-383.0738674778016	-383.0738674778016	-366.2632025800618	-379.0649367093263
580000	-22135.675162044146	-1428.068343954235	-20707.606818089913	5705.5888556984355	6981.346700492014	95414.19413146537	113436.62846282813	2284.8295582794335	1842.7318326207005	1862.1036600227285	4464.8902529247125	2440.9833336282645	2286.912000378374	1365.970331273096	3539.732926208096	3204.5446162359635	4044.6861459628294	2353.477114484831	3697.0451474851757	2480.5845625244124	2241.441119721167	4218.2697929449105	3041.9423958636166	5.261555621820582E-4	0.0	0.537	0.2869537676060351	0.18822031166131095	0.9007299839111763	0.0992700160888239	0.5	0.5	2.864049286115309E-4	0.13047862654179232	0.6963780523404393	0.30362194765956196	0.5	0.5	0.3385980092235816	8.908025505817178E-5	1.0366744457382225E-4	5.720706100897418E-5	1.0383648574670446E-4	6.554875653016884E-5	1.1059336802665851	-0.015113542307907155	4.2699495875606336E-5	1.168842253083666	0.14112632560816168	-11081.29904312326	-4677.399205631747	-383.0738674778016	-383.0738674778016	-372.9513625046681	-379.07386240781864
590000	-22138.897403521285	-1438.5917124360758	-20700.30569108521	6812.120928205841	6958.627039801948	112275.88305328104	118948.4643563599	2783.2647593504817	2534.01552925751	1593.8437146565275	5190.375146882445	2566.2422028441515	2605.8943123790473	2654.530745571811	4875.76984902837	3217.1702451046112	4324.876211595397	3063.7576100959236	3982.975616555516	2772.049400829773	2086.7377831944546	3718.637933242094	3044.677146031946	5.474486750746101E-4	0.0	0.537	0.2525960474637744	0.17705337981916044	0.8978823380130923	0.10211766198690797	0.5	0.5	0.0024719748046158254	0.215515171367242	0.6683571706692768	0.33164282933072436	0.5	0.5	0.3007176560972236	7.17868698179497E-5	9.113578418028635E-5	4.818237553343351E-5	6.751339203149444E-5	5.2353898333706974E-5	1.1501873503497182	0.0472578903238922	3.8844865389122215E-5	1.1049745527774637	-0.01011193741589399	-11084.91633522198	-4683.950009709276	-383.0738674778016	-383.0738674778016	-379.3002610492809	-381.2188822781068
600000	-22126.862507705377	-1442.8752678200742	-20683.987239885304	6846.979517809068	6907.736848236705	121646.50634928641	119585.15853048874	2780.469040321851	2725.8488709223384	1696.9930399041693	5351.976637756079	2847.4115586032763	3849.191137487669	2724.3190129433415	5217.130094529717	2834.9484886508717	4736.334791024583	2799.196883164106	4217.20841883361	2905.0174581962524	2297.0351695233753	3464.928172544991	3030.595180715612	5.640909775746098E-4	0.0	0.537	0.3085170531133075	0.15278613851897302	0.8997121178653017	0.10028788213469847	0.5	0.5	0.0017225565442214109	0.12937945370366008	0.6951617970997801	0.3048382029002211	0.5	0.5	0.3434677695029162	6.71003679600713E-5	8.903077754581324E-5	6.335470131758772E-5	9.997544760835093E-5	4.968655280362767E-5	1.1661151681248192	0.18152709664385736	4.622184108148338E-5	1.1652291905159116	-0.015621634322932093	-11087.802310522859	-4675.954008468205	-383.0738674778016	-383.0738674778016	-383.05814578334366	-381.6227378014455
610000	-22118.698730297838	-1433.8316549361061	-20684.86707536173	6529.987283068314	6994.457277551437	109346.67457014669	117784.85013647504	3156.4026104195045	3437.207204140785	1384.239546819147	4029.483045765649	2679.6846311484496	2530.6807317885145	2128.7819626045266	4354.14789140141	3269.8746950137115	4764.362625130867	3014.9214205618446	3998.0734705620544	2500.148184515407	1550.3802104420008	3412.43115436927	3043.9385820156917	5.570004709114228E-4	0.0	0.537	0.4180415922078649	0.17611918697718976	0.9060076117430779	0.09399238825692226	0.5	0.5	0.004238558946044954	0.129680046355955	0.6819172146934555	0.3180827853065458	0.5	0.5	0.3434677695029162	6.75337589127266E-5	8.085362489616173E-5	6.356350209397363E-5	9.85775393782758E-5	4.858500472274785E-5	1.1005581275989915	0.14957686976721937	4.499036311417355E-5	1.1466014940392752	0.14576125220870506	-11082.154402427923	-4676.914229137745	-383.0738674778016	-383.0738674778016	-378.2508652914475	-380.90240956019073
620000	-22128.770108636156	-1434.4667859553595	-20694.303322680797	6306.84497965781	6988.264502930074	99851.28617751865	119623.37270062306	2277.3054230383386	3072.8572197940084	1210.126937113079	4223.725523801623	2425.8115278871846	2484.079933929132	1667.1194526083018	3481.551250557216	3093.3649316841224	4554.292047035242	2827.86064847321	4297.467392342211	2686.3352732166813	2359.513702696853	3963.0015869300873	3049.678455197809	6.281306766571629E-4	0.0	0.537	0.3303305721364957	0.2068368208281159	0.9032382218669105	0.09676177813308946	0.5	0.5	0.00273342900403122	0.11019794054461893	0.6640310992814231	0.3359689007185781	0.5	0.5	0.3251638830548971	8.461298207602152E-5	9.750075400002638E-5	6.903214562591953E-5	1.2242326834015357E-4	5.957559461405214E-5	1.1003889145757513	0.19002376798531748	4.342429828316125E-5	1.3014852181444483	0.3206801272960563	-11079.491599558403	-4680.343294974326	-383.0738674778016	-383.0738674778016	-375.1396909203493	-382.96995802029755
630000	-22147.86743597842	-1425.4894770820313	-20722.377958896388	4995.252279738367	6960.841264557722	80942.90134195513	115431.27869294355	1806.5969131037496	2839.333719311281	985.270099165269	3146.152597920356	1887.1473998052518	2175.1346966189685	1227.4011466504087	2877.032411403194	3083.529350911586	3507.5358965627715	3002.1372920471968	3871.5561251438003	2914.8928375203877	1828.187404919097	3790.462494683519	3039.943252901778	5.919888541166953E-4	0.0	0.537	0.3717302404979981	0.1870008800520154	0.899778842345031	0.100221157654969	0.5	0.5	0.0013870242289409228	0.16942455300518097	0.6496747202080857	0.35032527979191563	0.5	0.5	0.35183629554906815	9.602204031082022E-5	1.0951438642449414E-4	6.056976039526822E-5	8.904944935513113E-5	6.950535415547569E-5	1.0521167208710431	0.30810332774910043	4.257166630392147E-5	1.3334075413152573	-0.05922763984030245	-11083.826292869084	-4681.314691157995	-383.0738674778016	-383.0738674778016	-366.8246774490083	-380.09659113767935
640000	-22128.606365825115	-1434.4624069693175	-20694.1439588558	6501.7442845736805	6957.20722467073	106832.117018934	118231.23718695214	1949.7448050022047	3766.2668142043785	1667.3007338542595	4157.033443654753	2571.1567558341994	1976.6255641937998	3503.558036383553	4160.605786716286	3476.9529443011843	4361.419588334531	2661.4861212477117	4208.445775090995	2458.2456289774495	1832.0844191817048	3979.8540288422046	3031.4125408235395	4.872832484597606E-4	0.0	0.537	0.3095327089409458	0.1403606324596408	0.9008909217131613	0.09910907828683864	0.5	0.5	0.002782263274902914	0.14945677725690396	0.6758730477066163	0.3241269522933851	0.5	0.5	0.3615911467073003	8.08462197435534E-5	9.81877024234927E-5	5.9090410002033326E-5	1.0403004371907478E-4	5.508552743332273E-5	1.085680031614193	0.16431958575476246	3.8778792488146416E-5	1.4952943856257406	-0.007572977023027463	-11079.860306786735	-4676.255283866015	-383.0738674778016	-383.0738674778016	-378.1311442975367	-380.7468323989431
650000	-22119.99983808858	-1435.3672437579098	-20684.63259433067	6918.497699804523	6909.604164539254	99577.96986504822	119250.87469210307	2013.1207830960016	2855.082981156616	1742.1634359051473	3921.4149548378023	2460.171869927801	1624.4310806784308	2638.9525055358904	3942.501039422247	3316.8609306718427	3980.3670340801314	2839.9491813890004	4116.726320719497	2779.615510970294	2171.3335442937855	4166.692249962647	3037.7353236811728	6.305731785538346E-4	0.0	0.537	0.30380882806139514	0.16538905046874394	0.8999584606157687	0.10004153938423137	0.5	0.5	6.529942741191893E-4	0.12386459503780722	0.6542459650519287	0.3457540349480728	0.5	0.5	0.3614050482850473	7.403203362131351E-5	8.405342755658529E-5	6.756306504354187E-5	1.0603251600581875E-4	5.585372187455238E-5	1.0272488992817412	0.11525014938342149	4.634390115761702E-5	1.4037750452288675	0.0018887950401109176	-11081.52029798809	-4681.004123954422	-383.0738674778016	-383.0738674778016	-374.93880509755365	-382.6236395656813
660000	-22129.39394158054	-1431.709323718009	-20697.68461786253	6242.027439834833	6998.5876006036515	100135.83534423585	118397.30625210512	2270.303253456479	2943.8163831845563	1398.4114059635872	4099.977967158431	2543.2844897781515	1315.6918259672916	2869.424126503661	3839.6672629594004	2934.003697581889	4379.780279008773	2798.221127658102	4353.00893690853	2738.264676172867	2058.137530315038	3958.0312724166024	3041.7131732749426	5.36981684031228E-4	0.0	0.537	0.3214164644677425	0.14640325516070682	0.9012252831639354	0.09877471683606463	0.5	0.5	0.0026451499686010703	0.14214298262103264	0.6783061591183455	0.32169384088165603	0.5	0.5	0.33175348292461965	7.673572855686157E-5	9.477712037084436E-5	5.094335160709231E-5	8.159392413192538E-5	5.7900997335997606E-5	1.048987530804099	0.07593160777404463	3.533358085727951E-5	1.1111946928096665	0.10614473139238641	-11077.933265404663	-4675.325016497015	-383.0738674778016	-383.0738674778016	-374.935144696767	-381.1858753597353
670000	-22124.68884910319	-1434.2317068709963	-20690.457142232193	6888.10282089159	6949.9410388780925	101326.52143018116	118638.75220344058	1869.517920441558	2405.712171152832	2762.050187096043	4242.242623042785	2485.4943421834023	1720.8449027698316	2830.9025343206536	3745.4936086215494	3070.2964701051387	4587.01675575999	2836.2122145861044	4101.082797299435	2781.1616080296412	2311.575575851744	4615.335972991196	3116.534429536971	5.289026658877431E-4	0.0	0.537	0.36110583981208755	0.22013872924656433	0.8974088014479606	0.10259119855203945	0.5	0.5	0.003916250183388723	0.10420348389194281	0.6864163032011824	0.31358369679881903	0.5	0.5	0.3433281944712906	7.695207508702892E-5	8.401994888924772E-5	7.405659116622784E-5	1.389239823680091E-4	5.7129585482980445E-5	0.9376154126051394	0.0672309464255035	5.014559583667232E-5	1.1780728158135352	0.2089982345116758	-11079.589656186674	-4673.907554515237	-383.0738674778016	-383.0738674778016	-376.2858071021313	-381.22442252285657
680000	-22123.723891226517	-1433.4537743927328	-20690.270116833784	6947.321247242195	6952.824128521017	97429.16820800041	113337.0381096958	1802.074842201453	2309.180135114889	2244.459235008011	4088.4014153366106	2749.883507969511	1322.8446052677527	2490.010807798718	3798.459835695288	2881.801421211252	4575.846776575281	2161.186384507881	3719.874877578838	2764.401077285119	2155.0427281168745	3379.5826635747426	3086.140451556894	6.524141771096176E-4	0.0	0.537	0.2965278881053729	0.20329764293930525	0.8951120763325848	0.10488792366741521	0.5	0.5	0.0012496436333112105	0.11001093894969184	0.6757530613346262	0.32424693866537524	0.5	0.5	0.29456710713033774	7.432414656808196E-5	8.069508619480426E-5	7.27620728117276E-5	1.1719710818129736E-4	5.782574948176912E-5	0.9410182643248132	0.07519411237840708	5.193017641950437E-5	1.0274889774918419	0.035876283672659166	-11078.805725022756	-4687.007637366227	-383.0738674778016	-383.0738674778016	-374.3065688511707	-380.5789006405735
690000	-22105.57630980078	-1425.9647574701833	-20679.611552330596	5861.755359825771	6849.8422027744555	94398.25119324723	109451.50943013345	1894.028577058258	3054.805436965982	1616.3523186695736	3721.329804403166	2660.1257119479988	1171.0308098112307	3357.1812813124193	3792.2292879579422	2994.316599411508	3902.1079772582807	2456.7352319975093	3335.5306789673004	2143.703807697324	1880.7436101741232	3044.7960226488053	3038.735790123557	5.629784983640717E-4	0.0	0.537	0.35305853666002934	0.13608421651224448	0.8977176224224354	0.1022823775775646	0.5	0.5	0.003644885210549075	0.13808550833960662	0.6465378808001794	0.3534621191998221	0.5	0.5	0.35733749834096395	7.99787372420494E-5	9.903253893266917E-5	8.7102996888562E-5	1.968533081028828E-4	5.865141250687623E-5	1.0607220481060062	-0.014260740638831749	5.4757782712373564E-5	1.3765687387598136	0.13502803824011791	-11074.233104285968	-4678.082588774325	-383.0738674778016	-383.0738674778016	-372.37484904554606	-377.400497366396
700000	-22142.642313749857	-1431.5395137704259	-20711.10279997943	6221.300055402292	6970.210839139844	94674.01863879735	113811.05304472467	1845.5818990687542	2199.0009585869725	1590.1321926639007	3597.6367096853814	2899.3317171056065	1779.7576276594168	2382.707545128386	2910.5055109352456	3378.309899381552	3730.3372033412884	2591.6971515904315	3608.099712341649	2617.903569771584	2369.932074066356	2897.8904621555657	3003.475031670749	6.782129566159351E-4	0.0	0.537	0.373030498391913	0.1890174871731333	0.9050491860843276	0.09495081391567237	0.5	0.5	0.001594903170897382	0.15181791413867704	0.6581009766013157	0.34189902339868583	0.5	0.5	0.2621061000424851	7.996969734440593E-5	1.0826145603912943E-4	6.18826736955558E-5	1.0021591647764494E-4	5.776794267228746E-5	1.1872880954433793	0.033542715507617345	4.566709734010155E-5	1.2218671028120205	-0.030494508183765603	-11076.532392040508	-4693.713321160214	-383.0738674778016	-383.0738674778016	-372.359633585543	-381.3095824576597
710000	-22137.38454983203	-1432.4683521225481	-20704.91619770948	6358.145805947092	6823.034653418159	106079.98518312185	112012.43286817973	2104.5391585822676	2727.6022063665514	1487.1595942082804	3572.854340466708	3034.3457883843953	1223.0909456210402	2361.1727640371087	4203.427010694377	3280.5997333701685	3837.5323002123623	2586.5175093168373	4021.1739859687186	2295.4048461124235	2583.375236805255	3058.731578357305	3080.9573470579176	5.868111959212712E-4	0.0	0.537	0.39910797754297866	0.18066362969323102	0.896619177256472	0.10338082274352786	0.5	0.5	2.904514721471327E-4	0.13814943918685035	0.6586470646547443	0.3413529353452572	0.5	0.5	0.39440890935212247	7.974542312569933E-5	1.2044360726070788E-4	5.970387917407015E-5	7.869895904165174E-5	5.1815161389768314E-5	1.2696045085088126	0.07827873454509891	4.220158954058958E-5	1.0418339549728293	0.21098683365741092	-11078.13398424417	-4686.179770812967	-383.0738674778016	-383.0738674778016	-377.1729059566934	-378.8740877014251
720000	-22130.152503157864	-1426.682252675165	-20703.4702504827	6280.150090342833	6973.225729305967	87851.96078775545	111661.51295133641	1487.3586343365462	2641.692748893553	1843.3191292517386	3327.691560508238	2996.8396768149096	807.9660516753522	1947.1439384540251	2995.278749569378	2887.023538795289	4207.273816832983	2705.429166372723	4082.539592291183	2375.7599191176464	2273.7906120344464	3364.2235137482903	3131.0274366236035	6.311701840467923E-4	0.0	0.537	0.30488551238107886	0.17043347757945537	0.8989466711341364	0.10105332886586335	0.5	0.5	1.8169294679228225E-5	0.15850054625917526	0.6423618497295971	0.3576381502704045	0.5	0.5	0.3303398953381428	9.291284795727134E-5	1.3471801154814564E-4	7.49580069488973E-5	1.3304917604475334E-4	6.623786122658339E-5	1.2028560900010152	0.05426158856265032	4.7263370629888994E-5	1.2857323951405817	0.08119824764191864	-11078.37855054066	-4673.356751939967	-383.0738674778016	-383.0738674778016	-369.630420063744	-379.5390579408127
730000	-22112.991333547685	-1424.8975282751899	-20688.093805272496	6594.858106153186	6807.813868690973	88128.16413007719	114532.26597717799	1379.9071382814016	2736.055682980776	1678.46179999987	3478.572282005435	2550.6036515877504	672.2679803346977	2071.3170409743334	3421.4180019178075	2415.8158554103375	4357.660560884594	2711.817071086118	3763.9453978276556	2943.47561915175	2629.556174426975	3092.165833395138	3098.3230888919907	6.159545111565461E-4	0.0	0.537	0.37861214226951484	0.10953663543947736	0.9065849614535848	0.09341503854641488	0.5	0.5	8.954969750301759E-4	0.12326165740118598	0.6186764178714768	0.38132358212852496	0.5	0.5	0.33796024666615804	9.846636619562951E-5	1.5245615948333944E-4	6.235426202146336E-5	9.019125834808649E-5	6.581074309300065E-5	1.2585906356297523	0.03375076132252501	4.530235077620295E-5	1.088304167258412	0.3004045171797502	-11082.914515275159	-4678.405466401359	-383.0738674778016	-383.0738674778016	-370.46682296446244	-380.0224958195491
