tip_label,Alv_Alv_pl_fwd,Alv_Dent_pl_fwd,Alv_Edge_pl_fwd,Alv_Glide_pl_fwd,Alv_Glot_pl_fwd,Alv_Lab_pl_fwd,Alv_Pal_pl_fwd,Alv_Retr_pl_fwd,Alv_Vel_pl_fwd,Alv_Vowel_pl_fwd,Dent_Alv_pl_fwd,Dent_Dent_pl_fwd,Dent_Edge_pl_fwd,Dent_Glide_pl_fwd,Dent_Glot_pl_fwd,Dent_Lab_pl_fwd,Dent_Pal_pl_fwd,Dent_Retr_pl_fwd,Dent_Vel_pl_fwd,Dent_Vowel_pl_fwd,Edge_Alv_pl_fwd,Edge_Dent_pl_fwd,Edge_Edge_pl_fwd,Edge_Glide_pl_fwd,Edge_Glot_pl_fwd,Edge_Lab_pl_fwd,Edge_Pal_pl_fwd,Edge_Retr_pl_fwd,Edge_Vel_pl_fwd,Edge_Vowel_pl_fwd,Glide_Alv_pl_fwd,Glide_Dent_pl_fwd,Glide_Edge_pl_fwd,Glide_Glide_pl_fwd,Glide_Glot_pl_fwd,Glide_Lab_pl_fwd,Glide_Pal_pl_fwd,Glide_Retr_pl_fwd,Glide_Vel_pl_fwd,Glide_Vowel_pl_fwd,Glot_Alv_pl_fwd,Glot_Dent_pl_fwd,Glot_Edge_pl_fwd,Glot_Glide_pl_fwd,Glot_Glot_pl_fwd,Glot_Lab_pl_fwd,Glot_Pal_pl_fwd,Glot_Retr_pl_fwd,Glot_Vel_pl_fwd,Glot_Vowel_pl_fwd,Lab_Alv_pl_fwd,Lab_Dent_pl_fwd,Lab_Edge_pl_fwd,Lab_Glide_pl_fwd,Lab_Glot_pl_fwd,Lab_Lab_pl_fwd,Lab_Pal_pl_fwd,Lab_Retr_pl_fwd,Lab_Vel_pl_fwd,Lab_Vowel_pl_fwd,Pal_Alv_pl_fwd,Pal_Dent_pl_fwd,Pal_Edge_pl_fwd,Pal_Glide_pl_fwd,Pal_Glot_pl_fwd,Pal_Lab_pl_fwd,Pal_Pal_pl_fwd,Pal_Retr_pl_fwd,Pal_Vel_pl_fwd,Pal_Vowel_pl_fwd,Retr_Alv_pl_fwd,Retr_Dent_pl_fwd,Retr_Edge_pl_fwd,Retr_Glide_pl_fwd,Retr_Glot_pl_fwd,Retr_Lab_pl_fwd,Retr_Pal_pl_fwd,Retr_Retr_pl_fwd,Retr_Vel_pl_fwd,Retr_Vowel_pl_fwd,Vel_Alv_pl_fwd,Vel_Dent_pl_fwd,Vel_Edge_pl_fwd,Vel_Glide_pl_fwd,Vel_Glot_pl_fwd,Vel_Lab_pl_fwd,Vel_Pal_pl_fwd,Vel_Retr_pl_fwd,Vel_Vel_pl_fwd,Vel_Vowel_pl_fwd,Vowel_Alv_pl_fwd,Vowel_Dent_pl_fwd,Vowel_Edge_pl_fwd,Vowel_Glide_pl_fwd,Vowel_Glot_pl_fwd,Vowel_Lab_pl_fwd,Vowel_Pal_pl_fwd,Vowel_Retr_pl_fwd,Vowel_Vel_pl_fwd,Vowel_Vowel_pl_fwd,Edge_Edge_man_fwd,Edge_Glide_man_fwd,Edge_Lat_man_fwd,Edge_Nas_man_fwd,Edge_Obs_man_fwd,Edge_Rhoglide_man_fwd,Edge_Vibr_man_fwd,Edge_Vowel_man_fwd,Glide_Edge_man_fwd,Glide_Glide_man_fwd,Glide_Lat_man_fwd,Glide_Nas_man_fwd,Glide_Obs_man_fwd,Glide_Rhoglide_man_fwd,Glide_Vibr_man_fwd,Glide_Vowel_man_fwd,Lat_Edge_man_fwd,Lat_Glide_man_fwd,Lat_Lat_man_fwd,Lat_Nas_man_fwd,Lat_Obs_man_fwd,Lat_Rhoglide_man_fwd,Lat_Vibr_man_fwd,Lat_Vowel_man_fwd,Nas_Edge_man_fwd,Nas_Glide_man_fwd,Nas_Lat_man_fwd,Nas_Nas_man_fwd,Nas_Obs_man_fwd,Nas_Rhoglide_man_fwd,Nas_Vibr_man_fwd,Nas_Vowel_man_fwd,Obs_Edge_man_fwd,Obs_Glide_man_fwd,Obs_Lat_man_fwd,Obs_Nas_man_fwd,Obs_Obs_man_fwd,Obs_Rhoglide_man_fwd,Obs_Vibr_man_fwd,Obs_Vowel_man_fwd,Rhoglide_Edge_man_fwd,Rhoglide_Glide_man_fwd,Rhoglide_Lat_man_fwd,Rhoglide_Nas_man_fwd,Rhoglide_Obs_man_fwd,Rhoglide_Rhoglide_man_fwd,Rhoglide_Vibr_man_fwd,Rhoglide_Vowel_man_fwd,Vibr_Edge_man_fwd,Vibr_Glide_man_fwd,Vibr_Lat_man_fwd,Vibr_Nas_man_fwd,Vibr_Obs_man_fwd,Vibr_Rhoglide_man_fwd,Vibr_Vibr_man_fwd,Vibr_Vowel_man_fwd,Vowel_Edge_man_fwd,Vowel_Glide_man_fwd,Vowel_Lat_man_fwd,Vowel_Nas_man_fwd,Vowel_Obs_man_fwd,Vowel_Rhoglide_man_fwd,Vowel_Vibr_man_fwd,Vowel_Vowel_man_fwd
Jiwarli,0.08755274261603375,0.04219409282700422,0,0.002109704641350211,NA,0.0580168776371308,0.007383966244725738,0,0.07700421940928269,0.7257383966244726,0.14388489208633093,0.14388489208633093,0,0,NA,0,0,0,0,0.712230215827338,0.07533112582781457,0.07533112582781457,0,0.1912251655629139,NA,0.32450331125827814,0.10678807947019868,0,0.22599337748344372,8.278145695364238e-4,0,0,0,0,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.03901734104046243,0,0,0,0.9609826589595376,0,0,0,0.0023529411764705885,NA,0.04235294117647059,0.09647058823529411,0,0.021176470588235297,0.8376470588235294,0.0019083969465648854,0,0,0.0019083969465648854,NA,0.030534351145038167,0.0019083969465648854,0.11450381679389311,0.055343511450381674,0.7938931297709924,0,0,0,0,NA,0,0,0,0.06821963394342762,0.9317803660565723,0.33416666666666667,0.04458333333333333,0.004166666666666667,0.10041666666666665,NA,0.075,0.11375,0.20125,0.0725,0.05416666666666666,0,0.20680393912264997,0,0.29006266786034024,0.5022381378692927,0,0,8.952551477170995e-4,0,0,0,0,0,0,0,1,0,0.0055248618784530384,0,0.0055248618784530384,0.26795580110497236,0,0,0.7209944751381215,0,0.002185792349726776,0,0.013114754098360656,0.33224043715846996,0,0,0.6524590163934426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0028818443804034585,0.12968299711815562,0,0,0.8674351585014409,0.00436109899694723,0.017880505887483647,0.17051897078063671,0.27474923680767555,0.2250327082424771,0.08722197993894461,0.16354121238552116,0.056694286960314005
Tharrgari,0.06728538283062645,0.03480278422273782,NA,0,NA,0.04408352668213457,0.009280742459396751,0,0.07192575406032482,0.7726218097447796,0.1079136690647482,0.1079136690647482,NA,0,NA,0,0,0,0,0.7841726618705036,0.09806835066864784,0.09806835066864784,NA,0.19316493313521546,NA,0.2763744427934621,0.08915304606240713,0,0.2451708766716196,0,0,0,NA,0,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0.06315789473684211,0,0,0,0.9368421052631579,0,0,NA,0,NA,0.03763440860215054,0.12903225806451615,0,0.02688172043010753,0.8064516129032259,0,0,NA,0,NA,0.0205761316872428,0,0.1358024691358025,0.05349794238683128,0.7901234567901235,0,0,NA,0,NA,0,0,0,0.07210031347962383,0.9278996865203762,0.3201471941122355,0.039558417663293474,NA,0.1361545538178473,NA,0.045998160073597055,0.10119595216191353,0.20055197792088317,0.07543698252069918,0.08095676172953083,NA,0.21416803953871502,0,0.2981878088962109,0.4876441515650741,0,0,0,NA,0,0,0,0,0,0,1,NA,0,0,0,0.21250000000000002,0,0,0.7875,NA,0,0,0.022364217252396165,0.009584664536741214,0,0,0.9680511182108625,NA,0,0,0,0.17509247842170161,0,0,0.8249075215782984,NA,0,0,0,0,0,0,1,NA,0,0,0,0.15151515151515152,0,0,0.8484848484848485,NA,0.04310344827586207,0.16762452107279693,0.1446360153256705,0.2978927203065134,0.09865900383141762,0.16379310344827588,0.0842911877394636
Warriyangga,0.08086253369272237,0.04043126684636118,0,0,NA,0.03773584905660377,0.008086253369272238,0,0.06199460916442049,0.77088948787062,0.1111111111111111,0.1111111111111111,0,0,NA,0,0,0,0,0.7777777777777778,0.08896797153024912,0.08896797153024912,0,0.20462633451957293,NA,0.31316725978647686,0.09074733096085409,0,0.21352313167259784,0,0,0,0,0,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.04697986577181208,0,0,0,0.953020134228188,0,0,0,0,NA,0.06432748538011696,0.06432748538011696,0,0.017543859649122806,0.8538011695906432,0,0,0,0,NA,0.028806584362139915,0.012345679012345678,0.11522633744855966,0.05761316872427983,0.7860082304526749,0,0,0,0,NA,0,0,0,0.041841004184100423,0.9581589958158996,0.3048907388137357,0.05723204994797086,0.006243496357960458,0.09677419354838708,NA,0.07596253902185224,0.11134235171696148,0.2351716961498439,0.07075962539021852,0.04162330905306972,0,0.224609375,0,0.2734375,0.501953125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21951219512195122,0,0,0.7804878048780487,0,0,0,0.016042780748663103,0.286096256684492,0,0,0.6978609625668449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.17054263565891473,0,0,0.8294573643410853,0.00662251655629139,0.01545253863134658,0.18984547461368653,0.2671081677704194,0.23841059602649006,0.08719646799116998,0.15121412803532008,0.044150110375275935
Kariyarra,0.0577889447236181,0.022613065326633167,0,0.005025125628140704,NA,0.04522613065326633,0.01256281407035176,0,0.05025125628140704,0.8065326633165829,0.06779661016949153,0.06779661016949153,0,0,NA,0.00847457627118644,0,0,0,0.8559322033898304,0.07746478873239437,0.07746478873239437,0,0.19248826291079812,NA,0.31690140845070425,0.08685446009389672,0.004694835680751174,0.24178403755868544,0.002347417840375587,0.010471204188481676,0.010471204188481676,0,0.005235602094240838,NA,0.015706806282722512,0.015706806282722512,0,0.005235602094240838,0.93717277486911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.03846153846153846,0,0,0,0.9615384615384615,0.032520325203252036,0.016260162601626018,0,0.008130081300813009,NA,0.016260162601626018,0.07317073170731707,0,0.016260162601626018,0.8373983739837398,0.016216216216216217,0.016216216216216217,0,0.010810810810810811,NA,0.032432432432432434,0.005405405405405406,0.16756756756756758,0.0918918918918919,0.6594594594594594,0,0,0,0.01195219123505976,NA,0,0,0,0.03187250996015936,0.9561752988047809,0.3647932131495228,0.06468716861081654,0.013785790031813362,0.10392364793213149,NA,0.06468716861081654,0.07423117709437964,0.17179215270413575,0.10604453870625664,0.036055143160127257,0,0.20865139949109415,0,0.3282442748091603,0.46055979643765904,0,0,0.0025445292620865138,0,0,0,0,0,0,0,1,0,0,0.014814814814814814,0,0.1703703703703704,0.022222222222222223,0,0.7925925925925926,0,0,0.004705882352941177,0.018823529411764708,0.2447058823529412,0.0023529411764705885,0,0.7294117647058824,0,0,0,0.002036659877800407,0.002036659877800407,0.006109979633401222,0,0.9898167006109979,0,0.012048192771084336,0.012048192771084336,0.06024096385542168,0.03614457831325301,0,0,0.8795180722891566,0,0.007936507936507936,0,0.007936507936507936,0.12698412698412698,0,0,0.8571428571428571,0.014739229024943309,0.02494331065759637,0.1473922902494331,0.35034013605442177,0.18367346938775508,0.08616780045351474,0.15419501133786848,0.03854875283446712
Kurrama,0.0720606826801517,0.0316055625790139,0,0.03792667509481669,NA,0.04298356510745891,0.0025284450063211123,0,0.07458912768647281,0.7383059418457648,0.12437810945273631,0.12437810945273631,0,0,NA,0,0,0,0,0.7512437810945274,0.06800445930880714,0.06800445930880714,0,0.19843924191750278,NA,0.31995540691192864,0.12374581939799333,0,0.22185061315496102,0,0,0,0,0,NA,0.0027548209366391185,0.005509641873278237,0.0027548209366391185,0.011019283746556474,0.977961432506887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.0489795918367347,0,0,0,0.9510204081632653,0,0,0,0,NA,0.030303030303030304,0.125,0,0.03409090909090909,0.8106060606060606,0,0,0,0.0024096385542168677,NA,0.04096385542168675,0.004819277108433735,0.13493975903614458,0.08674698795180724,0.7301204819277108,0,0,0,0,NA,0,0,0,0.11178861788617886,0.8882113821138211,0.36503856041131105,0.04627249357326478,5.141388174807199e-4,0.07917737789203086,NA,0.061182519280205655,0.0673521850899743,0.19794344473007713,0.06683804627249358,0.11568123393316194,0,0.21291866028708134,0,0.29425837320574166,0.492822966507177,0,0,0,0,0,0,0,0,0,0,1,0,0.0051813471502590676,0,0,0.05181347150259068,0,0,0.9430051813471504,0,0,0,0.020227560050568902,0.3628318584070797,0,0,0.6169405815423514,0,0,0,0.0017683465959328027,0.04597701149425287,0,0,0.9522546419098143,0,0,0,0,0.14545454545454545,0,0,0.8545454545454545,0,0.09615384615384616,0,0.003205128205128205,0.07692307692307693,0,0,0.8237179487179488,5.390835579514824e-4,0.05336927223719676,0.1045822102425876,0.3164420485175202,0.1897574123989218,0.029649595687331533,0.18436657681940702,0.12129380053908355
Martuthunira,0.0702364394993046,0.024339360222531296,0,0.08414464534075106,NA,0.0764951321279555,0,0,0.050069541029207236,0.6947148817802504,0.09358288770053476,0.09358288770053476,0,0,NA,0,0,0,0,0.8128342245989304,0.08149632598530393,0.08149632598530393,0,0.19104876419505676,NA,0.3032732130928524,0.1108884435537742,0,0.23179692718770872,0,0,0,0,0,NA,0,0,0.008083140877598153,0,0.9919168591224018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.0331858407079646,0,0,0.0011061946902654867,0.9657079646017699,0,0,0,0.01580135440180587,NA,0.01580135440180587,0.11060948081264109,0,0.02257336343115124,0.835214446952596,0,0,0,0.018148820326678763,NA,0.018148820326678763,0.0018148820326678765,0.132486388384755,0.023593466424682394,0.8058076225045372,0,0,0,0,NA,0,0,0,0.11605937921727394,0.8839406207827261,0.3686824423020742,0.053169734151329244,5.842827928717499e-4,0.12912649722465672,NA,0.08559742915571136,0.07040607654104587,0.1399357288927841,0.06222611744084136,0.09027169149868536,0,0.208,0,0.28654545454545455,0.5054545454545455,0,0,0,0,0,0,0,0,0,0,1,0,0.19298245614035087,0,0.0021929824561403508,0.021929824561403508,0,0,0.7828947368421052,0,0.0013633265167007497,0,0.016359918200408996,0.3496932515337423,0,0,0.6325835037491478,0,0,0,0,0,0,0,1,0,0,0,0,0.02456140350877193,0,0,0.975438596491228,0,0.10526315789473686,0,0.006578947368421054,0.026315789473684216,0,0,0.861842105263158,6.170934896636841e-4,0.0484418389385992,0.14625115705029312,0.341869793273681,0.13144091329836471,0.08793582227707498,0.14810243751928417,0.09534094415303919
Ngarla,0.06984478935698449,NA,0.0033259423503325942,0.0022172949002217295,NA,0.06984478935698449,0.03215077605321508,0,0.09977827050997783,0.7228381374722839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.22684852835606603,NA,0.3165829145728643,0.1758793969849246,0.0035893754486719305,0.2770997846374731,0,0,NA,0,0,NA,0,0,0,0.0015797788309636653,0.9984202211690364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0.03827751196172249,0,0,0,0.9617224880382775,0,NA,0,0,NA,0.02046783625730994,0.08333333333333333,0,0.021929824561403504,0.8742690058479531,0,NA,0.0030769230769230774,0.0030769230769230774,NA,0.06000000000000001,0.004615384615384616,0.1153846153846154,0.07230769230769231,0.7415384615384616,0,NA,0,0,NA,0,0,0,0.0824847250509165,0.9175152749490835,0.3128566633098355,NA,0.015441423296408192,0.10506881503860356,NA,0.08324941255454851,0.12923799932863378,0.20577374958039613,0.12151728768042969,0.02685464921114468,0,0.22541277817659727,7.178750897343864e-4,0.28858578607322327,0.48384781048097636,0.0014357501794687727,0,0,0,0,0,0,0,0,0,1,0.004618937644341802,0.006928406466512702,0,0.002309468822170901,0.26327944572748274,0,0,0.7228637413394919,0.0015337423312883436,0,0,0.02530674846625767,0.2960122699386503,0,0,0.6771472392638037,0,0,0,0,0,0,0,1,0,0,0,0,0.003952569169960474,0,0,0.9960474308300394,0.002304147465437788,0.002304147465437788,0,0.016129032258064516,0.1543778801843318,0,0,0.8248847926267281,0.015441423296408189,0.020812353138637125,0.16045652903658944,0.31789191003692513,0.21517287680429675,0.08425646189996643,0.1591137965760322,0.026854649211144676
Ngarluma,0.08260869565217391,0.04492753623188406,0.0014492753623188404,0.004347826086956522,NA,0.06739130434782609,0.015217391304347825,0,0.07608695652173912,0.7079710144927537,0.14027149321266968,0.14027149321266968,0,0,NA,0,0,0,0,0.7194570135746607,0.08259212198221093,0.08259212198221093,0,0.198856416772554,NA,0.31512071156289706,0.09466327827191869,0.0012706480304955528,0.22490470139771285,0,0.0013947001394700137,0.0013947001394700137,0,0,NA,0.0027894002789400274,0,0,0.0027894002789400274,0.9916317991631799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.04221105527638191,0,0,0,0.9577889447236181,0,0,0.005905511811023622,0.003937007874015748,NA,0.047244094488188976,0.09645669291338582,0,0.03740157480314961,0.8090551181102362,0,0,0.0025,0,NA,0.051250000000000004,0.00125,0.14,0.051250000000000004,0.75375,0,0,0,0,NA,0,0,0,0.09001956947162426,0.9099804305283757,0.3067782878746962,0.05049959492303538,0.03834728598433702,0.1069403186605455,NA,0.08020523899540913,0.0831758034026465,0.19578719956791793,0.1104509856872806,0.027815284904131786,0,0.21675900277008311,0,0.26523545706371193,0.518005540166205,0,0,0,0,0,0,0.002207505518763797,0.002207505518763797,0,0,0.9955849889624724,0,0.0018832391713747645,0,0.026365348399246705,0.24670433145009416,0,0,0.7250470809792843,0.004297994269340973,7.163323782234956e-4,0,0.018624641833810882,0.3481375358166189,0,0,0.6282234957020056,0,0,0,0,0,0,0,1,0,0,0,0,0.011406844106463877,0,0,0.9885931558935361,0.0018656716417910447,0.011194029850746268,0,0.022388059701492536,0.1585820895522388,0,0,0.8059701492537314,0.040386803185438,0.037827076222980656,0.156712172923777,0.29436860068259385,0.20648464163822522,0.0748009101251422,0.16012514220705346,0.029294653014789528
Nyamal,0.08108108108108109,NA,0,0,NA,0.06756756756756757,0.016216216216216217,0,0.10135135135135136,0.7337837837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.24763033175355453,NA,0.30213270142180093,0.16587677725118483,0.0035545023696682463,0.2796208530805687,0.001184834123222749,0,NA,0,0,NA,0.002680965147453083,0,0,0,0.9973190348525469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0.13574660633484162,0,0,0,0.8642533936651583,0,NA,0,0,NA,0.022727272727272728,0.1090909090909091,0,0.009090909090909092,0.8590909090909091,0,NA,0,0,NA,0.04166666666666667,0.0032051282051282055,0.09935897435897437,0.07692307692307693,0.7788461538461539,0,NA,0,0,NA,0.001589825119236884,0,0,0.07472178060413354,0.9236883942766296,0.354062186559679,NA,0.0015045135406218655,0.08224674022066199,NA,0.12186559679037111,0.12286860581745236,0.14343029087261785,0.1213640922768305,0.05265797392176529,0,0.24644549763033177,0,0.30924170616113744,0.44194312796208535,0.001184834123222749,0,0.001184834123222749,0,0,0,0,0,0,0,1,0,0,0,0.0028328611898016994,0.24929178470254956,0,0,0.7478753541076487,0,0,0,0.010615711252653927,0.3333333333333333,0,0,0.6560509554140127,0,0,0,0,8.149959250203749e-4,0,0,0.9991850040749797,0,0,0,0,0.008064516129032258,0,0,0.9919354838709679,0,0,0,0.0267175572519084,0.1717557251908397,0,0,0.8015267175572519,0.0015045135406218655,0.020561685055165497,0.18505516549648948,0.34152457372116346,0.2021063189568706,0.061685055165496494,0.13490471414242727,0.05265797392176529
Panyjima,0.06666666666666667,0.015873015873015872,NA,0.003174603174603175,NA,0.1285714285714286,0.0015873015873015875,0,0.08571428571428572,0.6984126984126985,0.0819672131147541,0.0819672131147541,NA,0,NA,0,0,0,0,0.8360655737704918,0.048710601719197714,0.048710601719197714,NA,0.2363896848137536,NA,0.330945558739255,0.10601719197707736,0,0.22779369627507165,0.0014326647564469916,0,0,NA,0,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0.03359683794466403,0,0,0,0.9664031620553359,0,0,NA,0,NA,0.10714285714285714,0.10267857142857141,0,0.02232142857142857,0.7678571428571428,0,0,NA,0,NA,0.07903780068728522,0.003436426116838488,0.12371134020618556,0.0859106529209622,0.7079037800687284,0,0,NA,0,NA,0,0,0,0.06282722513089005,0.9371727748691099,0.3796940194714882,0.04728789986091794,NA,0.08762169680111266,NA,0.09040333796940195,0.08692628650904033,0.1780250347705146,0.0799721835883171,0.05006954102920723,NA,0.24849397590361447,0,0.26957831325301207,0.480421686746988,0,0,0.0015060240963855422,NA,0,0,0,0,0,0,1,NA,0.004424778761061946,0,0,0.2964601769911504,0,0,0.6991150442477876,NA,0,0,0.053353658536585365,0.323170731707317,0,0,0.6234756097560975,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,NA,0.004629629629629629,0,0.009259259259259259,0.18518518518518517,0,0,0.8009259259259259,NA,0.03722627737226278,0.16496350364963505,0.32335766423357665,0.20948905109489052,0.05474452554744526,0.15766423357664233,0.05255474452554745
Yindjibarndi,0.08125,0.02395833333333333,0,0.026041666666666664,NA,0.035416666666666666,0.021875,0,0.04895833333333333,0.7625000000000001,0.11111111111111112,0.11111111111111112,0,0,NA,0,0,0,0,0.7777777777777778,0.08277027027027026,0.08277027027027026,0,0.23902027027027026,NA,0.33192567567567566,0.12162162162162163,0.001689189189189189,0.13513513513513511,0.005067567567567567,0,0,0,0,NA,0.021775544388609715,0,0,0.03015075376884422,0.948073701842546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.0646900269541779,0,0,0,0.9353099730458222,0,0,0,0,NA,0.032835820895522394,0.10746268656716419,0,0.011940298507462687,0.8477611940298507,0,0,0,0,NA,0.022598870056497175,0.007532956685499058,0.1167608286252354,0.018832391713747645,0.8342749529190207,0,0,0,0,NA,0,0,0,0.1508620689655172,0.8491379310344828,0.3267441860465116,0.024418604651162794,0.002325581395348837,0.112015503875969,NA,0.09031007751937985,0.05813953488372093,0.1868217054263566,0.06046511627906977,0.1387596899224806,0,0.2596685082872928,0,0.23020257826887663,0.503683241252302,9.208103130755065e-4,0,0.005524861878453039,0,0,0,0,0,0,0,1,0,0.01639344262295082,0,0,0.00819672131147541,0,0,0.9754098360655737,0,0,0,0.01818181818181818,0.34545454545454546,0,0,0.6363636363636364,0,0,0,7.369196757553427e-4,0.01989683124539425,0,0,0.9793662490788504,0,0,0,0,0.303921568627451,0,0,0.696078431372549,0,0.05785123966942148,0,0.008264462809917356,0.06611570247933884,0,0,0.8677685950413223,0.002383790226460072,0.07469209376241558,0.09773539928486294,0.3309495431068733,0.1561382598331347,0.04012713547874454,0.15574096146205801,0.14223281684545094
Yinhawangka,0.07142857142857141,0.026418786692759294,0,0.003913894324853229,NA,0.07827788649706457,0.004892367906066536,0,0.06262230919765166,0.7524461839530332,0.07861635220125786,0.07861635220125786,0,0,NA,0,0,0,0,0.8427672955974843,0.06721311475409837,0.06721311475409837,0,0.1639344262295082,NA,0.3491803278688525,0.10819672131147542,0.009836065573770493,0.2336065573770492,8.19672131147541e-4,0,0,0,0.002380952380952381,NA,0.002380952380952381,0.002380952380952381,0,0.011904761904761906,0.980952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.05218446601941748,0,0,0,0.9478155339805825,0.0026809651474530827,0.0026809651474530827,0.0053619302949061655,0,NA,0.04557640750670241,0.07506702412868632,0,0.040214477211796246,0.8284182305630027,0,0,0,0,NA,0.07736943907156672,0.005802707930367504,0.1334622823984526,0.058027079303675046,0.7253384912959381,0,0,0,0,NA,0.0030303030303030303,0,0,0.07272727272727272,0.9242424242424242,0.35221579961464355,0.0697495183044316,0.01233140655105973,0.08285163776493257,NA,0.0813102119460501,0.08477842003853565,0.17726396917148363,0.08246628131021196,0.05703275529865126,0,0.17486818980667837,0.0035149384885764497,0.27943760984182775,0.5404217926186291,8.787346221441124e-4,0,8.787346221441124e-4,0,0,0,0,0,0,0,1,0,0.005208333333333333,0,0.0078125,0.2578125,0,0,0.7291666666666666,9.132420091324203e-4,9.132420091324203e-4,0,0.021917808219178086,0.29771689497716897,0,0,0.6785388127853882,6.313131313131314e-4,0,0,6.313131313131314e-4,0,0,0,0.9987373737373737,0,0.0060606060606060615,0,0.018181818181818184,0.024242424242424246,0,0,0.9515151515151515,0,0.003278688524590164,0,0.013114754098360656,0.19999999999999998,0,0,0.7836065573770492,0.013256006628003313,0.020712510356255178,0.18351284175642088,0.3260149130074565,0.19718309859154928,0.06835128417564208,0.12966031483015739,0.06130903065451532
Adnyamathanha,0.21443370165745854,0.08908839779005524,0,0,NA,0.012430939226519335,0,0,0.026243093922651933,0.6578038674033149,0.23626373626373628,0.23626373626373628,0,0,NA,0,0,0,0,0.5274725274725275,0.038499184339314846,0.038499184339314846,0,0.26818923327895594,NA,0.3138662316476346,0.005872756933115824,9.787928221859708e-4,0.10146818923327897,0.23262642740619904,0,0,0,0,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.18913676042677013,0,0,0,0.8108632395732298,0,0,0,0,NA,0.04932735426008969,0.36322869955156956,0,0.029895366218236175,0.5575485799701047,6.211180124223603e-4,6.211180124223603e-4,0,6.211180124223603e-4,NA,0.07453416149068323,0,0.293167701863354,0.13354037267080746,0.49689440993788825,5.668934240362812e-4,5.668934240362812e-4,0,0,NA,0,0,0,0.354875283446712,0.6439909297052153,0.3065610859728507,0.07369101486748546,0.08306399482870071,0.08564964447317389,NA,0.08451842275371686,0.06593406593406594,0.18325791855203621,0.08338720103425985,0.033936651583710405,0,0.2789277231082457,0,0.2799457074991517,0.1991856124872752,0,0,0.24194095690532746,0,0,0,0,0,0,0,1,0,0,0.005842259006815969,0,0.40798442064264845,0,0,0.5861733203505355,0,0,0,0.02861883036084612,0.2173372044794691,0,0,0.7540439651596847,0,2.0491803278688525e-4,0.033196721311475406,0.032172131147540986,0.28872950819672133,0,0,0.6456967213114754,0,0,0,0,0,0,0,1,0,0,0,0,0.2553191489361702,0,0,0.7446808510638298,0.08967201674808094,0.04274249825540823,0.14986043265875784,0.2377878576413119,0.31978367062107466,0.0497208653175157,0.07379623168178645,0.0366364270760642
