# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 04:12:02 AEST 2020 [seed=1595614321441]
# -threads 8 xml/biphone_binary_CSHS_2020-07-23_ch2.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	clock.rate	meanRate	treeLikelihood	branchRates	speciation
2310000	-15398.140922176804	-989.7544076019672	-14408.386514574837	7657.663585150647	7657.663585150647	289768.8019886994	0.0	524.8041520134842	3613.396539402404	2970.644902861136	940.8492106833563	2062.0626294660988	1529.223665321614	1787.5891614815428	3260.9201206226307	3833.3702083312437	1935.836423833666	3921.5532489314446	6549.559859402557	2386.13805917154	1800.0115258039111	2908.2656193802777	2843.841891268291	3106.3428329631533	3731.1225130902776	0.0	524.8041520134842	3613.396539402404	2970.644902861136	940.8492106833563	2062.0626294660988	1529.223665321614	1787.5891614815428	3260.9201206226307	3833.3702083312437	1935.836423833666	3921.5532489314446	6549.559859402557	2386.13805917154	1800.0115258039111	2908.2656193802777	2843.841891268291	3106.3428329631533	3731.1225130902776	6.785718576511677E-4	0.0	0.366	3.155466594543971E-4	0.1818482158157362	0.6838144415168751	0.31618555848312835	0.5	0.5	4.632048717284434E-5	4.632048717284433E-5	-14408.386514574837	0.0	-970.0940766137493
2320000	-15397.958251873222	-980.6946668289369	-14417.263585044286	7177.58376246297	7177.58376246297	269814.6391198681	0.0	191.33929145967485	2492.5218533865836	1776.3637886250244	1400.6413531858989	1813.596209919813	1643.4410372753982	2121.548562996022	2495.614443359729	3018.9979899721056	2009.2432288468558	3842.271957280036	6351.204990195853	2407.6708327727392	1362.9980620652843	2397.08174369722	3187.3771291007465	3147.0012540044336	2799.707000428534	0.0	191.33929145967485	2492.5218533865836	1776.3637886250244	1400.6413531858989	1813.596209919813	1643.4410372753982	2121.548562996022	2495.614443359729	3018.9979899721056	2009.2432288468558	3842.271957280036	6351.204990195853	2407.6708327727392	1362.9980620652843	2397.08174369722	3187.3771291007465	3147.0012540044336	2799.707000428534	7.359451904914675E-4	0.0	0.366	5.090589317565792E-4	0.15585723159040601	0.7014179930395593	0.2985820069604444	0.5	0.5	4.956018517382402E-5	4.956018517382403E-5	-14417.263585044286	0.0	-962.8593690027103
2330000	-15406.79256280471	-986.561667355287	-14420.230895449424	7490.384246624592	7490.384246624592	281520.82772483974	0.0	252.0624183507975	3189.1660693977087	2291.521851378331	953.3247596975912	2083.6441197745817	1242.1815336184409	1891.7702389600856	2857.408098425514	3007.7337799038182	2151.9289649888615	4267.903446191102	6313.6800332979	2333.191058607642	1669.9055301296778	2504.0893497617876	2889.841140036501	3156.1237347344418	2717.0663349803744	0.0	252.0624183507975	3189.1660693977087	2291.521851378331	953.3247596975912	2083.6441197745817	1242.1815336184409	1891.7702389600856	2857.408098425514	3007.7337799038182	2151.9289649888615	4267.903446191102	6313.6800332979	2333.191058607642	1669.9055301296778	2504.0893497617876	2889.841140036501	3156.1237347344418	2717.0663349803744	6.582487720122992E-4	0.0	0.366	3.8616893532012527E-4	0.16561632929325207	0.6898067225481744	0.31019327745182923	0.5	0.5	5.173167616319323E-5	5.173167616319314E-5	-14420.230895449424	0.0	-967.7967963918361
2340000	-15395.172188316581	-988.3984703024156	-14406.773718014165	7422.86263929979	7422.86263929979	289450.7739106716	0.0	145.04985974797637	3475.4163774871113	2718.8906944688083	1686.1209416024249	1868.6736362695208	1662.273728723819	2053.1348007036045	2941.4825740647348	3146.7381396287506	2452.4143603230245	3971.9619683062683	6730.9852394919335	2393.195810478212	1795.8686904896003	2623.511136364747	2905.4014971698716	3259.3152066651837	3426.59136295901	0.0	145.04985974797637	3475.4163774871113	2718.8906944688083	1686.1209416024249	1868.6736362695208	1662.273728723819	2053.1348007036045	2941.4825740647348	3146.7381396287506	2452.4143603230245	3971.9619683062683	6730.9852394919335	2393.195810478212	1795.8686904896003	2623.511136364747	2905.4014971698716	3259.3152066651837	3426.59136295901	7.100458090849614E-4	0.0	0.366	2.4234336166953583E-4	0.16510330046115443	0.6912323015503394	0.308767698449664	0.5	0.5	4.68412607040872E-5	4.684126070408722E-5	-14406.773718014165	0.0	-970.0675964861348
2350000	-15408.808240460106	-992.2364665810369	-14416.57177387907	7401.018534704088	7401.018534704088	297708.7680136464	0.0	260.5652211284452	3643.5973544903195	3273.9851598863106	609.8584231511322	1948.336594835241	1671.532069902635	2202.8581008998376	3334.5444960931354	3457.6365509986804	2331.493050017852	4069.4951235085	6479.11825593837	2125.9850873993864	2197.776617826911	3289.0990450868444	2741.4526225531986	3084.469106235302	2679.1127620594775	0.0	260.5652211284452	3643.5973544903195	3273.9851598863106	609.8584231511322	1948.336594835241	1671.532069902635	2202.8581008998376	3334.5444960931354	3457.6365509986804	2331.493050017852	4069.4951235085	6479.11825593837	2125.9850873993864	2197.776617826911	3289.0990450868444	2741.4526225531986	3084.469106235302	2679.1127620594775	5.912738754614253E-4	0.0	0.366	8.904780628317915E-4	0.17593570281557522	0.6903436208232528	0.30965637917675065	0.5	0.5	4.601497498023488E-5	4.6014974980234904E-5	-14416.57177387907	0.0	-973.2759616197523
2360000	-15416.69531472033	-998.0393954704228	-14418.655919249906	7881.835808022253	7881.835808022253	307530.7356365829	0.0	90.54772431717421	2918.8890710777987	3018.1861327609254	1728.8140015773604	1988.686282893496	1870.602959074962	2642.919291345365	3117.129437784404	2542.1530527339155	2161.033941223779	4161.746003681212	7128.337575793682	2913.3132502009234	2202.430146389739	3408.984004299496	3636.1741332138704	3036.7941078697195	2682.1557307410203	0.0	90.54772431717421	2918.8890710777987	3018.1861327609254	1728.8140015773604	1988.686282893496	1870.602959074962	2642.919291345365	3117.129437784404	2542.1530527339155	2161.033941223779	4161.746003681212	7128.337575793682	2913.3132502009234	2202.430146389739	3408.984004299496	3636.1741332138704	3036.7941078697195	2682.1557307410203	5.825900778966159E-4	0.0	0.366	0.0012539429632645812	0.1753135505291946	0.6960723618611697	0.3039276381388338	0.5	0.5	4.191718715600113E-5	4.191718715600112E-5	-14418.655919249906	0.0	-976.7144928549963
2370000	-15405.576318958287	-977.9473591188544	-14427.628959839432	6618.501918685321	6618.501918685321	266954.9120402374	0.0	236.44707927119103	2719.1078314287065	3406.538149356134	1116.6716449456783	1940.2381913335644	1614.8558517328072	2053.8075574879263	3055.403280883684	1689.625313848008	2180.108563680666	3755.2602121628574	6012.503944040422	2254.638953008372	1579.8501049785493	3009.1214849704397	3068.813058272528	3096.6184405699173	2897.3456456396475	0.0	236.44707927119103	2719.1078314287065	3406.538149356134	1116.6716449456783	1940.2381913335644	1614.8558517328072	2053.8075574879263	3055.403280883684	1689.625313848008	2180.108563680666	3755.2602121628574	6012.503944040422	2254.638953008372	1579.8501049785493	3009.1214849704397	3068.813058272528	3096.6184405699173	2897.3456456396475	6.612013786090248E-4	0.0	0.366	1.924375475922858E-4	0.18289159148484824	0.6950272097759285	0.30497279022407503	0.5	0.5	4.8482116282709706E-5	4.848211628270971E-5	-14427.628959839432	0.0	-960.8395057659397
2380000	-15393.627319027648	-976.6324751140706	-14416.994843913577	6952.511271173078	6952.511271173078	260573.01535585613	0.0	259.7434099126131	3029.86835201511	2352.0919760266447	1041.2486392655765	2031.8856578156124	1649.8001077438003	1864.5718231205726	2750.396678000649	2034.1661569490645	2422.8736324477873	3319.558182624781	5815.672129676614	1978.6376769981796	1379.5633656817847	2275.2547955427913	3181.9121275279144	3043.5131416886707	2571.162494311249	0.0	259.7434099126131	3029.86835201511	2352.0919760266447	1041.2486392655765	2031.8856578156124	1649.8001077438003	1864.5718231205726	2750.396678000649	2034.1661569490645	2422.8736324477873	3319.558182624781	5815.672129676614	1978.6376769981796	1379.5633656817847	2275.2547955427913	3181.9121275279144	3043.5131416886707	2571.162494311249	7.371405185645331E-4	0.0	0.366	1.393977689013232E-4	0.1648991474607023	0.7015192379386073	0.2984807620613962	0.5	0.5	5.057534007258079E-5	5.057534007258076E-5	-14416.994843913577	0.0	-958.3516879024755
2390000	-15395.544406485384	-983.401650986275	-14412.142755499108	7276.180880935876	7276.180880935876	277717.2839521021	0.0	263.78850540722453	2461.4974583784015	2180.9403708690425	1630.3602846010076	2234.9588544903872	1709.8934168187918	2281.6864113168026	2758.2380992844155	1829.9975248610735	2010.9357232806103	3770.4701523464532	6439.562707301109	2618.0916384815964	1517.353501600161	2811.818747505469	3131.1166492931725	3294.338379616709	3366.171527378051	0.0	263.78850540722453	2461.4974583784015	2180.9403708690425	1630.3602846010076	2234.9588544903872	1709.8934168187918	2281.6864113168026	2758.2380992844155	1829.9975248610735	2010.9357232806103	3770.4701523464532	6439.562707301109	2618.0916384815964	1517.353501600161	2811.818747505469	3131.1166492931725	3294.338379616709	3366.171527378051	7.31064591662293E-4	0.0	0.366	5.655754230973221E-4	0.1927276809941127	0.706816122679057	0.29318387732094653	0.5	0.5	4.45539877415113E-5	4.455398774151133E-5	-14412.142755499108	0.0	-965.3791574762267
2400000	-15389.883752577141	-984.7641320251381	-14405.119620552003	7379.753285330534	7379.753285330534	276521.183166714	0.0	170.91081775693564	2059.97328318889	2645.3282440551325	1464.308011155051	1640.9522834979814	1321.9914862707717	2074.1407667645867	3062.2507143076273	2220.1345892829763	2382.8462096629237	3714.5121297008704	6635.775636315467	2155.249916853296	1929.190040546773	2737.1357847023833	3069.294325880044	3085.764350342092	2767.4722110671564	0.0	170.91081775693564	2059.97328318889	2645.3282440551325	1464.308011155051	1640.9522834979814	1321.9914862707717	2074.1407667645867	3062.2507143076273	2220.1345892829763	2382.8462096629237	3714.5121297008704	6635.775636315467	2155.249916853296	1929.190040546773	2737.1357847023833	3069.294325880044	3085.764350342092	2767.4722110671564	6.794041032890454E-4	0.0	0.366	4.6764840625059884E-4	0.16208751129449953	0.6787915155347989	0.32120848446520484	0.5	0.5	4.982755583275154E-5	4.982755583275161E-5	-14405.119620552003	0.0	-965.9583277518257
2410000	-15397.520337718695	-984.3094049934493	-14413.210932725246	7495.315798835623	7495.315798835623	273926.69971021276	0.0	217.70746469996263	3326.6016338819454	2526.4450279367975	1095.9171271670843	1644.0334956737036	1644.2051318491629	1646.0970154297352	2837.89480964988	2796.98125677641	2295.87452965695	3928.194475920605	6750.666988566291	2359.410776372963	1559.6089144860664	2925.847288563374	3248.15220193711	3141.443658255817	2721.404604499675	0.0	217.70746469996263	3326.6016338819454	2526.4450279367975	1095.9171271670843	1644.0334956737036	1644.2051318491629	1646.0970154297352	2837.89480964988	2796.98125677641	2295.87452965695	3928.194475920605	6750.666988566291	2359.410776372963	1559.6089144860664	2925.847288563374	3248.15220193711	3141.443658255817	2721.404604499675	7.176022496969975E-4	0.0	0.366	9.766775791124713E-4	0.15610423168475107	0.6907658705760141	0.3092341294239898	0.5	0.5	4.842530441978528E-5	4.8425304419785276E-5	-14413.210932725246	0.0	-965.5280726035076
2420000	-15408.708800503116	-999.9201675863804	-14408.788632916736	8192.575497607917	8192.575497607917	310031.10468285024	0.0	195.782883959489	3353.893905037771	3180.4974243608376	1503.598475653605	2078.9176461979714	1776.961166097668	2186.6914726507016	3373.361593955423	2962.8454567664758	2620.005118574071	4245.857574262436	7233.145492394736	2526.2142764895348	1798.4525674579559	3207.491260334729	3519.9054073363886	3157.730888650277	3194.2852769080573	0.0	195.782883959489	3353.893905037771	3180.4974243608376	1503.598475653605	2078.9176461979714	1776.961166097668	2186.6914726507016	3373.361593955423	2962.8454567664758	2620.005118574071	4245.857574262436	7233.145492394736	2526.2142764895348	1798.4525674579559	3207.491260334729	3519.9054073363886	3157.730888650277	3194.2852769080573	6.184200121390792E-4	0.0	0.366	1.416479273817826E-4	0.18358573792880803	0.7026282654522119	0.2973717345477918	0.5	0.5	4.126594625997222E-5	4.126594625997224E-5	-14408.788632916736	0.0	-978.3595321589949
2430000	-15397.274923361987	-991.3058605872985	-14405.969062774688	7485.814250510211	7485.814250510211	294200.5643348096	0.0	244.33240884434701	2416.7418130866427	2194.128239487311	1212.805652649907	2167.2635160326477	1499.5031631139511	2185.1303127362803	3221.102246462387	2899.6063714530064	2517.20963581222	3772.177091407586	6768.956975997426	2359.455497000905	1855.4705835579528	3021.9935783812593	3220.063874109306	3159.132005260795	3185.7154455484633	0.0	244.33240884434701	2416.7418130866427	2194.128239487311	1212.805652649907	2167.2635160326477	1499.5031631139511	2185.1303127362803	3221.102246462387	2899.6063714530064	2517.20963581222	3772.177091407586	6768.956975997426	2359.455497000905	1855.4705835579528	3021.9935783812593	3220.063874109306	3159.132005260795	3185.7154455484633	6.492098864104178E-4	0.0	0.366	2.202310451672633E-4	0.17242921238187564	0.6909250386763246	0.3090749613236793	0.5	0.5	4.49541704309799E-5	4.495417043097992E-5	-14405.969062774688	0.0	-972.5272705009758
2440000	-15408.797631183425	-992.4591856033812	-14416.338445580044	7800.649924518804	7800.649924518804	296247.61664171814	0.0	338.6017231148092	3533.1381872862326	2464.2588716358505	2249.3371014444965	1809.0370334803297	1541.489975866724	2053.331149203795	3187.5954323022997	4062.1384971388793	2324.5713488516935	3581.5940781260497	6516.686662533383	2701.7721769574805	1871.124001650178	3038.494078542664	2817.5554505405917	3204.544488900269	3090.0858909572426	0.0	338.6017231148092	3533.1381872862326	2464.2588716358505	2249.3371014444965	1809.0370334803297	1541.489975866724	2053.331149203795	3187.5954323022997	4062.1384971388793	2324.5713488516935	3581.5940781260497	6516.686662533383	2701.7721769574805	1871.124001650178	3038.494078542664	2817.5554505405917	3204.544488900269	3090.0858909572426	5.842271232575194E-4	0.0	0.366	0.0015155630030911685	0.15149549536628845	0.7000660652314712	0.29993393476853236	0.5	0.5	4.7415484714296775E-5	4.741548471429675E-5	-14416.338445580044	0.0	-972.8359094989079
2450000	-15388.448933940806	-981.3517450615009	-14407.097188879305	7278.314186446585	7278.314186446585	267311.18930059427	0.0	471.0521049337282	3094.8371149861428	2009.9922878153586	1191.5362009251355	1570.9808892649694	1463.0083398383722	1669.4970044227261	3225.5125706283216	2579.290517926429	2292.3766983225337	3330.5677183163193	6244.514007855783	1484.6148908710586	1966.0302676144909	2571.453466491846	2528.4798845641035	3076.7341748121908	2646.652543767146	0.0	471.0521049337282	3094.8371149861428	2009.9922878153586	1191.5362009251355	1570.9808892649694	1463.0083398383722	1669.4970044227261	3225.5125706283216	2579.290517926429	2292.3766983225337	3330.5677183163193	6244.514007855783	1484.6148908710586	1966.0302676144909	2571.453466491846	2528.4798845641035	3076.7341748121908	2646.652543767146	6.325729703490849E-4	0.0	0.366	0.0010296229829250027	0.17079752147422167	0.6936645632566738	0.3063354367433298	0.5	0.5	4.9016837288683203E-5	4.901683728868323E-5	-14407.097188879305	0.0	-962.7020112552359
2460000	-15393.28674701791	-975.9728579797314	-14417.313889038178	7069.650363716282	7069.650363716282	253439.48814187193	0.0	182.4583967933797	2432.02396389299	2801.616449714207	1619.78149555092	1670.2002509274205	1439.3219062887213	1802.686079028805	2183.5082722405623	2264.0930008720215	1738.5485078461513	3444.8940876971965	6242.594860541091	1759.5505221022	1498.7804611813037	1907.590887801003	2613.15192902228	3059.1949088510655	2844.674766940045	0.0	182.4583967933797	2432.02396389299	2801.616449714207	1619.78149555092	1670.2002509274205	1439.3219062887213	1802.686079028805	2183.5082722405623	2264.0930008720215	1738.5485078461513	3444.8940876971965	6242.594860541091	1759.5505221022	1498.7804611813037	1907.590887801003	2613.15192902228	3059.1949088510655	2844.674766940045	8.087522079001268E-4	0.0	0.366	0.0019741681168264536	0.18196883532512848	0.7020092266123313	0.2979907733876724	0.5	0.5	4.977936380320673E-5	4.9779363803206756E-5	-14417.313889038178	0.0	-957.5926868959145
2470000	-15415.076537039015	-999.7977258856242	-14415.27881115339	7943.443520744375	7943.443520744375	311155.30704054044	0.0	535.7454533216537	3348.1098481483155	2481.264146508231	1485.2686282566633	1757.1511164446474	1495.837853374847	2066.5675070724756	3524.2388797296953	2560.460771752092	2290.164778609022	4131.857485153896	7487.751464810186	2524.77504236832	1764.3402211031187	2594.7214360111966	3591.521757038425	3038.903528131672	3496.0831658476955	0.0	535.7454533216537	3348.1098481483155	2481.264146508231	1485.2686282566633	1757.1511164446474	1495.837853374847	2066.5675070724756	3524.2388797296953	2560.460771752092	2290.164778609022	4131.857485153896	7487.751464810186	2524.77504236832	1764.3402211031187	2594.7214360111966	3591.521757038425	3038.903528131672	3496.0831658476955	6.354350585071198E-4	0.0	0.366	4.5034759504091615E-4	0.16404047174403674	0.7121233022004476	0.2878766977995561	0.5	0.5	4.027598935094871E-5	4.02759893509487E-5	-14415.27881115339	0.0	-978.3416823931216
2480000	-15411.754022529713	-1001.6718859500619	-14410.082136579651	8389.695210950065	8389.695210950065	309912.6514433428	0.0	349.8300367613391	3568.922054332356	2288.8143817106143	1026.7023200524054	1908.0415275509163	1492.2575987468076	1918.7397224731967	2804.52061479448	2326.7275974938348	2632.538124797418	3973.000534953879	7597.747445035664	2385.6621062816685	1581.0802676919845	3177.916433454309	4028.3639490180303	3307.2685512028747	3417.4743794855303	0.0	349.8300367613391	3568.922054332356	2288.8143817106143	1026.7023200524054	1908.0415275509163	1492.2575987468076	1918.7397224731967	2804.52061479448	2326.7275974938348	2632.538124797418	3973.000534953879	7597.747445035664	2385.6621062816685	1581.0802676919845	3177.916433454309	4028.3639490180303	3307.2685512028747	3417.4743794855303	6.190235867790954E-4	0.0	0.366	7.763815311029125E-4	0.16954161656653782	0.6876574645679955	0.3123425354320082	0.5	0.5	4.119769163599232E-5	4.119769163599231E-5	-14410.082136579651	0.0	-979.5137513861719
2490000	-15406.29224264747	-1004.8215142945472	-14401.470728352924	8483.40892751065	8483.40892751065	318223.78209816606	0.0	182.8467525710368	2551.0482160547012	2194.004437059654	999.6007851098893	2031.5458176127597	1715.3703847899667	2180.7830130223215	3130.774670940984	3473.486164311602	2853.712320325027	4020.5372474982837	7368.700089618412	3349.658461646188	1865.012360314291	3518.729088518018	3849.5948448188565	3147.7129797674993	2895.3747016991015	0.0	182.8467525710368	2551.0482160547012	2194.004437059654	999.6007851098893	2031.5458176127597	1715.3703847899667	2180.7830130223215	3130.774670940984	3473.486164311602	2853.712320325027	4020.5372474982837	7368.700089618412	3349.658461646188	1865.012360314291	3518.729088518018	3849.5948448188565	3147.7129797674993	2895.3747016991015	5.985338246215978E-4	0.0	0.366	6.406802658902587E-4	0.17440809515897365	0.6893297591553126	0.3106702408446911	0.5	0.5	4.082948263672929E-5	4.082948263672928E-5	-14401.470728352924	0.0	-981.8827655078561
2500000	-15397.66003385101	-990.5410995447095	-14407.118934306302	7719.963819736141	7719.963819736141	292894.93253621046	0.0	235.79944240702034	3759.625807090484	2495.574253509422	991.8835324294415	2123.2153498306216	1435.1681772205936	1720.2301246429581	2925.7226862402727	3009.931327698532	2493.909799942689	3781.4627645816245	6941.319880531903	2709.117003342572	2007.1400789281636	2518.0101356742884	3582.7924699449404	3295.9947360141873	2280.2114357469522	0.0	235.79944240702034	3759.625807090484	2495.574253509422	991.8835324294415	2123.2153498306216	1435.1681772205936	1720.2301246429581	2925.7226862402727	3009.931327698532	2493.909799942689	3781.4627645816245	6941.319880531903	2709.117003342572	2007.1400789281636	2518.0101356742884	3582.7924699449404	3295.9947360141873	2280.2114357469522	6.558369157387802E-4	0.0	0.366	0.0011093817321258157	0.1717938299603124	0.6901008175927044	0.30989918240729925	0.5	0.5	4.593647370232193E-5	4.5936473702321884E-5	-14407.118934306302	0.0	-971.2093331708868
2510000	-15388.614658274599	-1000.7408621153653	-14387.873796159234	8401.069906252911	8401.069906252911	307561.5041976359	0.0	375.41342006368393	3124.2629772730374	3126.918028343668	1620.8845044972275	1870.483104643829	1729.3566745107921	2253.6977729404953	2887.6767099469407	3247.3850618407864	2222.686723256065	4224.721584667645	7424.687922027224	2406.779313880612	1801.3368078789551	3795.140995914809	3346.6681494400354	3223.9598309603075	3065.7038682059365	0.0	375.41342006368393	3124.2629772730374	3126.918028343668	1620.8845044972275	1870.483104643829	1729.3566745107921	2253.6977729404953	2887.6767099469407	3247.3850618407864	2222.686723256065	4224.721584667645	7424.687922027224	2406.779313880612	1801.3368078789551	3795.140995914809	3346.6681494400354	3223.9598309603075	3065.7038682059365	6.627316365623962E-4	0.0	0.366	2.3988689393787996E-4	0.17094053224759492	0.6864863729684144	0.3135136270315891	0.5	0.5	4.4506446414500374E-5	4.450644641450036E-5	-14387.873796159234	0.0	-978.434993241611
2520000	-15397.227667673125	-984.941693625788	-14412.285974047338	7267.3785773194695	7267.3785773194695	270786.7738600295	0.0	352.84051235400733	2805.877488815175	2395.4891035750097	658.3543343394731	1475.1069508941746	1695.3817014983938	1871.1607835756183	2706.523506958136	2978.182225090757	1775.7480626834556	3447.9108520415393	6701.4757928056915	1517.9948624315443	1890.41246304238	2808.630923832763	2530.6287272574496	3134.2533698179773	3310.5509551435184	0.0	352.84051235400733	2805.877488815175	2395.4891035750097	658.3543343394731	1475.1069508941746	1695.3817014983938	1871.1607835756183	2706.523506958136	2978.182225090757	1775.7480626834556	3447.9108520415393	6701.4757928056915	1517.9948624315443	1890.41246304238	2808.630923832763	2530.6287272574496	3134.2533698179773	3310.5509551435184	5.689868993027368E-4	0.0	0.366	0.001043804920746941	0.17497371088314395	0.6806537973393978	0.3193462026606055	0.5	0.5	4.8777477146589455E-5	4.877747714658941E-5	-14412.285974047338	0.0	-966.6981630225526
2530000	-15392.95302780544	-984.3670058460017	-14408.58602195944	7076.856218795612	7076.856218795612	277534.2838974911	0.0	509.6115583347195	2314.137933554627	3468.92327893816	1281.2544050076583	2044.941945465169	1568.5153286681914	2265.171795017501	2704.1524735616113	3772.6569952777622	2037.1670099288067	3856.6437947871186	6730.865719230068	2123.1794574392047	2331.991410513921	2886.7088035149213	3324.536758291107	3063.1543871392832	2529.015522177005	0.0	509.6115583347195	2314.137933554627	3468.92327893816	1281.2544050076583	2044.941945465169	1568.5153286681914	2265.171795017501	2704.1524735616113	3772.6569952777622	2037.1670099288067	3856.6437947871186	6730.865719230068	2123.1794574392047	2331.991410513921	2886.7088035149213	3324.536758291107	3063.1543871392832	2529.015522177005	6.810260250786549E-4	0.0	0.366	2.925013361052352E-4	0.1690976528247565	0.6872147096705579	0.3127852903294456	0.5	0.5	4.8828732024138084E-5	4.882873202413814E-5	-14408.58602195944	0.0	-966.0941919974953
2540000	-15408.66969693215	-999.6109216984901	-14409.05877523366	8074.488516246265	8074.488516246265	309474.67640601425	0.0	423.6411833473864	4087.7711891476874	3108.876438929751	1143.962325614664	2074.561179117206	1920.039322638315	2630.3298897846053	3263.340865925222	3171.0227722948894	2170.6867789815255	4080.2273409659992	7004.855106458787	2255.1006223201834	1961.6252112205236	3544.2420427755264	3148.8233704470886	3245.5352353572775	3643.0427852267667	0.0	423.6411833473864	4087.7711891476874	3108.876438929751	1143.962325614664	2074.561179117206	1920.039322638315	2630.3298897846053	3263.340865925222	3171.0227722948894	2170.6867789815255	4080.2273409659992	7004.855106458787	2255.1006223201834	1961.6252112205236	3544.2420427755264	3148.8233704470886	3245.5352353572775	3643.0427852267667	6.214414116504909E-4	0.0	0.366	9.430252527581E-4	0.16735495560986813	0.6850733781011575	0.3149266218988457	0.5	0.5	4.354061385677844E-5	4.354061385677842E-5	-14409.05877523366	0.0	-978.8569046415436
2550000	-15415.930867076826	-994.3799713878526	-14421.550895688973	7832.653965419184	7832.653965419184	297403.7820370586	0.0	315.6268959893981	3447.179599364787	3215.198814960093	1829.4427900085311	2025.5171478739157	1787.4518614106094	2114.134071515884	2942.4417352611144	2355.3766342975155	2223.2968143814774	3755.935731389732	6811.330153865552	1647.238951064425	1992.54561941747	4031.7105598803664	3033.4924002261946	3137.163800364315	3417.8530270519705	0.0	315.6268959893981	3447.179599364787	3215.198814960093	1829.4427900085311	2025.5171478739157	1787.4518614106094	2114.134071515884	2942.4417352611144	2355.3766342975155	2223.2968143814774	3755.935731389732	6811.330153865552	1647.238951064425	1992.54561941747	4031.7105598803664	3033.4924002261946	3137.163800364315	3417.8530270519705	6.127836469129026E-4	0.0	0.366	0.001638849437288601	0.17664877877216825	0.6936468419287912	0.306353158071212	0.5	0.5	4.235873285012403E-5	4.235873285012404E-5	-14421.550895688973	0.0	-974.2746797296977
2560000	-15400.900760675268	-992.5870254885386	-14408.313735186728	7937.287853108204	7937.287853108204	290508.44594126963	0.0	439.6721323171339	3143.9034671853856	2643.4939220446167	1544.4049458333814	1791.2643169517298	1853.6790761071125	1772.051041484212	2954.663404713098	3530.918356233072	2545.226361400998	3643.407296255099	7456.025346875561	2318.6866740111186	2020.0255332085292	3991.242676464792	3342.83151798148	3147.6201211781936	2670.5791674701354	0.0	439.6721323171339	3143.9034671853856	2643.4939220446167	1544.4049458333814	1791.2643169517298	1853.6790761071125	1772.051041484212	2954.663404713098	3530.918356233072	2545.226361400998	3643.407296255099	7456.025346875561	2318.6866740111186	2020.0255332085292	3991.242676464792	3342.83151798148	3147.6201211781936	2670.5791674701354	6.51537942682055E-4	0.0	0.366	6.798320181738623E-4	0.15529740466901934	0.696265060331218	0.3037349396687855	0.5	0.5	4.911386402451119E-5	4.911386402451122E-5	-14408.313735186728	0.0	-972.2394423352438
2570000	-15427.850034785983	-1012.3785573370644	-14415.471477448918	9053.48490961757	9053.48490961757	335258.57009734603	0.0	254.4071715990298	3013.7328213802652	2578.170137036414	1267.328681485457	2412.1688844237733	1935.3184720363984	2518.245071078699	3002.7212097378615	4767.856648488807	3037.3365193244454	3832.1471808473716	7929.887242133262	2991.4479531458396	2014.0374543433018	2888.7701550968272	3678.672802584507	3133.137894656887	3120.519477307704	0.0	254.4071715990298	3013.7328213802652	2578.170137036414	1267.328681485457	2412.1688844237733	1935.3184720363984	2518.245071078699	3002.7212097378615	4767.856648488807	3037.3365193244454	3832.1471808473716	7929.887242133262	2991.4479531458396	2014.0374543433018	2888.7701550968272	3678.672802584507	3133.137894656887	3120.519477307704	5.677239078801928E-4	0.0	0.366	0.0015913606559803414	0.1691681574714792	0.7010846756853206	0.2989153243146829	0.5	0.5	3.7664718392129764E-5	3.76647183921298E-5	-14415.471477448918	0.0	-986.2208669314164
