# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Oct 26 14:50:23 AEST 2020 [seed=1603687805667]
# -window -working -options
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
450000	-15639.857537539867	-2158.2412515284054	-13481.616286011462	6262.7766672850785	6262.7766672850785	231584.89477383354	238.58081918841052	3102.982702946947	1129.1294595358497	1959.741271228428	2328.4937531112364	1894.1333984604012	1768.457560729998	2428.9869226370706	1354.8515421978777	2156.2680045184843	3047.0807170912594	4086.2819754054576	2093.9928086253585	1282.964440169557	1712.8607357967844	2580.383003344374	3542.3157008726675	3631.5796202168567	238.58081918841052	3102.982702946947	1129.1294595358497	1959.741271228428	2328.4937531112364	1894.1333984604012	1768.457560729998	2428.9869226370706	1354.8515421978777	2156.2680045184843	3047.0807170912594	4086.2819754054576	2093.9928086253585	1282.964440169557	1712.8607357967844	2580.383003344374	3542.3157008726675	3631.5796202168567	7.718117312498389E-4	0.0	0.366	1.75406249603532E-5	0.1668646298315029	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7463623825084718	6.475182672676603E-5	7.355782839885734E-5	6.136447202859956E-5	1.1747932217433161	0.3162471660254001	-13481.616286011462	-1199.394378775646	-946.3481424978249
460000	-15647.21222847745	-2168.869586608449	-13478.342641869001	6083.90442636737	6083.90442636737	262744.1149506283	678.2675374577857	4073.10413270949	1445.1434424038716	1572.863274454471	1696.5076752313983	1901.405124803812	2665.443217111851	2211.8822207400494	1024.0741870193851	2570.3968618574336	3364.5822706277186	4566.463512205395	2266.05427401138	1234.0000652868716	2516.2275344958953	3102.0586078752194	3262.760511866475	3654.201849226151	678.2675374577857	4073.10413270949	1445.1434424038716	1572.863274454471	1696.5076752313983	1901.405124803812	2665.443217111851	2211.8822207400494	1024.0741870193851	2570.3968618574336	3364.5822706277186	4566.463512205395	2266.05427401138	1234.0000652868716	2516.2275344958953	3102.0586078752194	3262.760511866475	3654.201849226151	8.165890027372305E-4	0.0	0.366	1.6755614358906432E-4	0.20968844907065295	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7894664850437576	5.4462216569476777E-5	5.663363888291014E-5	5.4846590854614106E-5	1.0843223468839627	0.1288052042247896	-13478.342641869001	-1199.394378775646	-956.9718292467106
470000	-15618.735859406857	-2162.6066022535556	-13456.129257153301	5923.902243250409	5923.902243250409	244219.3712162671	187.48354222945323	2573.5988897066645	1693.893946094203	801.9644680133242	1834.0686120093387	1943.0075624542442	2091.278689871441	2924.648117085135	891.641609534779	2398.2068702216898	3417.149739026138	4268.520470513614	1553.5931410514668	1117.1977976748376	2717.6682060968874	1896.7903948413657	3209.3519085800413	3363.362123037402	187.48354222945323	2573.5988897066645	1693.893946094203	801.9644680133242	1834.0686120093387	1943.0075624542442	2091.278689871441	2924.648117085135	891.641609534779	2398.2068702216898	3417.149739026138	4268.520470513614	1553.5931410514668	1117.1977976748376	2717.6682060968874	1896.7903948413657	3209.3519085800413	3363.362123037402	8.295303146039293E-4	0.0	0.366	4.8697962612065816E-4	0.1743554682698162	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7256642433679713	5.687858131068835E-5	6.865929742734472E-5	5.98107386932738E-5	1.2916775524301871	0.08690372629231338	-13456.129257153301	-1199.394378775646	-950.9120678564251
480000	-15616.73011666773	-2159.777466253375	-13456.952650414354	5882.116072155745	5882.116072155745	234012.06226829055	145.24077504001104	2977.086601222605	1585.963382045005	1786.4131505452694	1949.5403992103859	2048.8923034502914	1154.990372061962	2613.106677885826	931.365737149206	2040.1066950951647	2377.5822586264294	4444.995510166733	2217.475745299998	876.728936927596	2197.799969903666	2838.670290341162	3560.4785114469696	3300.120164658317	145.24077504001104	2977.086601222605	1585.963382045005	1786.4131505452694	1949.5403992103859	2048.8923034502914	1154.990372061962	2613.106677885826	931.365737149206	2040.1066950951647	2377.5822586264294	4444.995510166733	2217.475745299998	876.728936927596	2197.799969903666	2838.670290341162	3560.4785114469696	3300.120164658317	7.217469574831395E-4	0.0	0.366	0.0010846348193391472	0.19861993307020928	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0327736007777397	5.3451733693553835E-5	5.398569968870149E-5	5.888968842620356E-5	1.0797920524447366	0.18687617619884442	-13456.952650414354	-1199.394378775646	-947.4687290633155
490000	-15629.082925510796	-2167.6983079628694	-13461.384617547927	6757.48261909999	6757.48261909999	249813.937734929	99.94157027216849	3624.263693450595	2306.6211713899465	1584.1201766829229	1533.5050143469482	1991.4767985234919	1778.2572381743012	2600.104796471122	1450.1356832338458	2117.550153229727	2439.5383770020276	4059.0420405769382	2169.278051868965	974.6134053217891	3173.1619841854385	3706.5500526526857	3146.215906363474	2971.055950729707	99.94157027216849	3624.263693450595	2306.6211713899465	1584.1201766829229	1533.5050143469482	1991.4767985234919	1778.2572381743012	2600.104796471122	1450.1356832338458	2117.550153229727	2439.5383770020276	4059.0420405769382	2169.278051868965	974.6134053217891	3173.1619841854385	3706.5500526526857	3146.215906363474	2971.055950729707	8.351147569835078E-4	0.0	0.366	0.0013384662987921518	0.15955659402219688	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8687568069899346	5.3180105817804635E-5	4.937900761762119E-5	5.8980671481275566E-5	1.0254353226028539	0.2668814413142634	-13461.384617547927	-1199.394378775646	-954.91222994622
500000	-15633.528175855728	-2181.8028046765926	-13451.725371179136	7060.838900084272	7060.838900084272	289767.49117688905	392.33612112762034	4285.309527875931	2982.0749998822353	1644.417150000973	2549.109083012083	1938.8267144659892	4294.949907057728	1995.896656501825	2341.8235664569406	2469.941776495813	3342.528880669657	4867.3603264049025	2215.8684361197656	1105.132501358147	3045.68815742658	4311.568284837588	3201.675349907488	4315.274092302249	392.33612112762034	4285.309527875931	2982.0749998822353	1644.417150000973	2549.109083012083	1938.8267144659892	4294.949907057728	1995.896656501825	2341.8235664569406	2469.941776495813	3342.528880669657	4867.3603264049025	2215.8684361197656	1105.132501358147	3045.68815742658	4311.568284837588	3201.675349907488	4315.274092302249	6.486104131123733E-4	0.0	0.366	0.0010185077918281645	0.19954823892786813	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8481189108014315	3.93246724052357E-5	3.456661262673247E-5	4.44522103787422E-5	0.9701097284990441	0.3231980363471603	-13451.725371179136	-1199.394378775646	-968.5363358877147
510000	-15610.694464792925	-2170.6089540639773	-13440.085510728948	6990.806362069653	6990.806362069653	257590.48128626394	155.7574819016136	4391.166446830556	1903.32909564449	1962.5244534019782	2178.9084314438423	2019.830644598924	3533.748435912145	1968.8554084672155	2130.907302925372	2203.7683818278615	2998.5420675239084	4072.413810109344	1853.2112113722858	1110.065876702297	2192.659298500241	3040.20652064362	3080.039473247863	3933.1021490922576	155.7574819016136	4391.166446830556	1903.32909564449	1962.5244534019782	2178.9084314438423	2019.830644598924	3533.748435912145	1968.8554084672155	2130.907302925372	2203.7683818278615	2998.5420675239084	4072.413810109344	1853.2112113722858	1110.065876702297	2192.659298500241	3040.20652064362	3080.039473247863	3933.1021490922576	6.72454697341634E-4	0.0	0.366	9.086186817541757E-4	0.187936589883588	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8512049771950401	5.2681449730215416E-5	5.397067028035081E-5	5.671603937995871E-5	1.1548707013160837	0.3481406387724868	-13440.085510728948	-1199.394378775646	-956.7662019056337
520000	-15662.856135907452	-2180.947920212352	-13481.908215695099	7354.151070211703	7354.151070211703	280323.6842142856	253.27280677126078	4075.5325323477728	1255.073337952912	2142.297503155826	2031.0253368460608	2154.9753972383783	3212.262354270707	2533.7221811548734	1446.8448167688273	2414.8358972231044	3225.0222280066782	4485.903392174321	1687.995767967215	1726.8071169919297	1622.4481099032562	3667.7878845092755	3159.7903928256187	3352.064335787051	253.27280677126078	4075.5325323477728	1255.073337952912	2142.297503155826	2031.0253368460608	2154.9753972383783	3212.262354270707	2533.7221811548734	1446.8448167688273	2414.8358972231044	3225.0222280066782	4485.903392174321	1687.995767967215	1726.8071169919297	1622.4481099032562	3667.7878845092755	3159.7903928256187	3352.064335787051	5.774535703433675E-4	0.0	0.366	1.4109667936005295E-4	0.1903732986121358	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8103953141752056	4.327000174421527E-5	3.915810436921277E-5	4.678119180148248E-5	0.9917902979206765	0.17207087507828633	-13481.908215695099	-1199.394378775646	-966.8493244449476
530000	-15644.779705386794	-2164.762401427357	-13480.017303959437	5679.851141662925	5679.851141662925	246918.42597720624	226.56945469170097	4758.85022340976	1438.2668398992575	1444.5829990771524	2191.800937193286	2009.0251236519737	2628.374234594564	2287.7996948718883	1432.721505289045	2301.4048951211644	2699.022047428007	3890.3942683941564	2485.16150126922	1576.6835659754709	3564.3225294575086	2565.5885526915854	3804.3791448596558	3472.2060935942823	226.56945469170097	4758.85022340976	1438.2668398992575	1444.5829990771524	2191.800937193286	2009.0251236519737	2628.374234594564	2287.7996948718883	1432.721505289045	2301.4048951211644	2699.022047428007	3890.3942683941564	2485.16150126922	1576.6835659754709	3564.3225294575086	2565.5885526915854	3804.3791448596558	3472.2060935942823	8.177179011434835E-4	0.0	0.366	0.0011531701247758338	0.19605882051112775	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9017083816704367	5.003698496213961E-5	5.1019243789558196E-5	5.535903390211476E-5	1.0360020915727004	0.25451395872626786	-13480.017303959437	-1199.394378775646	-952.4324972380613
540000	-15623.489211927536	-2153.418889532526	-13470.07032239501	5906.65869668707	5906.65869668707	228625.86314828432	340.50139491923267	3687.519161729933	1328.5131300091318	1319.2110829407382	2094.6820071427987	1873.6041254364861	2063.790348830199	3360.4698300078862	1357.3700975243062	1909.8898540243492	2996.328606796139	3360.765875174159	1793.886977701202	1120.8301312285023	2494.6038335686994	2887.412358393076	3485.1681195461115	4049.7466045800193	340.50139491923267	3687.519161729933	1328.5131300091318	1319.2110829407382	2094.6820071427987	1873.6041254364861	2063.790348830199	3360.4698300078862	1357.3700975243062	1909.8898540243492	2996.328606796139	3360.765875174159	1793.886977701202	1120.8301312285023	2494.6038335686994	2887.412358393076	3485.1681195461115	4049.7466045800193	8.413713888121839E-4	0.0	0.366	4.4120689098057624E-4	0.17036850686389116	0.6163641279929664	0.38363587200703375	0.5	0.5	0.6660109045015842	6.125075796576829E-5	7.389224676987941E-5	6.610507157895497E-5	1.2139178753911166	0.2769308808583081	-13470.07032239501	-1199.394378775646	-941.9084155832865
550000	-15642.888419405997	-2159.3511689783463	-13483.537250427651	5737.666157069484	5737.666157069484	237085.91618403094	164.21325877900088	2844.1103211415457	1521.7768467141495	1670.5930145899235	1973.9866600611406	2036.8657666163	2857.3727291776154	2898.485060499375	1151.5972413792372	1756.7111650716195	3392.492370475519	3904.245803904851	925.0938947662102	884.015606909311	1509.7594438911592	3874.1988494082702	3260.732257368411	3579.997037321366	164.21325877900088	2844.1103211415457	1521.7768467141495	1670.5930145899235	1973.9866600611406	2036.8657666163	2857.3727291776154	2898.485060499375	1151.5972413792372	1756.7111650716195	3392.492370475519	3904.245803904851	925.0938947662102	884.015606909311	1509.7594438911592	3874.1988494082702	3260.732257368411	3579.997037321366	7.393343392266233E-4	0.0	0.366	7.085366944741224E-4	0.17705212667131623	0.6163641279929664	0.38363587200703375	0.5	0.5	0.830638318781682	6.158567407059039E-5	6.655123532858219E-5	6.345555065281421E-5	1.145842992494977	0.1973633858460002	-13483.537250427651	-1199.394378775646	-947.5364592899268
560000	-15620.000435256828	-2152.705219341048	-13467.29521591578	5762.7825931121	5762.7825931121	223206.0862245167	110.09873729167789	3311.1390054308768	1513.9684231422334	1809.0359208148875	1941.691535964909	1508.5244779141499	2044.1669878235266	2937.644698086954	1103.992800169361	1701.9446578416082	3258.8078507218484	3781.3158096326565	922.7532971655118	749.8061696335103	1942.2043824224966	2006.0845065944268	3475.4727133619053	2668.847592161937	110.09873729167789	3311.1390054308768	1513.9684231422334	1809.0359208148875	1941.691535964909	1508.5244779141499	2044.1669878235266	2937.644698086954	1103.992800169361	1701.9446578416082	3258.8078507218484	3781.3158096326565	922.7532971655118	749.8061696335103	1942.2043824224966	2006.0845065944268	3475.4727133619053	2668.847592161937	9.324232993815757E-4	0.0	0.366	0.0018895737405415038	0.19087193360930216	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8154750867111654	5.4723014152321904E-5	5.4818710873354786E-5	5.7108401995644606E-5	1.057197433308606	0.10751399170834545	-13467.29521591578	-1199.394378775646	-940.9419489347224
570000	-15632.266040619928	-2156.7208068008263	-13475.545233819103	5533.302496018957	5533.302496018957	230360.46369461573	863.3432130470836	2823.6174633308015	2006.5604699613918	1463.3024507453767	2047.3940243633676	1476.7972171458073	1956.8087277444642	2938.7647913628903	1120.7209545151472	2042.426937064783	2958.2807811056805	4096.387272098376	691.6488247267996	852.771707305422	2144.8784716992955	2587.792849536659	3778.0925002778386	2127.1846554501435	863.3432130470836	2823.6174633308015	2006.5604699613918	1463.3024507453767	2047.3940243633676	1476.7972171458073	1956.8087277444642	2938.7647913628903	1120.7209545151472	2042.426937064783	2958.2807811056805	4096.387272098376	691.6488247267996	852.771707305422	2144.8784716992955	2587.792849536659	3778.0925002778386	2127.1846554501435	8.550770799144918E-4	0.0	0.366	0.0010413032770218032	0.2015896732891445	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9090655280726851	6.054398188377877E-5	6.361818328740877E-5	6.14917232652277E-5	1.0642825066987833	0.23080355793450655	-13475.545233819103	-1199.394378775646	-944.236844750656
580000	-15589.069109570644	-2137.110672280714	-13451.95843728993	5685.822540328963	5685.822540328963	193343.68066685047	348.2053932234989	2478.989122122327	1079.0639925614262	1315.9326228013267	1802.281678164139	1229.2326254820102	1647.5325998435821	2353.7864762096997	1480.5124267938156	1794.380843184722	2448.694027438522	3274.0091991625936	772.9242185409437	537.4625790265103	1764.1870087853126	2329.8708183492654	3307.643440830016	2590.78651289715	348.2053932234989	2478.989122122327	1079.0639925614262	1315.9326228013267	1802.281678164139	1229.2326254820102	1647.5325998435821	2353.7864762096997	1480.5124267938156	1794.380843184722	2448.694027438522	3274.0091991625936	772.9242185409437	537.4625790265103	1764.1870087853126	2329.8708183492654	3307.643440830016	2590.78651289715	9.005208761927794E-4	0.0	0.366	5.657913194153488E-4	0.14615732965828337	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7681301660505687	7.751916545967237E-5	8.933405535605066E-5	7.684965477973775E-5	1.2105154633523425	0.23795162804396255	-13451.95843728993	-1199.394378775646	-925.4976997047181
590000	-15624.853800815898	-2171.1773944381125	-13453.676406377785	5957.16421972714	5957.16421972714	266991.5402418526	715.9116638700254	3576.2505051702933	2397.819164369206	1411.0304982112568	2252.1139099971306	1845.5156958289135	2710.367600658125	3595.3453479971763	2056.6412346492953	2256.2860984739846	4723.725044512132	4495.1664862769685	1097.031004723301	1308.7796164128	2542.9619094518403	3305.482004415921	3477.213635200454	3227.887020396097	715.9116638700254	3576.2505051702933	2397.819164369206	1411.0304982112568	2252.1139099971306	1845.5156958289135	2710.367600658125	3595.3453479971763	2056.6412346492953	2256.2860984739846	4723.725044512132	4495.1664862769685	1097.031004723301	1308.7796164128	2542.9619094518403	3305.482004415921	3477.213635200454	3227.887020396097	7.177375519315422E-4	0.0	0.366	5.214215322748084E-4	0.15163054204842188	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8463174691817927	5.6689632728140605E-5	5.391697105096987E-5	6.188079681248116E-5	0.9837562984542861	0.32582326274842777	-13453.676406377785	-1199.394378775646	-959.5562966159938
600000	-15645.931626984908	-2165.0365983339634	-13480.895028650944	5424.131232153257	5424.131232153257	242872.54797448445	391.901104534812	3293.964462285221	1623.973580222447	1539.1414132240159	1450.4089414204825	1350.692229100321	3466.9746049464056	2549.760560409406	1274.8596398199481	1811.0657285510456	4113.949763143057	4172.1489971595265	1106.3628784376479	1372.653220747581	2238.180423177213	2915.020867707365	3143.9925123799912	2118.041377222075	391.901104534812	3293.964462285221	1623.973580222447	1539.1414132240159	1450.4089414204825	1350.692229100321	3466.9746049464056	2549.760560409406	1274.8596398199481	1811.0657285510456	4113.949763143057	4172.1489971595265	1106.3628784376479	1372.653220747581	2238.180423177213	2915.020867707365	3143.9925123799912	2118.041377222075	9.083827727829528E-4	0.0	0.366	0.001344380772104889	0.1877542982301711	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9371750970852702	5.86081865849419E-5	5.9437769810209224E-5	5.987851906063712E-5	1.0821309207080074	0.2579263810958812	-13480.895028650944	-1199.394378775646	-952.6118858793922
610000	-15630.454229387125	-2161.1164603335783	-13469.337769053547	5520.513659511773	5520.513659511773	242253.31236865363	425.8326783303307	1339.778431130509	2004.59538422203	1848.3718383511564	1255.2833682079072	1253.0600278076502	2751.881287219707	3680.425331369412	1675.9705299317582	1390.6014430641994	3837.5686320605423	4487.598276978123	1850.6792424377918	1185.5803496471406	2044.7207925877183	2614.65109758793	3411.7172467909713	3097.046553551209	425.8326783303307	1339.778431130509	2004.59538422203	1848.3718383511564	1255.2833682079072	1253.0600278076502	2751.881287219707	3680.425331369412	1675.9705299317582	1390.6014430641994	3837.5686320605423	4487.598276978123	1850.6792424377918	1185.5803496471406	2044.7207925877183	2614.65109758793	3411.7172467909713	3097.046553551209	7.969251973957439E-4	0.0	0.366	0.0016512785594344724	0.16771423427761967	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7904976111833069	6.090161188197185E-5	5.464908861223532E-5	5.9169826059425895E-5	1.0202515066510056	0.08449446173731745	-13469.337769053547	-1199.394378775646	-949.4954822472804
620000	-15641.16287728458	-2162.4482673967755	-13478.714609887804	5626.6702421493865	5626.6702421493865	244606.673049855	270.3392429722646	1829.9758362575603	1985.4675069453813	1713.6496690123086	1487.641912269603	1229.4977544596213	3111.990264324752	3519.200653572483	1707.187874004673	1594.0760098473074	3859.505364187057	4268.948387446103	1989.6345374079494	845.528593764395	1405.6222527185746	4323.537379830509	3386.39826663176	3053.62365165387	270.3392429722646	1829.9758362575603	1985.4675069453813	1713.6496690123086	1487.641912269603	1229.4977544596213	3111.990264324752	3519.200653572483	1707.187874004673	1594.0760098473074	3859.505364187057	4268.948387446103	1989.6345374079494	845.528593764395	1405.6222527185746	4323.537379830509	3386.39826663176	3053.62365165387	7.612314876062167E-4	0.0	0.366	6.75248335877484E-4	0.13719339795866486	0.6163641279929664	0.38363587200703375	0.5	0.5	0.822263860700398	6.850528722786242E-5	6.688746107656533E-5	6.572930209357662E-5	1.069008815334182	0.29351300665104607	-13478.714609887804	-1199.394378775646	-950.9149332091912
