# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 17:08:30 AEST 2020 [seed=1595747310004]
# -threads 8 xml/biphone_binary_SSGR_2020-07-23_ch1.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
4700000	-16460.313190254285	-2164.3262421970494	-14295.986948057234	6686.268564089417	6686.268564089417	253008.13684609378	0.0	386.7627511451157	3951.8586868507764	1683.4017327374454	2582.246697599031	1857.062271273115	1275.7921805164929	2821.6443319679465	3089.2194723598113	3080.2939724139005	1845.364978400225	3414.5237586161593	5641.253527148698	2409.7832828999817	1159.2605785817254	2256.8617901827492	2127.1551936515716	3098.4999313108456	2393.0887584591496	0.0	386.7627511451157	3951.8586868507764	1683.4017327374454	2582.246697599031	1857.062271273115	1275.7921805164929	2821.6443319679465	3089.2194723598113	3080.2939724139005	1845.364978400225	3414.5237586161593	5641.253527148698	2409.7832828999817	1159.2605785817254	2256.8617901827492	2127.1551936515716	3098.4999313108456	2393.0887584591496	6.974603682248639E-4	0.0	0.366	0.564530745064937	3.9486966255421434E-5	2.9785044794523468E-5	3.9532233806168484E-5	0.7193782909370482	0.12512261932842367	-14295.986948057234	-1199.394378775646	-953.6000664784508
4710000	-16456.33087062862	-2155.184510926091	-14301.146359702527	5474.172406378989	5474.172406378989	229874.82223788937	0.0	163.43668675041474	3604.5661065000095	1179.3273753218882	1444.8504977221512	1718.9648806788593	1475.2421825453866	2322.580799832245	2588.5735852069197	2468.774465851075	1757.4844106489406	2728.7409842234597	5426.509945123534	2282.0469936293784	891.6788859320753	2217.4839479505113	2178.4610596748466	3039.3651192299603	2222.611916382514	0.0	163.43668675041474	3604.5661065000095	1179.3273753218882	1444.8504977221512	1718.9648806788593	1475.2421825453866	2322.580799832245	2588.5735852069197	2468.774465851075	1757.4844106489406	2728.7409842234597	5426.509945123534	2282.0469936293784	891.6788859320753	2217.4839479505113	2178.4610596748466	3039.3651192299603	2222.611916382514	8.037534146492606E-4	0.0	0.366	0.5412205017501913	4.450227243919996E-5	3.0968491844211564E-5	4.294438570174287E-5	0.7085038266924638	0.2551196833587768	-14301.146359702527	-1199.394378775646	-944.3923990174278
4720000	-16489.929217608416	-2164.3427987849323	-14325.586418823485	5797.925751727656	5797.925751727656	252411.90174395524	0.0	337.947989873243	3337.970986830472	2108.2084873639924	1046.7902966657396	1801.1771385718212	1925.4643231987955	2546.688892253256	2543.7708596095276	2436.1388784537294	1878.0737465223829	2983.866203783438	5457.504601735317	2445.3240055006668	1099.285020408591	3141.252355890184	2461.181246674862	3460.831348655136	1776.2191623618737	0.0	337.947989873243	3337.970986830472	2108.2084873639924	1046.7902966657396	1801.1771385718212	1925.4643231987955	2546.688892253256	2543.7708596095276	2436.1388784537294	1878.0737465223829	2983.866203783438	5457.504601735317	2445.3240055006668	1099.285020408591	3141.252355890184	2461.181246674862	3460.831348655136	1776.2191623618737	8.126604436099257E-4	0.0	0.366	0.5735727314030752	3.8769181459304384E-5	2.383412131723825E-5	3.774640498819102E-5	0.6263042471563071	0.0448577281288538	-14325.586418823485	-1199.394378775646	-954.9868466758694
4730000	-16443.47533112092	-2159.373503452472	-14284.10182766845	5573.8636652634705	5573.8636652634705	242744.3136819923	0.0	155.93439053520058	4361.976777734191	1215.8340863487929	1085.644615644478	1858.1409594332206	1739.954971910505	1929.1171607520973	3268.4531729007854	2519.015428231705	1718.6214994711574	3410.269471894476	4923.4569193987945	1737.1223214452507	1331.6044239044581	2968.1215833458236	2561.740656422995	3359.922293735696	2106.078545950592	0.0	155.93439053520058	4361.976777734191	1215.8340863487929	1085.644615644478	1858.1409594332206	1739.954971910505	1929.1171607520973	3268.4531729007854	2519.015428231705	1718.6214994711574	3410.269471894476	4923.4569193987945	1737.1223214452507	1331.6044239044581	2968.1215833458236	2561.740656422995	3359.922293735696	2106.078545950592	7.508189892038311E-4	0.0	0.366	0.5787731148957811	4.359166372317657E-5	3.1694791786794535E-5	4.1660047256630864E-5	0.7082218974484794	0.15248239326713064	-14284.10182766845	-1199.394378775646	-949.8656476453616
4740000	-16474.45696604009	-2163.950736104154	-14310.506229935934	6469.748109676771	6469.748109676771	251661.55208450803	0.0	371.32236501196235	5569.759635838912	1750.439421662226	2007.6699879885498	1677.0167804426594	1585.3670584465485	2034.5699725156896	3052.28489474711	1949.373973702171	1894.6655009235349	3187.600876191286	5079.456103271272	2236.2442737181686	1901.141797737158	2587.959272019548	2018.3913529321328	3164.5619188300698	2119.6619712600736	0.0	371.32236501196235	5569.759635838912	1750.439421662226	2007.6699879885498	1677.0167804426594	1585.3670584465485	2034.5699725156896	3052.28489474711	1949.373973702171	1894.6655009235349	3187.600876191286	5079.456103271272	2236.2442737181686	1901.141797737158	2587.959272019548	2018.3913529321328	3164.5619188300698	2119.6619712600736	7.720116325880324E-4	0.0	0.366	0.5256173207887338	4.429252603605618E-5	3.54885284404458E-5	4.258028382435058E-5	0.7610215082624506	0.09958215036642136	-14310.506229935934	-1199.394378775646	-953.8706893651208
4750000	-16481.24429156534	-2167.446326582113	-14313.797964983229	6440.188298599806	6440.188298599806	257876.76545459533	0.0	152.21220294294224	5378.983875271859	2498.9907771303256	2175.036685768699	1443.9126242557643	1478.0553298390905	2751.4298742921937	3688.4837211293557	1934.7378191928387	2114.377024973178	3681.475802453667	5023.560190717692	2461.6573511898473	1774.2831808029644	3567.716462031946	2201.2993175590577	3419.4738881813746	2331.905280601931	0.0	152.21220294294224	5378.983875271859	2498.9907771303256	2175.036685768699	1443.9126242557643	1478.0553298390905	2751.4298742921937	3688.4837211293557	1934.7378191928387	2114.377024973178	3681.475802453667	5023.560190717692	2461.6573511898473	1774.2831808029644	3567.716462031946	2201.2993175590577	3419.4738881813746	2331.905280601931	7.522709964954718E-4	0.0	0.366	0.5625953330903911	4.5878665538715275E-5	3.343401744501421E-5	4.069435609948645E-5	0.7105102790001158	0.21580815142706036	-14313.797964983229	-1199.394378775646	-957.5822687481905
4760000	-16497.274018198343	-2176.361731400503	-14320.912286797839	6712.3633280547365	6712.3633280547365	276054.1526131462	0.0	519.1486571377872	5004.29765704035	1135.7698708867547	2025.5867183798352	1930.5025936171312	1752.6377990512156	3061.604431684188	3207.0961246343213	1677.4030291534195	2310.572598500912	3816.8928864710642	5236.390936750094	2923.14860526171	2060.505321052346	2825.5297548097983	2748.25936816688	3130.329424291259	3411.069139145445	0.0	519.1486571377872	5004.29765704035	1135.7698708867547	2025.5867183798352	1930.5025936171312	1752.6377990512156	3061.604431684188	3207.0961246343213	1677.4030291534195	2310.572598500912	3816.8928864710642	5236.390936750094	2923.14860526171	2060.505321052346	2825.5297548097983	2748.25936816688	3130.329424291259	3411.069139145445	7.458692414914695E-4	0.0	0.366	0.5863005314003772	3.980814142140985E-5	3.2010406097281874E-5	3.6144253341426964E-5	0.7683871132474859	0.2997264928808795	-14320.912286797839	-1199.394378775646	-965.7057062871652
4770000	-16490.23949033601	-2170.6001869384054	-14319.639303397607	6195.701444857109	6195.701444857109	266169.9740941395	0.0	621.1069663002464	5318.10685617432	1891.714100214424	2155.520046619996	1868.5373718839608	1189.582807873586	3063.932222956965	2229.372030402003	2330.430675783384	1965.0200744540925	4129.714969596853	4820.8379594970675	1490.6276328537103	1920.9602816381043	3933.3653742849583	2865.3530219745376	3066.0301681772285	3261.8932726125317	0.0	621.1069663002464	5318.10685617432	1891.714100214424	2155.520046619996	1868.5373718839608	1189.582807873586	3063.932222956965	2229.372030402003	2330.430675783384	1965.0200744540925	4129.714969596853	4820.8379594970675	1490.6276328537103	1920.9602816381043	3933.3653742849583	2865.3530219745376	3066.0301681772285	3261.8932726125317	6.748978806571516E-4	0.0	0.366	0.5835580138210178	3.9064284793240556E-5	2.879455521526511E-5	3.7461365707389426E-5	0.6904043432879647	0.21566510577130527	-14319.639303397607	-1199.394378775646	-960.1403819969879
4780000	-16488.47011653283	-2176.1093892834165	-14312.360727249412	6514.854397978572	6514.854397978572	278203.6875594773	0.0	1195.3818742005012	4238.775348817634	2101.292766689883	2218.4413045587526	2199.96229379844	1552.7301569807455	3228.177021313769	3184.9496635704345	2573.843019952477	1980.2909105739939	3761.3434235219293	4919.156730450479	1755.4359500957062	2251.35717999977	4422.474941775403	2635.0855865996373	3944.9078052440905	3140.2136465750364	0.0	1195.3818742005012	4238.775348817634	2101.292766689883	2218.4413045587526	2199.96229379844	1552.7301569807455	3228.177021313769	3184.9496635704345	2573.843019952477	1980.2909105739939	3761.3434235219293	4919.156730450479	1755.4359500957062	2251.35717999977	4422.474941775403	2635.0855865996373	3944.9078052440905	3140.2136465750364	7.600555575606282E-4	0.0	0.366	0.565746226422681	3.795902816792117E-5	2.8964217864031753E-5	3.370101508561767E-5	0.7531830772808104	0.14876799879707447	-14312.360727249412	-1199.394378775646	-965.5574060429022
4790000	-16469.708745323762	-2170.26456804486	-14299.444177278903	6224.475520739234	6224.475520739234	268058.03455287276	0.0	286.60888274725755	3847.5372362451694	2276.3445481231915	2182.7833073882366	2097.4369612382984	1595.506638659344	2841.8330629383727	2428.7741240161813	2236.7608640741128	2082.0102892520295	3289.8628118271067	4778.171247652451	2097.200044985916	2393.0462493825808	2728.9161933473524	3345.5185371757902	3531.4728024320725	3256.655030659215	0.0	286.60888274725755	3847.5372362451694	2276.3445481231915	2182.7833073882366	2097.4369612382984	1595.506638659344	2841.8330629383727	2428.7741240161813	2236.7608640741128	2082.0102892520295	3289.8628118271067	4778.171247652451	2097.200044985916	2393.0462493825808	2728.9161933473524	3345.5185371757902	3531.4728024320725	3256.655030659215	6.323950821367715E-4	0.0	0.366	0.5929244785999136	3.822696894270818E-5	2.9759188322899756E-5	3.610140390610661E-5	0.7204201874981995	0.2488560464024144	-14299.444177278903	-1199.394378775646	-960.5372706340441
4800000	-16433.134391160267	-2156.917413915794	-14276.216977244472	6745.143832501697	6745.143832501697	231139.99129465353	0.0	213.98493179683516	4368.124900909206	2519.766903217138	1966.7648786998411	1616.0541317849895	1299.8986402349044	1936.767585633361	2805.684560384608	1786.8365918614468	1607.087715659743	2758.145075476076	3998.4297000445363	1970.9635186486662	2256.369561284182	3701.520583660562	2650.3066567869128	3080.6390577747547	2433.197931107375	0.0	213.98493179683516	4368.124900909206	2519.766903217138	1966.7648786998411	1616.0541317849895	1299.8986402349044	1936.767585633361	2805.684560384608	1786.8365918614468	1607.087715659743	2758.145075476076	3998.4297000445363	1970.9635186486662	2256.369561284182	3701.520583660562	2650.3066567869128	3080.6390577747547	2433.197931107375	8.368718478873194E-4	0.0	0.366	0.5802620603423132	4.821138034629843E-5	3.669386695757747E-5	4.3678535359763354E-5	0.7386643194061676	0.23141003961165657	-14276.216977244472	-1199.394378775646	-945.8112331951022
4810000	-16455.95723633936	-2166.257899859656	-14289.699336479704	6128.638271926045	6128.638271926045	260875.05083058626	0.0	1276.4878149959684	4420.122030224127	2861.5960216585336	2592.222965929564	1755.0614586954277	1739.4348945490058	2853.895290526713	2474.605372967039	1551.429291436802	1851.7524471792683	2667.312827244485	4734.706699334384	1709.1166667426944	2278.239207405342	3089.13877113273	2762.317637696207	3224.7490727736435	2659.7735517546243	0.0	1276.4878149959684	4420.122030224127	2861.5960216585336	2592.222965929564	1755.0614586954277	1739.4348945490058	2853.895290526713	2474.605372967039	1551.429291436802	1851.7524471792683	2667.312827244485	4734.706699334384	1709.1166667426944	2278.239207405342	3089.13877113273	2762.317637696207	3224.7490727736435	2659.7735517546243	7.325445177006576E-4	0.0	0.366	0.5411959177992265	4.27981408802958E-5	3.865600131117068E-5	3.7106465646535247E-5	0.8347408280782989	0.11889245650352286	-14289.699336479704	-1199.394378775646	-956.5766672562343
4820000	-16472.74956738972	-2183.265688484798	-14289.483878904924	6732.731623648699	6732.731623648699	299257.0152092499	0.0	266.47776786326864	5052.743143553178	2529.968831820623	1948.4273143411272	1912.0395205692803	1949.1315588189173	4054.9247814143087	3083.572095094819	3044.9549580311696	1984.5377354649654	3136.071251233214	5813.48818794838	1794.8264799376082	2579.3947310960266	1485.170004061987	2584.4214956432356	3356.6462281089	3115.3398840778095	0.0	266.47776786326864	5052.743143553178	2529.968831820623	1948.4273143411272	1912.0395205692803	1949.1315588189173	4054.9247814143087	3083.572095094819	3044.9549580311696	1984.5377354649654	3136.071251233214	5813.48818794838	1794.8264799376082	2579.3947310960266	1485.170004061987	2584.4214956432356	3356.6462281089	3115.3398840778095	6.971415568772317E-4	0.0	0.366	0.5566196993253936	4.420257992102915E-5	4.4514659983540456E-5	3.5966493283078475E-5	0.9650113573699927	0.17343806087713526	-14289.483878904924	-1199.394378775646	-972.8578368121457
4830000	-16455.649574609328	-2152.225873890185	-14303.423700719142	6131.523453967933	6131.523453967933	229583.26433661656	0.0	285.1659321720621	3964.935191207796	1703.5893707957116	718.5189838759171	1428.1196679644959	1573.651997393144	2911.3927738766556	2388.943103698937	2251.8130644891885	1471.2004815070604	2716.978586425437	3953.7489523954137	2064.7359025230444	1863.5939732224867	2205.688382988653	1550.6790748591438	3472.0391194267618	2141.1832755383166	0.0	285.1659321720621	3964.935191207796	1703.5893707957116	718.5189838759171	1428.1196679644959	1573.651997393144	2911.3927738766556	2388.943103698937	2251.8130644891885	1471.2004815070604	2716.978586425437	3953.7489523954137	2064.7359025230444	1863.5939732224867	2205.688382988653	1550.6790748591438	3472.0391194267618	2141.1832755383166	7.811696126721187E-4	0.0	0.366	0.5324011241135865	4.7737529319424934E-5	4.272938167299129E-5	4.261991665320003E-5	0.8845714934656573	0.2293459337158421	-14303.423700719142	-1199.394378775646	-942.5675064306101
4840000	-16466.609746956354	-2155.841945074726	-14310.76780188163	5561.238523430953	5561.238523430953	236388.32909406978	0.0	263.43380649291305	4243.800145083902	1413.5089490516887	1909.4571498469434	1622.3641594259807	1706.8311823186802	2483.0411841050786	2638.1748211132185	1834.3650606575602	1696.789521986172	2940.269127907437	4363.2124952318845	2075.5530641817454	1530.6056166619567	4441.70821296757	1775.1105510266189	3602.0065626878577	1978.5404875485722	0.0	263.43380649291305	4243.800145083902	1413.5089490516887	1909.4571498469434	1622.3641594259807	1706.8311823186802	2483.0411841050786	2638.1748211132185	1834.3650606575602	1696.789521986172	2940.269127907437	4363.2124952318845	2075.5530641817454	1530.6056166619567	4441.70821296757	1775.1105510266189	3602.0065626878577	1978.5404875485722	7.622607104581426E-4	0.0	0.366	0.5535987386236669	5.379755871969817E-5	5.09700800821095E-5	4.56814354323887E-5	0.848529270260306	0.3010230731292234	-14310.76780188163	-1199.394378775646	-946.000414692091
4850000	-16441.191183796363	-2148.340640575165	-14292.850543221197	4876.912597602854	4876.912597602854	221835.2399374825	0.0	442.68311554483836	3759.358596274219	2145.9916484596793	1786.8094235197864	1490.3405128988577	1795.5840406966215	2233.318877660522	1922.8425399524733	1624.3980036502378	1559.6065304729102	2661.841923816453	4103.5144676597565	2171.700604899989	2088.529939990759	3698.620617626103	1792.6572761522502	3422.015726372071	2469.1263506741707	0.0	442.68311554483836	3759.358596274219	2145.9916484596793	1786.8094235197864	1490.3405128988577	1795.5840406966215	2233.318877660522	1922.8425399524733	1624.3980036502378	1559.6065304729102	2661.841923816453	4103.5144676597565	2171.700604899989	2088.529939990759	3698.620617626103	1792.6572761522502	3422.015726372071	2469.1263506741707	8.163722853423963E-4	0.0	0.366	0.5673980711762348	5.354785896661195E-5	4.961228528747594E-5	4.604146642445987E-5	0.8063702245970138	0.2126268501396437	-14292.850543221197	-1199.394378775646	-937.895648153415
4860000	-16459.656334363553	-2148.2003331867163	-14311.456001176837	5414.753256957362	5414.753256957362	216310.8982697426	0.0	453.0498187158173	3799.332152121606	2325.872618996483	2098.6684801457886	1674.3242787173358	1629.0316206505365	1601.5491969029993	2104.738252307571	1224.5255395526733	1692.037827765006	2944.603229509706	4175.097815760995	1943.3260472578665	1887.741138915347	2618.8110877147483	1628.873113086565	3515.338955943388	2261.3644401802185	0.0	453.0498187158173	3799.332152121606	2325.872618996483	2098.6684801457886	1674.3242787173358	1629.0316206505365	1601.5491969029993	2104.738252307571	1224.5255395526733	1692.037827765006	2944.603229509706	4175.097815760995	1943.3260472578665	1887.741138915347	2618.8110877147483	1628.873113086565	3515.338955943388	2261.3644401802185	7.678211763399341E-4	0.0	0.366	0.5813209537424601	5.3159685794686E-5	5.3145700513854E-5	4.5886969450322835E-5	0.8800172701503991	0.16930614352560058	-14311.456001176837	-1199.394378775646	-938.2867883940072
4870000	-16440.97596711174	-2139.418119429978	-14301.55784768176	5129.848864147654	5129.848864147654	200395.40395299558	0.0	406.1997778280576	2386.1661922788876	2127.9464535679363	1129.08750697004	1680.2261982175453	1645.6512570675293	1517.5841610545779	2837.99960143435	828.5508901177786	1672.6939599492196	2723.0067343563646	3726.455129266922	2236.9376627671845	1487.3511241526746	1441.5851300829636	1779.5546041542093	3776.8848403909387	1893.5800043267393	0.0	406.1997778280576	2386.1661922788876	2127.9464535679363	1129.08750697004	1680.2261982175453	1645.6512570675293	1517.5841610545779	2837.99960143435	828.5508901177786	1672.6939599492196	2723.0067343563646	3726.455129266922	2236.9376627671845	1487.3511241526746	1441.5851300829636	1779.5546041542093	3776.8848403909387	1893.5800043267393	8.843796506996067E-4	0.0	0.366	0.5943570617049279	5.99097929910604E-5	6.386450223764745E-5	4.98415811834064E-5	0.9014712037805368	0.17581527155670615	-14301.55784768176	-1199.394378775646	-928.798501815267
4880000	-16423.953122091294	-2142.7437040958403	-14281.209417995453	4965.584734312421	4965.584734312421	207092.23459420569	0.0	406.08264702667844	2799.44193934363	1780.3833572811188	1743.2992349860535	1976.648397099957	1588.8683993336874	1434.4502575370732	3262.2990743554865	1032.699347361094	1567.017216189827	3104.5681649683083	4235.707552293593	2276.5628579247914	1656.115157126018	1843.8082025545814	1559.7405371790078	3749.614583285808	1895.8557055640003	0.0	406.08264702667844	2799.44193934363	1780.3833572811188	1743.2992349860535	1976.648397099957	1588.8683993336874	1434.4502575370732	3262.2990743554865	1032.699347361094	1567.017216189827	3104.5681649683083	4235.707552293593	2276.5628579247914	1656.115157126018	1843.8082025545814	1559.7405371790078	3749.614583285808	1895.8557055640003	9.684140672355573E-4	0.0	0.366	0.5599998193136305	5.3268996217230595E-5	5.223185644748511E-5	4.6049007988799454E-5	0.8504513099320058	0.09697417177306407	-14281.209417995453	-1199.394378775646	-932.0965194909874
4890000	-16451.51018835129	-2152.834638636548	-14298.675549714744	5211.802830838384	5211.802830838384	230488.33871715653	0.0	414.3221618833069	2637.8035114696645	2416.567684784449	1069.5313804691145	1362.7658722298852	1671.2684477355735	2282.006202623624	3509.019155119584	924.386550594426	1821.048427180612	3294.5277717291165	4266.5592530531785	2256.470802510488	1571.2346237673307	1315.0631014408466	1888.2809429925562	3816.0515595677994	2310.023414060413	0.0	414.3221618833069	2637.8035114696645	2416.567684784449	1069.5313804691145	1362.7658722298852	1671.2684477355735	2282.006202623624	3509.019155119584	924.386550594426	1821.048427180612	3294.5277717291165	4266.5592530531785	2256.470802510488	1571.2346237673307	1315.0631014408466	1888.2809429925562	3816.0515595677994	2310.023414060413	8.342857383901634E-4	0.0	0.366	0.5699711340110664	4.896284709265335E-5	4.965177245431062E-5	4.312796743628889E-5	0.9226584709302925	0.17408380596834552	-14298.675549714744	-1199.394378775646	-942.4151880533885
4900000	-16465.02563245511	-2153.1029095871927	-14311.922722867916	5030.201860626068	5030.201860626068	231804.05093601794	0.0	794.9188917091911	1641.0676246583741	1642.454531774955	766.666104987489	1975.6778613621493	1541.5025818164772	2764.650976129602	3109.1776060942657	1034.3159785250182	1998.4096074299707	3458.590580833691	4351.073095453968	1567.9413216839755	1404.6562448358297	3784.523733538948	2334.7016381772874	3652.9433460635682	2573.8366496413214	0.0	794.9188917091911	1641.0676246583741	1642.454531774955	766.666104987489	1975.6778613621493	1541.5025818164772	2764.650976129602	3109.1776060942657	1034.3159785250182	1998.4096074299707	3458.590580833691	4351.073095453968	1567.9413216839755	1404.6562448358297	3784.523733538948	2334.7016381772874	3652.9433460635682	2573.8366496413214	7.375998319782128E-4	0.0	0.366	0.5867139063459205	5.400400311818739E-5	5.922690427918609E-5	4.6815725817549744E-5	0.9524762375630558	0.23710843470868387	-14311.922722867916	-1199.394378775646	-942.571792939902
4910000	-16454.54051675925	-2148.6975976008002	-14305.84291915845	4754.673672684286	4754.673672684286	223292.21427831473	0.0	507.20685497987245	2134.8390940922986	1705.1859078581394	1442.1781989480864	1979.1554048490875	1839.7337801584426	1684.5310091144038	2758.2333742264036	1290.2421853684355	1738.4847327280524	3139.285062244266	4086.0297607902744	1596.1115934431496	1443.8262979969827	2925.6694338163215	2015.3239772897903	3695.708797765853	2468.641824396624	0.0	507.20685497987245	2134.8390940922986	1705.1859078581394	1442.1781989480864	1979.1554048490875	1839.7337801584426	1684.5310091144038	2758.2333742264036	1290.2421853684355	1738.4847327280524	3139.285062244266	4086.0297607902744	1596.1115934431496	1443.8262979969827	2925.6694338163215	2015.3239772897903	3695.708797765853	2468.641824396624	7.963339044208994E-4	0.0	0.366	0.562392898048044	5.38787361593488E-5	5.497655444328293E-5	4.618007997570742E-5	0.8848442771674976	0.24072931045006463	-14305.84291915845	-1199.394378775646	-937.7291481380695
4920000	-16445.07020187875	-2143.808187516385	-14301.262014362363	5499.055455906184	5499.055455906184	213407.81251440113	0.0	1066.776937749809	1079.5484236661423	1379.7283885797488	2296.521269315583	1733.8527504707317	1906.2414755289087	1832.308541564601	3025.0336104282155	1597.1347072633628	1706.5357041659772	2706.5722435457346	3201.9789730991647	1403.3290345684015	1363.5369738656702	1930.3433729411288	1844.7561855960812	3576.9003645518746	2378.8470366615943	0.0	1066.776937749809	1079.5484236661423	1379.7283885797488	2296.521269315583	1733.8527504707317	1906.2414755289087	1832.308541564601	3025.0336104282155	1597.1347072633628	1706.5357041659772	2706.5722435457346	3201.9789730991647	1403.3290345684015	1363.5369738656702	1930.3433729411288	1844.7561855960812	3576.9003645518746	2378.8470366615943	9.266854915465108E-4	0.0	0.366	0.5634188684755855	6.164103395337393E-5	7.451257323577422E-5	4.881633675004149E-5	0.9668807317188193	0.04955385207138462	-14301.262014362363	-1199.394378775646	-933.7690244522222
4930000	-16434.729365172294	-2131.8083627097326	-14302.92100246256	4961.647544067638	4961.647544067638	186897.57041469877	0.0	205.18440872118416	1064.2395839321223	1229.9836347829228	1173.4427991564403	1566.8504960514447	1472.1769483963405	1630.1906067049695	2384.388546935893	1384.9266566922508	1687.4713398195765	2515.183607045785	3087.962682115291	2472.1791573030137	1220.2588083136193	2935.950031621655	1349.923205208108	3811.4890969361477	2169.731453506753	0.0	205.18440872118416	1064.2395839321223	1229.9836347829228	1173.4427991564403	1566.8504960514447	1472.1769483963405	1630.1906067049695	2384.388546935893	1384.9266566922508	1687.4713398195765	2515.183607045785	3087.962682115291	2472.1791573030137	1220.2588083136193	2935.950031621655	1349.923205208108	3811.4890969361477	2169.731453506753	9.290142612333401E-4	0.0	0.366	0.616084194085835	6.405532665109563E-5	7.487001460558528E-5	5.026789538038845E-5	0.8751988853166499	0.1704118534668943	-14302.92100246256	-1199.394378775646	-920.7840244996598
4940000	-16424.42271220431	-2128.3884101675244	-14296.034302036784	4726.375365717839	4726.375365717839	183318.8539619824	0.0	225.2415322310562	2684.0079940925857	1826.436446784661	959.5255966892427	1465.6674512441625	1365.7746779465485	1678.8540365162457	2259.354010266757	1156.1923098767495	1469.7524685751032	2426.808471154865	3051.1751982255664	2591.818992722032	1574.2371126730961	1837.2826244829243	1478.267412795758	3381.4843739103862	2381.5536773277277	0.0	225.2415322310562	2684.0079940925857	1826.436446784661	959.5255966892427	1465.6674512441625	1365.7746779465485	1678.8540365162457	2259.354010266757	1156.1923098767495	1469.7524685751032	2426.808471154865	3051.1751982255664	2591.818992722032	1574.2371126730961	1837.2826244829243	1478.267412795758	3381.4843739103862	2381.5536773277277	0.0010439068383317218	0.0	0.366	0.5318195080440269	6.62181433067146E-5	7.68609121375286E-5	5.113053653304997E-5	0.9397824938140427	0.2053407989678165	-14296.034302036784	-1199.394378775646	-917.5454072638421
4950000	-16445.37724473578	-2150.7381823979777	-14294.639062337803	5560.226242743322	5560.226242743322	223434.444912737	0.0	118.94898933478844	5101.6072997838755	1368.0266624872208	1947.3441581837662	1832.9605105688545	1701.907752337123	2573.6408187185602	3045.123653304175	1845.467570168623	1466.6284539297903	2986.6389016942703	3484.9498469267946	2830.6722147588885	1534.624458042893	1145.0944289574825	2068.4534628313145	3730.020117919239	2983.9737374592655	0.0	118.94898933478844	5101.6072997838755	1368.0266624872208	1947.3441581837662	1832.9605105688545	1701.907752337123	2573.6408187185602	3045.123653304175	1845.467570168623	1466.6284539297903	2986.6389016942703	3484.9498469267946	2830.6722147588885	1534.624458042893	1145.0944289574825	2068.4534628313145	3730.020117919239	2983.9737374592655	8.141139054008974E-4	0.0	0.366	0.5236000421806064	5.303955769904105E-5	6.122445238645425E-5	4.3766799645194015E-5	0.9288004079591723	0.114561831473127	-14294.639062337803	-1199.394378775646	-940.7080102343036
4960000	-16402.62959812661	-2128.810407225856	-14273.819190900751	4272.004104664172	4272.004104664172	178927.81019978353	0.0	225.8955382124221	3107.453247202465	1092.7199684501877	1298.4138735350173	1275.4749953978742	1201.2724380249717	1736.7977667326136	2590.353071728541	1276.8682692927719	1403.0787082975737	2057.390560770385	3121.595892438164	1735.2123867742305	1229.9275516264759	1068.2692192549466	1814.5022130587918	3393.0538045583803	2485.3895348564674	0.0	225.8955382124221	3107.453247202465	1092.7199684501877	1298.4138735350173	1275.4749953978742	1201.2724380249717	1736.7977667326136	2590.353071728541	1276.8682692927719	1403.0787082975737	2057.390560770385	3121.595892438164	1735.2123867742305	1229.9275516264759	1068.2692192549466	1814.5022130587918	3393.0538045583803	2485.3895348564674	0.001121167178685229	0.0	0.366	0.564626627528627	6.372597300687637E-5	6.523043054263626E-5	5.5090277713464194E-5	0.810264599275732	0.20834981371810538	-14273.819190900751	-1199.394378775646	-916.8735611257698
