# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Oct 26 17:25:28 AEST 2020 [seed=1603697101928]
# -window -working -options
# keywords: discretized_branch_rates
state	joint	prior	likelihood	PN_cognates_2020-10-26.treeModel.rootHeight	biphone_binary_2020-10-26.treeModel.rootHeight	PN_cognates_2020-10-26.treeLength	biphone_binary_2020-10-26.treeLength	tmrca(PN_cognates_2020-10-26.Bandjalangic)	tmrca(PN_cognates_2020-10-26.CentralNSW)	tmrca(PN_cognates_2020-10-26.Gumbaynggiric)	tmrca(PN_cognates_2020-10-26.Kalkatungic)	tmrca(PN_cognates_2020-10-26.KanyaraMantharta)	tmrca(PN_cognates_2020-10-26.Karnic)	tmrca(PN_cognates_2020-10-26.Kartu)	tmrca(PN_cognates_2020-10-26.Marrngu)	tmrca(PN_cognates_2020-10-26.Mayi)	tmrca(PN_cognates_2020-10-26.Ngayarta)	tmrca(PN_cognates_2020-10-26.NgumpinYapa)	tmrca(PN_cognates_2020-10-26.PamaMaric)	tmrca(PN_cognates_2020-10-26.SouthWest)	tmrca(PN_cognates_2020-10-26.ThuraYura)	tmrca(PN_cognates_2020-10-26.WakaKabi)	tmrca(PN_cognates_2020-10-26.Warluwaric)	tmrca(PN_cognates_2020-10-26.Wati)	tmrca(PN_cognates_2020-10-26.Yolngu)	age(PN_cognates_2020-10-26.Bandjalangic)	age(PN_cognates_2020-10-26.CentralNSW)	age(PN_cognates_2020-10-26.Gumbaynggiric)	age(PN_cognates_2020-10-26.Kalkatungic)	age(PN_cognates_2020-10-26.KanyaraMantharta)	age(PN_cognates_2020-10-26.Karnic)	age(PN_cognates_2020-10-26.Kartu)	age(PN_cognates_2020-10-26.Marrngu)	age(PN_cognates_2020-10-26.Mayi)	age(PN_cognates_2020-10-26.Ngayarta)	age(PN_cognates_2020-10-26.NgumpinYapa)	age(PN_cognates_2020-10-26.PamaMaric)	age(PN_cognates_2020-10-26.SouthWest)	age(PN_cognates_2020-10-26.ThuraYura)	age(PN_cognates_2020-10-26.WakaKabi)	age(PN_cognates_2020-10-26.Warluwaric)	age(PN_cognates_2020-10-26.Wati)	age(PN_cognates_2020-10-26.Yolngu)	tmrca(biphone_binary_2020-10-26.Bandjalangic)	tmrca(biphone_binary_2020-10-26.CentralNSW)	tmrca(biphone_binary_2020-10-26.Gumbaynggiric)	tmrca(biphone_binary_2020-10-26.Kalkatungic)	tmrca(biphone_binary_2020-10-26.KanyaraMantharta)	tmrca(biphone_binary_2020-10-26.Karnic)	tmrca(biphone_binary_2020-10-26.Kartu)	tmrca(biphone_binary_2020-10-26.Marrngu)	tmrca(biphone_binary_2020-10-26.Mayi)	tmrca(biphone_binary_2020-10-26.Ngayarta)	tmrca(biphone_binary_2020-10-26.NgumpinYapa)	tmrca(biphone_binary_2020-10-26.PamaMaric)	tmrca(biphone_binary_2020-10-26.SouthWest)	tmrca(biphone_binary_2020-10-26.ThuraYura)	tmrca(biphone_binary_2020-10-26.WakaKabi)	tmrca(biphone_binary_2020-10-26.Warluwaric)	tmrca(biphone_binary_2020-10-26.Wati)	tmrca(biphone_binary_2020-10-26.Yolngu)	age(biphone_binary_2020-10-26.Bandjalangic)	age(biphone_binary_2020-10-26.CentralNSW)	age(biphone_binary_2020-10-26.Gumbaynggiric)	age(biphone_binary_2020-10-26.Kalkatungic)	age(biphone_binary_2020-10-26.KanyaraMantharta)	age(biphone_binary_2020-10-26.Karnic)	age(biphone_binary_2020-10-26.Kartu)	age(biphone_binary_2020-10-26.Marrngu)	age(biphone_binary_2020-10-26.Mayi)	age(biphone_binary_2020-10-26.Ngayarta)	age(biphone_binary_2020-10-26.NgumpinYapa)	age(biphone_binary_2020-10-26.PamaMaric)	age(biphone_binary_2020-10-26.SouthWest)	age(biphone_binary_2020-10-26.ThuraYura)	age(biphone_binary_2020-10-26.WakaKabi)	age(biphone_binary_2020-10-26.Warluwaric)	age(biphone_binary_2020-10-26.Wati)	age(biphone_binary_2020-10-26.Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	bcov.alpha.2	bcov.s.2	frequencies.21	frequencies.22	hfrequencies.21	hfrequencies.22	alpha	PN_cognates_2020-10-26.ucld.mean	PN_cognates_2020-10-26.ucld.stdev	biphone_binary_2020-10-26.ucld.mean	biphone_binary_2020-10-26.ucld.stdev	PN_cognates_2020-10-26.meanRate	PN_cognates_2020-10-26.coefficientOfVariation	PN_cognates_2020-10-26.covariance	biphone_binary_2020-10-26.meanRate	biphone_binary_2020-10-26.coefficientOfVariation	biphone_binary_2020-10-26.covariance	PN_cognates_2020-10-26.treeLikelihood	biphone_binary_2020-10-26.treeLikelihood	PN_cognates_2020-10-26.branchRates	biphone_binary_2020-10-26.branchRates	PN_cognates_2020-10-26.speciation	biphone_binary_2020-10-26.speciation
2110000	-47868.88408624729	-4304.733703914935	-43564.15038233236	5769.917082550234	4947.639302856852	214821.36573930178	221649.44113077546	452.4174524396252	1884.0073199144979	977.4543172048005	1107.7564827160277	1841.825971282529	2846.980821753076	2689.677450320771	1876.0702388612053	3163.2692150035223	3284.8266546563623	2208.0031757645934	3206.2503110824055	1314.1958272143381	2457.7286287012957	410.65554370927737	2021.1295490325426	3212.5301547336176	2357.9370383667515	452.4174524396252	1884.0073199144979	977.4543172048005	1107.7564827160277	1841.825971282529	2846.980821753076	2689.677450320771	1876.0702388612053	3163.2692150035223	3284.8266546563623	2208.0031757645934	3206.2503110824055	1314.1958272143381	2457.7286287012957	410.65554370927737	2021.1295490325426	3212.5301547336176	2357.9370383667515	237.30210490247933	3592.153590372407	529.865476088373	470.03865579187146	2158.250260231074	1754.4298843507454	1900.6591534117138	2993.123616583208	3356.6818429714012	2344.36437774797	2967.7268038769867	4076.630763316557	3155.7034121701377	2002.8468416362966	2853.4225869791935	1921.4029200414939	3625.9434280044084	2430.9274355774364	237.30210490247933	3592.153590372407	529.865476088373	470.03865579187146	2158.250260231074	1754.4298843507454	1900.6591534117138	2993.123616583208	3356.6818429714012	2344.36437774797	2967.7268038769867	4076.630763316557	3155.7034121701377	2002.8468416362966	2853.4225869791935	1921.4029200414939	3625.9434280044084	2430.9274355774364	6.860711396256988E-4	0.0	0.537	0.5395291589851974	0.23363189105899088	0.9645801581584968	0.0354198418415052	0.5	0.5	4.187689536774272E-4	0.20526060201332	0.645689072001315	0.354310927998681	0.5	0.5	0.8843437720242118	3.0438992455961308E-5	2.2295854577519422E-5	7.226226579903395E-5	8.015414174987035E-5	2.392784773100398E-5	0.8121378091155885	0.18254740409118225	5.972737862726104E-5	1.1489081220805986	0.30114061808575554	-30072.822141447665	-13491.328240884692	-1199.394378775646	-1199.394378775646	-944.3695458460144	-945.0449033201473
2120000	-47859.80904834196	-4306.893454192919	-43552.91559414904	4904.795325639502	4991.840172619753	200819.11530410635	238278.21505252464	278.7403635194982	1721.705213603597	771.0019158673055	1204.0074817357029	1748.4335033676575	2568.427768087354	2321.1104776195593	1559.917715402261	2000.3274980566055	3147.7757670809647	2349.1190611213406	3103.9889210037168	1257.8912368699582	1969.0435827003419	484.00580587950304	1650.4151248067935	3019.668968069638	1943.1046921463035	278.7403635194982	1721.705213603597	771.0019158673055	1204.0074817357029	1748.4335033676575	2568.427768087354	2321.1104776195593	1559.917715402261	2000.3274980566055	3147.7757670809647	2349.1190611213406	3103.9889210037168	1257.8912368699582	1969.0435827003419	484.00580587950304	1650.4151248067935	3019.668968069638	1943.1046921463035	715.4738286856166	3181.6900317101113	579.1603826783437	405.3893126006787	1553.0462781219387	1979.1921227263174	2110.1685591109067	3306.4982413412245	2951.0622035956235	2258.119769462564	3183.8464095668687	4018.017082122865	3729.661034629284	2285.7590223053535	3443.863230573732	1506.3849027424587	3627.7378927763693	2308.64869278963	715.4738286856166	3181.6900317101113	579.1603826783437	405.3893126006787	1553.0462781219387	1979.1921227263174	2110.1685591109067	3306.4982413412245	2951.0622035956235	2258.119769462564	3183.8464095668687	4018.017082122865	3729.661034629284	2285.7590223053535	3443.863230573732	1506.3849027424587	3627.7378927763693	2308.64869278963	7.397346257076018E-4	0.0	0.537	0.41596776330208707	0.2676190078785894	0.9636690016827115	0.03633099831729041	0.5	0.5	8.718263599663708E-4	0.19272846098808413	0.6582209437326176	0.3417790562673785	0.5	0.5	0.7991145680260618	3.200148743944468E-5	2.2097781877523855E-5	6.885527139133165E-5	8.239205879657765E-5	2.5438684589722634E-5	0.7520340040589728	0.1900986778361463	5.476058648948797E-5	1.2618491003142849	0.10828360008003363	-30082.780297619986	-13470.135296529052	-1199.394378775646	-1199.394378775646	-936.7347633427283	-953.0850355970987
2130000	-47866.336653342936	-4333.9537657345245	-43532.382887608415	6790.3239600911365	5412.133860443865	273321.8817038851	224815.02671189667	343.98417263692875	3070.740523105609	1701.5076299305179	1520.8487479883956	2313.3278908186276	3714.5438905586866	3140.246642144129	1942.3138996431517	2941.619037929459	4273.874555531182	3378.3041417435206	4266.452620087854	1511.1578432974231	2159.1981180780085	860.4568376033739	2144.066946332755	4048.4005638361	2934.603008239391	343.98417263692875	3070.740523105609	1701.5076299305179	1520.8487479883956	2313.3278908186276	3714.5438905586866	3140.246642144129	1942.3138996431517	2941.619037929459	4273.874555531182	3378.3041417435206	4266.452620087854	1511.1578432974231	2159.1981180780085	860.4568376033739	2144.066946332755	4048.4005638361	2934.603008239391	122.65515473854542	3761.9932899809223	466.1273119956589	740.9277901132284	1566.1286902514535	1869.8888287867283	2046.5668142168604	2884.201641542594	2642.367814340399	1803.3734031941435	2996.0644933763	3939.3884084871315	3080.5354227245966	2269.1974495807935	1840.4150401625764	1480.9866903611232	3351.1770125944495	2241.862455680608	122.65515473854542	3761.9932899809223	466.1273119956589	740.9277901132284	1566.1286902514535	1869.8888287867283	2046.5668142168604	2884.201641542594	2642.367814340399	1803.3734031941435	2996.0644933763	3939.3884084871315	3080.5354227245966	2269.1974495807935	1840.4150401625764	1480.9866903611232	3351.1770125944495	2241.862455680608	6.313147186803781E-4	0.0	0.537	0.551011756035845	0.1569892969105404	0.9626505298102083	0.0373494701897935	0.5	0.5	0.0019152252855058661	0.15728012194432758	0.65440315832545	0.3455968416745462	0.5	0.5	0.8816248351004252	2.327916038135616E-5	1.7216955732844874E-5	7.76481637620876E-5	8.611136393465325E-5	1.8523321606327468E-5	0.7519294215149436	-0.008141409879903536	6.475369017904332E-5	1.175817496523049	0.16447912380158403	-30052.507298971526	-13479.875588636885	-1199.394378775646	-1199.394378775646	-971.9870584272354	-946.8369944452764
2140000	-47907.01791404209	-4330.351316104635	-43576.66659793745	6126.27143729043	5435.9248147908165	239587.32553215494	254635.62780389845	433.4079473477923	3194.3756996614165	1485.35677297199	1339.4283514604874	1722.7605526901584	3296.6942584576877	2627.2439696178853	1640.197226800381	1870.385464579368	3743.0040196115365	2806.605721672544	3860.4156802486823	1946.8541021350006	1960.037320083564	863.3270347752265	2213.4130286635586	3654.790075375745	2684.429646519988	433.4079473477923	3194.3756996614165	1485.35677297199	1339.4283514604874	1722.7605526901584	3296.6942584576877	2627.2439696178853	1640.197226800381	1870.385464579368	3743.0040196115365	2806.605721672544	3860.4156802486823	1946.8541021350006	1960.037320083564	863.3270347752265	2213.4130286635586	3654.790075375745	2684.429646519988	141.36955545439687	2776.578417726524	917.9267446607679	1099.382381066119	2015.0846571984318	1973.5428764950414	3002.784456918271	3649.5606185276097	2361.124245148235	2154.920704006734	3681.7606534309457	4581.171329281025	2732.5287327487795	2273.1914468512377	2616.99286900411	2497.285554714321	3378.2624809482672	2649.6783933520414	141.36955545439687	2776.578417726524	917.9267446607679	1099.382381066119	2015.0846571984318	1973.5428764950414	3002.784456918271	3649.5606185276097	2361.124245148235	2154.920704006734	3681.7606534309457	4581.171329281025	2732.5287327487795	2273.1914468512377	2616.99286900411	2497.285554714321	3378.2624809482672	2649.6783933520414	5.852624072615596E-4	0.0	0.537	0.5004203782331655	0.2125178876927869	0.9633302271853686	0.036669772814633135	0.5	0.5	0.0023270961880221958	0.15768265221409547	0.6568890462888664	0.34311095371113	0.5	0.5	0.9860023490942232	2.7460037412535887E-5	2.2331887211976852E-5	6.026397969345539E-5	6.41700266912274E-5	2.1260792061874472E-5	0.8143709322123387	-0.03312327978997583	5.4019587706875433E-5	1.1373403386781358	0.11685811575511888	-30076.641629443486	-13500.024968493966	-1199.394378775646	-1199.394378775646	-956.7411175920084	-958.6162462601445
2150000	-47864.18683971978	-4321.514446392176	-43542.67239332761	5994.574245880839	5760.95295830692	233465.01038825331	240849.50632216013	256.58922133808284	2660.972163573429	1663.171409096061	1574.7753427023245	2068.4120298246876	3310.3264475016317	2033.951012844223	1497.1468152766897	1771.8627047340558	3589.198572703721	3096.616761317058	3732.4479714714544	1641.0635621602453	1953.8726532739297	780.992388751556	2205.994132169233	3424.128957307479	2942.6577653189865	256.58922133808284	2660.972163573429	1663.171409096061	1574.7753427023245	2068.4120298246876	3310.3264475016317	2033.951012844223	1497.1468152766897	1771.8627047340558	3589.198572703721	3096.616761317058	3732.4479714714544	1641.0635621602453	1953.8726532739297	780.992388751556	2205.994132169233	3424.128957307479	2942.6577653189865	104.92238357790255	3758.4675121156342	1157.569302211483	577.8039568288099	1785.9938408340222	1905.1929804409394	2995.7040031572533	3758.5148502743946	1583.6399364201804	2046.830493095395	3559.9439390897237	4345.527910555888	2301.3018087725063	2361.4760739959183	1691.3305184308365	1936.488921521368	3217.883104819145	2716.926183121889	104.92238357790255	3758.4675121156342	1157.569302211483	577.8039568288099	1785.9938408340222	1905.1929804409394	2995.7040031572533	3758.5148502743946	1583.6399364201804	2046.830493095395	3559.9439390897237	4345.527910555888	2301.3018087725063	2361.4760739959183	1691.3305184308365	1936.488921521368	3217.883104819145	2716.926183121889	6.421825352646965E-4	0.0	0.537	0.5556885529982727	0.17546416775821638	0.9630361677213747	0.03696383227862713	0.5	0.5	0.0019431196034542363	0.2115578150127832	0.652148490982879	0.34785150901711726	0.5	0.5	0.8046223694308461	2.9400979835898097E-5	2.525941134988295E-5	5.980487919216039E-5	6.122527081867097E-5	2.174313891831416E-5	0.8696545485359851	-0.05735267938915467	5.494076916508265E-5	1.062649985937578	0.09535356398110889	-30067.96099684527	-13474.711396482338	-1199.394378775646	-1199.394378775646	-953.9595279538438	-952.8930944369262
2160000	-47896.75193088134	-4332.099741426801	-43564.652189454544	6380.823828214065	6213.814015451245	241375.17876311167	253501.16963827456	394.08324523321943	2686.6764837829014	1786.3588574199885	1264.9691005952875	2132.953674099603	2703.8880957085526	1998.1581144465733	1423.5993977575747	3500.2540515310793	3589.8322232675027	3214.677854882537	3778.115625635307	1611.477889617107	1857.636241037163	705.0038589720937	3680.1004885188195	3223.3253352315387	2755.21634196314	394.08324523321943	2686.6764837829014	1786.3588574199885	1264.9691005952875	2132.953674099603	2703.8880957085526	1998.1581144465733	1423.5993977575747	3500.2540515310793	3589.8322232675027	3214.677854882537	3778.115625635307	1611.477889617107	1857.636241037163	705.0038589720937	3680.1004885188195	3223.3253352315387	2755.21634196314	481.0770084826613	2520.425219430914	1113.6481137838612	1441.8859997771688	1782.5764764604398	1623.463284277242	3259.918442616612	2529.5995208761246	1850.1268316455892	2215.9192236843473	3492.5590344227676	4430.874290491746	2447.763213937167	2217.8637880232613	2325.461276029876	2058.8818118317845	3387.927506182404	2644.4702030313165	481.0770084826613	2520.425219430914	1113.6481137838612	1441.8859997771688	1782.5764764604398	1623.463284277242	3259.918442616612	2529.5995208761246	1850.1268316455892	2215.9192236843473	3492.5590344227676	4430.874290491746	2447.763213937167	2217.8637880232613	2325.461276029876	2058.8818118317845	3387.927506182404	2644.4702030313165	6.956577097937166E-4	0.0	0.537	0.4872319066447897	0.14271318187143892	0.9634441572855236	0.03655584271447814	0.5	0.5	0.007661250338845567	0.18917711113911723	0.6617168299709395	0.3382831700290567	0.5	0.5	1.0349725163636756	2.769061331422894E-5	2.1094060594018506E-5	5.489103607387213E-5	5.839126663072181E-5	2.085279549997387E-5	0.7927222340065606	-0.035880958808256105	5.0886792337611226E-5	1.1118810845714744	0.07774458530068008	-30075.04649659108	-13489.605692863468	-1199.394378775646	-1199.394378775646	-957.9038932066744	-959.5072670065296
2170000	-47885.70995663555	-4344.306143778476	-43541.40381285707	6689.797999585985	6492.026788417052	260955.15104675147	265508.9399093246	421.1637630554175	2719.052925217932	1650.8711733755194	1571.2636628848961	2585.874220741753	3624.9916685211883	2101.4024065775106	1695.1017840869492	3728.290516439561	3779.205657540483	3052.3518421207295	3898.915959912359	1615.7468630443066	2046.4834292307223	560.0647541471488	3112.017083249687	3616.1813339522214	3204.5261692573704	421.1637630554175	2719.052925217932	1650.8711733755194	1571.2636628848961	2585.874220741753	3624.9916685211883	2101.4024065775106	1695.1017840869492	3728.290516439561	3779.205657540483	3052.3518421207295	3898.915959912359	1615.7468630443066	2046.4834292307223	560.0647541471488	3112.017083249687	3616.1813339522214	3204.5261692573704	664.7657922527153	2843.5649967466443	1159.0926176287169	1715.2302609058318	1667.3772193009165	1605.3528995264219	2791.163242284	3560.512023564894	1902.9257023598432	2494.201264111104	3755.595919390494	4649.791779723722	2945.5000082841225	2525.6115651737396	1958.0195130754532	2074.576283795756	3222.7165943107334	3023.410417470898	664.7657922527153	2843.5649967466443	1159.0926176287169	1715.2302609058318	1667.3772193009165	1605.3528995264219	2791.163242284	3560.512023564894	1902.9257023598432	2494.201264111104	3755.595919390494	4649.791779723722	2945.5000082841225	2525.6115651737396	1958.0195130754532	2074.576283795756	3222.7165943107334	3023.410417470898	6.241018308943228E-4	0.0	0.537	0.5284976540581918	0.12866518612691547	0.9650121886074914	0.03498781139251025	0.5	0.5	3.979902750628797E-4	0.23671405531111644	0.6420136130308529	0.35798638696914326	0.5	0.5	0.9118130179124002	2.5118032492654776E-5	2.0533811555237148E-5	5.586872500828944E-5	5.695725972839053E-5	1.8533260913024334E-5	0.8432258026326214	-0.033421153574313495	5.0589513064279504E-5	1.0970665382119102	0.12205035206812147	-30047.104240292487	-13494.29957256458	-1199.394378775646	-1199.394378775646	-966.1999096888657	-963.3958352722501
2180000	-47863.45545605842	-4325.188559438698	-43538.26689661972	5950.864478588884	6090.118625565838	225455.94633760484	256157.0669074521	350.89261199474413	1875.9950797686442	1394.8465977727305	1171.4870730485668	2133.1437053431673	3216.0497008724333	1771.2569203975138	1530.789024042546	2542.8745033520036	3532.3226440578246	2968.4551356868255	3381.3239625573397	1166.5573286964666	1969.2655902102529	472.1333751356235	2466.708626434031	3111.017013684759	2446.6245988660808	350.89261199474413	1875.9950797686442	1394.8465977727305	1171.4870730485668	2133.1437053431673	3216.0497008724333	1771.2569203975138	1530.789024042546	2542.8745033520036	3532.3226440578246	2968.4551356868255	3381.3239625573397	1166.5573286964666	1969.2655902102529	472.1333751356235	2466.708626434031	3111.017013684759	2446.6245988660808	399.4421932567842	2260.479110699477	1063.7502235770626	1745.15874985801	1481.329646651973	1516.10213472706	2651.9823726332447	3745.691401585899	1318.7554586356844	2193.0869745605364	3501.602571829707	4640.7306681139935	2852.1566710313755	1801.395609932998	2389.0170309218106	1713.3070526967485	3604.300171131373	3075.578475676515	399.4421932567842	2260.479110699477	1063.7502235770626	1745.15874985801	1481.329646651973	1516.10213472706	2651.9823726332447	3745.691401585899	1318.7554586356844	2193.0869745605364	3501.602571829707	4640.7306681139935	2852.1566710313755	1801.395609932998	2389.0170309218106	1713.3070526967485	3604.300171131373	3075.578475676515	6.651357576022104E-4	0.0	0.537	0.5831839336265245	0.09611852848843745	0.9631086630233289	0.03689133697667264	0.5	0.5	5.725312789245639E-4	0.20913907310813337	0.6504174058137508	0.3495825941862453	0.5	0.5	0.9307098495411612	3.0305063138137414E-5	2.3053081222471024E-5	5.836099524072136E-5	5.878698763194235E-5	2.3181531978402306E-5	0.7408791658079785	-0.0011238199863896426	5.33048641902827E-5	1.1086455825638915	0.0958351182568248	-30056.058666721085	-13482.208229898637	-1199.394378775646	-1199.394378775646	-950.4210067542754	-959.9807827666208
2190000	-47851.477437273265	-4307.571199121335	-43543.90623815193	6380.036271547226	5220.244034926638	227026.4141209275	214689.82468159663	542.4018685398396	2600.7757011303565	947.3973952935717	626.5151152698669	2164.6657291807264	3462.5231009850113	2222.9533675856696	1479.8391306485287	2027.0861125142453	3367.4099793266214	2673.9092727465077	3534.9815040212784	897.9483013682631	2072.8946587941355	548.1180168060149	1849.1960255570289	3290.8077524867836	2864.0720144426687	542.4018685398396	2600.7757011303565	947.3973952935717	626.5151152698669	2164.6657291807264	3462.5231009850113	2222.9533675856696	1479.8391306485287	2027.0861125142453	3367.4099793266214	2673.9092727465077	3534.9815040212784	897.9483013682631	2072.8946587941355	548.1180168060149	1849.1960255570289	3290.8077524867836	2864.0720144426687	777.8735935760382	1714.9459229184658	1327.870009646524	1487.0282457982728	1839.5622256554245	1366.3375125650866	2753.795550088426	2882.4953151405794	1212.689255088293	2028.648470752419	2933.7877722480684	3717.51227996776	1432.253943033818	1296.0145209480913	2139.8409270014763	1397.2839089137967	3488.0988568415123	2605.2904435763257	777.8735935760382	1714.9459229184658	1327.870009646524	1487.0282457982728	1839.5622256554245	1366.3375125650866	2753.795550088426	2882.4953151405794	1212.689255088293	2028.648470752419	2933.7877722480684	3717.51227996776	1432.253943033818	1296.0145209480913	2139.8409270014763	1397.2839089137967	3488.0988568415123	2605.2904435763257	7.3965661481102E-4	0.0	0.537	0.502073082430634	0.23018335896648282	0.9628085091133736	0.037191490886627925	0.5	0.5	0.0014558076853690778	0.1984201407619552	0.6605064081555081	0.3394935918444879	0.5	0.5	0.7976190333060642	3.055672336113992E-5	2.5116798071812464E-5	6.839414249925397E-5	7.450410190321836E-5	2.2747554860513913E-5	0.7815393574107528	0.10296362224240614	6.301194884678017E-5	1.1077402789359465	0.10097731138492166	-30045.238684067317	-13498.667554084619	-1199.394378775646	-1199.394378775646	-952.5254234676909	-940.1568977012129
2200000	-47870.46451757488	-4330.878893280591	-43539.58562429429	6229.12739381391	6279.738528623007	238620.82020645787	251775.14468418816	550.7743927467976	2924.0552016293086	1120.6933524932697	954.5682300102822	2358.8195907255326	3581.2416065206994	2525.27305553272	1483.2212199653688	2792.619738376345	3743.6398520782645	2483.9972970092767	3673.2749870622533	989.8794398636645	2467.3993709466185	587.6827953881605	1845.219062677655	3184.22528767476	3845.041717551516	550.7743927467976	2924.0552016293086	1120.6933524932697	954.5682300102822	2358.8195907255326	3581.2416065206994	2525.27305553272	1483.2212199653688	2792.619738376345	3743.6398520782645	2483.9972970092767	3673.2749870622533	989.8794398636645	2467.3993709466185	587.6827953881605	1845.219062677655	3184.22528767476	3845.041717551516	844.4415604243459	2296.901798632735	1228.0265357763371	655.5902791234838	2113.9573299979384	1836.3648364374008	2755.8232292242433	3717.7950336717718	1489.3172412090767	2146.910267995213	3693.19555182777	4289.799979801418	2610.0498333938763	1576.7543282175538	2628.8822960024204	1871.3914668026453	3733.1678240705387	2889.3322573214377	844.4415604243459	2296.901798632735	1228.0265357763371	655.5902791234838	2113.9573299979384	1836.3648364374008	2755.8232292242433	3717.7950336717718	1489.3172412090767	2146.910267995213	3693.19555182777	4289.799979801418	2610.0498333938763	1576.7543282175538	2628.8822960024204	1871.3914668026453	3733.1678240705387	2889.3322573214377	6.214560645563067E-4	0.0	0.537	0.5647868095416605	0.17696596831422848	0.9631960942226773	0.03680390577732415	0.5	0.5	1.4119965786290684E-4	0.1903240724482377	0.6498547496831343	0.35014525031686183	0.5	0.5	1.0068329374130727	2.822474807703799E-5	2.432341418561598E-5	6.471679112046469E-5	7.634664635311149E-5	2.0970658316562414E-5	0.7928659120170538	0.06268482657834384	5.376893017466408E-5	1.2101093158472498	0.1421820419796362	-30053.27080760317	-13486.314816691121	-1199.394378775646	-1199.394378775646	-957.1901600661809	-958.245031905878
2210000	-47852.94081142401	-4298.521459148933	-43554.41935227507	5707.428961938606	4800.898100914521	221598.87674639537	202364.4460075128	467.4768216190226	2035.590925766532	706.556308520701	956.8997379353107	2147.067656784343	3222.8627979112784	1978.4231085254162	1331.3082484641627	2320.96709471477	3527.6593076503577	2943.416915405524	3545.2342370693846	1153.277937016168	2764.2787059783127	444.1760220894626	1725.93770905614	3258.759669853366	3095.086698478161	467.4768216190226	2035.590925766532	706.556308520701	956.8997379353107	2147.067656784343	3222.8627979112784	1978.4231085254162	1331.3082484641627	2320.96709471477	3527.6593076503577	2943.416915405524	3545.2342370693846	1153.277937016168	2764.2787059783127	444.1760220894626	1725.93770905614	3258.759669853366	3095.086698478161	210.17027989823708	1632.6788426112682	1503.9485631870268	392.1974594541769	1217.6285009437613	984.8529492581358	1943.3276918726292	3093.9990450313853	1179.7752501507425	1817.7025907994719	2730.8788281871657	3656.922170519656	2600.434107403923	1207.891879333636	1735.1987091998003	1905.4265775981012	3335.6439973675683	2355.2372045674174	210.17027989823708	1632.6788426112682	1503.9485631870268	392.1974594541769	1217.6285009437613	984.8529492581358	1943.3276918726292	3093.9990450313853	1179.7752501507425	1817.7025907994719	2730.8788281871657	3656.922170519656	2600.434107403923	1207.891879333636	1735.1987091998003	1905.4265775981012	3335.6439973675683	2355.2372045674174	7.286599325103836E-4	0.0	0.537	0.4740079798547602	0.1931707376975743	0.9629541033740375	0.03704589662596389	0.5	0.5	0.0019584834259677593	0.22631785146328348	0.6601099221128979	0.33989007788709813	0.5	0.5	0.9002991512054589	2.9092688038305094E-5	2.2031869175389793E-5	7.603228702480143E-5	8.258060663021232E-5	2.315002310223131E-5	0.7041765461039969	0.038903707229586096	6.492921133582102E-5	1.111743350726474	0.16220638706427032	-30060.27640985846	-13494.142942416609	-1199.394378775646	-1199.394378775646	-948.6281220305477	-934.877213458726
2220000	-47811.46751323024	-4304.747196731346	-43506.72031649889	5924.710815149032	5412.897424131753	218273.773846895	216075.43372140347	471.26717936613136	2254.671612011803	668.1672608652575	793.1828609613763	1861.1002344552794	3136.811437985984	1590.6748769065264	1448.548496148062	2360.2616770896193	3516.715164031246	3018.6139855694055	3567.7684973949463	2067.4200138985634	2596.5002053022013	407.3951961583374	3104.8791110778784	3439.700026941752	2388.7510056325705	471.26717936613136	2254.671612011803	668.1672608652575	793.1828609613763	1861.1002344552794	3136.811437985984	1590.6748769065264	1448.548496148062	2360.2616770896193	3516.715164031246	3018.6139855694055	3567.7684973949463	2067.4200138985634	2596.5002053022013	407.3951961583374	3104.8791110778784	3439.700026941752	2388.7510056325705	264.0442174030292	1892.1535392495098	1017.6446430024159	390.47849066550316	1797.0490490590953	1050.4219887916893	2311.7464297184324	3847.1086009591704	1325.8515299061337	1883.7658900262677	3177.416741283714	4109.808257470043	2435.6343764099456	1684.1089422165496	2638.481763740878	1871.0168822353626	3606.134874654327	2710.4118023763253	264.0442174030292	1892.1535392495098	1017.6446430024159	390.47849066550316	1797.0490490590953	1050.4219887916893	2311.7464297184324	3847.1086009591704	1325.8515299061337	1883.7658900262677	3177.416741283714	4109.808257470043	2435.6343764099456	1684.1089422165496	2638.481763740878	1871.0168822353626	3606.134874654327	2710.4118023763253	7.327932286389298E-4	0.0	0.537	0.45845072636589984	0.18263117774267784	0.9639340913554458	0.03606590864455565	0.5	0.5	0.002843463499090306	0.17942927209259882	0.6567704364916518	0.3432295635083442	0.5	0.5	0.7649583592320514	2.9904202606314E-5	2.3660752566471482E-5	7.213747741969433E-5	8.358711210704579E-5	2.3983323214443566E-5	0.7381236615439486	-0.03324386985174591	6.111674437456943E-5	1.2176307741282009	0.18133968225828204	-30047.78547960677	-13458.93483689212	-1199.394378775646	-1199.394378775646	-947.5493800741564	-942.5573214240285
