# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Aug 31 14:11:06 AEST 2020 [seed=1598847038473]
# -window -working -options
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
240000	-15636.93125484409	-2168.177531779806	-13468.753723064285	5438.253982152731	5438.253982152731	258629.52198598726	0.0	186.90558179513945	3645.6436666794316	1881.4662868574824	1799.3365317676526	2012.6926219445072	2452.1189316604155	2772.303978689134	4193.016571338897	2337.4959810103483	3231.9508172653227	3591.992072971105	3912.3199695768426	1243.6567559258008	1669.471448377283	1301.318838168308	2617.615944449893	3337.2331618496983	2837.522159284109	0.0	186.90558179513945	3645.6436666794316	1881.4662868574824	1799.3365317676526	2012.6926219445072	2452.1189316604155	2772.303978689134	4193.016571338897	2337.4959810103483	3231.9508172653227	3591.992072971105	3912.3199695768426	1243.6567559258008	1669.471448377283	1301.318838168308	2617.615944449893	3337.2331618496983	2837.522159284109	6.407001108637349E-4	0.0	0.366	0.0011236064668142757	0.17070808274397145	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7241080519997385	6.462718595938526E-5	9.151974004633784E-5	5.373047492048562E-5	1.4210918885888153	0.10878528580703298	-13468.753723064285	-1199.394378775646	-956.3945481927755
250000	-15685.412794310816	-2180.428552529658	-13504.984241781158	6306.555451219408	6306.555451219408	292016.9518667981	0.0	964.0178027622416	3608.8075998281333	1318.9767067790774	2335.109121935006	3026.756581540508	2926.111018093348	2771.9191754135695	3750.818479065478	2143.663284792267	3837.187394218215	4313.894312465532	4471.108480614842	2154.391749943505	3437.6609087434426	1837.5579154848049	3070.6546831862966	3782.863063327835	3033.651603862186	0.0	964.0178027622416	3608.8075998281333	1318.9767067790774	2335.109121935006	3026.756581540508	2926.111018093348	2771.9191754135695	3750.818479065478	2143.663284792267	3837.187394218215	4313.894312465532	4471.108480614842	2154.391749943505	3437.6609087434426	1837.5579154848049	3070.6546831862966	3782.863063327835	3033.651603862186	6.755666858764114E-4	0.0	0.366	0.004712284185751904	0.17173082427106215	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8676472225373	5.740573261984899E-5	8.281095614285192E-5	4.680430830727872E-5	1.3554988502050642	0.19331828066119344	-13504.984241781158	-1199.394378775646	-967.8670082306393
260000	-15641.356854842521	-2172.6283826256777	-13468.728472216842	6732.196903882501	6732.196903882501	270949.2890206988	0.0	286.36606369515033	3523.9000563500313	1406.0782690718856	1368.5372555494982	2912.5868994919815	2191.3289078298926	2851.3848997414148	3970.1514393915454	3013.878074166468	3429.622971077865	3902.7288641195178	3897.827978974649	3080.74804654708	2697.3364638628946	1721.3171841712428	4101.740275159877	3201.946563078656	2816.6391716361377	0.0	286.36606369515033	3523.9000563500313	1406.0782690718856	1368.5372555494982	2912.5868994919815	2191.3289078298926	2851.3848997414148	3970.1514393915454	3013.878074166468	3429.622971077865	3902.7288641195178	3897.827978974649	3080.74804654708	2697.3364638628946	1721.3171841712428	4101.740275159877	3201.946563078656	2816.6391716361377	7.388712909124383E-4	0.0	0.366	0.0018350717551827212	0.18644249536869517	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7995964088924953	7.159330611528316E-5	1.0293958268352384E-4	5.7288181178348275E-5	1.362215460825193	0.3743216487255575	-13468.728472216842	-1199.394378775646	-959.7045801859874
270000	-15609.84655831963	-2149.502935967327	-13460.343622352302	4907.544591869825	4907.544591869825	220064.12878100385	0.0	494.4604986653578	2892.0751873605827	1383.1054640183434	960.3157727097099	2180.246054202561	1695.633448072432	1951.3895902190138	3160.936718045172	2466.9302488255007	3578.526006956212	3173.397533115948	3307.9710436351493	2150.1054945332453	2105.6158009520386	1637.6057774368587	2409.9548019995927	3197.816572798672	2419.6550283808456	0.0	494.4604986653578	2892.0751873605827	1383.1054640183434	960.3157727097099	2180.246054202561	1695.633448072432	1951.3895902190138	3160.936718045172	2466.9302488255007	3578.526006956212	3173.397533115948	3307.9710436351493	2150.1054945332453	2105.6158009520386	1637.6057774368587	2409.9548019995927	3197.816572798672	2419.6550283808456	8.247798158307535E-4	0.0	0.366	0.0012340277870088634	0.176361859580596	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8435239439803908	8.054912249005665E-5	1.131440688319631E-4	6.536914394201486E-5	1.324504889431655	0.3215478431209189	-13460.343622352302	-1199.394378775646	-936.5912434458747
280000	-15629.408472554689	-2149.890427519035	-13479.518045035655	5052.201052356557	5052.201052356557	219994.85363272816	0.0	560.6447964940834	2485.888946953212	1495.1023809738117	1198.9570371885936	2600.77718073211	1575.217354001253	1450.9361825457713	3226.9996028863065	2166.3449467778255	2220.576253285328	2652.1425946025456	3400.1334020216427	3502.597003238867	2122.684172638299	2293.4691682529105	2006.6391338262692	3388.89224383751	1991.8845482165116	0.0	560.6447964940834	2485.888946953212	1495.1023809738117	1198.9570371885936	2600.77718073211	1575.217354001253	1450.9361825457713	3226.9996028863065	2166.3449467778255	2220.576253285328	2652.1425946025456	3400.1334020216427	3502.597003238867	2122.684172638299	2293.4691682529105	2006.6391338262692	3388.89224383751	1991.8845482165116	8.632404030148007E-4	0.0	0.366	0.0013095427822873242	0.17739301383676606	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7622749686007703	8.149795418563519E-5	1.0512588796242861E-4	6.571631508327863E-5	1.2829100056962452	0.32073879739501454	-13479.518045035655	-1199.394378775646	-937.5333530025694
290000	-15624.607112089203	-2163.7191927378044	-13460.887919351399	5472.5232505876365	5472.5232505876365	251458.41742958882	0.0	475.1575646544772	2375.212437617458	2406.5370339322544	1273.942017305676	3282.581498196994	1350.2746030576022	1758.234443247373	3472.273350481945	3660.750222327873	2217.565195492485	3110.9622200026215	4115.97633248503	2630.8222842604646	2329.434228303455	1824.0999910487035	1971.1968969848517	3419.121565347497	2577.40745090531	0.0	475.1575646544772	2375.212437617458	2406.5370339322544	1273.942017305676	3282.581498196994	1350.2746030576022	1758.234443247373	3472.273350481945	3660.750222327873	2217.565195492485	3110.9622200026215	4115.97633248503	2630.8222842604646	2329.434228303455	1824.0999910487035	1971.1968969848517	3419.121565347497	2577.40745090531	7.30962952192102E-4	0.0	0.366	1.7101783778512704E-6	0.17357548308963633	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7281574943577932	7.055475516307915E-5	9.746634172102236E-5	5.584991013644835E-5	1.3078434405979538	0.08050831681173912	-13460.887919351399	-1199.394378775646	-951.8938671999778
300000	-15684.765906185077	-2184.420884592007	-13500.34502159307	6004.952846081777	6004.952846081777	297071.4159731288	0.0	435.6020216549456	4839.601147713484	3195.1462675300463	1812.3230616905762	3709.2773167865143	1206.3630754743797	2872.05472684018	3621.5492015511154	4065.6283520570555	3549.2152757462623	3391.950067363764	4652.977427599496	3729.849710284411	2442.752537930605	2482.602321736695	2618.4476759357726	3793.85315011767	3225.0515273921364	0.0	435.6020216549456	4839.601147713484	3195.1462675300463	1812.3230616905762	3709.2773167865143	1206.3630754743797	2872.05472684018	3621.5492015511154	4065.6283520570555	3549.2152757462623	3391.950067363764	4652.977427599496	3729.849710284411	2442.752537930605	2482.602321736695	2618.4476759357726	3793.85315011767	3225.0515273921364	5.740962033920851E-4	0.0	0.366	0.0015726343820902668	0.2105436757546037	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8936715230285815	5.861652872292738E-5	7.135196108984469E-5	4.863597037290792E-5	1.20358132611996	0.21589076056996387	-13500.34502159307	-1199.394378775646	-971.8681993667698
310000	-15621.834392396835	-2158.51807062563	-13463.316321771204	4877.710160899737	4877.710160899737	236468.89429430084	0.0	284.64099970434535	3649.4500367308347	711.4478097976853	1492.259708594533	2391.3965141677727	2074.963769668794	2898.268400177087	2390.832234024174	2628.380541472055	2974.834162101967	3253.123938840952	3528.3647508098206	3540.462773452563	2107.3822569899035	1657.7901485781242	1917.928288585973	3168.198908798579	2850.123735729295	0.0	284.64099970434535	3649.4500367308347	711.4478097976853	1492.259708594533	2391.3965141677727	2074.963769668794	2898.268400177087	2390.832234024174	2628.380541472055	2974.834162101967	3253.123938840952	3528.3647508098206	3540.462773452563	2107.3822569899035	1657.7901485781242	1917.928288585973	3168.198908798579	2850.123735729295	8.103047861085913E-4	0.0	0.366	0.0016118068918228757	0.172760539566863	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8217396658869214	8.705301043693273E-5	1.120644252348891E-4	7.229411121764438E-5	1.2748126769729153	0.16238902330499297	-13463.316321771204	-1199.394378775646	-945.5443358888092
320000	-15638.758792840134	-2165.3289824154867	-13473.429810424646	5780.654502518182	5780.654502518182	249008.45031242218	0.0	506.77277997322665	3937.6614321474644	699.7808374926984	1704.9366610871193	2666.424665306444	1827.9132661399713	3773.961093411163	3219.648919414489	2790.4333463011744	2796.9474547542295	3667.0433327109517	3745.0281052060077	4286.27257318009	2540.1564858119777	2842.409574880536	1624.308124373981	3273.8671701637595	2977.7314765912533	0.0	506.77277997322665	3937.6614321474644	699.7808374926984	1704.9366610871193	2666.424665306444	1827.9132661399713	3773.961093411163	3219.648919414489	2790.4333463011744	2796.9474547542295	3667.0433327109517	3745.0281052060077	4286.27257318009	2540.1564858119777	2842.409574880536	1624.308124373981	3273.8671701637595	2977.7314765912533	7.152941004235193E-4	0.0	0.366	0.0012936788054772681	0.19479924791575368	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8732774715540067	7.111176557878693E-5	9.40635653342174E-5	5.848409338361024E-5	1.316739888933579	0.17094990556896764	-13473.429810424646	-1199.394378775646	-953.1922309313579
330000	-15672.89349355768	-2163.7746334644	-13509.11886009328	5632.859315944805	5632.859315944805	250139.62129274497	0.0	529.3144463869069	4209.740746084736	938.2218472324613	1442.8027700615016	2677.3021867557745	2449.96957108146	3489.60407150976	3147.7283568352564	2294.418644402148	3486.418394134256	2836.786857641544	3818.657176168301	3329.300992163934	2472.3041108400107	1978.9145700056001	1855.823767587023	3334.501332136883	2890.8626511305374	0.0	529.3144463869069	4209.740746084736	938.2218472324613	1442.8027700615016	2677.3021867557745	2449.96957108146	3489.60407150976	3147.7283568352564	2294.418644402148	3486.418394134256	2836.786857641544	3818.657176168301	3329.300992163934	2472.3041108400107	1978.9145700056001	1855.823767587023	3334.501332136883	2890.8626511305374	7.148314195944185E-4	0.0	0.366	2.668350677229992E-4	0.18404767992050125	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7495902099026169	7.452151042234096E-5	7.864697639550433E-5	6.496306740744294E-5	1.0756680127835905	0.2106779857261466	-13509.11886009328	-1199.394378775646	-952.0304564826689
340000	-15671.171211546938	-2177.1144413011543	-13494.056770245783	6664.316159016326	6664.316159016326	274001.6609486898	0.0	280.9232498910132	4167.593681161782	2850.638985850944	1631.353252072491	3759.450793762614	2697.86411671688	2786.261922310416	3600.183869677869	2314.578573189123	2966.89163619467	3504.12902621632	4168.976141779199	2506.6884922652916	2333.672651365798	2442.328182563132	1995.6357447727632	3618.9501992743503	3200.7569835747354	0.0	280.9232498910132	4167.593681161782	2850.638985850944	1631.353252072491	3759.450793762614	2697.86411671688	2786.261922310416	3600.183869677869	2314.578573189123	2966.89163619467	3504.12902621632	4168.976141779199	2506.6884922652916	2333.672651365798	2442.328182563132	1995.6357447727632	3618.9501992743503	3200.7569835747354	5.787128308511033E-4	0.0	0.366	2.5919451189396263E-4	0.1891463565540444	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7386497483237765	5.977270831503755E-5	7.333793841301737E-5	5.1087497751128746E-5	1.2482643217602687	0.1382516374170037	-13494.056770245783	-1199.394378775646	-964.5287840540022
350000	-15637.529682364795	-2173.7173306832415	-13463.812351681554	6102.346742727988	6102.346742727988	270611.5533051795	0.0	521.3630379862498	4740.505110416272	3122.499730158122	1732.3689895458717	2652.4300534781464	2868.043431913246	1978.4224174505189	3300.8921905578627	2870.2257299176817	2740.6963047555337	3097.798068817473	4299.632177249761	2611.4501765242076	1822.6216103564218	2307.907890730025	1862.0339887310877	3370.6466809605236	2652.4944070223573	0.0	521.3630379862498	4740.505110416272	3122.499730158122	1732.3689895458717	2652.4300534781464	2868.043431913246	1978.4224174505189	3300.8921905578627	2870.2257299176817	2740.6963047555337	3097.798068817473	4299.632177249761	2611.4501765242076	1822.6216103564218	2307.907890730025	1862.0339887310877	3370.6466809605236	2652.4944070223573	7.663309287531793E-4	0.0	0.366	0.0027183599028424038	0.16574636314994828	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8669992698393225	6.0411404672518925E-5	6.853387141686334E-5	5.511939810825765E-5	1.1057116235433917	0.19538708500976634	-13463.812351681554	-1199.394378775646	-961.8374988596303
360000	-15615.923892711902	-2158.5965035930926	-13457.32738911881	5525.111815377398	5525.111815377398	237006.54577614556	0.0	216.74205584805517	3463.1724262848684	2466.824215334349	1843.6254959193345	1885.1490622487686	2779.5599373939776	2152.7929605481663	2744.929681799941	2798.09546078157	3232.051998100098	3176.241701780483	3847.1312217918235	2044.6879542446738	1795.3319553221045	2684.9825600432646	1839.509838677225	3415.35506613677	2488.6170125369435	0.0	216.74205584805517	3463.1724262848684	2466.824215334349	1843.6254959193345	1885.1490622487686	2779.5599373939776	2152.7929605481663	2744.929681799941	2798.09546078157	3232.051998100098	3176.241701780483	3847.1312217918235	2044.6879542446738	1795.3319553221045	2684.9825600432646	1839.509838677225	3415.35506613677	2488.6170125369435	7.684640356869068E-4	0.0	0.366	4.437182804581468E-4	0.20268222149714488	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8495338212732915	5.999736491566064E-5	6.733357673650431E-5	5.632983978686175E-5	1.0981151644724354	0.3065327769864152	-13457.32738911881	-1199.394378775646	-946.5788942753159
370000	-15629.145866773648	-2174.735957956772	-13454.409908816875	6761.619480801524	6761.619480801524	263117.7252926204	0.0	105.96896822829135	2824.968553562644	2221.910951019558	1615.3845864900181	1688.7230326153215	3003.4576507741326	2519.683522095758	3330.3876515954203	2603.011522520954	3279.8264254110313	3886.5078775322854	4750.578471925324	2141.8490627354504	1841.8402020198384	2355.318341670911	2255.2368322254342	3172.119199966233	2926.5812189709072	0.0	105.96896822829135	2824.968553562644	2221.910951019558	1615.3845864900181	1688.7230326153215	3003.4576507741326	2519.683522095758	3330.3876515954203	2603.011522520954	3279.8264254110313	3886.5078775322854	4750.578471925324	2141.8490627354504	1841.8402020198384	2355.318341670911	2255.2368322254342	3172.119199966233	2926.5812189709072	6.091203499021406E-4	0.0	0.366	0.0027390757729062144	0.17456827664779836	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8144821579848246	5.6954626759940304E-5	6.523215286755518E-5	5.259978293429027E-5	1.1005671726156767	0.28263201621102263	-13454.409908816875	-1199.394378775646	-961.9267074400594
