# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 17:08:39 AEST 2020 [seed=1595747318563]
# -threads 8 xml/biphone_binary_SSHR_2020-07-23_ch2.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
100000	-17856.51574046874	-2001.1762748155088	-15855.339465653233	3424.2970275954763	3424.2970275954763	40869.048347824086	0.0	50.16235793232709	747.3701927657854	36.23152671052145	190.00470616181997	316.17109771478647	475.07822605819763	531.7428867858569	351.51306329868765	42.918243322888955	344.3628511090724	543.042816225274	909.446670453154	142.7865422321795	211.25556225016223	124.39665615069455	385.76031925953674	3171.8175580395127	386.34881875430676	0.0	50.16235793232709	747.3701927657854	36.23152671052145	190.00470616181997	316.17109771478647	475.07822605819763	531.7428867858569	351.51306329868765	42.918243322888955	344.3628511090724	543.042816225274	909.446670453154	142.7865422321795	211.25556225016223	124.39665615069455	385.76031925953674	3171.8175580395127	386.34881875430676	0.003796899832362373	0.0	0.366	0.0011161430171777197	0.005356616516383839	2.1204397704578488E-4	1.8932120080509856	0.0990664086269677	-15855.339465653233	-1199.394378775646	-784.3303307397048
110000	-17873.963871523087	-2026.8332267292594	-15847.130644793828	3811.7772297924475	3811.7772297924475	54255.1805053656	0.0	47.95465503333503	1186.9882645310001	34.18025261856046	351.3872326752229	534.0388261965475	534.9413500260512	642.6945259014216	424.83862221247784	73.380970781607	524.2555743685244	656.8037499203841	1166.7241980715298	145.71843078420036	378.51728246924694	168.01882143105547	436.8336105701113	3339.7057149175753	563.8811274522533	0.0	47.95465503333503	1186.9882645310001	34.18025261856046	351.3872326752229	534.0388261965475	534.9413500260512	642.6945259014216	424.83862221247784	73.380970781607	524.2555743685244	656.8037499203841	1166.7241980715298	145.71843078420036	378.51728246924694	168.01882143105547	436.8336105701113	3339.7057149175753	563.8811274522533	0.002800954971078274	0.0	0.366	8.938934681065941E-4	0.004908612348359434	1.5630413639761774E-4	2.025353885294199	0.10841482348058297	-15847.130644793828	-1199.394378775646	-811.822655536802
120000	-17839.46127816752	-2027.0439056117766	-15812.417372555745	3619.800344505865	3619.800344505865	55915.32131494043	0.0	49.99159413311443	1115.7031345333367	47.30469251705843	292.935020525241	428.4789614908056	466.50477422269256	714.4070674704974	617.5134764849422	69.83431459243337	388.17106524441226	788.5067316883442	1167.9255849509334	153.66089834067154	566.0899027550523	178.70903449415314	519.495090703712	3324.790632564339	565.8670954259295	0.0	49.99159413311443	1115.7031345333367	47.30469251705843	292.935020525241	428.4789614908056	466.50477422269256	714.4070674704974	617.5134764849422	69.83431459243337	388.17106524441226	788.5067316883442	1167.9255849509334	153.66089834067154	566.0899027550523	178.70903449415314	519.495090703712	3324.790632564339	565.8670954259295	0.0031496105993387372	0.0	0.366	8.051426524675905E-4	0.004102960984672739	1.5087430168832228E-4	1.969956389935293	0.23223611023234056	-15812.417372555745	-1199.394378775646	-811.3670393569646
130000	-17859.85458310706	-2032.61476344996	-15827.239819657098	3600.176840200327	3600.176840200327	58625.92722026307	0.0	46.452592923211625	1163.6209327747883	48.44146558726542	348.5946639258954	465.78192511058637	351.27130163318486	755.1999789818352	752.5402842990327	94.48538360409286	616.7631599388197	912.8728659462295	1217.5590643901407	125.23628633303478	429.2405706927887	203.39319119956178	467.2363380175008	3036.1233649428505	632.0915022075839	0.0	46.452592923211625	1163.6209327747883	48.44146558726542	348.5946639258954	465.78192511058637	351.27130163318486	755.1999789818352	752.5402842990327	94.48538360409286	616.7631599388197	912.8728659462295	1217.5590643901407	125.23628633303478	429.2405706927887	203.39319119956178	467.2363380175008	3036.1233649428505	632.0915022075839	0.002795910390353951	0.0	0.366	7.921246192856844E-4	0.00458935494650152	1.381519655571201E-4	2.062301620393272	0.2299515316471527	-15827.239819657098	-1199.394378775646	-815.4125773733824
140000	-17889.980401096283	-2059.3561319765995	-15830.624269119682	4221.241189926844	4221.241189926844	77105.0194493015	0.0	181.40871386334067	1577.6679945759874	33.586258347938696	327.53165522140455	606.103003310051	479.3830054085512	1037.0599670313254	1173.3880167757331	104.01840432873934	672.7480110981672	1229.058470552997	1727.5252683889373	236.57851474862545	640.1813212295451	285.7057352041785	688.3197929859656	3965.2698974802925	848.7947483003754	0.0	181.40871386334067	1577.6679945759874	33.586258347938696	327.53165522140455	606.103003310051	479.3830054085512	1037.0599670313254	1173.3880167757331	104.01840432873934	672.7480110981672	1229.058470552997	1727.5252683889373	236.57851474862545	640.1813212295451	285.7057352041785	688.3197929859656	3965.2698974802925	848.7947483003754	0.0022311040311220323	0.0	0.366	5.969287814122624E-4	0.0034392696102568004	1.0835302214407901E-4	2.067910596634779	0.2379091909118258	-15830.624269119682	-1199.394378775646	-845.1784608734527
150000	-17907.647599594435	-2069.646040061175	-15838.001559533259	4166.9400078259205	4166.9400078259205	87088.82310391235	0.0	275.32212316135667	1539.3462009553564	65.94746590319158	378.9662523057936	720.454667393603	566.8197058131977	1041.416504773671	1255.2702590232036	259.13453680559746	724.6972438022323	1425.954642859723	1872.5755520216658	428.89326296013115	610.5859468904712	333.5471391652241	732.0026567701476	3784.198477702365	1065.9773211046104	0.0	275.32212316135667	1539.3462009553564	65.94746590319158	378.9662523057936	720.454667393603	566.8197058131977	1041.416504773671	1255.2702590232036	259.13453680559746	724.6972438022323	1425.954642859723	1872.5755520216658	428.89326296013115	610.5859468904712	333.5471391652241	732.0026567701476	3784.198477702365	1065.9773211046104	0.0019659440525770706	0.0	0.366	5.218563701726479E-4	0.0028929846579086142	9.873354480402074E-5	2.079637025504773	0.2871232160221357	-15838.001559533259	-1199.394378775646	-855.6833454965825
160000	-17874.907257790543	-2063.814762835552	-15811.092494954992	4769.5785405056085	4769.5785405056085	82923.80287751	0.0	334.814386216072	1342.7369258534031	64.25430893223628	217.71316116967176	775.4703872206126	531.2923772730734	798.6978990557649	995.185497292749	297.25829685959184	747.4887328342564	1405.5833765769219	1764.41380713844	242.28873696788753	589.7761985688437	321.1057099166103	597.4342292245971	3186.261213303884	932.8756157667351	0.0	334.814386216072	1342.7369258534031	64.25430893223628	217.71316116967176	775.4703872206126	531.2923772730734	798.6978990557649	995.185497292749	297.25829685959184	747.4887328342564	1405.5833765769219	1764.41380713844	242.28873696788753	589.7761985688437	321.1057099166103	597.4342292245971	3186.261213303884	932.8756157667351	0.0019421454359596338	0.0	0.366	5.292714271996392E-4	0.002884917309712324	1.0322608288699306E-4	2.033162121657188	0.319522297130206	-15811.092494954992	-1199.394378775646	-851.5772689946443
170000	-17899.882048304946	-2079.886638928893	-15819.995409376052	4252.394321403467	4252.394321403467	98770.2836013351	0.0	647.190973263493	1552.1980165959246	78.46073092130523	293.3355112780899	1003.3198966600032	688.1658847774631	1213.5299540049025	1012.9380650236113	316.99722990719744	869.2920576642954	1843.9215965623796	2088.376335746389	311.7262199796644	766.8273990583808	415.4728801706403	710.3083002709491	3226.270917628539	984.059908178974	0.0	647.190973263493	1552.1980165959246	78.46073092130523	293.3355112780899	1003.3198966600032	688.1658847774631	1213.5299540049025	1012.9380650236113	316.99722990719744	869.2920576642954	1843.9215965623796	2088.376335746389	311.7262199796644	766.8273990583808	415.4728801706403	710.3083002709491	3226.270917628539	984.059908178974	0.0017241475827248223	0.0	0.366	4.0390940626504443E-4	0.0021248774405450287	8.626788535706882E-5	1.9677186224250969	0.277456885925124	-15819.995409376052	-1199.394378775646	-866.6327880287898
180000	-17903.575371078292	-2084.384294114877	-15819.191076963414	3784.908700888442	3784.908700888442	103133.51403083133	0.0	1045.4730014533297	1914.2087151527405	80.81732292228847	367.2091406632787	1001.79699367774	706.5404372186149	1315.0654488094783	1288.1251180127142	447.7982726901523	1069.132166719293	1897.297444635036	2140.067479352933	333.99117190565033	808.2828803585903	442.01953703719715	836.9968775550024	3418.3052500870895	1126.1502884369165	0.0	1045.4730014533297	1914.2087151527405	80.81732292228847	367.2091406632787	1001.79699367774	706.5404372186149	1315.0654488094783	1288.1251180127142	447.7982726901523	1069.132166719293	1897.297444635036	2140.067479352933	333.99117190565033	808.2828803585903	442.01953703719715	836.9968775550024	3418.3052500870895	1126.1502884369165	0.0017907430812036924	0.0	0.366	3.4927733320171264E-4	0.0015724887832502042	8.526899180775143E-5	1.9231533724570777	0.18659734677436954	-15819.191076963414	-1199.394378775646	-869.7952692701763
190000	-17889.835228718195	-2080.2836622961045	-15809.551566422091	3775.0735317161693	3775.0735317161693	102093.04852337368	0.0	648.2158807324249	1188.0923735897043	91.74507132655756	335.3157178028599	840.7077094840507	797.7179381284387	1288.9662089301464	917.1633579972295	461.7045721930014	1066.6998739344476	1894.9188398221868	2063.636708478981	335.89833273238816	816.2516849100281	475.3570165353342	958.1578551250881	3398.50580219699	1131.3568926598175	0.0	648.2158807324249	1188.0923735897043	91.74507132655756	335.3157178028599	840.7077094840507	797.7179381284387	1288.9662089301464	917.1633579972295	461.7045721930014	1066.6998739344476	1894.9188398221868	2063.636708478981	335.89833273238816	816.2516849100281	475.3570165353342	958.1578551250881	3398.50580219699	1131.3568926598175	0.0016637143829089265	0.0	0.366	3.3053228548123953E-4	0.0015155232331190637	8.365971040507679E-5	2.0533402815541653	0.1154311841148632	-15809.551566422091	-1199.394378775646	-865.6813220753982
200000	-17884.59181865702	-2077.996104821849	-15806.595713835171	3816.9255364856804	3816.9255364856804	99512.20633076508	0.0	475.6274641111171	1276.9091541446967	137.926887570301	423.682451465935	795.0255204950292	687.508449889014	1304.5946816523156	992.8209730019189	429.901854164525	1051.0226010500437	1766.5146099566293	2008.7649167843433	328.9151910039914	814.3328132185244	459.31355598417287	773.2615882712812	3425.3091233478754	1197.6658612817453	0.0	475.6274641111171	1276.9091541446967	137.926887570301	423.682451465935	795.0255204950292	687.508449889014	1304.5946816523156	992.8209730019189	429.901854164525	1051.0226010500437	1766.5146099566293	2008.7649167843433	328.9151910039914	814.3328132185244	459.31355598417287	773.2615882712812	3425.3091233478754	1197.6658612817453	0.001747664339545397	0.0	0.366	3.499554864847656E-4	0.001626513637419798	8.74176905230669E-5	1.9992235811402	0.16247930282450163	-15806.595713835171	-1199.394378775646	-863.5080469033958
210000	-17884.12317675698	-2084.0456376370485	-15800.077539119933	4954.090045869875	4954.090045869875	106844.72397249249	0.0	497.6151994949523	1044.9832778080722	136.6358217611132	728.2556740004261	1062.3736942156029	726.8130232317956	1292.425249691311	969.7559556645097	288.69098188062657	1141.3987142031774	2213.4215625309585	1636.0155276946484	282.2931963188299	863.6759911527948	548.9296474343608	782.8047793869981	3368.163781160529	1426.0688326898398	0.0	497.6151994949523	1044.9832778080722	136.6358217611132	728.2556740004261	1062.3736942156029	726.8130232317956	1292.425249691311	969.7559556645097	288.69098188062657	1141.3987142031774	2213.4215625309585	1636.0155276946484	282.2931963188299	863.6759911527948	548.9296474343608	782.8047793869981	3368.163781160529	1426.0688326898398	0.0016348704901896596	0.0	0.366	3.393871571626997E-4	0.001687218363964029	8.029143504663792E-5	1.9735795545661061	0.13600124453516962	-15800.077539119933	-1199.394378775646	-872.5546455674167
220000	-17882.343045766404	-2095.0415296690094	-15787.301516097394	4596.650450875369	4596.650450875369	117063.64004287639	0.0	137.85866274317348	929.4249666677762	154.03249716408806	708.0986081526496	1338.222728432843	919.0233274063875	1354.949365453939	1498.7995952485016	319.6918963364212	1179.6046371485875	2336.265433244252	2068.7026088229186	270.6631963802163	968.4516271128704	650.1327689926974	1174.6948202778713	3404.4604582687552	1204.7703619359534	0.0	137.85866274317348	929.4249666677762	154.03249716408806	708.0986081526496	1338.222728432843	919.0233274063875	1354.949365453939	1498.7995952485016	319.6918963364212	1179.6046371485875	2336.265433244252	2068.7026088229186	270.6631963802163	968.4516271128704	650.1327689926974	1174.6948202778713	3404.4604582687552	1204.7703619359534	0.0015125457756211423	0.0	0.366	3.1220180604600914E-4	0.0016748092322929917	7.013304178284514E-5	2.0298771102380124	0.10514453169287301	-15787.301516097394	-1199.394378775646	-882.8656620944743
230000	-17839.035872155167	-2087.960138773347	-15751.075733381822	4371.544721699462	4371.544721699462	109245.50297776738	0.0	195.68095071843416	927.232672406836	136.20248600295713	545.0687960469695	1231.8626451912417	879.773256522701	518.8078184647082	1376.3431247115059	339.82114216043976	1058.6393295727762	2004.8392749253771	2139.808401486594	256.5516488159861	955.1175820898491	637.2375026032519	1110.034457611823	3172.777605392897	1359.619778100753	0.0	195.68095071843416	927.232672406836	136.20248600295713	545.0687960469695	1231.8626451912417	879.773256522701	518.8078184647082	1376.3431247115059	339.82114216043976	1058.6393295727762	2004.8392749253771	2139.808401486594	256.5516488159861	955.1175820898491	637.2375026032519	1110.034457611823	3172.777605392897	1359.619778100753	0.001573840274608867	0.0	0.366	3.058709599769963E-4	0.001526312648097319	7.466497249369311E-5	2.0101040780219583	0.1420645658693964	-15751.075733381822	-1199.394378775646	-875.0701559545621
240000	-17857.229024978646	-2102.3801498351263	-15754.84887514352	4230.237465075386	4230.237465075386	125925.75634860768	0.0	465.009190899769	1137.5552347290268	117.28856669832099	531.8973113526289	1505.1217299572704	1020.9247520663462	1496.3054577673245	1214.842135015211	520.1156664849411	1427.5618237852368	2614.8032415757534	2459.544570684291	269.5507994041544	1093.6375412869786	799.3778135713236	1222.6890356665615	3281.626925148719	1332.2843690445693	0.0	465.009190899769	1137.5552347290268	117.28856669832099	531.8973113526289	1505.1217299572704	1020.9247520663462	1496.3054577673245	1214.842135015211	520.1156664849411	1427.5618237852368	2614.8032415757534	2459.544570684291	269.5507994041544	1093.6375412869786	799.3778135713236	1222.6890356665615	3281.626925148719	1332.2843690445693	0.001226483635306731	0.0	0.366	2.6506720736822645E-4	0.0013221989680668943	6.644570296969085E-5	2.0790820655844455	0.05854534557118658	-15754.84887514352	-1199.394378775646	-889.3470453384117
250000	-17865.455797662646	-2116.162018672543	-15749.2937789901	5108.5789054972465	5108.5789054972465	148545.7212491356	0.0	350.4115956105079	1235.1654643144168	214.63410633250209	736.0000150636872	1671.1566240280217	1190.395291128406	1355.3538639283797	1449.6253411192556	745.9080885486576	1834.067192938042	3320.7019622470707	2768.0632286381588	381.86357003437047	1365.0971100215902	980.8072650895685	1616.5308139367764	3214.2683480096302	1618.7580482291103	0.0	350.4115956105079	1235.1654643144168	214.63410633250209	736.0000150636872	1671.1566240280217	1190.395291128406	1355.3538639283797	1449.6253411192556	745.9080885486576	1834.067192938042	3320.7019622470707	2768.0632286381588	381.86357003437047	1365.0971100215902	980.8072650895685	1616.5308139367764	3214.2683480096302	1618.7580482291103	0.0012087216267980135	0.0	0.366	1.990758918293983E-4	9.047398375721821E-4	5.349473526579211E-5	1.977141114025028	0.08837174541279992	-15749.2937789901	-1199.394378775646	-905.0675998229062
260000	-17855.839849173713	-2107.438240334536	-15748.401608839176	4166.274010268804	4166.274010268804	133855.9273807269	0.0	184.67603205828502	1004.589996527266	242.04336066638092	917.5209252370828	1596.4758563587811	1112.0639794730437	1225.903783697141	1133.481834375649	671.337119780467	1589.9821356156986	3429.4765118846094	1961.1137583382035	487.5094023732042	1383.7736017212476	875.1883102854886	1341.6327136866591	3032.631090015768	1549.6505946914235	0.0	184.67603205828502	1004.589996527266	242.04336066638092	917.5209252370828	1596.4758563587811	1112.0639794730437	1225.903783697141	1133.481834375649	671.337119780467	1589.9821356156986	3429.4765118846094	1961.1137583382035	487.5094023732042	1383.7736017212476	875.1883102854886	1341.6327136866591	3032.631090015768	1549.6505946914235	0.0014408178195428431	0.0	0.366	1.8731088501530303E-4	7.013146525249246E-4	6.0462215766544685E-5	1.825537629101126	0.13579269514418	-15748.401608839176	-1199.394378775646	-893.0457873822843
270000	-17829.33595324462	-2106.4004469729466	-15722.935506271673	4357.431205992995	4357.431205992995	133555.119864738	0.0	481.2660445737595	1442.2934234822746	294.62702562376444	867.0504256525567	1436.2127044690726	1230.1875213601713	999.1528104212339	1130.2463230434332	899.0115058477905	1390.4175014836262	3692.647589639455	1744.5439134031442	543.0159715034041	1230.032632518949	1039.4652888824862	1389.143080909059	3098.993184320552	1618.4517705014198	0.0	481.2660445737595	1442.2934234822746	294.62702562376444	867.0504256525567	1436.2127044690726	1230.1875213601713	999.1528104212339	1130.2463230434332	899.0115058477905	1390.4175014836262	3692.647589639455	1744.5439134031442	543.0159715034041	1230.032632518949	1039.4652888824862	1389.143080909059	3098.993184320552	1618.4517705014198	0.0013243841708421881	0.0	0.366	1.904876131101616E-4	6.985747175856309E-4	6.154023667761324E-5	1.8282653115581577	0.1548850646899738	-15722.935506271673	-1199.394378775646	-893.4832585790211
