# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 20:44:44 BST 2019 [seed=666]
# -overwrite -seed 666 testConstantPopulationSizeModel.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.logPopSize	N0	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
138000	-3921.688912833064	-75.30681555982862	-3846.3820972732356	68.95784953126964	1925.0421504687304	274.07786876546874	3.2629969958023586	26.127724601207397	13.126668862270018	0.3014534087066214	0.20969544710049698	0.23675156241377618	0.2520995817791046	8.303343277635695E-4	8.303343277635693E-4	-3846.3820972732356	0.0	-71.8994965930828
139000	-3929.2532745510994	-80.00965928190263	-3849.2436152691967	70.60621796158131	1923.3937820384187	281.42656551537686	3.7954525354695883	44.4983689401264	28.10072181321685	0.2887091839576383	0.2129167287648807	0.2449547889539947	0.25341929832348553	7.213512222115651E-4	7.213512222115651E-4	-3849.2436152691967	0.0	-73.1177278880027
140000	-3921.1875183563147	-75.70804358358222	-3845.4794747727324	74.06996766151421	1919.9300323384857	278.82387634830536	3.2562446404757894	25.95189522012193	18.880583465787968	0.2800282196986687	0.22311802090007624	0.2456026740148329	0.2512510853864214	8.552757480478162E-4	8.552757480478161E-4	-3845.4794747727324	0.0	-71.53354465296098
141000	-3919.8668487948175	-74.61168466834785	-3845.2551641264695	68.83149687990873	1925.1685031200914	262.1322612253589	3.355145846369056	28.64978235274472	17.87057223761313	0.2735638713584214	0.22946331539643738	0.24942613665935293	0.24754667658578744	8.285659985904763E-4	8.285659985904764E-4	-3845.2551641264695	0.0	-70.23873144496763
142000	-3922.6406698690935	-74.6328872666527	-3848.007782602441	68.66581309702902	1925.334186902971	252.23451915220795	3.436825161944134	31.088101636445874	21.61648412000912	0.2651675777946624	0.206495435260545	0.2659362855601137	0.262400701384678	8.576759954527327E-4	8.576759954527327E-4	-3848.007782602441	0.0	-69.51565706446843
143000	-3921.0948227767863	-76.00071039028441	-3845.094112386502	62.77695446660692	1931.2230455333931	253.25670824340253	3.5260628536394107	33.9898806929772	18.84332508500077	0.27797264330192817	0.206495435260545	0.26166051112453576	0.25387141031299026	8.655694896215031E-4	8.655694896215031E-4	-3845.094112386502	0.0	-70.88083049723626
144000	-3932.598497247443	-73.92431934821319	-3858.67417789923	68.95044515667188	1925.0495548433282	260.50902143700296	3.1589823866519873	23.54662237600268	17.49222923359128	0.29851699361236445	0.1937807103741701	0.2619719175439992	0.24573037846946544	9.277259010622221E-4	9.277259010622222E-4	-3858.67417789923	0.0	-70.15321234595156
145000	-3926.5502723759955	-73.59595413568579	-3852.95431824031	62.48290173862944	1931.5170982613706	245.30200715209173	3.367480396039072	29.005352909492828	15.006377787652141	0.26536402381718266	0.23564782065294446	0.25057967098356754	0.24840848454630454	9.067095175263889E-4	9.067095175263892E-4	-3852.95431824031	0.0	-69.4735181459374
146000	-3926.4187388608048	-78.83172580007724	-3847.5870130607277	79.55799662314314	1914.442003376857	309.60318304691583	3.373884324765045	29.191697152988112	21.282121506566817	0.2971240174622822	0.2088518139820275	0.2636437825612024	0.23038038599448712	7.138789293578174E-4	7.138789293578173E-4	-3847.5870130607277	0.0	-74.15456797144702
147000	-3926.9180293766076	-77.49915432806606	-3849.4188750485414	70.77436482847656	1923.2256351715234	283.33631141624153	3.5424421672223607	34.55119603835147	13.383213300037998	0.2928228337424211	0.2081255234368295	0.2562558229224208	0.24279581989832788	7.754357612774711E-4	7.754357612774712E-4	-3849.4188750485414	0.0	-73.16066095765754
148000	-3926.958733337613	-76.16381542335144	-3850.7949179142615	67.36524086726735	1926.6347591327326	269.6171019070075	3.523844729797828	33.91457048280355	15.862162083750853	0.2608990360620346	0.22135344789089387	0.2532904667717919	0.2644570492752788	8.023193964334511E-4	8.02319396433451E-4	-3850.7949179142615	0.0	-71.50002516095161
149000	-3918.3423045681116	-72.39335705575962	-3845.948947512352	60.78318365809697	1933.216816341903	230.08400015785872	3.232465454552048	25.34205971026559	20.929615345505006	0.2805312655853777	0.20640640188797788	0.25245893262893043	0.2606033998977131	8.687361512533184E-4	8.687361512533183E-4	-3845.948947512352	0.0	-67.9964911764265
150000	-3921.7105962412083	-74.83481920469448	-3846.8757770365137	67.35167415999467	1926.6483258400053	256.8276108594414	3.3254735880491535	27.812167034155557	20.605611738278107	0.28530521293217276	0.21417018006384447	0.2577501871388576	0.24277441986512427	8.447263410194827E-4	8.447263410194825E-4	-3846.8757770365137	0.0	-70.22081444525725
151000	-3923.821304862735	-74.40643250172768	-3849.4148723610074	66.11870678408228	1927.8812932159178	259.725071629917	3.0982780014975715	22.159759335252563	14.806311659038434	0.27404603157675456	0.21417018006384447	0.2587697411664253	0.25301404719297477	8.131646259149761E-4	8.131646259149761E-4	-3849.4148723610074	0.0	-71.27656454940875
152000	-3927.2690961964204	-77.12790940904823	-3850.141186787372	69.01730310029943	1924.9826968997006	273.9299449446969	3.586949981537006	36.12372969048209	20.93696772931116	0.2864548586172021	0.21189471852422306	0.24863637566559915	0.25301404719297477	7.868114169114355E-4	7.868114169114354E-4	-3850.141186787372	0.0	-71.64263528565255
153000	-3928.055827228771	-74.55708788871269	-3853.498739340058	72.01897425890114	1921.9810257410988	269.841984988261	3.0707243798605823	21.55751284862392	16.103373912429454	0.2786289370869524	0.22430629216427844	0.25433318008260924	0.24273159066615896	8.166287677837984E-4	8.166287677837981E-4	-3853.498739340058	0.0	-71.34269747827904
154000	-3919.6499213178176	-73.88702357650169	-3845.762897741316	63.08960854983285	1930.9103914501673	247.59211473637464	3.173276670661724	23.88562158702389	18.585550662095944	0.2810320021422043	0.2123930773306243	0.2393762950238344	0.26719862550333606	8.768662108626267E-4	8.768662108626265E-4	-3845.762897741316	0.0	-69.96395508039006
155000	-3934.3341093469726	-80.09820705337333	-3854.2359022935993	74.21296579518737	1919.7870342048127	302.76496227806274	3.0751168632583554	21.65241213509745	14.723841558094795	0.2810320021422043	0.2123930773306243	0.2393762950238344	0.26719862550333606	6.900349768918611E-4	6.900349768918612E-4	-3854.2359022935993	0.0	-77.21250843026067
156000	-3933.3263063267923	-80.34817253789656	-3852.978133788896	82.24366812518862	1911.7563318748114	337.7574434244821	3.433918111460866	30.997858190240226	14.655957839868552	0.2980788398634626	0.21489932074943993	0.22313221649547876	0.26388962289161777	6.95105982876919E-4	6.95105982876919E-4	-3852.978133788896	0.0	-76.32952568205027
157000	-3933.0690465269663	-78.5045540931125	-3854.564492433854	81.34530009455263	1912.6546999054474	317.1502138973484	3.300215797077225	27.118490380234046	13.7611830396643	0.2819728198610697	0.21914372583053257	0.24874073038480507	0.25014272392359177	7.810873813739207E-4	7.810873813739208E-4	-3854.564492433854	0.0	-74.9630124896766
158000	-3931.7593816653784	-77.90820882820626	-3853.8511728371723	69.27192325857389	1924.728076741426	272.7687433588222	2.909610141997813	18.349643417038898	25.799134176646582	0.28428939872720155	0.1800813000073149	0.2865478723663376	0.24908142889914503	7.89289090858503E-4	7.892890908585031E-4	-3853.8511728371723	0.0	-74.12404296458601
159000	-3928.1683431652036	-72.89826757729551	-3855.270075587908	66.65984950546017	1927.3401504945398	244.17906869817517	3.135552368505137	23.00133754813827	24.450593103072823	0.28428939872720155	0.1800813000073149	0.27645549480832127	0.25917380645716137	9.625582230683399E-4	9.625582230683399E-4	-3855.270075587908	0.0	-68.38692195722126
160000	-3925.9509543153204	-74.64407105641561	-3851.3068832589047	75.33748503169964	1918.6625149683005	279.78965856594067	3.2039414123525667	24.629413818397083	13.281147206197023	0.27990652260490817	0.2039804896200559	0.26132957408605006	0.25478341368898494	7.817941819340999E-4	7.817941819340999E-4	-3851.3068832589047	0.0	-71.45344231735444
161000	-3929.5494744358934	-76.29379287967225	-3853.255681556221	71.53392942140314	1922.4660705785968	271.06729979598754	3.524825150295888	33.947837327971506	23.598748917111305	0.272223870683362	0.2039804896200559	0.2655771719951405	0.25821846770144063	7.279208956071427E-4	7.279208956071425E-4	-3853.255681556221	0.0	-70.80066139515955
162000	-3927.15444991808	-79.86238371022183	-3847.292066207858	64.3665338012949	1929.633466198705	270.03412315301944	3.928566841749302	50.83407216917479	16.089545338039592	0.2740057828522406	0.2039804896200559	0.2614835354704782	0.2605301920572244	7.73616085896779E-4	7.73616085896779E-4	-3847.292066207858	0.0	-73.68655403814658
163000	-3931.0868961462897	-74.60502058025035	-3856.4818755660394	54.95602068334075	1939.0439793166593	229.2713542494445	3.296563678792499	27.019631078475843	21.533424046025594	0.2799409812385181	0.21452187118847954	0.23310893841359312	0.27242820915940824	9.508328404763197E-4	9.508328404763197E-4	-3856.4818755660394	0.0	-69.86801612422835
164000	-3924.316804094129	-75.14226543428668	-3849.1745386598423	65.01551686002956	1928.9844831399705	254.08707128793293	3.5196282487698847	33.771871395206844	15.759663834553667	0.2911928985686194	0.20809543906142344	0.2558812011968782	0.24483046117307805	8.321043372377821E-4	8.321043372377824E-4	-3849.1745386598423	0.0	-70.46411601127298
165000	-3922.892786780273	-73.61300191899642	-3849.2797848612768	64.89685846442956	1929.1031415355706	243.63530207706305	2.9685900467168524	19.464456265558013	21.60686816614813	0.27050036621560203	0.21059402591283277	0.2517655330207488	0.2671400748508155	8.27744370384027E-4	8.277443703840269E-4	-3849.2797848612768	0.0	-70.01151253801959
166000	-3922.2875201349434	-68.9610330767203	-3853.326487058223	62.4241629439224	1931.5758370560775	220.77915806826766	2.9293186853295285	18.714875432871807	16.479556765960613	0.29111524311568526	0.19769546534536458	0.26035607854202253	0.2508332129969267	8.988285839824379E-4	8.988285839824379E-4	-3853.326487058223	0.0	-65.99493592135194
167000	-3923.9061756704573	-73.32104183141188	-3850.5851338390453	63.977611986441104	1930.0223880135588	246.47304259120716	3.3272160600863323	27.86067120381318	18.817275223828045	0.2750647782401119	0.1976651247040521	0.24726152164805984	0.2800085754077752	8.697403325250174E-4	8.697403325250172E-4	-3850.5851338390453	0.0	-68.8744999383525
168000	-3924.4357239067867	-74.13958007864377	-3850.296143828143	63.76192219208084	1930.2380778079191	248.93222622618748	3.1727666407169037	23.873442310925643	13.301440936847515	0.2894833747857425	0.2179713487627974	0.24042958314591273	0.25211569330554634	9.54688576069325E-4	9.546885760693249E-4	-3850.296143828143	0.0	-70.86802943553128
169000	-3925.637796930158	-76.69664050855566	-3848.9411564216025	72.46865944803154	1921.5313405519685	286.56091969685656	3.5798058328723554	35.866576060866194	15.422457272988543	0.27966687493086556	0.21581784245405136	0.24329396769521197	0.26122131491987005	7.024913521081754E-4	7.024913521081754E-4	-3848.9411564216025	0.0	-72.00560456696174
170000	-3931.8474442801917	-81.65613771707733	-3850.1913065631143	77.72763820322356	1916.2723617967765	336.001198858226	3.4755302334100873	32.314958465403	12.42300661995298	0.2772628676745125	0.2084690001486582	0.24964025352641825	0.26462787865041004	6.083504966304081E-4	6.083504966304083E-4	-3850.1913065631143	0.0	-77.92294642198735
171000	-3923.9452427825845	-72.22741727681071	-3851.717825505774	64.69612029818165	1929.3038797018185	241.5266978592993	3.1500991794472344	23.338379153705603	15.817711578958054	0.2548786730135466	0.22323297720065108	0.2605971367823688	0.2612912130034325	9.095985957099933E-4	9.095985957099932E-4	-3851.717825505774	0.0	-68.69564413340719
172000	-3922.5412588536146	-75.14455955621037	-3847.396699297404	67.37214334830641	1926.6278566516935	265.1115536751817	3.4648358510342017	31.971211301106297	14.818953722963874	0.2802583280914729	0.21485795567889895	0.25560717870342464	0.24927653752620252	8.210246887936938E-4	8.210246887936939E-4	-3847.396699297404	0.0	-70.80902141752733
173000	-3924.6687732281316	-74.29025535146886	-3850.378517876663	56.69527065882819	1937.3047293411719	232.27276113440377	3.330818062058539	27.96120635163796	19.940124002664614	0.28941988549771097	0.2118960532512002	0.25252342335893924	0.2461606378921486	9.076294990004447E-4	9.076294990004446E-4	-3850.378517876663	0.0	-69.65348013220225
174000	-3923.2123531899438	-72.99746434301316	-3850.2148888469305	62.38457834477822	1931.6154216552218	239.06556032414485	3.2201660468435476	25.032276366745034	15.298990610534528	0.2883303402646631	0.21068685673803694	0.25252342335893924	0.24845937963835973	9.390560561049811E-4	9.390560561049808E-4	-3850.2148888469305	0.0	-69.2872281847758
175000	-3922.380523602491	-75.83340188316852	-3846.5471217193226	61.22567680393989	1932.77432319606	255.3790725466	3.4216312153730355	30.619321013422145	16.966856363412	0.275037272903064	0.22011315523205216	0.2442283399955057	0.26062123186937713	8.343255240112008E-4	8.34325524011201E-4	-3846.5471217193226	0.0	-71.33635622100046
176000	-3922.7663515804998	-71.91108371150256	-3850.855267868997	62.835809079992785	1931.1641909200073	236.56758367161376	3.290380868624959	26.853089207641453	13.07766561187338	0.2890972559615867	0.2090703979684818	0.23150776040768684	0.27032458566224365	9.448324355099901E-4	9.448324355099896E-4	-3850.855267868997	0.0	-68.28742188090418
177000	-3925.1355876309076	-75.11931492643441	-3850.016272704473	72.45606653426962	1921.5439334657303	278.6352540687539	3.3490908448522547	28.476832012834894	12.612731467569386	0.27819804176116464	0.22798617990104314	0.23512687495075718	0.25868890338703404	7.882465996574924E-4	7.882465996574924E-4	-3850.016272704473	0.0	-71.54924171893596
178000	-3925.93934266726	-73.47357289904134	-3852.4657697682187	68.53458782917664	1925.4654121708234	253.53700751194822	3.1838465070193602	24.139427679972886	19.5902030062915	0.2784183416865117	0.22892461137169906	0.23512687495075718	0.25753017199103106	9.252480365082136E-4	9.252480365082137E-4	-3852.4657697682187	0.0	-69.36613515032181
179000	-3925.242790747084	-73.17372271381572	-3852.0690680332686	66.25053574979904	1927.749464250201	250.12809896938575	2.9643021984487605	19.381174308267877	15.032807255871504	0.30541198505639416	0.19387200168107682	0.24198709930937534	0.2587289139531527	9.230654752655234E-4	9.230654752655234E-4	-3852.0690680332686	0.0	-70.3163559090557
180000	-3924.989011487649	-73.81986261429053	-3851.169148873358	70.10918387507044	1923.8908161249296	251.27819775998768	2.830754897567479	16.95825774127021	28.492808999148913	0.28671242681408116	0.21223445364411986	0.2606866575516883	0.24036646199010964	8.561170861707306E-4	8.561170861707305E-4	-3851.169148873358	0.0	-69.93503037020646
181000	-3923.5453599236785	-73.90075426342236	-3849.6446056602563	66.02575512138898	1927.974244878611	246.10833884691493	3.2954790482496206	26.990340648869598	20.57812780992376	0.2921699216628936	0.2019230930712198	0.2532690275601325	0.25263795770575304	8.892940121545075E-4	8.892940121545073E-4	-3849.6446056602563	0.0	-69.34017225739841
182000	-3926.5429116161977	-73.30088203815485	-3853.242029578043	58.80254372024168	1935.1974562797584	232.13701244653203	3.3259007823730755	27.824050772200515	17.55146057676247	0.2881003906326743	0.21885074757919254	0.241042706422452	0.25200615536568005	8.973025170370101E-4	8.9730251703701E-4	-3853.242029578043	0.0	-68.97354054497103
183000	-3922.498236141909	-71.45780863102542	-3851.0404275108835	63.072102427129145	1930.927897572871	223.38731304923877	2.6740438559885518	14.498480574763622	20.848916844673273	0.27176100973343753	0.21734713131172537	0.26252931768766724	0.24836254126716875	0.0010638911713559348	0.0010638911713559344	-3851.0404275108835	0.0	-68.56513829931538
184000	-3920.461103797754	-71.88464394859506	-3848.5764598491587	60.6404374285044	1933.3595625714956	224.1568523460084	2.6731971943883663	14.486210463049115	16.71778942353026	0.2888637920965988	0.20453742769310368	0.2582362389431277	0.24836254126716875	8.504645512738082E-4	8.504645512738083E-4	-3848.5764598491587	0.0	-69.64808814514335
185000	-3929.012073932249	-75.13157637757584	-3853.880497554673	67.42995592921571	1926.5700440707842	262.992481820577	3.2717028023416184	26.35618052050664	18.559855826431267	0.28928203088529414	0.21294666121157252	0.24848574003575524	0.24928556786737702	8.127158655644507E-4	8.127158655644506E-4	-3853.880497554673	0.0	-70.96594047341993
186000	-3929.5141664001258	-76.43776929014275	-3853.076397109983	62.42171411007119	1931.5782858899288	255.61294708118098	3.243354109993158	25.619508447215082	20.80078118807548	0.2760324860782328	0.21210722468445126	0.2640133047279603	0.24784698450935455	8.290638861694493E-4	8.290638861694493E-4	-3853.076397109983	0.0	-72.08381942589769
187000	-3921.687922078155	-75.88630169529046	-3845.8016203828647	71.02389473696573	1922.9761052630342	275.7540141331464	3.2008104075509154	24.552419602997954	14.244309688068077	0.28113753238694433	0.20700217837573973	0.2640133047279603	0.24784698450935455	7.452422297286484E-4	7.452422297286484E-4	-3845.8016203828647	0.0	-72.59294970079628
188000	-3928.7440542401155	-74.58248373729674	-3854.161570502819	67.58345347437121	1926.4165465256287	260.26062910997973	3.1486360811032674	23.3042577773664	19.750536758137073	0.3051799974541833	0.20704834720493842	0.25095370900238495	0.23681794633849224	7.885689442585638E-4	7.885689442585637E-4	-3854.161570502819	0.0	-70.69041429498118
189000	-3922.5966955750396	-71.19226766200747	-3851.404427913032	61.86927877940351	1932.1307212205966	233.5603360535875	2.996598934508203	20.01734073226664	14.36628665872164	0.2888502256786268	0.20704834720493842	0.2540367792689776	0.2500646478474561	9.39205250970707E-4	9.39205250970707E-4	-3851.404427913032	0.0	-68.30156344317832
190000	-3920.7049053253277	-74.1297107572825	-3846.5751945680454	63.08031381378314	1930.919686186217	249.66581808307964	3.265671714517815	26.197702459014344	15.981983825831083	0.26960140681803346	0.22952411566120884	0.2444738536702981	0.2564006238504584	8.125324748337331E-4	8.125324748337333E-4	-3846.5751945680454	0.0	-70.2950091914133
191000	-3929.993170858323	-78.24698365038341	-3851.74618720794	70.41574591582558	1923.5842540841745	294.4829609722536	3.493159958589221	32.88971380523489	14.944001569282579	0.2772289025864676	0.22271421400723895	0.25031768170035223	0.2497392017059401	7.637578888355398E-4	7.637578888355402E-4	-3851.74618720794	0.0	-73.87679586139144
192000	-3930.590330155138	-79.94358384262327	-3850.6467463125146	82.36520515742565	1911.6347948425744	327.1765263157704	3.735282704302433	41.89986916218917	12.721996437000737	0.28604920622450913	0.20806918345745748	0.2527853499957717	0.2530962603222606	6.53372392150375E-4	6.53372392150375E-4	-3850.6467463125146	0.0	-75.16842022558623
193000	-3922.517601066482	-74.82234072987823	-3847.6952603366035	69.82706439271537	1924.1729356072847	268.3252821399892	3.10297418633614	22.26407040138513	14.406189544915314	0.29933388189707755	0.1953282546534346	0.25224160312722615	0.2530962603222606	7.68325321325702E-4	7.683253213257021E-4	-3847.6952603366035	0.0	-71.78447327153526
194000	-3920.0516286902757	-71.72937725019457	-3848.3222514400813	58.469821932173055	1935.530178067827	220.4763371790068	3.136226607095206	23.016851166888934	20.242368706616972	0.29933388189707755	0.19533772339083502	0.25224160312722615	0.2530867915848602	0.0010304232188859772	0.0010304232188859768	-3848.3222514400813	0.0	-67.58164367942707
195000	-3923.106161321474	-75.70586199434815	-3847.4002993271256	70.07177936644324	1923.9282206335567	274.38554038553787	3.170219545735651	23.81271176190199	16.30710841975097	0.2741294567374419	0.21072290548604122	0.26937608099408705	0.24577155678242885	7.841472217541357E-4	7.841472217541357E-4	-3847.4002993271256	0.0	-72.18790707896342
196000	-3927.438015848133	-75.24699532345238	-3852.191020524681	71.25268560923173	1922.7473143907682	274.23904718950513	3.399734800207381	29.956154627886793	19.52924300403477	0.2959492940872299	0.21646708985229723	0.24990789521747472	0.23767572084299712	8.01853602084496E-4	8.018536020844962E-4	-3852.191020524681	0.0	-70.56144959877464
197000	-3931.0478032532824	-76.84098523377557	-3854.206818019507	73.48077898749898	1920.519221012501	277.387635728145	3.6713752378832303	39.30592370341112	14.421643615781338	0.29468900449657026	0.2102784003530857	0.2466119118094881	0.24842068334085493	7.374605377394704E-4	7.374605377394705E-4	-3854.206818019507	0.0	-71.91433423437798
198000	-3932.229704567273	-76.67037580166136	-3855.5593287656116	65.74192635593035	1928.2580736440696	270.5536866650739	3.260422384902618	26.060542397790744	20.943816084701513	0.2967376161999829	0.2083661067834344	0.2523798108614909	0.2425164661550908	8.249194500696424E-4	8.249194500696423E-4	-3855.5593287656116	0.0	-72.26477203485878
199000	-3918.8829790709156	-69.54732890815656	-3849.335650162759	54.86024045710399	1939.139759542896	206.68212933349525	2.969269863307734	19.47769302463426	17.027154423764085	0.27940533410914636	0.2083661067834344	0.2550651299083437	0.25716342919907453	0.0010995719407586048	0.001099571940758605	-3849.335650162759	0.0	-66.23006980245408
200000	-3925.3986828373622	-73.53518726843087	-3851.8634955689313	62.73163418115703	1931.268365818843	237.6702785927727	2.9075016532887012	18.31099416115633	16.908190447735404	0.2797690018908465	0.21688973903956513	0.23592657949755652	0.26741467957203074	9.028408587230316E-4	9.028408587230317E-4	-3851.8634955689313	0.0	-70.5957552125087
201000	-3927.282094036926	-74.25177046995579	-3853.0303235669703	68.60977398118558	1925.3902260188145	251.4810055367665	2.856714943008896	17.404258941256927	21.533552788460707	0.272472511985726	0.21887958936699844	0.23737703494052256	0.2712708637067519	8.740457437625962E-4	8.740457437625963E-4	-3853.0303235669703	0.0	-70.95453424242281
202000	-3926.418204153305	-74.02736338446341	-3852.3908407688414	69.55731647460182	1924.4426835253983	259.78677350235046	3.1155699269429054	22.546276422881988	16.03387820870237	0.2914694675733234	0.2300217433627305	0.24026979261575684	0.2382389964481881	8.156031743680569E-4	8.156031743680569E-4	-3852.3908407688414	0.0	-70.67362080289442
203000	-3929.447088893919	-75.04909155245649	-3854.3979973414625	61.8539362736588	1932.1460637263413	238.6977266227391	3.5792679830432195	35.8472904159155	17.80507051008417	0.2799159342870448	0.235364235361174	0.25046172099291036	0.2342581093588697	8.76339280004641E-4	8.76339280004641E-4	-3854.3979973414625	0.0	-69.84031360169122
204000	-3920.718601539555	-72.7248216326322	-3847.993779906923	61.99209227708414	1932.007907722916	239.70814525422568	3.152956031506451	23.405148780310007	14.888313262471872	0.2761866528705245	0.21669035594472638	0.25046172099291036	0.25666127019183765	9.21433947895801E-4	9.214339478958008E-4	-3847.993779906923	0.0	-69.30025127798908
205000	-3925.0865854274116	-74.68606226785164	-3850.4005231595597	68.1071419709484	1925.8928580290517	267.50035909785134	3.2129276683196832	24.85173746779708	14.236342379611095	0.2768259388533999	0.20987839490632926	0.2557064719298804	0.2575891943103894	7.526640435516713E-4	7.526640435516714E-4	-3850.4005231595597	0.0	-71.33902093985276
206000	-3923.589153745882	-71.67250782808557	-3851.9166459177964	63.39963275829349	1930.6003672417064	232.69571587048569	3.0663213179394893	21.46280244558339	15.338814077626923	0.2771662891238403	0.20987839490632926	0.2654204869734379	0.24753482899639148	9.779969411253982E-4	9.779969411253982E-4	-3851.9166459177964	0.0	-68.40346821713045
207000	-3918.6497173773573	-72.23069614514115	-3846.419021232216	62.00791760331854	1931.9920823966816	234.80232507182413	3.127072500610885	22.8071139036167	16.366771248693777	0.28275770041041887	0.19891556316385892	0.2637588162897166	0.2545679201360045	9.073051951836773E-4	9.073051951836776E-4	-3846.419021232216	0.0	-68.69203734615874
208000	-3928.103585378945	-76.9457190314901	-3851.1578663474547	74.87017312874517	1919.1298268712549	294.12640754890816	3.282220719454073	26.634855614323268	15.93451104502353	0.27259399999225903	0.2156704336405127	0.2569109927058587	0.2548245736613684	6.903865765807018E-4	6.903865765807016E-4	-3851.1578663474547	0.0	-73.22637747097913
209000	-3917.8877100569603	-72.39365349630152	-3845.494056560659	62.60093091372156	1931.3990690862784	240.99155873628536	3.13879689373369	23.076087166040473	13.453783610532085	0.27826391865608996	0.20311054016632918	0.2569109927058587	0.261714548471721	8.362529667383621E-4	8.362529667383622E-4	-3845.494056560659	0.0	-69.2924420061007
210000	-3923.5990868637687	-72.02509634060281	-3851.573990523166	60.78515742126105	1933.2148425787389	228.87108179742972	3.2517344659657823	25.835111199934413	18.93464125138628	0.296717075418156	0.22388615960099695	0.24955012144882568	0.22984664353202022	8.862330965224665E-4	8.862330965224666E-4	-3851.573990523166	0.0	-67.77801483968369
211000	-3920.569766997106	-72.45901880686657	-3848.1107481902395	70.16847261768925	1923.8315273823107	255.21497980665148	3.2991913302120044	27.090722611412836	15.353560474393925	0.2923622539940729	0.22256606752310637	0.24295058701562358	0.24212109146719604	8.07018703629908E-4	8.070187036299082E-4	-3848.1107481902395	0.0	-68.61066489537703
212000	-3923.684758113647	-75.0926731374147	-3848.5920849762324	64.74410745625451	1929.2558925437454	253.1553556354406	3.0207750672301454	20.507179969329908	19.158861301288624	0.3003700948656367	0.2147472481754862	0.24385195107123211	0.24103070588764378	8.859306458618434E-4	8.859306458618438E-4	-3848.5920849762324	0.0	-71.57264664534107
213000	-3923.879613122134	-75.12460662300963	-3848.755006499124	69.6629565132069	1924.3370434867932	265.76302889079363	2.992054486725567	19.926579358922854	15.572770090094705	0.27799301900725315	0.20603031654411108	0.24385195107123211	0.27212471337740246	7.627340608240299E-4	7.627340608240298E-4	-3848.755006499124	0.0	-72.26416503755878
214000	-3924.116976776724	-74.45672142557407	-3849.66025535115	61.00183322935915	1932.9981667706409	243.03361006673362	3.0643571389458675	21.42068703451848	18.635000157156927	0.27644151224971764	0.2220762078159936	0.2423506870012902	0.2591315929329974	9.727911319600098E-4	9.727911319600098E-4	-3849.66025535115	0.0	-70.78690978999948
215000	-3924.81031997283	-73.77225696897088	-3851.038063003859	71.23835682733657	1922.7616431726635	264.8896180657124	3.113323195064164	22.49567784689694	17.10144187578446	0.28171440914551305	0.20307439532064944	0.2574145978317128	0.25779659770212354	7.900694758944124E-4	7.900694758944125E-4	-3851.038063003859	0.0	-70.31474136093968
216000	-3919.6513928201903	-75.48841798999004	-3844.1629748302003	72.04420422362665	1921.9557957763734	279.1395286277151	3.1700425655175914	23.808497755890635	12.96467742436125	0.27787683652342704	0.19998652552105908	0.2643400402533891	0.25779659770212354	7.597883315249731E-4	7.59788331524973E-4	-3844.1629748302003	0.0	-72.4740041253982
217000	-3924.75261802864	-74.23452636788295	-3850.518091660757	71.20437837067219	1922.7956216293278	267.1945843631472	3.327546728730709	27.869885377526778	13.463690515666865	0.2745028459223163	0.2183155392477955	0.265044862789252	0.24213675204063498	8.085535205570875E-4	8.085535205570876E-4	-3850.518091660757	0.0	-70.5755031108784
218000	-3924.0979801539843	-72.20815139716314	-3851.8898287568213	66.22497088169193	1927.775029118308	244.45364576622404	3.0523151521783998	21.164286290253532	13.188425797764335	0.2913854701176211	0.2064535855964486	0.25825105802066506	0.24390988626526394	9.210428655021559E-4	9.210428655021558E-4	-3851.8898287568213	0.0	-69.35005400098731
219000	-3920.9953993742865	-72.61156789760096	-3848.3838314766854	63.4070211222935	1930.5929788777064	237.54792881543116	3.117649291788608	22.5932071336025	19.319405943421764	0.2857330296802998	0.1930919504007313	0.25008440784310176	0.2710906120758659	9.550317893731354E-4	9.550317893731355E-4	-3848.3838314766854	0.0	-68.70346014035799
220000	-3934.452847617961	-76.0203943972816	-3858.4324532206797	69.58908055857611	1924.4109194414239	273.30171476811444	2.9909800828560944	19.905181661896872	14.006580891247529	0.2990996228796627	0.21262216028039127	0.23084272672294334	0.25743549011700145	8.89078767398844E-4	8.890787673988441E-4	-3858.4324532206797	0.0	-73.28104798149418
221000	-3925.3417846866173	-74.82861666820966	-3850.5131680184077	65.80414645858494	1928.195853541415	261.74509623776066	3.236133189490892	25.43517833090828	19.955293474226384	0.28501152131957563	0.20429973544096752	0.2532532531224541	0.25743549011700145	7.530623175249163E-4	7.530623175249163E-4	-3850.5131680184077	0.0	-70.66778716468387
222000	-3926.7725060943303	-72.57092843215311	-3854.201577662177	55.30669737242694	1938.693302627573	217.87173315533533	3.4868212042816493	32.68189334743655	13.404809870751095	0.29796256695276674	0.1987724324738486	0.264283200083213	0.23898180049017043	9.750699845937037E-4	9.750699845937037E-4	-3854.201577662177	0.0	-68.18602694866686
