# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 19:27:11 BST 2019 [seed=666]
# -overwrite -seed 666 testExponentialPopulationSizeModel.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.logPopSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
202000	-3926.385467377156	-75.27432397219526	-3851.111143404961	67.1624099011145	1926.8375900988856	261.4464467687718	2.982272012243799	-0.016694405442573997	19.00373682614031	0.28746722357297405	0.20310707656096613	0.25889738690965614	0.2505283129564036	8.106153275150189E-4	8.106153275150191E-4	-3851.111143404961	0.0	-71.25117370715944
203000	-3928.06195155589	-74.58377744685646	-3853.4781741090337	62.283962451155666	1931.7160375488443	237.3413170733867	2.995379703557206	-0.023343296094834674	20.484249140796933	0.3089790132291468	0.20978951345523225	0.24956050103606253	0.23167097227955835	9.097258628808739E-4	9.097258628808741E-4	-3853.4781741090337	0.0	-70.23458891552244
204000	-3921.4819471591604	-74.51689788316779	-3846.9650492759924	62.26089112288974	1931.7391088771103	240.57180619299766	2.528945539795516	-0.03547403864450932	16.174824516992448	0.2965868871539712	0.21054701040351725	0.24653986573620154	0.24632623670630996	8.87694210936449E-4	8.876942109364493E-4	-3846.9650492759924	0.0	-71.98897964606459
205000	-3927.2266847743945	-73.45750511272641	-3853.769179661668	59.55148241960677	1934.4485175803932	223.3726260931938	3.101897021276909	-0.02197681923368241	14.555239276893047	0.2927741449965562	0.2133671496214467	0.26164525620409984	0.23221344917789716	8.844146188536173E-4	8.844146188536174E-4	-3853.769179661668	0.0	-69.53311410998096
206000	-3930.278300123315	-76.449250639378	-3853.829049483937	65.54700084689131	1928.4529991531087	260.28593393708275	3.585715197618608	0.006394301110450459	19.31895591458526	0.2840308776419092	0.22033687866424304	0.2521558167652831	0.24347642692856455	9.29422423164978E-4	9.294224231649778E-4	-3853.829049483937	0.0	-70.31709231009468
207000	-3936.0053431784127	-75.52330356181004	-3860.482039616603	63.80207938564541	1930.1979206143546	258.7953384821548	1.729694835527261	-0.06222997281110909	14.175379327195285	0.27998337182092814	0.219421053991276	0.2521558167652831	0.24843975742251265	9.480713324413718E-4	9.48071332441372E-4	-3860.482039616603	0.0	-74.91928262996564
208000	-3927.265571656531	-73.28884818024069	-3853.9767234762903	68.42286684460196	1925.577133155398	245.8940445994646	3.112887514364842	-0.006262580782403543	23.477245224747545	0.28129294161075047	0.21949709831320233	0.2462152140747699	0.25299474600127725	8.631202534137233E-4	8.631202534137233E-4	-3853.9767234762903	0.0	-68.32692761557205
209000	-3920.746312273131	-72.37219730853911	-3848.374114964592	61.42246424277962	1932.5775357572204	233.00695004826557	2.5011280330428365	-0.01706110810570979	14.889746380673824	0.28238572604042145	0.23253708799869657	0.24342928407754816	0.24164790188333377	8.385985212250283E-4	8.385985212250285E-4	-3848.374114964592	0.0	-70.13836133023841
210000	-3923.996904470793	-73.05529486376454	-3850.9416096070286	59.15515023170044	1934.8448497682996	225.32576975135595	3.1456810395043906	-0.006834967502490425	19.289296918853214	0.2751815723728697	0.20233703167250877	0.23987968295716974	0.2826017129974517	0.001007562024799934	0.0010075620247999338	-3850.9416096070286	0.0	-68.30958835866804
211000	-3928.133419142294	-74.03319520192845	-3854.1002239403656	65.85228777315851	1928.1477122268416	248.30049185214358	2.6730224010708707	-0.020422060328775346	19.428122970455536	0.29192391711281956	0.2281241823513123	0.23233313812473855	0.24761876241112957	8.797258073669673E-4	8.797258073669672E-4	-3854.1002239403656	0.0	-70.75782936359313
212000	-3929.0028652464707	-76.75466675638243	-3852.2481984900883	69.27224364678666	1924.7277563532134	263.3331330667403	3.2629384415845877	-0.022137009085718917	14.382762626684505	0.27890771082243293	0.20862377253087597	0.2464558934810042	0.2660126231656869	8.373391918854742E-4	8.373391918854742E-4	-3852.2481984900883	0.0	-72.42898345832597
213000	-3923.9857092238612	-70.01442528329805	-3853.9712839405634	65.01717027766487	1928.982829722335	228.53162840325385	2.5182481737970943	-0.03328595734190879	14.379529453658156	0.27694758049440504	0.20502707684869453	0.24838755049680708	0.2696377921600933	9.224361402845238E-4	9.224361402845239E-4	-3853.9712839405634	0.0	-67.72108048611796
214000	-3926.099679853035	-75.75422034317151	-3850.3454595098633	68.47637864651355	1925.5236213534865	259.8931759526234	3.111302390360599	-0.004593580858481153	20.91568089267183	0.27963900009469245	0.2182980463719823	0.24990200047077968	0.2521609530625456	7.934245669272241E-4	7.934245669272242E-4	-3850.3454595098633	0.0	-71.14539502115761
215000	-3924.1782484463597	-75.7351712644121	-3848.4430771819475	65.78765709136952	1928.2123429086305	259.67103884481526	2.3764111488991637	-0.027246455983586652	17.979705857455095	0.27963900009469245	0.21757906588384684	0.25497675446623835	0.2478051795552224	8.53143628125529E-4	8.531436281255291E-4	-3848.4430771819475	0.0	-73.40954799456982
216000	-3924.269947865852	-77.06673324007895	-3847.203214625773	64.62999859047595	1929.370001409524	248.21612565552283	1.7432979201875642	-0.046833746982641075	22.561081334135793	0.27963900009469245	0.20409000616964557	0.24573456123003812	0.2705364325056239	8.57218314131785E-4	8.572183141317849E-4	-3847.203214625773	0.0	-75.49154704344384
217000	-3921.1354746450634	-71.12209743548348	-3850.01337720958	55.61337980465458	1938.3866201953454	209.3626931740978	2.6991677232035873	-0.026255150188216725	19.750284035021608	0.3000042597942052	0.20013359402420097	0.24549549277690633	0.2543666534046876	9.580715539762454E-4	9.580715539762452E-4	-3850.01337720958	0.0	-67.62334606801912
218000	-3919.106850706442	-70.6727139122755	-3848.4341367941665	59.85783009025156	1934.1421699097484	222.91761002720244	2.7434600790496315	-0.017590248240486068	14.558886655509697	0.2778621130597146	0.21668893919546642	0.2492861629341581	0.256162784810661	9.14955989968961E-4	9.149559899689611E-4	-3848.4341367941665	0.0	-67.77538546263003
219000	-3923.4589184751253	-75.11065444126218	-3848.348264033863	68.95440517342476	1925.0455948265753	262.2374558504603	2.0051041006318058	-0.03775205079269908	14.11272872111393	0.30169587123665287	0.21199910918610498	0.2432026539955509	0.24310236558169138	7.919681554300738E-4	7.919681554300739E-4	-3848.348264033863	0.0	-74.16015074512377
220000	-3917.8220445600305	-74.04321589233001	-3843.7788286677005	62.248245036459636	1931.7517549635404	237.6661983877776	3.177896543693736	0.007219135547000027	16.74932823108854	0.27906350855498413	0.20137706911934863	0.2600903676144948	0.2594690547111726	8.7435520647011E-4	8.743552064701099E-4	-3843.7788286677005	0.0	-69.62393650172791
221000	-3922.158746583514	-75.65440492261271	-3846.5043416609014	70.67208838311069	1923.3279116168892	274.44475587206	2.2717250726027154	-0.02859316619984641	13.301537465840841	0.2858743909043944	0.23025127593512446	0.24387503856328854	0.2399992945971927	7.66023825054576E-4	7.660238250545762E-4	-3846.5043416609014	0.0	-74.30024812124918
222000	-3921.4039147699514	-72.68179836563593	-3848.7221164043153	63.843040867054754	1930.1569591329453	237.2986618139802	1.8810984755085909	-0.053472075508895905	19.659346311931554	0.2968745699901039	0.19728624126375546	0.25403998208645484	0.2517992066596859	9.006718539636796E-4	9.006718539636797E-4	-3848.7221164043153	0.0	-71.12015587714727
223000	-3928.901866741159	-77.57852437753668	-3851.3233423636225	68.53026331156164	1925.4697366884384	258.16971456951705	2.267546898433199	-0.05349175076610023	18.469228204293135	0.28976220392986574	0.20849210244109623	0.26042686812154037	0.24131882550749784	7.734552969906316E-4	7.734552969906313E-4	-3851.3233423636225	0.0	-75.48784816285968
224000	-3931.332413241772	-77.05706596837565	-3854.275347273396	71.30829347528577	1922.6917065247142	277.32497553449554	2.4097570979915157	-0.03275144415980635	20.743789808924884	0.3023406872313051	0.2118802613448266	0.24412612747513124	0.24165292394873725	7.692203593287625E-4	7.692203593287623E-4	-3854.275347273396	0.0	-74.41655842139613
225000	-3921.4976246489045	-73.02469410628801	-3848.4729305426167	65.65635253563659	1928.3436474643634	245.26923556582557	2.1860589285725758	-0.04389489455736578	18.899440417083568	0.29388973306752675	0.20829488174268806	0.25344041495117686	0.24437497023860855	9.087765120004177E-4	9.08776512000418E-4	-3848.4729305426167	0.0	-70.94418090532184
226000	-3924.068500909342	-74.96516109757631	-3849.103339811766	67.98783081763676	1926.0121691823633	267.6676120855432	2.582489917311842	-0.025981820823179166	14.7703185245301	0.2724477637734405	0.22945969932459884	0.2543016542132796	0.2437908826886813	7.782366567015048E-4	7.78236656701505E-4	-3849.103339811766	0.0	-72.62617581213516
227000	-3923.0745737275224	-77.67835593540165	-3845.3962177921208	71.38601142981975	1922.6139885701803	267.23368602782347	1.5051617246869495	-0.05366878954348527	18.05644039024846	0.29761784452517925	0.2131267713229127	0.24965601157522932	0.239599372576679	7.438735864981485E-4	7.438735864981486E-4	-3845.3962177921208	0.0	-77.11343646735975
228000	-3931.967471533585	-77.88663076465046	-3854.0808407689346	75.50422009461187	1918.4957799053882	287.1321935426288	1.8699871885337698	-0.04789309595628101	23.556896571816583	0.2816771270722532	0.21365185001407744	0.2475987902977787	0.25707223261589085	7.048623195405324E-4	7.048623195405321E-4	-3854.0808407689346	0.0	-76.1602680383035
229000	-3928.620172853714	-75.28563128045184	-3853.334541573262	70.26653974926728	1923.7334602507326	274.6870471824338	2.566894648054902	-0.024825450004910522	14.344769071293799	0.2816771270722532	0.21163077857382612	0.2686370667482252	0.23805502760569575	6.824245739096113E-4	6.824245739096112E-4	-3853.334541573262	0.0	-73.14807318020688
230000	-3925.7901976013554	-71.1260228247137	-3854.6641747766416	62.0532752049047	1931.9467247950954	228.40267147800802	2.8001449152422473	-0.018953027999907147	20.83713736135593	0.27496327572345036	0.208229214338661	0.2686370667482252	0.24817044318966364	8.125164921916842E-4	8.125164921916842E-4	-3854.6641747766416	0.0	-67.3753601975558
231000	-3928.407884735113	-74.26006736446763	-3854.1478173706455	56.784270608576506	1937.2157293914236	218.75032006599545	2.8734978203707033	-0.03366656095728697	16.32087413596484	0.2757231056426127	0.2101794992121042	0.26853287622302763	0.24556451892225561	0.0011223314518501472	0.0011223314518501472	-3854.1478173706455	0.0	-70.58720163910267
232000	-3936.0510271980925	-79.20994361733229	-3856.8410835807604	74.55832408545741	1919.4416759145427	287.68552362458604	2.194531901386292	-0.028875449208741397	25.72396717451956	0.2806340644067967	0.2075982575617693	0.26853287622302763	0.24323480180840645	7.063063206045474E-4	7.063063206045477E-4	-3856.8410835807604	0.0	-76.63006583415486
233000	-3927.8875972527644	-70.05017430863374	-3857.8374229441306	61.18647870448168	1932.8135212955183	221.90341951631223	2.55198476292909	-0.02433509442881262	13.46816458650406	0.2833339104384787	0.2075982575617693	0.26583303019134563	0.24323480180840645	9.94794682976524E-4	9.947946829765245E-4	-3857.8374229441306	0.0	-67.75174733327206
234000	-3926.5137535749495	-70.96605566942254	-3855.547697905527	60.11072655883407	1933.8892734411659	224.09002532656535	3.0023690925830047	-0.0079908755203258	19.335719322895024	0.28782405854485027	0.20955209592929436	0.25938904371744903	0.24323480180840645	8.877092476265242E-4	8.87709247626524E-4	-3855.547697905527	0.0	-66.74299312429316
235000	-3922.4905136898346	-72.75335211181783	-3849.7371615780166	64.50315924801049	1929.4968407519896	238.37740713050562	2.961927903572237	-0.007546820025250334	19.93636740016015	0.28044014418580804	0.2220081629309195	0.25360524263457157	0.243946450248701	8.67217726156385E-4	8.672177261563847E-4	-3849.7371615780166	0.0	-68.61681459355509
236000	-3924.0065966168168	-76.48409196146613	-3847.5225046553505	65.84872791174031	1928.1512720882597	270.86848752175814	3.054895592662737	-0.010955952940537247	13.967215897886783	0.2867119440596908	0.2248153927744393	0.2305128885681124	0.25795977459775765	7.424542172372572E-4	7.424542172372571E-4	-3847.5225046553505	0.0	-72.98071498856233
237000	-3931.678246010618	-76.20252235086414	-3855.475723659754	71.3513835138463	1922.6486164861537	286.76538046321633	2.7878231311002906	-0.021117554823299193	14.044527786117147	0.28848637518314785	0.20148315374876213	0.2246481555807248	0.28538231548736537	7.736277476550586E-4	7.736277476550587E-4	-3855.475723659754	0.0	-73.44509501142697
238000	-3929.5840552687573	-82.74471568740665	-3846.8393395813505	70.5760271920825	1923.4239728079174	284.6212804576337	3.78777941435345	-0.013597279641789403	19.978419955161062	0.28844286809599007	0.2202583285409797	0.24887523935553352	0.24242356400749682	7.739020188018877E-4	7.739020188018878E-4	-3846.8393395813505	0.0	-75.94223479560401
239000	-3929.5186686303573	-78.22753359460211	-3851.2911350357554	70.51618896503001	1923.48381103497	290.90251223729547	2.8867600088854637	-0.015493508141313558	18.263450180539955	0.27465805353649364	0.196169856186982	0.2681073834914425	0.26106470678508203	8.136071727973407E-4	8.136071727973406E-4	-3851.2911350357554	0.0	-74.60133523066756
240000	-3920.027766076215	-73.18819473161527	-3846.8395713446	66.03607289733178	1927.9639271026683	240.08423087428292	3.2707687619684553	0.0010458537948975534	20.869008544188794	0.2876732881458335	0.1986076234371904	0.24288384197811935	0.2708352464388569	8.864878489483762E-4	8.864878489483764E-4	-3846.8395713446	0.0	-67.97748294718734
241000	-3924.182184868041	-77.36858227164339	-3846.8136025963977	72.62308661448124	1921.3769133855187	283.11937227799774	3.3072567144479272	-0.012982147676400671	21.4865817507196	0.2814782800877204	0.20613072394591	0.24911927035083387	0.26327172561553586	7.331557897585445E-4	7.331557897585444E-4	-3846.8136025963977	0.0	-72.14110102957784
242000	-3936.4919021391966	-81.90571188077112	-3854.5861902584256	76.56715677977195	1917.432843220228	324.5940723361405	3.195984433033895	-0.015153651914702205	23.6020881111971	0.2940080335813592	0.19320934096441492	0.24958420022363176	0.2631984252305943	5.807862889239329E-4	5.807862889239329E-4	-3854.5861902584256	0.0	-77.02078494893826
243000	-3926.438376070947	-79.48039166397461	-3846.9579844069726	69.92446286354347	1924.0755371364564	266.20317512551844	4.0686371317275105	0.02568100448766234	17.075065480519545	0.29686843122527934	0.19320934096441492	0.2512062805627007	0.25871594724760516	8.724778298289691E-4	8.724778298289689E-4	-3846.9579844069726	0.0	-71.80678406653104
244000	-3925.628454637654	-80.59586755369988	-3845.0325870839542	80.70346142344152	1913.2965385765585	315.39043822353216	3.0513951235162255	5.408080652694186E-4	14.091948894304343	0.29580549639660597	0.21421259366234954	0.23690375233632419	0.2530781576047204	6.893252927478135E-4	6.893252927478133E-4	-3845.0325870839542	0.0	-77.19227782793577
245000	-3936.6637863142846	-75.25365742297856	-3861.410128891306	65.0840560146341	1928.9159439853659	251.7056722865796	2.122566102072885	-0.036755049958104996	15.66055653391721	0.3244881561946958	0.19365199091668941	0.23410211959255503	0.2477577332960599	7.820773233028729E-4	7.820773233028728E-4	-3861.410128891306	0.0	-73.84111276032493
246000	-3923.4396272294	-71.4724735398204	-3851.9671536895794	58.387062589158575	1935.6129374108414	225.6781662544702	2.0770776023048305	-0.037878493278033526	14.25590908976506	0.2581479932369873	0.2085564698010037	0.2675870558054183	0.26570848115659085	9.03132683795047E-4	9.031326837950471E-4	-3851.9671536895794	0.0	-70.21729322482871
247000	-3928.4948507872086	-74.10750814038848	-3854.3873426468203	69.9729950765125	1924.0270049234875	260.66491724206094	2.171949139658223	-0.039940172889370594	28.086972922268775	0.2903487302927608	0.2021271371057319	0.24987151845439343	0.257652614147114	8.025828501721133E-4	8.025828501721133E-4	-3854.3873426468203	0.0	-71.22988857860248
248000	-3924.2447459197383	-73.16456853738714	-3851.080177382351	64.26088447929142	1929.7391155207085	246.67879084467697	2.4471428752214273	-0.03004173253091231	22.028838263066618	0.2903487302927608	0.22210495728438706	0.24853337370161607	0.23901293872123616	8.706396104492712E-4	8.70639610449271E-4	-3851.080177382351	0.0	-70.17462302112092
249000	-3924.101640558016	-74.0599308712222	-3850.0417096867936	60.198775344176774	1933.8012246558233	243.8001201402704	2.5568864561726388	-0.028997002032591968	18.14052238252994	0.2911554864574659	0.2110588715064663	0.23834747764604622	0.25943816439002165	8.281200386899461E-4	8.281200386899461E-4	-3850.0417096867936	0.0	-71.2706836317565
250000	-3931.5679240446934	-75.74921402911697	-3855.8187100155765	66.68241718661152	1927.3175828133885	253.59806373360962	2.612474536301458	-0.0446414342886154	14.784383441337404	0.2904820065269044	0.21579286835097564	0.24859002516783119	0.24513509995428887	7.208438423245476E-4	7.208438423245477E-4	-3855.8187100155765	0.0	-73.34851201336889
251000	-3920.348139017679	-72.16015093677805	-3848.187988080901	66.94879419325476	1927.0512058067452	243.2203925889517	2.2682769580395297	-0.04070412565785164	13.600713906514441	0.2904820065269044	0.21579286835097564	0.25079638780436486	0.24292873731775516	9.459236457824469E-4	9.459236457824471E-4	-3848.187988080901	0.0	-70.57100349960143
252000	-3925.0501709284576	-69.22404851003374	-3855.826122418424	64.04972127480163	1929.9502787251984	223.41184355039067	2.789662705545291	-0.008761232197143082	14.851721856743684	0.2929474297304964	0.22949161199943188	0.24371431102858737	0.2338466472414844	0.0010382739040963715	0.0010382739040963717	-3855.826122418424	0.0	-66.07618164564062
253000	-3931.6986681131557	-79.30244998491489	-3852.396218128241	71.35130896774274	1922.6486910322574	291.8463162596659	3.699753710662565	-0.0041480535917005	15.072088864917392	0.2850221592478703	0.2147849866575445	0.2652328539533753	0.23496000014121007	7.599738508386485E-4	7.599738508386484E-4	-3852.396218128241	0.0	-73.47519892299533
254000	-3924.76347850073	-75.53240255695057	-3849.231075943779	70.17733576864964	1923.8226642313502	263.0174667854231	3.3381148390919426	-0.0019445888501158273	20.739356482773818	0.29100264041150076	0.19977503448983455	0.26275140197803964	0.2464709231206252	8.452784321367324E-4	8.452784321367321E-4	-3849.231075943779	0.0	-70.17252482865973
255000	-3929.25112860512	-78.06429536551408	-3851.1868332396057	68.58227171964502	1925.417728280355	289.74728371280673	2.7135669662786084	-0.03154075420802813	12.786767777193287	0.28220821118180883	0.20582301137707446	0.2565494338912491	0.2554193435498678	6.715476918918639E-4	6.715476918918641E-4	-3851.1868332396057	0.0	-75.79351143535902
256000	-3921.8289433326754	-71.532002534248	-3850.2969407984274	59.864857201574665	1934.1351427984252	216.51028839631536	2.9491136094343284	-0.020949956406674308	18.28357255415334	0.28570810251560036	0.22154561611864837	0.2565494338912491	0.23619684747450231	0.0010191173227494833	0.0010191173227494833	-3850.2969407984274	0.0	-67.47170847208108
257000	-3928.0122385489017	-75.23182953474937	-3852.780409014152	61.74848230120674	1932.2515176987934	235.31187110910716	2.4189029845116985	-0.04940518053693615	21.805659562351355	0.2793371684970292	0.2108613208052962	0.2565494338912491	0.25325207680642564	9.593083466510084E-4	9.593083466510086E-4	-3852.780409014152	0.0	-72.23196633247663
258000	-3928.427803486732	-72.7707122441538	-3855.657091242578	63.76760603077445	1930.2323939692255	246.48043288668015	2.575465773437081	-0.02119311461664485	12.313717858402365	0.2772276194295596	0.22027889641028325	0.2471318582862621	0.25536162587389527	9.532513701508314E-4	9.532513701508312E-4	-3855.657091242578	0.0	-70.65369733489679
259000	-3926.563809160696	-74.42465400728325	-3852.139155153413	63.29347757255751	1930.7065224274425	240.99058368047787	2.0963015496439326	-0.021357909674730686	17.512914890105247	0.26721741315387215	0.2161942915451824	0.2712842845713595	0.24530401072958616	8.42762877816791E-4	8.42762877816791E-4	-3852.139155153413	0.0	-72.7764647282451
260000	-3923.1580674406014	-73.46563220505037	-3849.692435235551	57.916949330906384	1936.0830506690936	222.03681433955208	1.4719573427468744	-0.07109592757780261	16.56034179256937	0.280287646533681	0.20253963045923684	0.25360074759045076	0.26357197541663163	0.001022462104572195	0.001022462104572195	-3849.692435235551	0.0	-72.84169908803857
261000	-3918.8652978433724	-71.55025469482972	-3847.315043148543	63.11743805976719	1930.8825619402328	229.94063283196044	2.4148499088603668	-0.03859772100365246	15.115541296797307	0.28500523653016585	0.2197549817295376	0.26141388158989687	0.23382590015039986	9.864138399774808E-4	9.864138399774808E-4	-3847.315043148543	0.0	-69.35623525046469
262000	-3924.0872794277384	-75.60565563689187	-3848.4816237908467	67.24919696195205	1926.750803038048	258.96067420921685	2.7811846070343473	-0.0230330947581643	23.63301711713585	0.2845134281870862	0.22216420745439464	0.26141388158989687	0.23190848276862247	8.85504963496731E-4	8.85504963496731E-4	-3848.4816237908467	0.0	-71.58476362723502
263000	-3927.549157797677	-77.28660748667156	-3850.2625503110053	62.983262127486775	1931.0167378725132	252.96169938062198	2.602629966718592	-0.04667187969545028	13.37193058894015	0.30744383777674034	0.21581193673790233	0.24483574271673503	0.23190848276862247	7.959032719730214E-4	7.959032719730217E-4	-3850.2625503110053	0.0	-75.04625708996343
264000	-3926.51614529373	-73.55048598675126	-3852.965659306979	67.29411411191269	1926.7058858880873	252.04123341107095	2.313032798169626	-0.03189981530440683	15.751794615157564	0.3061541137439856	0.2069202103412278	0.2288978239660599	0.2580278519487269	7.957993070558869E-4	7.957993070558867E-4	-3852.965659306979	0.0	-71.69629781522751
265000	-3920.4896854565277	-69.02252318994526	-3851.4671622665824	62.817903041005636	1931.1820969589944	223.38074825018222	1.9901870548364164	-0.04533727346268336	15.335544886818518	0.28962062430956576	0.20103663588994392	0.24663773559217486	0.26270500420831566	0.001026386513667999	0.0010263865136679994	-3851.4671622665824	0.0	-67.68991644718719
266000	-3927.046834263723	-75.19545186470796	-3851.851382399015	67.50714630729505	1926.492853692705	254.90434350872425	2.990881772819551	-0.0168154351072976	17.511040210746817	0.27905918467364726	0.2006236922686955	0.2557494417012346	0.26456768135642283	9.543661336237017E-4	9.543661336237018E-4	-3851.851382399015	0.0	-71.20230316181494
267000	-3935.442832810587	-76.34238397964994	-3859.100448830937	64.80773661392027	1929.1922633860797	260.9480065905385	3.1444624001646533	8.318677680709445E-4	15.070914590829311	0.27905918467364726	0.2006236922686955	0.24491477816680443	0.275402344890853	8.265723578112788E-4	8.265723578112789E-4	-3859.100448830937	0.0	-72.32702764942498
268000	-3933.837591973078	-78.24754188814963	-3855.5900500849284	77.83838783339363	1916.1616121666063	303.2868203784801	3.003236123784002	-0.017595021382968104	21.600979953283357	0.27575583150137895	0.2237403815738832	0.2660491123930522	0.23445467453168586	6.645032264161616E-4	6.645032264161615E-4	-3855.5900500849284	0.0	-74.05196252090239
269000	-3923.354729304075	-77.89098962007353	-3845.4637396840017	73.08604430264998	1920.91395569735	274.24557159404054	3.2574785388228373	0.01111532804256097	16.639179475776306	0.2735549099715965	0.2237403815738832	0.24497043552747572	0.25773427292704476	7.705522015519314E-4	7.705522015519313E-4	-3845.4637396840017	0.0	-73.35725878655872
270000	-3932.5107671039077	-78.58192967802034	-3853.928837425887	67.27987439363422	1926.7201256063659	273.49725814773507	3.044308467406514	-8.388860071981141E-4	25.477682058055603	0.28513338621087125	0.20618187333393811	0.24581283466931303	0.2628719057858778	7.16180536072898E-4	7.16180536072898E-4	-3853.928837425887	0.0	-73.80268544787867
271000	-3925.026556619848	-76.31906164636547	-3848.707494973483	68.22905935514046	1925.7709406448596	275.4738726111218	3.331293875396309	-0.009895694621740076	15.92942487567206	0.2800183778641746	0.20441716920667044	0.24575477062802692	0.2698096823011283	7.008102529860213E-4	7.008102529860213E-4	-3848.707494973483	0.0	-71.70483958416786
272000	-3935.665688121983	-82.88413665378481	-3852.781551468198	83.84916085198255	1910.1508391480174	346.4121340824745	3.648287025022144	0.005283475361601774	17.139709077588705	0.2594357394012611	0.2238326113240975	0.24575477062802692	0.27097687864661474	6.791673069877201E-4	6.791673069877201E-4	-3852.781551468198	0.0	-77.09850835488056
273000	-3929.1287492358506	-72.17809270761222	-3856.950656528238	64.24829777519291	1929.751702224807	243.67039689881594	2.5961314122324177	-0.015426489960182154	14.108069226407203	0.28662160181512963	0.21576407191112698	0.244819808451541	0.25279451782220264	8.706671645224528E-4	8.706671645224526E-4	-3856.950656528238	0.0	-69.80230655708412
274000	-3927.3201086307477	-74.85175733051602	-3852.4683513002315	67.45660290324602	1926.543397096754	266.42625692493806	2.3367133429670948	-0.033682741620040105	14.481085806793665	0.28236164113347373	0.21248471318107873	0.26202066920846795	0.24313297647697987	8.062217878236755E-4	8.062217878236755E-4	-3852.4683513002315	0.0	-73.1241796766414
275000	-3923.207706651979	-73.70725530802936	-3849.50045134395	67.36792319966011	1926.63207680034	258.7049257662578	2.35974569489474	-0.04030300902534152	14.325480085728154	0.28495273874344357	0.20068469742644007	0.24997137784335574	0.2643911859867608	8.088291786906084E-4	8.088291786906083E-4	-3849.50045134395	0.0	-71.93053636891575
276000	-3923.493622269368	-75.84068908129093	-3847.6529331880774	73.53925833349695	1920.460741666503	278.1781974998436	1.9061882734349884	-0.05145000586927421	16.803493518602362	0.2700627159379119	0.21500737728561395	0.24130491105370067	0.27362499572277366	8.074108285107142E-4	8.074108285107142E-4	-3847.6529331880774	0.0	-74.70465083292474
277000	-3931.052642240837	-76.60866947148025	-3854.4439727693566	69.0738580660606	1924.9261419339393	272.2381765905695	2.4982512680553324	-0.035525348120613774	20.71890295811638	0.2872388230344508	0.1850513714186711	0.2543053640712282	0.27340444147565013	7.97615055224296E-4	7.976150552242957E-4	-3854.4439727693566	0.0	-73.71978638798069
278000	-3931.126404192358	-81.11520344513066	-3850.0112007472276	76.71948310582846	1917.2805168941716	309.6228006653174	2.419299424491826	-0.05478044895383655	19.3907842075607	0.2895264884256279	0.20777159562582329	0.25122356230311366	0.2514783536454354	6.908388311216213E-4	6.908388311216215E-4	-3850.0112007472276	0.0	-78.69158903090454
279000	-3927.8373149971103	-77.92886103972648	-3849.9084539573837	76.39499687297351	1917.6050031270265	297.19071722727864	2.277923722940076	-0.04094465057947329	22.501066589383203	0.276755955163309	0.20162391082045378	0.25737124710848314	0.2642488869077543	7.481174299691127E-4	7.48117429969113E-4	-3849.9084539573837	0.0	-75.43945379704832
280000	-3928.944360590106	-77.64786793372602	-3851.29649265638	60.98188094700437	1933.0181190529956	242.2689543506688	2.626347490895936	-0.050828201917484425	19.970924568578884	0.2930366067319168	0.21520864211336418	0.232759874989176	0.2589948761655432	7.956004193170613E-4	7.95600419317061E-4	-3851.29649265638	0.0	-74.46693454195936
281000	-3931.2113274935055	-75.57928966829024	-3855.6320378252153	74.79494679149992	1919.2050532085	289.7852956838421	2.9963804066558124	-0.012273250676184358	11.56186754495281	0.2929831788284982	0.1990525195276936	0.27379209561743356	0.23417220602637479	7.556546653054839E-4	7.55654665305484E-4	-3855.6320378252153	0.0	-72.63425976129173
282000	-3920.6684705301755	-75.04424231416904	-3845.6242282160065	62.296966829241505	1931.7030331707585	242.27228326223803	3.3901394886325122	0.004322164584883239	17.194282927976822	0.2953765714953208	0.2069869828713255	0.25431513977620646	0.24332130585714734	8.842892596094934E-4	8.842892596094934E-4	-3845.6242282160065	0.0	-69.87141405563612
283000	-3925.4803256319215	-73.01877038828812	-3852.4615552436335	71.625419292222	1922.374580707778	263.2729040027283	2.8430121934149266	-0.008712808460964012	13.281988454599398	0.2861372094505505	0.21264931887998348	0.23012867840961337	0.27108479325985274	7.998018020959259E-4	7.998018020959258E-4	-3852.4615552436335	0.0	-70.18377722450934
284000	-3921.0456245037485	-73.678811173244	-3847.3668133305046	58.81026259369958	1935.1897374063003	236.416206938862	2.01207682032466	-0.03893636165310682	14.95615153871656	0.29630845827087293	0.20969805158152907	0.2532535510642282	0.24073993908336996	8.921418812376527E-4	8.921418812376525E-4	-3847.3668133305046	0.0	-72.47819321120603
285000	-3929.294799621304	-74.07749297214013	-3855.2173066491637	65.8427913926487	1928.1572086073513	263.90650066713135	2.7440779212025803	-0.02251448293776312	10.92842564479965	0.2992913475830892	0.2036438941409515	0.2532535510642282	0.24381120721173133	7.630476572009501E-4	7.630476572009502E-4	-3855.2173066491637	0.0	-71.91988647615736
