# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jul 24 22:01:28 AEST 2020 [seed=1595592087954]
# -threads 8 xml/biphone_binary_CMGS_2020-07-23_ch1.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	alpha	clock.rate	meanRate	treeLikelihood	branchRates	speciation
5530000	-15319.652675559662	-963.8577905626861	-14355.794884996976	6127.899007975143	6127.899007975143	222155.96361313542	0.0	254.01469650543058	2661.0842975767105	1160.775072358781	1088.324515005587	1392.304341851343	1273.3296045681784	1357.3162683025932	2181.699384797554	1889.9438240289164	1434.500650008302	3004.285041973404	5097.813720490345	1624.8017119128733	1444.1772371190023	3283.7862073027063	2008.270333323008	3012.7885787158784	2479.07692774506	0.0	254.01469650543058	2661.0842975767105	1160.775072358781	1088.324515005587	1392.304341851343	1273.3296045681784	1357.3162683025932	2181.699384797554	1889.9438240289164	1434.500650008302	3004.285041973404	5097.813720490345	1624.8017119128733	1444.1772371190023	3283.7862073027063	2008.270333323008	3012.7885787158784	2479.07692774506	9.285016976775156E-4	0.0	0.366	6.867097720390456E-4	0.20774843441691856	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9749886468487162	5.3857742777932724E-5	5.385774277793272E-5	-14355.794884996976	0.0	-944.1168413622515
5540000	-15329.786403407981	-987.9134561439491	-14341.872947264032	7788.488887466058	7788.488887466058	259313.95524190174	0.0	242.83884141474866	2692.5845543205273	1535.1167496058836	657.5026540460464	1211.3665534494733	1214.9450285659505	1570.1411441733474	2735.23481104863	2673.0956388234295	1609.0982889447387	3799.677168052978	6322.238885821168	1529.814493698187	1565.7110308091533	2910.8691969733754	2555.8652167507203	3262.982827573012	3132.5368243081043	0.0	242.83884141474866	2692.5845543205273	1535.1167496058836	657.5026540460464	1211.3665534494733	1214.9450285659505	1570.1411441733474	2735.23481104863	2673.0956388234295	1609.0982889447387	3799.677168052978	6322.238885821168	1529.814493698187	1565.7110308091533	2910.8691969733754	2555.8652167507203	3262.982827573012	3132.5368243081043	5.755910976045645E-4	0.0	0.366	9.93498203744857E-5	0.18576224185332496	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9786094699640507	5.108615840356537E-5	5.108615840356537E-5	-14341.872947264032	0.0	-966.9632102690798
5550000	-15311.632404744687	-976.5411276976118	-14335.091277047075	7116.11228861507	7116.11228861507	248913.0072831315	0.0	217.2978700877189	2516.5469266450045	2084.5318260730737	789.3098405472709	1621.2800173783949	1136.0889369127203	1601.7283541827262	2542.4436254263255	2354.5048388573537	1599.5708193243966	3628.240366531106	5702.7457819950405	1897.8933026552122	1583.6232947834474	2656.3412993597844	1935.5387014270555	3110.574202732242	3304.9833850086684	0.0	217.2978700877189	2516.5469266450045	2084.5318260730737	789.3098405472709	1621.2800173783949	1136.0889369127203	1601.7283541827262	2542.4436254263255	2354.5048388573537	1599.5708193243966	3628.240366531106	5702.7457819950405	1897.8933026552122	1583.6232947834474	2656.3412993597844	1935.5387014270555	3110.574202732242	3304.9833850086684	7.746072124695958E-4	0.0	0.366	0.0013004053388892805	0.237183884534525	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0230970163660347	5.037542632413015E-5	5.037542632413014E-5	-14335.091277047075	0.0	-956.918864388516
5560000	-15310.892717546536	-979.2216088167576	-14331.671108729779	7595.04623121686	7595.04623121686	250963.22203838438	0.0	242.2462062291311	2796.3318763331326	2466.8179556095524	1135.0082151420347	1589.8855005045443	1042.4783816356799	1500.3533128141867	2850.740078587728	2245.19016939349	1580.3356628327826	3658.248716452486	5774.148217305672	1769.1622138389962	1505.3905859901106	2441.1317308071543	2290.9616158475997	3086.2609098834323	2753.7535199260105	0.0	242.2462062291311	2796.3318763331326	2466.8179556095524	1135.0082151420347	1589.8855005045443	1042.4783816356799	1500.3533128141867	2850.740078587728	2245.19016939349	1580.3356628327826	3658.248716452486	5774.148217305672	1769.1622138389962	1505.3905859901106	2441.1317308071543	2290.9616158475997	3086.2609098834323	2753.7535199260105	7.594310896485824E-4	0.0	0.366	0.004035416200545091	0.20790595457613803	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9568429601749558	4.622036244228415E-5	4.6220362442284127E-5	-14331.671108729779	0.0	-958.2732221339224
5570000	-15331.887367414509	-982.8619068535235	-14349.025460560986	7308.320929674224	7308.320929674224	263632.44765453663	0.0	191.51856091693287	2393.755757433506	2567.441100676592	606.9217340251445	1835.2788758620604	1365.0527465322768	1617.3660033626052	2882.508007526064	3009.5015389985533	1628.796065301789	3368.5939871135356	5876.552123746304	1856.3999696848055	1987.605937248136	2595.237387047909	2240.1170892559967	3067.5250111588784	3342.23694648359	0.0	191.51856091693287	2393.755757433506	2567.441100676592	606.9217340251445	1835.2788758620604	1365.0527465322768	1617.3660033626052	2882.508007526064	3009.5015389985533	1628.796065301789	3368.5939871135356	5876.552123746304	1856.3999696848055	1987.605937248136	2595.237387047909	2240.1170892559967	3067.5250111588784	3342.23694648359	6.813028508115599E-4	0.0	0.366	0.0037703897710968195	0.20543110832787884	0.6163641279929664	0.38363587200703375	0.5	0.5	1.045134995287155	4.7403579063681506E-5	4.7403579063681506E-5	-14349.025460560986	0.0	-962.4493965768735
5580000	-15327.07766442009	-980.5533543373725	-14346.524310082717	7081.277969801603	7081.277969801603	258483.2176227621	0.0	456.21142473670693	3088.022727586019	1436.7173617839103	1063.9803170294545	1444.5642336417309	1201.380213385804	1268.7379253629276	2744.281272413497	3312.438453137163	1776.3200066913216	3126.855065909024	5836.858691133481	1851.087420102685	1463.1809349500777	2632.514999184788	2388.0367502374866	3040.9731968470687	2894.19823969781	0.0	456.21142473670693	3088.022727586019	1436.7173617839103	1063.9803170294545	1444.5642336417309	1201.380213385804	1268.7379253629276	2744.281272413497	3312.438453137163	1776.3200066913216	3126.855065909024	5836.858691133481	1851.087420102685	1463.1809349500777	2632.514999184788	2388.0367502374866	3040.9731968470687	2894.19823969781	7.395957197736665E-4	0.0	0.366	0.0022730855291515236	0.20981516121459887	0.6163641279929664	0.38363587200703375	0.5	0.5	0.991926185957289	4.683450737579207E-5	4.683450737579208E-5	-14346.524310082717	0.0	-960.3992345687883
5590000	-15334.951825938228	-990.8677936113302	-14344.084032326897	7810.3713520256315	7810.3713520256315	277459.34159282007	0.0	217.59898289061212	2038.206068253205	1804.6347344840267	870.5467713014393	1277.3611714806784	1479.3865728212331	1922.415720812871	2655.7935474455526	2950.8769011037043	1820.1249096852018	3498.2874063860327	6126.991856362471	2225.5739443591538	1749.2310201939365	3072.026854414431	2844.648265504717	3111.440649372925	2993.5620181582635	0.0	217.59898289061212	2038.206068253205	1804.6347344840267	870.5467713014393	1277.3611714806784	1479.3865728212331	1922.415720812871	2655.7935474455526	2950.8769011037043	1820.1249096852018	3498.2874063860327	6126.991856362471	2225.5739443591538	1749.2310201939365	3072.026854414431	2844.648265504717	3111.440649372925	2993.5620181582635	6.371297698249506E-4	0.0	0.366	0.008028299508757653	0.21433209214608176	0.6163641279929664	0.38363587200703375	0.5	0.5	1.1015144973147992	4.3834617327275196E-5	4.383461732727524E-5	-14344.084032326897	0.0	-969.0140289360742
5600000	-15316.621855634881	-975.2980181922331	-14341.323837442647	6953.185452433399	6953.185452433399	248775.24517551955	0.0	255.7992176065112	2942.9007988583685	2036.9305044057687	1048.2116061315683	1348.52804588535	1280.3434395167822	1623.8628888684973	2760.9436109572594	2587.458073430136	1485.249954424798	3113.9459211381486	5472.296246122706	1615.4333281204104	1528.3295572648299	2745.476901385174	2675.049412243352	3175.165619559847	2903.49950148505	0.0	255.7992176065112	2942.9007988583685	2036.9305044057687	1048.2116061315683	1348.52804588535	1280.3434395167822	1623.8628888684973	2760.9436109572594	2587.458073430136	1485.249954424798	3113.9459211381486	5472.296246122706	1615.4333281204104	1528.3295572648299	2745.476901385174	2675.049412243352	3175.165619559847	2903.49950148505	7.963622573838912E-4	0.0	0.366	1.3061369318161532E-4	0.20512205017982016	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0598125995993337	5.0785283579320104E-5	5.078528357932011E-5	-14341.323837442647	0.0	-956.403852172494
5610000	-15347.578874955296	-982.5273837424331	-14365.051491212862	7799.5109204736	7799.5109204736	260550.87833606673	0.0	331.2668305773655	2185.4178620031403	1388.262985243944	840.4014202198567	1415.1853262228292	1297.158912702639	1414.405264553568	2893.8740250568703	2527.184323336618	1767.1951410601018	3196.900517808057	5630.506170286615	1886.7827760173086	1192.923090636946	2888.2316322246907	2720.419656540412	3150.6846778782387	2454.2628416824045	0.0	331.2668305773655	2185.4178620031403	1388.262985243944	840.4014202198567	1415.1853262228292	1297.158912702639	1414.405264553568	2893.8740250568703	2527.184323336618	1767.1951410601018	3196.900517808057	5630.506170286615	1886.7827760173086	1192.923090636946	2888.2316322246907	2720.419656540412	3150.6846778782387	2454.2628416824045	7.276325905206068E-4	0.0	0.366	0.002909078489753487	0.21248721175205698	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9402052526648857	4.555502116792848E-5	4.555502116792847E-5	-14365.051491212862	0.0	-961.2380609230643
5620000	-15319.073323993996	-981.4718958012398	-14337.601428192756	7367.255378688736	7367.255378688736	262611.3238107748	0.0	233.8448651815519	2683.323169230405	2820.114876583748	714.9633798882305	1375.781792202082	1237.485626295288	1477.3726477942835	3070.7729931552635	2892.633283478254	2015.2011215953114	3456.060976187049	5899.365157272619	1553.704950472784	1509.0227445308278	2232.2973486757296	2717.4719914976276	3188.9174288019485	2905.5955776608726	0.0	233.8448651815519	2683.323169230405	2820.114876583748	714.9633798882305	1375.781792202082	1237.485626295288	1477.3726477942835	3070.7729931552635	2892.633283478254	2015.2011215953114	3456.060976187049	5899.365157272619	1553.704950472784	1509.0227445308278	2232.2973486757296	2717.4719914976276	3188.9174288019485	2905.5955776608726	6.806730529072791E-4	0.0	0.366	0.009152500047040624	0.1773619242580278	0.6163641279929664	0.38363587200703375	0.5	0.5	1.1140506377946624	5.182388770482027E-5	5.182388770482029E-5	-14337.601428192756	0.0	-961.5835427815512
5630000	-15342.181587820382	-987.260570672593	-14354.921017147788	8285.786656618195	8285.786656618195	268420.33603595564	0.0	156.44738910746102	2492.1769638877213	2545.3971009580014	1315.4832705195688	1744.3053401506552	1099.1607432158678	1616.5884857319338	2683.395967555869	2818.386047840136	2172.989565761694	3146.0123517302577	6018.395110196135	2306.9248489190813	2145.8244668857146	2624.8326101892912	2455.0252530844837	3200.9807957085386	3506.446752413483	0.0	156.44738910746102	2492.1769638877213	2545.3971009580014	1315.4832705195688	1744.3053401506552	1099.1607432158678	1616.5884857319338	2683.395967555869	2818.386047840136	2172.989565761694	3146.0123517302577	6018.395110196135	2306.9248489190813	2145.8244668857146	2624.8326101892912	2455.0252530844837	3200.9807957085386	3506.446752413483	7.053034307497182E-4	0.0	0.366	1.9021892561322946E-4	0.21132622734035017	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0572363227917454	4.5686412474461985E-5	4.5686412474461944E-5	-14354.921017147788	0.0	-963.8357774898336
5640000	-15332.76822466264	-995.5920943444439	-14337.176130318196	8146.379695696982	8146.379695696982	287812.0761506083	0.0	216.1251349300043	2772.3046547294844	1837.059852057874	940.6314387274078	1956.107069806396	1272.9376338950035	1856.3136245992762	2874.4582469143556	3551.9883095055484	1946.5884239006584	3629.3742792454946	6412.768490804913	2311.263647803749	1546.6746051082282	3287.2498816942852	2414.530042303918	3052.4097524284225	3333.138026408501	0.0	216.1251349300043	2772.3046547294844	1837.059852057874	940.6314387274078	1956.107069806396	1272.9376338950035	1856.3136245992762	2874.4582469143556	3551.9883095055484	1946.5884239006584	3629.3742792454946	6412.768490804913	2311.263647803749	1546.6746051082282	3287.2498816942852	2414.530042303918	3052.4097524284225	3333.138026408501	5.990103311474926E-4	0.0	0.366	0.0018688464340809651	0.19399539039726632	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9481232001740183	4.3880237533167655E-5	4.388023753316767E-5	-14337.176130318196	0.0	-972.172684166992
5650000	-15350.42236998717	-1003.4839434377571	-14346.938426549414	8239.610383887179	8239.610383887179	309598.8236557439	0.0	183.86673056662656	2943.92345740163	2306.4077655096635	1009.5233986404805	1940.7608193619908	1453.6408130048396	1600.8598594496812	3431.1767977630393	3581.866751671643	2259.690195718596	3471.7907042566053	7256.335224335417	2271.923021314853	1551.370473302238	3503.894018257879	3026.1250928196246	3329.362191664354	3540.4763646212937	0.0	183.86673056662656	2943.92345740163	2306.4077655096635	1009.5233986404805	1940.7608193619908	1453.6408130048396	1600.8598594496812	3431.1767977630393	3581.866751671643	2259.690195718596	3471.7907042566053	7256.335224335417	2271.923021314853	1551.370473302238	3503.894018257879	3026.1250928196246	3329.362191664354	3540.4763646212937	5.818716497963688E-4	0.0	0.366	8.508405809010803E-4	0.2242969708507935	0.6163641279929664	0.38363587200703375	0.5	0.5	1.07006728729099	4.4877249144458554E-5	4.487724914445854E-5	-14346.938426549414	0.0	-980.3261170162311
5660000	-15301.438733351388	-979.1390351394859	-14322.299698211902	7414.658414604995	7414.658414604995	252991.36201423462	0.0	315.21632694942116	2617.48210282265	3186.9165579191817	1091.997575868141	1710.673186326771	1154.4787267042034	1191.514230466151	2867.677451662076	2785.307346869013	1746.1838270714234	3089.7475708797033	5772.520205852796	1911.194668620338	1176.631294784491	3103.6511701719032	2820.5065320448784	3046.3766508111644	2591.865012761163	0.0	315.21632694942116	2617.48210282265	3186.9165579191817	1091.997575868141	1710.673186326771	1154.4787267042034	1191.514230466151	2867.677451662076	2785.307346869013	1746.1838270714234	3089.7475708797033	5772.520205852796	1911.194668620338	1176.631294784491	3103.6511701719032	2820.5065320448784	3046.3766508111644	2591.865012761163	7.197743655060565E-4	0.0	0.366	2.807785397814284E-4	0.24320284031726178	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9661983900902423	4.855472083103149E-5	4.855472083103149E-5	-14322.299698211902	0.0	-958.0900989708299
5670000	-15328.075051933052	-979.9681561799254	-14348.106895753126	7453.871095314415	7453.871095314415	256653.39855436713	0.0	227.0276492758533	1993.4461321728531	2202.9133367795234	668.8389102727265	1505.5528211150222	1030.52536543817	1678.5184503807748	2919.767423505631	2660.9823158122217	1631.9971238552791	3460.7433344682236	6226.5767273704105	1764.4401112831276	1342.480594641311	2983.7479122453724	1699.875203712868	3210.2417646508297	2155.870702712496	0.0	227.0276492758533	1993.4461321728531	2202.9133367795234	668.8389102727265	1505.5528211150222	1030.52536543817	1678.5184503807748	2919.767423505631	2660.9823158122217	1631.9971238552791	3460.7433344682236	6226.5767273704105	1764.4401112831276	1342.480594641311	2983.7479122453724	1699.875203712868	3210.2417646508297	2155.870702712496	7.070040213148308E-4	0.0	0.366	0.004339754562953667	0.1731064858709644	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9427712650501596	5.275451943556864E-5	5.2754519435568577E-5	-14348.106895753126	0.0	-960.2301693012382
5680000	-15328.519565799708	-980.256940349675	-14348.262625450034	7251.8894978332555	7251.8894978332555	256440.79627073876	0.0	248.02383632888817	2825.8780203273345	2779.4735153223114	772.5193679525922	1502.7952545411445	1237.4230432347133	1592.6400256300983	2286.39119803605	2617.064191511942	1599.7429034822428	3546.9293691728167	5969.80804991276	1546.4743285698069	1480.1072778755133	2734.4929378475845	2510.9671713625203	3043.200698063899	2604.5368743651075	0.0	248.02383632888817	2825.8780203273345	2779.4735153223114	772.5193679525922	1502.7952545411445	1237.4230432347133	1592.6400256300983	2286.39119803605	2617.064191511942	1599.7429034822428	3546.9293691728167	5969.80804991276	1546.4743285698069	1480.1072778755133	2734.4929378475845	2510.9671713625203	3043.200698063899	2604.5368743651075	6.901034307206936E-4	0.0	0.366	6.075351006041836E-4	0.21269170273719676	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0697576185930318	4.6813599810210574E-5	4.6813599810210574E-5	-14348.262625450034	0.0	-959.5402655361911
5690000	-15318.000597175953	-978.8066545930834	-14339.19394258287	7283.2937978169575	7283.2937978169575	255984.03209817942	0.0	340.6170688449763	3124.286113102002	1487.2450691881497	910.2365651415365	1711.0929538828095	1163.5368876843704	1601.4137224664553	3141.574461243437	1732.281280798741	1742.1976079911362	3789.9331125846497	5888.6431396898315	1758.5317179405417	1500.7263486348493	2429.747929080834	2681.2714500260386	3140.315881642921	3329.5810432158937	0.0	340.6170688449763	3124.286113102002	1487.2450691881497	910.2365651415365	1711.0929538828095	1163.5368876843704	1601.4137224664553	3141.574461243437	1732.281280798741	1742.1976079911362	3789.9331125846497	5888.6431396898315	1758.5317179405417	1500.7263486348493	2429.747929080834	2681.2714500260386	3140.315881642921	3329.5810432158937	6.825185000212976E-4	0.0	0.366	9.441605734041463E-4	0.26859610888544	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8300720506687059	4.9817480384543363E-5	4.981748038454336E-5	-14339.19394258287	0.0	-959.1625703972089
5700000	-15359.885775296412	-1003.0236564370086	-14356.862118859404	8258.701835228148	8258.701835228148	308466.868659403	0.0	149.16029476853706	3289.687828863599	2605.9401989895905	1038.8163676388817	2013.7496351425673	1344.1263637715829	2038.9380288643245	3626.942650420669	2375.977082187751	2073.3462496742573	4651.425724134286	7379.940172132896	2471.929894747941	1943.3247425753461	2636.7695178039476	2723.154798125218	3356.403286121132	2902.472504704976	0.0	149.16029476853706	3289.687828863599	2605.9401989895905	1038.8163676388817	2013.7496351425673	1344.1263637715829	2038.9380288643245	3626.942650420669	2375.977082187751	2073.3462496742573	4651.425724134286	7379.940172132896	2471.929894747941	1943.3247425753461	2636.7695178039476	2723.154798125218	3356.403286121132	2902.472504704976	6.169969594908611E-4	0.0	0.366	0.0028182649608626703	0.2008876586389448	0.6163641279929664	0.38363587200703375	0.5	0.5	1.085008985849304	4.0376763305453506E-5	4.037676330545351E-5	-14356.862118859404	0.0	-979.8585180256957
5710000	-15333.484217064226	-987.1989467607856	-14346.28527030344	7509.105165758327	7509.105165758327	274115.62032516644	0.0	180.24054392221845	2302.5489863991806	1643.1454622966949	836.4017852644711	1614.103970777253	1056.784828270788	1653.5701840849672	3048.435644008902	2679.9948822834695	2088.1837945745306	3844.8469808460322	6227.340743862766	2166.837915682175	1612.9891284395542	2633.1915319094724	2765.8281660891557	3039.1694943850202	3136.62690839374	0.0	180.24054392221845	2302.5489863991806	1643.1454622966949	836.4017852644711	1614.103970777253	1056.784828270788	1653.5701840849672	3048.435644008902	2679.9948822834695	2088.1837945745306	3844.8469808460322	6227.340743862766	2166.837915682175	1612.9891284395542	2633.1915319094724	2765.8281660891557	3039.1694943850202	3136.62690839374	6.531240293876882E-4	0.0	0.366	0.005655164021009366	0.2267824103108595	0.6163641279929664	0.38363587200703375	0.5	0.5	1.2200012151456117	4.5543737338936375E-5	4.554373733893643E-5	-14346.28527030344	0.0	-965.2655011751008
5720000	-15317.134848127102	-977.0779616845076	-14340.056886442593	7455.511835070684	7455.511835070684	246152.57956788308	0.0	249.56420831312397	2444.556687152841	2643.0553165882857	620.9849247609943	1232.1360591495607	1198.7032265453129	1180.9185481355019	2808.688777498603	2919.616935110028	1753.3579241114044	3339.252652133518	5834.895994315976	1621.7428352695079	1715.5258775677817	2587.511938454037	2317.075360738498	3247.7140971799395	2633.5938155966296	0.0	249.56420831312397	2444.556687152841	2643.0553165882857	620.9849247609943	1232.1360591495607	1198.7032265453129	1180.9185481355019	2808.688777498603	2919.616935110028	1753.3579241114044	3339.252652133518	5834.895994315976	1621.7428352695079	1715.5258775677817	2587.511938454037	2317.075360738498	3247.7140971799395	2633.5938155966296	7.55722937375163E-4	0.0	0.366	0.0019677802768470884	0.17063684314871205	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0668959044423365	5.058328857321738E-5	5.0583288573217385E-5	-14340.056886442593	0.0	-957.1601384212842
5730000	-15326.189924436538	-991.5089426732727	-14334.680981763266	8039.494603625038	8039.494603625038	279939.2995188178	0.0	333.3001072221908	3419.436151408018	2632.945976846977	1108.287197776425	1514.0992420566406	1604.7613803550037	1520.122800357514	3493.3583057287724	3059.751159475711	1738.705969141265	3515.0659289633973	6551.368283635651	1924.5066833881397	1888.5975823873803	3112.7649079017583	2536.3559029585026	3506.0293829717452	2533.8025826410267	0.0	333.3001072221908	3419.436151408018	2632.945976846977	1108.287197776425	1514.0992420566406	1604.7613803550037	1520.122800357514	3493.3583057287724	3059.751159475711	1738.705969141265	3515.0659289633973	6551.368283635651	1924.5066833881397	1888.5975823873803	3112.7649079017583	2536.3559029585026	3506.0293829717452	2533.8025826410267	6.573336798864172E-4	0.0	0.366	0.008234272456744907	0.18585271219252572	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0475588451056126	4.685795231119425E-5	4.685795231119422E-5	-14334.680981763266	0.0	-969.3978543218371
5740000	-15306.433685785882	-966.6050654657163	-14339.828620320166	6703.20493872152	6703.20493872152	224906.58418652785	0.0	155.24506412139635	1741.9724045180271	2290.5731327792178	578.421909265863	1086.6575742335672	1054.2460875785816	1208.370031071271	2347.6290889799607	2339.0572536489863	1433.4487176587418	2940.555241204318	5328.944813229873	1639.251995638154	1407.3391599853155	1689.5969246582717	1888.7474720073976	3019.04158797881	2554.30279854282	0.0	155.24506412139635	1741.9724045180271	2290.5731327792178	578.421909265863	1086.6575742335672	1054.2460875785816	1208.370031071271	2347.6290889799607	2339.0572536489863	1433.4487176587418	2940.555241204318	5328.944813229873	1639.251995638154	1407.3391599853155	1689.5969246582717	1888.7474720073976	3019.04158797881	2554.30279854282	7.721532456671212E-4	0.0	0.366	0.003284448362107226	0.17356586166990956	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9705785356814068	5.7788347678114986E-5	5.7788347678115034E-5	-14339.828620320166	0.0	-946.7535408802722
5750000	-15342.209644018549	-986.6051210410931	-14355.604522977455	7294.336423423775	7294.336423423775	272668.5907471579	0.0	370.0096188159185	3126.4017365980917	2989.479322987801	929.1035560564677	1567.802901634542	1425.270650094828	1569.0580326247218	2245.756693997375	2649.8067508754593	1988.6400647309322	3430.1397732593814	6426.13014115037	2386.6420256549673	1609.9620205854644	3245.3424740344403	2189.0450890607262	3139.959744635469	3003.713916509005	0.0	370.0096188159185	3126.4017365980917	2989.479322987801	929.1035560564677	1567.802901634542	1425.270650094828	1569.0580326247218	2245.756693997375	2649.8067508754593	1988.6400647309322	3430.1397732593814	6426.13014115037	2386.6420256549673	1609.9620205854644	3245.3424740344403	2189.0450890607262	3139.959744635469	3003.713916509005	7.301798042768638E-4	0.0	0.366	1.9543803405434285E-4	0.21580296190310028	0.6163641279929664	0.38363587200703375	0.5	0.5	1.226468531134119	4.4209855057558215E-5	4.4209855057558256E-5	-14355.604522977455	0.0	-966.3488373925783
5760000	-15325.791333595873	-998.271216479769	-14327.520117116104	7964.541127204659	7964.541127204659	294468.4966177836	0.0	161.9250350838285	3265.692828389193	2592.9520011815334	1027.7635384196483	1743.1700263014825	1327.3942270162215	1680.5117425411017	3125.9331664798124	3065.1873236107235	2016.328364935388	3802.967505908259	7225.482417656976	2294.603275684562	1635.4807516231938	3125.5792782823537	2851.891495485406	3404.424100742635	3107.437800939755	0.0	161.9250350838285	3265.692828389193	2592.9520011815334	1027.7635384196483	1743.1700263014825	1327.3942270162215	1680.5117425411017	3125.9331664798124	3065.1873236107235	2016.328364935388	3802.967505908259	7225.482417656976	2294.603275684562	1635.4807516231938	3125.5792782823537	2851.891495485406	3404.424100742635	3107.437800939755	6.248959187903337E-4	0.0	0.366	0.004295865834502395	0.19664614016494994	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9632525274505588	4.747023269635691E-5	4.7470232696356864E-5	-14327.520117116104	0.0	-976.6439092155575
5770000	-15328.541350554156	-991.298461225453	-14337.242889328703	7729.283361060005	7729.283361060005	269618.7708748029	0.0	137.71128861523033	2612.3341865231405	1653.388677543485	871.3833456091613	1036.8668473917296	1436.462815321481	1472.984206223512	3049.8588892645816	2206.1953960023893	1511.553479371881	3718.518247102441	6693.509141569214	1885.024859617421	1671.0916628076006	2919.1920666281885	2757.3257692041525	3033.057404607391	2765.5233288823556	0.0	137.71128861523033	2612.3341865231405	1653.388677543485	871.3833456091613	1036.8668473917296	1436.462815321481	1472.984206223512	3049.8588892645816	2206.1953960023893	1511.553479371881	3718.518247102441	6693.509141569214	1885.024859617421	1671.0916628076006	2919.1920666281885	2757.3257692041525	3033.057404607391	2765.5233288823556	5.829147092349018E-4	0.0	0.366	0.003654505842461003	0.21086702779811378	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0867108302767665	4.8955801166981E-5	4.8955801166980984E-5	-14337.242889328703	0.0	-968.7943310374267
5780000	-15326.129261140399	-980.1624709650728	-14345.966790175326	6808.0870734437885	6808.0870734437885	258483.11218160705	0.0	488.02351338615046	2752.7298293924837	1863.5499885482143	1216.507292727574	1739.6190768396282	1235.264005019338	1262.0442518268694	2575.005022248256	2981.326976216006	1526.4235497961265	3618.339264777456	6288.916396329742	1456.2186722905376	1272.1069717916087	2562.3093334378723	2592.2166706229705	3042.298938154058	2299.6260016763736	0.0	488.02351338615046	2752.7298293924837	1863.5499885482143	1216.507292727574	1739.6190768396282	1235.264005019338	1262.0442518268694	2575.005022248256	2981.326976216006	1526.4235497961265	3618.339264777456	6288.916396329742	1456.2186722905376	1272.1069717916087	2562.3093334378723	2592.2166706229705	3042.298938154058	2299.6260016763736	7.307155684301773E-4	0.0	0.366	0.005666729817006942	0.20177398708182703	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9897697058748907	4.8420099385645595E-5	4.842009938564558E-5	-14345.966790175326	0.0	-960.6701788117887
5790000	-15313.870215638713	-981.4376600727412	-14332.432555565973	7438.342467740629	7438.342467740629	253090.09602419124	0.0	223.10690038295778	3193.9538900471184	2863.5412116736707	967.2826616376452	1501.3145675694182	1322.8528416505333	1654.1056960920516	2034.8695538456009	2108.090908665539	1562.5711033635876	3447.6238260512896	6126.4256671903	1948.309593621065	1382.7208711646047	2159.453908681115	2586.017853780227	3011.4673238179103	3024.0122748615495	0.0	223.10690038295778	3193.9538900471184	2863.5412116736707	967.2826616376452	1501.3145675694182	1322.8528416505333	1654.1056960920516	2034.8695538456009	2108.090908665539	1562.5711033635876	3447.6238260512896	6126.4256671903	1948.309593621065	1382.7208711646047	2159.453908681115	2586.017853780227	3011.4673238179103	3024.0122748615495	6.861473866809143E-4	0.0	0.366	0.0023154419160865743	0.18707745678282303	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0414582791067415	5.729451859846446E-5	5.7294518598464476E-5	-14332.432555565973	0.0	-959.1203293244379
