# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 17:08:30 AEST 2020 [seed=1595747309853]
# -threads 8 xml/biphone_binary_SSHS_2020-07-23_ch1.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	clock.rate	meanRate	treeLikelihood	branchRates	speciation
3180000	-16821.134881580372	-988.4539666891502	-15832.680914891222	6836.652130840787	6836.652130840787	299112.30250239914	0.0	390.14923664779326	2934.8102245812543	3204.0956146008184	2228.262029511538	1682.615471635922	1790.4939124179825	2205.3827738354444	2834.2259303873666	3028.4797631502197	1863.586691917077	4561.365639101972	6263.010833563862	2088.2659384931917	1750.6148401152611	3197.664341221453	3010.6395264895746	3115.7397490781973	3306.403087981057	0.0	390.14923664779326	2934.8102245812543	3204.0956146008184	2228.262029511538	1682.615471635922	1790.4939124179825	2205.3827738354444	2834.2259303873666	3028.4797631502197	1863.586691917077	4561.365639101972	6263.010833563862	2088.2659384931917	1750.6148401152611	3197.664341221453	3010.6395264895746	3115.7397490781973	3306.403087981057	6.466398635695804E-4	0.0	0.366	2.5197356575459233E-5	2.5197356575459212E-5	-15832.680914891222	0.0	-972.5784029920678
3190000	-16823.952275897514	-1008.7397575844366	-15815.21251831308	7915.874988367914	7915.874988367914	344184.06295073335	0.0	489.953142757941	3585.634542908725	4003.0261350806018	1637.7037376123478	2004.1879015660263	2097.947087093588	1761.0149097252443	3664.1164916510897	4007.7316625230205	2223.2077728670615	5194.619775605079	7177.915018486282	3365.285005851203	2166.2663523799793	4180.159529140242	3789.4411079559436	3054.126657065599	4286.793705826274	0.0	489.953142757941	3585.634542908725	4003.0261350806018	1637.7037376123478	2004.1879015660263	2097.947087093588	1761.0149097252443	3664.1164916510897	4007.7316625230205	2223.2077728670615	5194.619775605079	7177.915018486282	3365.285005851203	2166.2663523799793	4180.159529140242	3789.4411079559436	3054.126657065599	4286.793705826274	5.04807883477545E-4	0.0	0.366	2.2288071757568804E-5	2.2288071757568814E-5	-15815.21251831308	0.0	-989.0653435219238
3200000	-16824.346076966864	-997.672969777638	-15826.673107189226	7815.95195095672	7815.95195095672	314842.95887738233	0.0	381.6558615275661	3283.841723214579	2586.1079825057773	2384.664858100802	1769.6940092937066	1811.8453782436322	1658.1563316284075	2513.287629303848	3363.601295101939	1666.5605253522033	5203.989945685043	6714.511909167492	2659.2097412098556	1706.5734444219552	4049.025817226245	3244.841320025994	3468.1691712666952	3820.894591739929	0.0	381.6558615275661	3283.841723214579	2586.1079825057773	2384.664858100802	1769.6940092937066	1811.8453782436322	1658.1563316284075	2513.287629303848	3363.601295101939	1666.5605253522033	5203.989945685043	6714.511909167492	2659.2097412098556	1706.5734444219552	4049.025817226245	3244.841320025994	3468.1691712666952	3820.894591739929	5.561454434850469E-4	0.0	0.366	2.4555163194797246E-5	2.4555163194797216E-5	-15826.673107189226	0.0	-979.3917998239684
3210000	-16814.40631219994	-988.8034681434451	-15825.602844056493	7680.7225820289195	7680.7225820289195	294400.0280073026	0.0	342.2526852678676	3596.382111703588	2540.7049333589885	1524.7957490959932	1545.796267024895	1664.4661581924584	1624.970230794947	3087.876503314727	3139.540590792475	1680.7258048257386	4657.681689974246	5957.396073788086	2377.793121380818	1875.4994506132912	3446.8421635672294	2560.319633311521	3129.732420393779	3127.2630090346424	0.0	342.2526852678676	3596.382111703588	2540.7049333589885	1524.7957490959932	1545.796267024895	1664.4661581924584	1624.970230794947	3087.876503314727	3139.540590792475	1680.7258048257386	4657.681689974246	5957.396073788086	2377.793121380818	1875.4994506132912	3446.8421635672294	2560.319633311521	3129.732420393779	3127.2630090346424	6.167107411269598E-4	0.0	0.366	2.5857581388737785E-5	2.5857581388737734E-5	-15825.602844056493	0.0	-970.6783596082216
3220000	-16818.656156145804	-985.3377609909805	-15833.318395154822	6856.683130920363	6856.683130920363	291053.5425630447	0.0	262.4692284357055	3340.1092396153667	4100.405402090796	1122.5778570629586	1504.3820994421549	1453.5421054223016	2021.632698941373	3055.3739208032575	3119.94639068479	1730.2142743314387	4451.190154793812	5950.626041057827	2074.6248537079878	1892.6463821743148	3306.9106930375283	3323.435602330322	3123.1244441613244	2755.676888056674	0.0	262.4692284357055	3340.1092396153667	4100.405402090796	1122.5778570629586	1504.3820994421549	1453.5421054223016	2021.632698941373	3055.3739208032575	3119.94639068479	1730.2142743314387	4451.190154793812	5950.626041057827	2074.6248537079878	1892.6463821743148	3306.9106930375283	3323.435602330322	3123.1244441613244	2755.676888056674	6.424974846763349E-4	0.0	0.366	2.7071358811931165E-5	2.7071358811931158E-5	-15833.318395154822	0.0	-969.4637974315781
3230000	-16820.17935723432	-993.7925091554655	-15826.386848078855	7113.133519184328	7113.133519184328	305865.43599308096	0.0	227.48126026531995	3204.4478255328836	2672.2503209872157	1596.1032011407449	1784.0704295013995	1662.0385404160018	1872.7983391830082	4114.854219823486	3472.3073620745217	1981.9760779727033	4600.475674000599	6553.371436317287	1860.256539630952	1540.0873659364452	3402.3395940097735	3486.712796936288	3370.4240935018834	3451.5221991412254	0.0	227.48126026531995	3204.4478255328836	2672.2503209872157	1596.1032011407449	1784.0704295013995	1662.0385404160018	1872.7983391830082	4114.854219823486	3472.3073620745217	1981.9760779727033	4600.475674000599	6553.371436317287	1860.256539630952	1540.0873659364452	3402.3395940097735	3486.712796936288	3370.4240935018834	3451.5221991412254	7.163430876026312E-4	0.0	0.366	2.5819571801723576E-5	2.5819571801723583E-5	-15826.386848078855	0.0	-977.7565905489031
3240000	-16812.503522544353	-984.4997796894928	-15828.00374285486	7129.466323970473	7129.466323970473	285243.8140138781	0.0	442.16395893204975	2397.667684720208	2756.052121754747	1466.5019721901726	1796.1215818130688	1564.2736457930039	1963.7093783680136	2687.94414187545	3000.1653026468557	1986.046696017965	4128.634667848097	5995.9378182282735	2071.10459225164	1687.2860363608022	3579.3634534038556	3384.2378952254944	3184.5232590155047	3007.0017766530436	0.0	442.16395893204975	2397.667684720208	2756.052121754747	1466.5019721901726	1796.1215818130688	1564.2736457930039	1963.7093783680136	2687.94414187545	3000.1653026468557	1986.046696017965	4128.634667848097	5995.9378182282735	2071.10459225164	1687.2860363608022	3579.3634534038556	3384.2378952254944	3184.5232590155047	3007.0017766530436	7.390531156522529E-4	0.0	0.366	2.6701658239202135E-5	2.6701658239202115E-5	-15828.00374285486	0.0	-968.2440454340222
3250000	-16797.673263583507	-982.7092786713881	-15814.96398491212	6465.135944405426	6465.135944405426	288288.4064237371	0.0	389.3808602218362	3486.327463333325	2683.9696049571517	975.8690687212519	1788.7949735798804	1729.4915576599385	2073.3822554456888	2871.451008178966	3439.974846381088	1834.5275392365377	4553.157697415808	5673.550405843886	2016.0309488356954	1799.7983327709783	3600.2842329488867	2848.8748950229096	3186.8255527936726	3381.4849970019736	0.0	389.3808602218362	3486.327463333325	2683.9696049571517	975.8690687212519	1788.7949735798804	1729.4915576599385	2073.3822554456888	2871.451008178966	3439.974846381088	1834.5275392365377	4553.157697415808	5673.550405843886	2016.0309488356954	1799.7983327709783	3600.2842329488867	2848.8748950229096	3186.8255527936726	3381.4849970019736	6.832978933281938E-4	0.0	0.366	2.6538134366872652E-5	2.6538134366872635E-5	-15814.96398491212	0.0	-967.7140186775562
3260000	-16828.265659894478	-982.7552767027278	-15845.51038319175	6889.633577873948	6889.633577873948	284339.2824512619	0.0	284.79095785599003	3607.8151665193463	1786.0013875857755	1223.847593818868	1611.9960931440285	1759.713778649623	1991.899658426974	2758.132499083493	3257.8066839060198	1842.2003079244546	3836.7536260296006	5752.074846896919	1892.0832778402	1862.9417730430162	3722.6899378147277	2865.9554119151344	3157.5694531261647	3273.7261451119844	0.0	284.79095785599003	3607.8151665193463	1786.0013875857755	1223.847593818868	1611.9960931440285	1759.713778649623	1991.899658426974	2758.132499083493	3257.8066839060198	1842.2003079244546	3836.7536260296006	5752.074846896919	1892.0832778402	1862.9417730430162	3722.6899378147277	2865.9554119151344	3157.5694531261647	3273.7261451119844	6.929105655829079E-4	0.0	0.366	2.6120048437105608E-5	2.6120048437105598E-5	-15845.51038319175	0.0	-966.9651244223619
3270000	-16808.3980402473	-986.9639716855464	-15821.434068561754	7041.248981905461	7041.248981905461	298786.44682346977	0.0	540.0039600197551	3427.564870387766	2361.529732047789	1855.0599202843075	1801.0393659238596	1977.033848117151	1706.9844647718837	3337.6662641654984	2896.584289966967	1842.8972587240016	3991.155690013664	5891.811511662194	2158.486345394296	1745.6277705627456	3537.305734262249	3108.9956811094885	3348.1758342158887	3291.8539153307374	0.0	540.0039600197551	3427.564870387766	2361.529732047789	1855.0599202843075	1801.0393659238596	1977.033848117151	1706.9844647718837	3337.6662641654984	2896.584289966967	1842.8972587240016	3991.155690013664	5891.811511662194	2158.486345394296	1745.6277705627456	3537.305734262249	3108.9956811094885	3348.1758342158887	3291.8539153307374	6.410618829359252E-4	0.0	0.366	2.577539807239897E-5	2.577539807239896E-5	-15821.434068561754	0.0	-971.101583356402
3280000	-16793.5177615557	-982.0804494683711	-15811.437312087328	7148.400869939822	7148.400869939822	280038.6850227632	0.0	391.48049860409304	2891.5591192127968	2806.705765405882	1220.793773881923	1485.2390202707124	1830.2019159385277	1845.2088404604513	3281.3209397399496	2863.350912045295	1725.200056974753	4210.581580138952	5900.939427642023	1757.5109964355684	1959.3828061876065	3124.15745106663	2881.637613400945	3205.3391396269803	3199.6315076331525	0.0	391.48049860409304	2891.5591192127968	2806.705765405882	1220.793773881923	1485.2390202707124	1830.2019159385277	1845.2088404604513	3281.3209397399496	2863.350912045295	1725.200056974753	4210.581580138952	5900.939427642023	1757.5109964355684	1959.3828061876065	3124.15745106663	2881.637613400945	3205.3391396269803	3199.6315076331525	6.86983086480728E-4	0.0	0.366	2.6743110183577788E-5	2.67431101835778E-5	-15811.437312087328	0.0	-965.8257260687153
3290000	-16816.475271159357	-998.8248493170105	-15817.650421842347	7741.50179459909	7741.50179459909	318011.191130162	0.0	365.7777209372841	3184.4416048083817	1797.2897230922954	1647.225797396327	1644.1616100532035	1815.5247989511627	2047.9894511862587	3724.0291779374556	3397.9620746569203	1932.5246798892842	5061.186526936988	6571.867632142053	2212.5600260135493	1921.810814691076	4359.037371967603	3258.64838100535	3211.6850046501713	3263.056316796199	0.0	365.7777209372841	3184.4416048083817	1797.2897230922954	1647.225797396327	1644.1616100532035	1815.5247989511627	2047.9894511862587	3724.0291779374556	3397.9620746569203	1932.5246798892842	5061.186526936988	6571.867632142053	2212.5600260135493	1921.810814691076	4359.037371967603	3258.64838100535	3211.6850046501713	3263.056316796199	6.302536972282931E-4	0.0	0.366	2.4673031742775952E-5	2.4673031742775955E-5	-15817.650421842347	0.0	-980.7420900363384
3300000	-16793.471196528233	-976.2735026905757	-15817.197693837657	6840.705970162379	6840.705970162379	268088.4998193136	0.0	380.0539360447121	2449.5186949612953	3062.8757432838875	1175.9571121886365	1461.671909936585	1576.3853913301455	1734.6369625884151	2461.1586035523355	3174.3845958623215	1690.6506427623478	3876.7264959847803	5401.272431214884	1856.2687829816114	1417.4511285793387	2485.308192810161	2677.5946859199885	3133.812744157418	3340.7334715748225	0.0	380.0539360447121	2449.5186949612953	3062.8757432838875	1175.9571121886365	1461.671909936585	1576.3853913301455	1734.6369625884151	2461.1586035523355	3174.3845958623215	1690.6506427623478	3876.7264959847803	5401.272431214884	1856.2687829816114	1417.4511285793387	2485.308192810161	2677.5946859199885	3133.812744157418	3340.7334715748225	7.114709098199974E-4	0.0	0.366	2.884730111759662E-5	2.8847301117596627E-5	-15817.197693837657	0.0	-960.484723821389
3310000	-16804.823541953214	-984.3807385695459	-15820.442803383668	7264.072395451037	7264.072395451037	282482.644628867	0.0	174.2686839720694	3098.186479007982	2921.481956971856	867.8459609965922	1482.5796016874	1599.0170818238116	1671.0870200575844	2319.4487043004947	3161.0571083438517	1711.1603669749916	4356.491624522739	5772.870778523924	1893.3618472032265	1378.5875477212278	4016.4047826407373	2917.0639368845455	3215.6714255899765	3195.898907800981	0.0	174.2686839720694	3098.186479007982	2921.481956971856	867.8459609965922	1482.5796016874	1599.0170818238116	1671.0870200575844	2319.4487043004947	3161.0571083438517	1711.1603669749916	4356.491624522739	5772.870778523924	1893.3618472032265	1378.5875477212278	4016.4047826407373	2917.0639368845455	3215.6714255899765	3195.898907800981	6.093602243169985E-4	0.0	0.366	2.740609236479103E-5	2.7406092364791025E-5	-15820.442803383668	0.0	-967.8391356174328
3320000	-16798.479445578785	-991.3303266334681	-15807.149118945317	7416.251135990667	7416.251135990667	302682.9108675224	0.0	308.5832257467986	3090.361539018576	3127.168553104989	1153.9524301473668	1775.089244400981	1674.2406984782162	1933.026915774609	2681.4945117181087	2926.50262035103	1963.6481257098103	4764.952367588747	6208.128017878096	1846.0091079590934	1644.1628889613937	3523.127385568628	2978.807586981557	3357.3859575029105	3944.2248389646907	0.0	308.5832257467986	3090.361539018576	3127.168553104989	1153.9524301473668	1775.089244400981	1674.2406984782162	1933.026915774609	2681.4945117181087	2926.50262035103	1963.6481257098103	4764.952367588747	6208.128017878096	1846.0091079590934	1644.1628889613937	3523.127385568628	2978.807586981557	3357.3859575029105	3944.2248389646907	6.119985711601907E-4	0.0	0.366	2.5214441833051614E-5	2.5214441833051587E-5	-15807.149118945317	0.0	-974.4566461925004
3330000	-16808.0394054283	-990.8464370365923	-15817.192968391706	7293.094113043521	7293.094113043521	300686.45799831406	0.0	277.22303358704715	2971.3623634117084	2574.1496610842705	1061.2258991897536	1653.5342384278542	1398.0175941358086	1967.1344156988303	3269.9991236747783	3476.128221338951	1909.2108813502314	4682.932547524495	6351.012069032718	1964.7229085692502	1722.1096663520038	3690.406795973554	3769.6018789206646	3291.0556068284823	3826.0111368383014	0.0	277.22303358704715	2971.3623634117084	2574.1496610842705	1061.2258991897536	1653.5342384278542	1398.0175941358086	1967.1344156988303	3269.9991236747783	3476.128221338951	1909.2108813502314	4682.932547524495	6351.012069032718	1964.7229085692502	1722.1096663520038	3690.406795973554	3769.6018789206646	3291.0556068284823	3826.0111368383014	5.813870877765191E-4	0.0	0.366	2.636458118657972E-5	2.6364581186579715E-5	-15817.192968391706	0.0	-974.3135948204833
3340000	-16824.136121752843	-986.3407518739785	-15837.795369878864	7047.6036467258655	7047.6036467258655	289800.79040737764	0.0	141.74460813958882	2695.59934272128	3241.6354806015647	712.0801997524301	1575.5050169981387	1445.705480827184	2198.424062670297	2974.550302163521	2671.8917036520734	1703.0578459343176	4132.031554422238	6278.484321861607	2037.8493835968816	1824.6234096606324	3150.482061501626	3308.353576600396	3140.7420062996475	3225.903832580926	0.0	141.74460813958882	2695.59934272128	3241.6354806015647	712.0801997524301	1575.5050169981387	1445.705480827184	2198.424062670297	2974.550302163521	2671.8917036520734	1703.0578459343176	4132.031554422238	6278.484321861607	2037.8493835968816	1824.6234096606324	3150.482061501626	3308.353576600396	3140.7420062996475	3225.903832580926	6.273838095765448E-4	0.0	0.366	2.6568597229249193E-5	2.6568597229249186E-5	-15837.795369878864	0.0	-970.1354477849442
3350000	-16828.033178523518	-992.210953435763	-15835.822225087755	7423.681088156312	7423.681088156312	304479.30644469085	0.0	619.8966406071368	2162.290318134192	2662.7032183241404	831.0577368770654	1332.5283163183158	1873.329156781132	1987.332862886615	2941.1051948602535	3046.362706292465	1918.228147837148	4992.635714338806	6782.94506074312	1885.837710366266	1336.1452593085853	2994.5758165795114	3478.7866559004856	3208.3182758914613	3348.9532608706736	0.0	619.8966406071368	2162.290318134192	2662.7032183241404	831.0577368770654	1332.5283163183158	1873.329156781132	1987.332862886615	2941.1051948602535	3046.362706292465	1918.228147837148	4992.635714338806	6782.94506074312	1885.837710366266	1336.1452593085853	2994.5758165795114	3478.7866559004856	3208.3182758914613	3348.9532608706736	6.059111697137812E-4	0.0	0.366	2.5839853762570577E-5	2.5839853762570587E-5	-15835.822225087755	0.0	-975.1900422357562
3360000	-16816.737342779164	-996.8824068382901	-15819.854935940875	7524.314187270984	7524.314187270984	316643.0870588417	0.0	445.8568807594749	3689.73848905821	2463.1725783393763	1613.4630160729935	1790.2067053904136	1817.7136590036396	2081.023608597938	3479.132359239349	2872.7044577251486	2070.8899479260194	4630.329769121602	6932.380038732407	2585.1264565829492	1928.0707329390011	3118.03758127648	3437.57927751388	3181.616625749872	3258.8526471537693	0.0	445.8568807594749	3689.73848905821	2463.1725783393763	1613.4630160729935	1790.2067053904136	1817.7136590036396	2081.023608597938	3479.132359239349	2872.7044577251486	2070.8899479260194	4630.329769121602	6932.380038732407	2585.1264565829492	1928.0707329390011	3118.03758127648	3437.57927751388	3181.616625749872	3258.8526471537693	6.40166561226326E-4	0.0	0.366	2.3790253134540704E-5	2.3790253134540704E-5	-15819.854935940875	0.0	-979.4808863196872
3370000	-16814.288297222753	-990.2601648770056	-15824.028132345746	7698.194411487275	7698.194411487275	298557.50636973046	0.0	389.16148105796395	3034.910195568828	2492.4034697730854	1134.033905364307	1485.8079175931914	1611.946907699785	2174.1824948652416	2674.1945814363908	3392.396214545627	1880.7884252369338	4308.863154400446	6272.784141732131	2118.6239995980286	1642.57330064828	3949.7600393385833	2941.927899737319	3205.081625488055	3655.2886738529505	0.0	389.16148105796395	3034.910195568828	2492.4034697730854	1134.033905364307	1485.8079175931914	1611.946907699785	2174.1824948652416	2674.1945814363908	3392.396214545627	1880.7884252369338	4308.863154400446	6272.784141732131	2118.6239995980286	1642.57330064828	3949.7600393385833	2941.927899737319	3205.081625488055	3655.2886738529505	6.137979863616171E-4	0.0	0.366	2.5425207701055734E-5	2.542520770105577E-5	-15824.028132345746	0.0	-972.3208605589377
3380000	-16792.104910487884	-983.1296519728297	-15808.975258515055	6616.941873661887	6616.941873661887	286494.9230754261	0.0	300.1830054929758	2285.981927652154	2922.0887416911187	1818.4530234409094	1583.6865732710125	1607.8690047289958	1856.3018146336408	3447.0641125896623	3186.0141100254787	1806.9524094546516	4066.0835169115344	5991.155087052063	2036.3933039188607	1956.9949431509801	3431.852981170635	3039.7641228118882	3092.005615743935	3326.9488168619946	0.0	300.1830054929758	2285.981927652154	2922.0887416911187	1818.4530234409094	1583.6865732710125	1607.8690047289958	1856.3018146336408	3447.0641125896623	3186.0141100254787	1806.9524094546516	4066.0835169115344	5991.155087052063	2036.3933039188607	1956.9949431509801	3431.852981170635	3039.7641228118882	3092.005615743935	3326.9488168619946	5.959660673784502E-4	0.0	0.366	2.6826631592614516E-5	2.6826631592614512E-5	-15808.975258515055	0.0	-967.4765269103914
3390000	-16810.630051911237	-989.3603407761809	-15821.269711135055	7385.686836509237	7385.686836509237	296177.46891135245	0.0	289.2513433354453	2382.8006294282773	2984.2008757640406	1421.3432202745066	1124.597233282795	1872.415629112078	2167.960365698338	3153.6310893716254	2950.3493421808553	1829.0723616791613	4263.883934934069	6054.655514320817	1910.4048469518948	1578.0115520357945	4091.191580075941	3153.8242950204667	3376.1610743120386	3318.5195477277907	0.0	289.2513433354453	2382.8006294282773	2984.2008757640406	1421.3432202745066	1124.597233282795	1872.415629112078	2167.960365698338	3153.6310893716254	2950.3493421808553	1829.0723616791613	4263.883934934069	6054.655514320817	1910.4048469518948	1578.0115520357945	4091.191580075941	3153.8242950204667	3376.1610743120386	3318.5195477277907	5.847924853926041E-4	0.0	0.366	2.636209724748017E-5	2.6362097247480162E-5	-15821.269711135055	0.0	-972.5779023165786
3400000	-16806.413407070886	-981.2084296223861	-15825.204977448499	7199.8740216757005	7199.8740216757005	274322.6489512052	0.0	409.7628721695791	1787.8892904566005	3000.7492987320074	1349.664267632486	1405.6780641777523	1705.7958584168912	1533.285311186829	2921.818502583537	2804.216597890242	1769.694239135992	4140.895373852651	5615.491816113995	1763.9218714657457	1478.214671150276	3292.508834506127	2735.260809680467	3070.857729780019	3497.5748261217545	0.0	409.7628721695791	1787.8892904566005	3000.7492987320074	1349.664267632486	1405.6780641777523	1705.7958584168912	1533.285311186829	2921.818502583537	2804.216597890242	1769.694239135992	4140.895373852651	5615.491816113995	1763.9218714657457	1478.214671150276	3292.508834506127	2735.260809680467	3070.857729780019	3497.5748261217545	6.450356254086721E-4	0.0	0.366	2.8240137010675036E-5	2.8240137010675016E-5	-15825.204977448499	0.0	-964.130719228843
3410000	-16796.710868540158	-979.2646407911393	-15817.446227749018	6900.87652140491	6900.87652140491	274118.9215114773	0.0	245.3519026794721	3047.5222888967655	2687.0199217248773	1345.8259380294317	1336.932373765856	1776.819907336214	1833.5685274819937	2973.701370984721	2112.581849637689	1848.7469817612673	4445.8763369043745	5568.033602373076	2053.2432654326676	1517.7121404638735	3129.199394637505	2748.7565383121346	3071.960202174134	3177.2965014200063	0.0	245.3519026794721	3047.5222888967655	2687.0199217248773	1345.8259380294317	1336.932373765856	1776.819907336214	1833.5685274819937	2973.701370984721	2112.581849637689	1848.7469817612673	4445.8763369043745	5568.033602373076	2053.2432654326676	1517.7121404638735	3129.199394637505	2748.7565383121346	3071.960202174134	3177.2965014200063	6.608137126789227E-4	0.0	0.366	2.87796086829466E-5	2.8779608682946568E-5	-15817.446227749018	0.0	-962.9059040775185
3420000	-16806.958116541777	-985.8145198167989	-15821.143596724978	7170.999225763408	7170.999225763408	294108.18383649556	0.0	498.19842686032484	3050.6404558742843	2628.9062521804494	1443.4677980401887	1541.2616201069986	1794.3454018061504	2014.708128669874	3693.7890532066804	3608.440227093065	2027.583877841551	4375.162465693112	5838.661658762761	1881.4517130567401	1663.5466085761348	3679.9979449397993	3294.4163046704325	3143.0292320674853	3244.247431159227	0.0	498.19842686032484	3050.6404558742843	2628.9062521804494	1443.4677980401887	1541.2616201069986	1794.3454018061504	2014.708128669874	3693.7890532066804	3608.440227093065	2027.583877841551	4375.162465693112	5838.661658762761	1881.4517130567401	1663.5466085761348	3679.9979449397993	3294.4163046704325	3143.0292320674853	3244.247431159227	6.573899624302823E-4	0.0	0.366	2.6263519472295514E-5	2.6263519472295535E-5	-15821.143596724978	0.0	-969.3137060929502
3430000	-16811.098526872986	-985.2883873773552	-15825.810139495632	7083.012697681849	7083.012697681849	288391.1987031385	0.0	611.0332339113792	2434.4939678480514	3280.6616161803513	1263.4355762404737	1464.8691760461568	1898.279940724912	1932.3761110352439	2942.4581368313993	2815.5733743627875	2105.319244469663	4343.713482847588	5973.512287120206	2116.9512893638216	1688.2285265460978	2999.476687297207	2990.7300888770897	3066.8391337384983	3354.53685425814	0.0	611.0332339113792	2434.4939678480514	3280.6616161803513	1263.4355762404737	1464.8691760461568	1898.279940724912	1932.3761110352439	2942.4581368313993	2815.5733743627875	2105.319244469663	4343.713482847588	5973.512287120206	2116.9512893638216	1688.2285265460978	2999.476687297207	2990.7300888770897	3066.8391337384983	3354.53685425814	7.149956967921449E-4	0.0	0.366	2.6287706306552508E-5	2.62877063065525E-5	-15825.810139495632	0.0	-968.4596285165345
3440000	-16812.116829024402	-997.807897223662	-15814.30893180074	7868.811051610606	7868.811051610606	316382.3766127567	0.0	305.3625882268034	3240.812113746739	3221.34299227827	1585.999236072841	1797.0463554682049	1903.3216124489343	1958.9039186472128	2931.1077961278324	3970.5857415137552	2305.2715808744597	4717.441896038534	6313.73783196129	2225.959603108892	2000.9455402353638	3881.3621895519304	3209.1105019399242	3161.313279519117	4233.7043494089785	0.0	305.3625882268034	3240.812113746739	3221.34299227827	1585.999236072841	1797.0463554682049	1903.3216124489343	1958.9039186472128	2931.1077961278324	3970.5857415137552	2305.2715808744597	4717.441896038534	6313.73783196129	2225.959603108892	2000.9455402353638	3881.3621895519304	3209.1105019399242	3161.313279519117	4233.7043494089785	6.459031120101388E-4	0.0	0.366	2.3636130536619473E-5	2.3636130536619473E-5	-15814.30893180074	0.0	-979.1125182428643
3450000	-16792.895161848595	-983.3816515696861	-15809.51351027891	6849.891557236715	6849.891557236715	284658.6323935376	0.0	392.5644292606449	3182.288043434408	2075.167444906323	1597.0901312840567	1725.1361199990547	1752.864675530544	1996.9088769947386	3043.8031393923716	3251.7939739382664	1965.3454675851071	4388.73606888297	5425.253459471001	1996.654212243133	1672.2783256432126	3577.385933728826	3064.1187245690553	3027.7728569304963	3540.1580469107926	0.0	392.5644292606449	3182.288043434408	2075.167444906323	1597.0901312840567	1725.1361199990547	1752.864675530544	1996.9088769947386	3043.8031393923716	3251.7939739382664	1965.3454675851071	4388.73606888297	5425.253459471001	1996.654212243133	1672.2783256432126	3577.385933728826	3064.1187245690553	3027.7728569304963	3540.1580469107926	6.319744988136338E-4	0.0	0.366	2.650788466279032E-5	2.650788466279035E-5	-15809.51351027891	0.0	-966.2976932867366
3460000	-16804.86346102208	-999.8845410053522	-15804.978920016727	7676.7107073749685	7676.7107073749685	330678.518586643	0.0	425.06303470345955	3469.6481571642425	3460.069370876581	2018.4498604832067	1974.961041607996	1775.7618520083456	2214.4274238880453	3029.3242984988833	4273.218660789125	2211.9818848430377	4701.644616645852	6290.109513203318	2197.108959934376	2071.2600506552726	3552.196248328877	3355.9796770464236	3223.4872499248077	4313.802608307916	0.0	425.06303470345955	3469.6481571642425	3460.069370876581	2018.4498604832067	1974.961041607996	1775.7618520083456	2214.4274238880453	3029.3242984988833	4273.218660789125	2211.9818848430377	4701.644616645852	6290.109513203318	2197.108959934376	2071.2600506552726	3552.196248328877	3355.9796770464236	3223.4872499248077	4313.802608307916	5.74780325846284E-4	0.0	0.366	2.3279502278029653E-5	2.327950227802965E-5	-15804.978920016727	0.0	-982.0563687482585
3470000	-16811.086177540084	-987.0749110867772	-15824.011266453308	7374.680705230014	7374.680705230014	292019.2285453772	0.0	434.65185730312544	2835.8592628816705	1937.4743315823578	1239.0252845299235	1757.4873668237192	1800.4190011271085	1814.4830537931377	3597.362997224843	2962.794809116392	1827.7033820330228	4120.105330495517	5616.661695663726	1687.1146613250621	1752.1261786533832	2989.4367094040053	2743.118163977103	3076.395757304498	3228.501678779924	0.0	434.65185730312544	2835.8592628816705	1937.4743315823578	1239.0252845299235	1757.4873668237192	1800.4190011271085	1814.4830537931377	3597.362997224843	2962.794809116392	1827.7033820330228	4120.105330495517	5616.661695663726	1687.1146613250621	1752.1261786533832	2989.4367094040053	2743.118163977103	3076.395757304498	3228.501678779924	6.233629820315477E-4	0.0	0.366	2.7426511900654635E-5	2.7426511900654638E-5	-15824.011266453308	0.0	-969.566205083908
