# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 20:56:03 BST 2019 [seed=666]
# -overwrite -seed 666 testPiecewisePopulationSizeModel.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	piecewise.logPopSize	N0	piecewise.growthRate1	piecewise.growthRate2	transitionTimes	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
505000	-3934.4179666351515	-81.25153861900012	-3853.1664280161513	59.911920564996606	1934.0880794350035	217.87925101147556	1.9726723256474676	7.18986449792219	-0.12098695718511263	-0.06984100741754426	20.0	14.788756004034221	0.2685378329964269	0.21345182579361366	0.25636316124430986	0.2616471799656496	9.473203903120093E-4	9.473203903120093E-4	-3853.1664280161513	0.0	-79.24157112920945
506000	-3937.0915776968686	-82.91790616337785	-3854.173671533491	57.32656103775618	1936.6734389622438	207.87067855528872	0.51918706461578	1.6806608255503406	-0.1589682571733261	-0.04287312899532365	20.0	19.583583427337466	0.27575620696989256	0.21345182579361366	0.2467304089504639	0.26406155828602995	0.0010587203780976792	0.0010587203780976788	-3854.173671533491	0.0	-82.00459312477093
507000	-3939.9592165332233	-89.23884596417001	-3850.720370569053	69.43904218956908	1924.5609578104309	264.3707145573559	1.0607852948860121	2.8886385318732395	-0.17886799172370155	-0.041886200267127124	20.0	21.724037760720392	0.31164218219744366	0.1939283720870266	0.26067672369405664	0.23375272202147318	8.008357139807976E-4	8.008357139807974E-4	-3850.720370569053	0.0	-87.90866057101447
508000	-3937.419591806781	-81.94209954546376	-3855.4774922613174	62.067873421638346	1931.9321265783617	221.63467580490305	0.41233689526083156	1.5103431780865162	-0.13026587925615177	-0.08346386526650344	20.0	27.85151887827463	0.3007947759949692	0.21629247336801216	0.2515925597783616	0.23132019085865727	0.0010083935781296052	0.0010083935781296052	-3855.4774922613174	0.0	-80.28265983678857
509000	-3937.8339100567946	-86.09060492961237	-3851.7433051271823	60.07912043430648	1933.9208795656934	236.77846021841282	0.38502016789948285	1.4696439607739382	-0.1526389877217587	-0.06184147033950711	20.0	17.977884850012718	0.3002548511458702	0.20347942054104357	0.2628250103188418	0.2334407179942446	8.378335354391148E-4	8.378335354391148E-4	-3851.7433051271823	0.0	-85.62043360439515
510000	-3941.6346266655687	-79.86812339104607	-3861.7665032745226	59.13103777379816	1934.8689622262018	225.8434066370908	0.5236474779527326	1.688174011011425	-0.13145910392963378	-0.06502880558563211	20.0	16.200962528634783	0.29104655980946165	0.21814964096075293	0.2578657660013265	0.2329380332284591	9.276957260155063E-4	9.276957260155063E-4	-3861.7665032745226	0.0	-79.49367866502239
511000	-3935.774442813221	-84.49670314223172	-3851.2777396709894	64.07014287385003	1929.92985712615	242.83671107024975	0.7550838508529747	2.1277899328761207	-0.122118191715921	-0.06706702981133209	20.0	18.070013008976208	0.30488554785913385	0.21097033748176697	0.24402677795165428	0.24011733670744506	8.736090667692813E-4	8.736090667692812E-4	-3851.2777396709894	0.0	-83.80753367419324
512000	-3931.494438960768	-82.48344182162741	-3849.0109971391407	62.65336697619253	1931.3466330238075	236.18608730878435	0.4431121698807391	1.5575470344086486	-0.16328786486018226	-0.04893300895684837	20.0	12.798346776719255	0.2969628856951738	0.20168843933755187	0.2519494401156143	0.24939923485166016	8.971452769547836E-4	8.97145276954784E-4	-3849.0109971391407	0.0	-82.65625180946635
513000	-3939.700090126731	-87.60451430528447	-3852.095575821447	63.80805128860555	1930.1919487113944	232.84165105744978	0.16512887116718306	1.1795451182731367	-0.16161114915978753	-0.043606616657216865	20.0	18.94806547726637	0.2969628856951738	0.1975581602502417	0.24547128860740489	0.26000766544717974	8.53891356933633E-4	8.538913569336327E-4	-3852.095575821447	0.0	-87.06878566984875
514000	-3940.678196648833	-91.34875595810347	-3849.3294406907294	69.66350141938698	1924.3364985806131	278.8663481385463	0.5529180545018051	1.73831813118317	-0.17649508611936848	-0.06890329169956959	20.0	14.339403975301744	0.30206493947207075	0.2042311223819297	0.24154418805027772	0.252159750095722	8.06266615704215E-4	8.06266615704215E-4	-3849.3294406907294	0.0	-91.32664632234608
515000	-3937.0284491978477	-84.1782306673605	-3852.8502185304874	56.17735740267938	1937.8226425973207	221.64275740077437	1.0900099896881896	2.974303784782048	-0.1171740016451241	-0.09854150664697178	20.0	15.415370616004392	0.28886224627926693	0.21501638815670418	0.24469356227509448	0.25142780328893455	8.838997983754706E-4	8.838997983754705E-4	-3852.8502185304874	0.0	-83.46169814031892
516000	-3931.3341467286873	-83.1911213572964	-3848.143025371391	66.80139477296947	1927.1986052270306	249.62013144837823	1.135317301539449	3.1121608796932416	-0.14284839860321383	-0.0413816792731527	20.0	15.609251812554497	0.28401241268955746	0.20579396852654436	0.25486582768224947	0.25532779110164877	9.136469215374255E-4	9.136469215374254E-4	-3848.143025371391	0.0	-82.43996407605839
517000	-3940.3615122983956	-88.12223251983228	-3852.2392797785633	67.24574500194186	1926.754254998058	244.95953138642767	0.5624931615803672	1.7550426552011125	-0.12092683346904605	-0.062366370879281395	20.0	14.700583433855371	0.2781997092751009	0.20312249808222055	0.2446272044971885	0.27405058814549005	9.122684055487939E-4	9.12268405548794E-4	-3852.2392797785633	0.0	-87.98013001904197
518000	-3933.0795353639437	-80.35658659208912	-3852.7229487718546	56.56718171164586	1937.4328182883542	213.83722000523719	0.7054139255583504	2.02468458019259	-0.1294408969458649	-0.07470082909045124	20.0	20.53621566854965	0.26505636810146493	0.20572830363094097	0.25876160282598837	0.27045372544160573	0.0010159848147310534	0.001015984814731053	-3852.7229487718546	0.0	-79.25626997408929
519000	-3935.8720043767016	-84.94060072322958	-3850.931403653472	63.80408639795988	1930.19591360204	230.1632179495377	0.9213036648798935	2.5125637969403782	-0.1930027304344282	-0.0253786281733359	20.0	16.474475819102437	0.303685102160526	0.20572830363094097	0.23129863248232937	0.2592879617262036	8.698981511262197E-4	8.698981511262194E-4	-3850.931403653472	0.0	-84.27194065236834
520000	-3930.4287604647516	-81.36851897798816	-3849.0602414867635	59.00658076548238	1934.9934192345177	217.02391110252304	0.1804032292124834	1.1977002134794557	-0.14616189367291466	-0.0663396891717404	20.0	13.175973892078956	0.2808438657594444	0.21429003905709165	0.24455046360876662	0.26031563157469734	0.0011062117365635295	0.001106211736563529	-3849.0602414867635	0.0	-81.38953975507269
521000	-3942.667788676276	-84.63871521422745	-3858.0290734620485	65.11949252810554	1928.8805074718944	244.28602107872146	0.5100399242525047	1.6653576817792568	-0.15781550884656081	-0.08807094356218338	20.0	16.273554681329248	0.27254658452097125	0.19790075967814838	0.25094309169349277	0.27860956410738763	8.626661137060079E-4	8.626661137060077E-4	-3858.0290734620485	0.0	-84.28668392077347
522000	-3940.5210319680127	-84.01319093606396	-3856.507841031949	62.986005930921586	1931.0139940690783	241.00698103453612	1.4628415758509228	4.318212639783918	-0.15305402040943603	-0.04622208713040447	20.0	14.54236322519591	0.27254658452097125	0.19790075967814838	0.25094309169349277	0.27860956410738763	9.207825304386624E-4	9.207825304386624E-4	-3856.507841031949	0.0	-82.95460080622408
523000	-3936.097610317253	-84.5509078667937	-3851.546702450459	59.00544746990217	1934.9945525300977	210.17366514053347	0.8709701540993502	2.389227648515972	-0.1374845846964404	-0.11921846851801735	20.0	18.513366501150813	0.27519022558934314	0.2030972886524976	0.25094309169349277	0.27076939406466655	0.0010939119672628928	0.0010939119672628928	-3851.546702450459	0.0	-83.44375308409202
524000	-3939.756308854822	-82.81775306699087	-3856.938555787831	57.41878492405802	1936.581215075942	215.16027434022868	0.9459224462813209	2.5751877556712284	-0.1702758722146502	-0.04948636518094583	20.0	15.109299858421787	0.2844618183439069	0.22537790445944592	0.2413187158919663	0.24884156130468094	9.870606902510923E-4	9.870606902510923E-4	-3856.938555787831	0.0	-82.19954740517507
525000	-3928.370636855932	-83.07986602497482	-3845.290770830957	62.11085321619373	1931.8891467838062	236.25405396396621	0.0382312416450869	1.0389714585716134	-0.13296092688607725	-0.0872623108350431	20.0	16.109255843021916	0.28462146803129956	0.21899538091191645	0.25592548850266517	0.2404576625541188	9.494617431153147E-4	9.494617431153146E-4	-3845.290770830957	0.0	-82.8263470873498
526000	-3934.272410342653	-82.4110974100979	-3851.8613129325554	64.25293188938913	1929.7470681106108	240.55745540053897	0.6852545027532452	1.984276775182654	-0.14270993810282803	-0.05683989745196934	20.0	15.682103650690701	0.28462146803129956	0.20686528763886597	0.24787088291998308	0.2606423614098514	8.989055555219951E-4	8.98905555521995E-4	-3851.8613129325554	0.0	-82.04590280753291
527000	-3936.0205949021242	-82.79540017601144	-3853.225194726113	55.920368881956364	1938.0796311180436	206.09126932108995	2.622400245512258	13.76873229262428	-0.11841847887375954	-0.08006815361646706	20.0	19.18899902799859	0.2734411111836048	0.21931009819726446	0.25292270735179306	0.25432608326733763	0.0010176824752693209	0.0010176824752693209	-3853.225194726113	0.0	-78.65348338973882
528000	-3938.8663788510294	-92.58803890285634	-3846.278339948173	68.67988104360509	1925.320118956395	280.0193302848914	0.5296347997855814	1.6983119714556874	-0.16761303008747508	-0.07896921323007679	20.0	15.585386419960178	0.2734411111836048	0.1966091751824536	0.2614569222964987	0.2684927913374428	7.664487271518131E-4	7.664487271518131E-4	-3846.278339948173	0.0	-92.44072817226932
529000	-3940.9913846387553	-89.60629518954504	-3851.38508944921	56.893456304794775	1937.1065436952051	231.1083980426523	0.7556523655896419	2.1289999567351	-0.1679756356017085	-0.0714921988047757	20.0	16.294012657341558	0.2991185795086084	0.2151846018005383	0.242881495678414	0.24281532301243924	9.07083695693113E-4	9.070836956931131E-4	-3851.38508944921	0.0	-89.05082455051267
530000	-3940.4349663814996	-91.36453135816036	-3849.070435023339	67.35548992849228	1926.6445100715077	259.41113350651375	1.15266905406705	3.166633556580535	-0.18129511825103098	-0.029120391917587758	20.0	16.294012657341558	0.28376411544896024	0.22283999338357463	0.2637345664811452	0.22966132468631983	8.594225875029172E-4	8.594225875029171E-4	-3849.070435023339	0.0	-90.53073684260306
531000	-3935.8078703166393	-80.50430519618511	-3855.303565120454	59.7903550325141	1934.209644967486	214.4784307435319	1.2470521160511108	3.480068982164942	-0.10382835213394183	-0.10042926826828567	20.0	15.27344445262639	0.2867237553104783	0.2178542908305884	0.2470326644735038	0.2483892893854294	0.001007538144987215	0.001007538144987215	-3855.303565120454	0.0	-79.53314196882101
532000	-3932.120681992674	-82.12759398700071	-3849.993088005673	57.15263256198158	1936.8473674380184	207.01975960234364	0.44814364814648383	1.5654035468214085	-0.1274793485083278	-0.08583260495071655	20.0	24.65549810392738	0.2867237553104783	0.2179474706183018	0.2470326644735038	0.248296109597716	0.0010597555508557795	0.0010597555508557793	-3849.993088005673	0.0	-80.69697269183638
533000	-3938.2191673436023	-81.83911881481151	-3856.3800485287907	57.762925162842045	1936.237074837158	218.26597896775124	0.29108609043630734	1.3378797576443495	-0.14373688053010403	-0.029698260795677098	20.0	14.223673385467414	0.2875259067505261	0.20482717648494161	0.25196201442289984	0.2556849023416324	9.948869841409338E-4	9.948869841409338E-4	-3856.3800485287907	0.0	-81.79624761988549
534000	-3935.019920130672	-82.39173442092525	-3852.6281857097465	61.14232724438237	1932.8576727556176	221.5147225278239	0.015771283665112164	1.0158963067528042	-0.10380439557263703	-0.129024104299894	20.0	14.223673385467414	0.2783550555247765	0.21295107916665362	0.24383811174118783	0.26485575356738195	9.398169126704827E-4	9.398169126704825E-4	-3852.6281857097465	0.0	-82.37653711218258
535000	-3935.352071235766	-77.81593663420706	-3857.536134601559	55.684973643453844	1938.3150263565462	198.13398709801456	0.020522986658737842	1.0207350312613497	-0.11008693246706658	-0.0815524525554997	20.0	19.0072922667794	0.2656262429812353	0.20978358678978332	0.25068169779174426	0.273908472437237	0.001057125659789917	0.0010571256597899173	-3857.536134601559	0.0	-77.10211625109653
536000	-3936.3979376098923	-83.74690529845738	-3852.651032311435	60.955285782660276	1933.0447142173398	220.0359519628414	2.074791439208691	7.962885540130159	-0.1576630080841386	-0.054492598683203795	20.0	15.21056078902616	0.29308031854800104	0.199275229721348	0.23373597929341383	0.273908472437237	9.437061671625308E-4	9.437061671625306E-4	-3852.651032311435	0.0	-81.45567371627526
537000	-3936.9169983293727	-81.89562119610284	-3855.02137713327	60.297998336822054	1933.702001663178	214.00592890664007	1.135150736868307	3.111642546808946	-0.09839395278570219	-0.08428789080329338	20.0	15.285546661351153	0.2758893694078829	0.200127707854504	0.24855859159033233	0.2754243311472806	9.860284899679149E-4	9.860284899679147E-4	-3855.02137713327	0.0	-81.09241886802015
538000	-3932.4146525702836	-81.55952086435441	-3850.855131705929	60.35835828079833	1933.6416417192017	220.89342878693012	0.25178321016317967	1.2863171465712924	-0.14187884788165064	-0.05963714869900876	20.0	17.783634791450456	0.27441408416315516	0.22018843491188858	0.2597210981651503	0.24567638275980577	9.646889796126752E-4	9.646889796126749E-4	-3850.855131705929	0.0	-81.04876970315392
539000	-3941.586374466695	-86.59679421496216	-3854.9895802517326	63.724829305613845	1930.2751706943861	245.73524884632587	0.35665114929647956	1.4285374366297678	-0.15950545681843759	-0.0662436557327876	20.0	22.784081087047074	0.2650557178532276	0.20606780164106986	0.2812696691894999	0.2476068113162024	8.45805088136159E-4	8.458050881361591E-4	-3854.9895802517326	0.0	-85.5889117764508
540000	-3951.4130574855926	-91.67412187291005	-3859.738935612683	62.506101862159	1931.493898137841	274.60261951242916	1.1733401240272836	3.2327724865488228	-0.1605023010363093	-0.05749080836835934	20.0	13.379264629190205	0.2786757064574312	0.21350996824773005	0.26825858465121316	0.2395557406436254	7.695348926564669E-4	7.695348926564668E-4	-3859.738935612683	0.0	-91.31457932932433
541000	-3954.653813551492	-92.7888095548922	-3861.8650039965996	82.158383465413	1911.841616534587	307.51530209138866	1.1280110582470682	3.0895055386386487	-0.18119798970334317	-0.06964129601486233	20.0	13.331936478352668	0.28575118086323836	0.21428648833798372	0.25780877994736384	0.24215355085141388	7.404476378032321E-4	7.404476378032321E-4	-3861.8650039965996	0.0	-92.51521694945012
542000	-3948.165997921197	-96.78474202933428	-3851.3812558918626	77.92956355153841	1916.0704364484616	309.53361366093907	1.1588047142018338	3.1861226720083184	-0.12909634459679878	-0.08738644832174576	20.0	14.237251867295187	0.28535408632548254	0.21377409290892807	0.25820587448511967	0.24266594628046953	6.779643358887284E-4	6.779643358887284E-4	-3851.3812558918626	0.0	-96.44155006999557
543000	-3946.1416575955636	-92.84698493693845	-3853.294672658625	68.12088109659736	1925.8791189034027	264.7735889072542	0.015864361015518014	1.015990868090015	-0.1500954647650177	-0.1168325271784513	20.0	23.195881796979414	0.27736357794852906	0.22176460128588155	0.25820587448511967	0.24266594628046953	8.544300005741538E-4	8.544300005741536E-4	-3853.294672658625	0.0	-91.83286005111242
544000	-3932.706144909553	-83.43848148080805	-3849.267663428745	59.30131627923322	1934.698683720767	226.84895537209175	0.944028132172557	2.5703141586920815	-0.14853695063710465	-0.0792504319705385	20.0	18.801438550892442	0.27736357794852906	0.21308804666910422	0.26059438790316747	0.24895398747919903	9.382489019492179E-4	9.38248901949218E-4	-3849.267663428745	0.0	-82.39146329667791
545000	-3940.6521390819	-80.97934209963759	-3859.6727969822623	55.19401126933821	1938.8059887306617	209.63771690227702	0.783121012177687	2.188291302617861	-0.13254698882693994	-0.0707604946982085	20.0	22.346061150800434	0.29458996455723857	0.2112536833762645	0.2452023645872976	0.24895398747919903	9.655509243795041E-4	9.65550924379504E-4	-3859.6727969822623	0.0	-79.65635339368117
546000	-3938.736816331569	-89.85864258427917	-3848.87817374729	67.07345556747285	1926.9265444325272	264.9370063887521	0.24724130079182896	1.2804880582847649	-0.15956234839983505	-0.06544652978828484	20.0	18.394992957761797	0.29439351590484103	0.19778029408323702	0.24951769332573998	0.2583084966861817	8.500948517532839E-4	8.500948517532838E-4	-3848.87817374729	0.0	-89.3927422396639
547000	-3939.567015252574	-89.94144868119551	-3849.6255665713784	59.92985629924862	1934.0701437007515	244.55790169492604	0.4137982178475834	1.512551890113735	-0.1604525383847118	-0.05504950297768099	20.0	13.465889206706683	0.2832967862870427	0.21824072165408095	0.23729977416434594	0.2611627178945301	8.920899445241287E-4	8.920899445241291E-4	-3849.6255665713784	0.0	-90.03541853919268
548000	-3938.058693567491	-93.08709655956552	-3844.9715970079255	65.97041293070306	1928.029587069297	260.6932098233004	1.4954578241568182	4.461378612261497	-0.13935907789352067	-0.06035319639276823	20.0	15.375063679111124	0.27424770297812795	0.2142088571298285	0.25983038010202736	0.2517130597900159	8.441094189329017E-4	8.441094189329019E-4	-3844.9715970079255	0.0	-91.94798073950835
549000	-3937.554079834585	-83.92554291854577	-3853.628536916039	62.75249485940925	1931.2475051405906	241.43419863066924	0.2846753974866021	1.3293304540737243	-0.1504394457230249	-0.06419724435914625	20.0	13.323409054678741	0.29463820206610114	0.2221205959952109	0.23996396458981878	0.2432772373488689	8.440564550159876E-4	8.440564550159875E-4	-3853.628536916039	0.0	-84.12259690743068
550000	-3935.087180432641	-85.34923796510535	-3849.737942467536	59.64187749379838	1934.3581225062017	228.5316512096888	0.654900287923755	1.9249505669889324	-0.1423404190532441	-0.043002438408106435	20.0	15.624959781330768	0.26921361984365216	0.2221205959952109	0.23996396458981878	0.2687018195713179	8.989689973907372E-4	8.989689973907373E-4	-3849.737942467536	0.0	-85.01144894943745
551000	-3934.900681807789	-81.81467924262658	-3853.0860025651627	61.95671603475563	1932.0432839652444	225.61485741110278	0.10887900801409331	1.115027432796207	-0.13831954495836593	-0.09196219347389001	20.0	17.609006941631364	0.2988463575936656	0.21170705295651848	0.2456425980947025	0.24380399135511313	0.001033532387094983	0.001033532387094983	-3853.0860025651627	0.0	-81.27865351982015
552000	-3933.2732904884388	-84.18132924165263	-3849.091961246786	67.95390023053092	1926.046099769469	246.91193871318836	0.5130224275467062	1.6703320308700915	-0.16119363701613643	-0.029822982035346612	20.0	17.441248882422666	0.2953619045927199	0.2190689600849022	0.24912705109564826	0.2364420842267294	9.556739388298021E-4	9.55673938829802E-4	-3849.091961246786	0.0	-83.66136437544702
553000	-3943.740012225649	-84.94877411654869	-3858.7912381091005	64.57695890001105	1929.423041099989	229.7978667751933	1.0638682543056772	2.8975578290962236	-0.18721986480355046	-0.02605215651772186	20.0	13.620778407281431	0.25795645736155093	0.2199088439949581	0.2660301336398159	0.2561045650036748	9.321853913939761E-4	9.321853913939762E-4	-3858.7912381091005	0.0	-84.49233481153087
554000	-3933.550913436206	-82.35290259065457	-3851.1980108455514	58.58765122768858	1935.4123487723114	218.29478450487142	0.056070008415982496	1.0576717270669942	-0.12713640304040588	-0.11069260389408414	20.0	16.45225553406595	0.26453666976860774	0.2241078789490288	0.26310184249466717	0.24825360878769595	9.770572084128984E-4	9.770572084128986E-4	-3851.1980108455514	0.0	-81.992905032045
555000	-3940.403360906416	-82.75217849120298	-3857.651182415213	63.30033490807427	1930.6996650919257	222.4753511149329	1.3880650273225397	4.007088939030836	-0.1610304290120978	-0.034502646980380254	20.0	14.242668110014696	0.27256608539593313	0.21632746525407556	0.26421193931443643	0.24689451003555452	0.001096517235589564	0.0010965172355895641	-3857.651182415213	0.0	-81.6975843916626
556000	-3943.527745291088	-87.80708987826752	-3855.7206554128206	65.58679169225046	1928.4132083077495	255.81542726885414	0.39862587002056116	1.4897761444117232	-0.14267600271023873	-0.04106297259922098	20.0	15.20100721868009	0.2641725227953913	0.21871412648022176	0.27039566819164135	0.24671768253274526	9.021007074541368E-4	9.021007074541369E-4	-3855.7206554128206	0.0	-87.69327894480112
557000	-3935.7473739894235	-84.17697875058408	-3851.5703952388394	65.50820744810572	1928.4917925518944	244.80544316518296	0.3721758605217539	1.4508881127992448	-0.160462330432122	-0.03300018892489799	20.0	15.70903525853796	0.2866830161409773	0.21608129212832763	0.23332400174903908	0.26391168998165565	8.821623501541786E-4	8.821623501541783E-4	-3851.5703952388394	0.0	-83.99819316608766
558000	-3936.05811790185	-87.49043764093425	-3848.567680260916	61.137625590754666	1932.8623744092454	230.5296062099718	1.4786391227598754	4.386971487118687	-0.18926791992421824	-0.038486795933799105	20.0	14.06784531185055	0.294543528594279	0.20323007846497113	0.2605313164965502	0.2416950764441993	8.70129658477757E-4	8.701296584777572E-4	-3848.567680260916	0.0	-86.47595549514338
559000	-3938.7291797815624	-85.2730528502162	-3853.4561269313463	69.83215147002834	1924.1678485299717	251.5225435268265	1.3149695581736067	3.72463759875422	-0.13984164522668052	-0.07717748973555812	20.0	13.101823579467942	0.2795757401571403	0.21226908232775255	0.25334466983556575	0.25481050767954105	8.574259117990417E-4	8.574259117990419E-4	-3853.4561269313463	0.0	-84.67814656998691
560000	-3935.6129539723465	-84.58101475523843	-3851.031939217108	64.45369788605306	1929.546302113947	242.07337747082258	0.054818686788515376	1.056349067269146	-0.17173405749154014	-0.037930145452567336	20.0	18.159416908654848	0.286076363175556	0.22591968753052574	0.2528833077380802	0.2351206415558377	9.311788670268072E-4	9.311788670268072E-4	-3851.031939217108	0.0	-84.09726035689432
561000	-3950.4660977219537	-92.15221822697345	-3858.31387949498	71.6253896742767	1922.3746103257233	294.7973911800499	0.8535434482882408	2.3479519752561164	-0.16220120771178104	-0.028148263247297356	20.0	16.141554488284967	0.2921767706574473	0.19166023047808864	0.25572828260298247	0.26043471626148124	6.536404730796848E-4	6.536404730796848E-4	-3858.31387949498	0.0	-91.88973226535241
562000	-3945.945863712303	-91.28880074726871	-3854.657062965034	70.64177152371697	1923.358228476283	294.38914483062706	1.6077377366173407	4.991506343317024	-0.15208155442754098	-0.06802013176526375	20.0	14.211052657410601	0.2921767706574473	0.20875971889853043	0.23826929755808524	0.2607942128859367	7.103959233092921E-4	7.103959233092919E-4	-3854.657062965034	0.0	-90.27706042643852
563000	-3941.405888516798	-91.65511507433318	-3849.750773442465	65.39802350995674	1928.6019764900432	267.8734631803772	0.18037729751062945	1.1976691554773045	-0.17030839709169895	-0.08133861629645836	20.0	12.912537941042762	0.2922921978123155	0.20824806308254562	0.2406830178772337	0.25877672122790474	7.717166122281511E-4	7.71716612228151E-4	-3849.750773442465	0.0	-91.99610769385538
564000	-3940.7825739951213	-87.44657598650655	-3853.3359980086148	60.57242392667143	1933.4275760733285	225.21651966155164	0.7672231696832892	2.153777268420774	-0.20023629226643125	-0.03781884181416394	20.0	11.759473361742247	0.29530171358680124	0.20077005695214628	0.2615215942111805	0.24240663524987158	9.788313238993792E-4	9.788313238993794E-4	-3853.3359980086148	0.0	-87.4878108323856
565000	-3934.0661493294474	-87.2762171964551	-3846.7899321329924	66.38120405509133	1927.6187959449087	258.0865420811884	0.40671975816564493	1.5018831561902015	-0.1314958595278804	-0.09581251505642771	20.0	16.45810320423296	0.2916631776093883	0.22528048125414502	0.2399939385280734	0.24306240260839285	8.243768537077482E-4	8.243768537077482E-4	-3846.7899321329924	0.0	-87.01404574485808
566000	-3941.154525371124	-87.3167975578223	-3853.8377278133016	61.076771089123426	1932.9232289108766	240.79281550073296	0.3620281545610793	1.4362393780804132	-0.1664700682731529	-0.010958989905750435	20.0	15.573714415961389	0.2962396873853491	0.20886920520527355	0.23396292795539134	0.26092817945398555	8.873612423107772E-4	8.873612423107773E-4	-3853.8377278133016	0.0	-87.16719785845328
567000	-3931.2774681884293	-82.09076709702931	-3849.1867010914	63.63561323425556	1930.3643867657445	229.93407890467995	0.49640264975588116	1.6428008980460893	-0.1264788337380383	-0.07802055398587529	20.0	15.573714415961389	0.283076554726117	0.20648420684426133	0.24865024084491927	0.26178899758470203	8.679972068909903E-4	8.679972068909904E-4	-3849.1867010914	0.0	-81.85846926026485
568000	-3931.1710473744565	-84.41961152101845	-3846.751435853438	62.14115916050222	1931.8588408394978	233.33970928236323	0.6183575374257746	1.8558773281367993	-0.13914942216862897	-0.10081415609829757	20.0	12.648056189789413	0.27226615128973886	0.20869747297164465	0.2501985490447243	0.2688378266938918	8.808236331443661E-4	8.808236331443662E-4	-3846.751435853438	0.0	-84.50463056594458
569000	-3936.3088284561663	-83.3357882704995	-3852.973040185667	65.01982438735713	1928.9801756126428	233.15879054763863	0.5755919310673012	1.7781827770826266	-0.17202396342826454	-0.02091926186337721	20.0	21.963422308071017	0.27657078549459224	0.1970719874626959	0.2589704044533533	0.2673868225893582	9.436077561164704E-4	9.436077561164703E-4	-3852.973040185667	0.0	-82.25168179031519
570000	-3935.6429490687296	-86.49875855184463	-3849.144190516885	60.91215545481681	1933.087844545183	236.6363788730738	1.2376116035341558	3.44736993809981	-0.16400538250126007	-0.073098749451317	20.0	19.65720241239358	0.28250382435215554	0.21463895946636594	0.2589167587356204	0.24394045744585774	8.709679103626194E-4	8.709679103626195E-4	-3849.144190516885	0.0	-85.08700452249656
571000	-3944.092066724651	-87.37567411119193	-3856.716392613459	68.96031411410452	1925.0396858858956	261.2276087366586	1.5423398926795306	4.67551769112569	-0.16317861036220932	-0.028600726498885717	20.0	20.814010859793704	0.2723266210801251	0.22722623647211007	0.2589167587356204	0.241530383712144	8.25562369656844E-4	8.255623696568439E-4	-3856.716392613459	0.0	-85.52169312900385
572000	-3938.842728966066	-83.03257636309331	-3855.8101526029727	57.85343986478124	1936.1465601352188	218.46365984873444	0.5435364007639514	1.7220860931260706	-0.11268445360615931	-0.06769655092907062	20.0	16.673945422641246	0.2968982392163151	0.22236046358063652	0.23921091349090395	0.241530383712144	9.899810200045178E-4	9.899810200045178E-4	-3855.8101526029727	0.0	-82.54584550531838
573000	-3943.6746230528893	-88.94185666165087	-3854.7327663912383	57.64329248262117	1936.356707517379	217.18050753227914	1.5010083641042022	4.486210523975445	-0.1578046074814432	-0.05874426057843644	20.0	18.670782298305785	0.2797527389104769	0.19353294152461498	0.26246755107557507	0.2642467684893326	0.0011024224921512133	0.0011024224921512128	-3854.7327663912383	0.0	-87.11176102530825
574000	-3936.5328742104425	-84.42840111940923	-3852.1044730910335	58.22557731256096	1935.774422687439	216.70046523036038	0.46535360626827627	1.5925772346258609	-0.18828493646687933	-0.05093905283801012	20.0	17.052746030193543	0.26086594775729877	0.21241973267779313	0.2584568301780587	0.26825748938684896	0.0010221704194460113	0.0010221704194460113	-3852.1044730910335	0.0	-83.84828270716939
575000	-3937.5562914643892	-83.78164385078372	-3853.7746476136053	56.21528240542569	1937.7847175945742	213.66462532900402	1.9226988087070889	6.8393917942189075	-0.1511982129707939	-0.06918226085171635	20.0	21.223796363926436	0.27555462472064945	0.203931040347606	0.25225684554489514	0.26825748938684896	9.459474692447944E-4	9.459474692447943E-4	-3853.7746476136053	0.0	-81.04005479968689
576000	-3943.968471095661	-79.3061677092569	-3864.662303386404	59.3965863249486	1934.6034136750513	214.64983058204965	0.9869826240703166	2.6831262451678435	-0.1269741682690797	-0.05555601529641731	20.0	19.15960111654167	0.27502478321534596	0.20284333833990761	0.27271179432151094	0.24942008412323508	0.001016659633342859	0.001016659633342859	-3864.662303386404	0.0	-78.14743855131964
577000	-3936.947419216183	-79.2056746784428	-3857.74174453774	66.30861215034267	1927.6913878496573	230.0983968693621	0.8111791838959201	2.2505602470178867	-0.14625813010594568	-0.05655705609553473	20.0	16.29424634484759	0.29243082871889275	0.20121963630846862	0.2508473909738391	0.25550214399879906	9.112877912668066E-4	9.112877912668068E-4	-3857.74174453774	0.0	-78.63877219440641
578000	-3947.3739152225635	-83.97964490957607	-3863.3942703129874	63.43364986537015	1930.5663501346298	227.84024455875965	0.034800166426788244	1.0354127778892857	-0.15707289818703832	-0.03820387740525159	20.0	17.043074024596077	0.2777294007316506	0.21509348821380553	0.24260292892595642	0.264574182128587	0.0010133276247804466	0.0010133276247804466	-3863.3942703129874	0.0	-83.57241581001966
