# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 19:00:45 BST 2019 [seed=666]
# -overwrite -seed 666 testConstantSize.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
4474000	-3941.640337041025	-80.61082384734476	-3861.02951319368	86.44190029929935	1907.5580997007007	341.57004627502903	30.54079050728138	17.671839896903865	0.2891122597848971	0.1933931553023217	0.25856601470613816	0.25892857020664345	6.457803106686097E-4	6.457803106686096E-4	-3861.02951319368	0.0	-75.799581770766
4475000	-3921.2835783769287	-71.8290919465619	-3849.454486430367	60.98890203562668	1933.0110979643732	233.57723431645465	24.81107136284266	13.638462024475796	0.2907776809894996	0.20907285055295943	0.2546680240129674	0.245481444444574	8.759362105180949E-4	8.759362105180948E-4	-3849.454486430367	0.0	-67.92819003445669
4476000	-3930.5214504694986	-77.03288818078414	-3853.4885622887145	68.90899930450477	1925.0910006954953	277.2169207436191	22.33055475840482	16.41676006959865	0.2778469259404608	0.21483941526848446	0.23726393438610094	0.27004972440495423	6.959308248898999E-4	6.959308248898998E-4	-3853.4885622887145	0.0	-73.28923905431851
4477000	-3923.973985657702	-72.83909596932762	-3851.1348896883746	58.49754043900019	1935.5024595609998	225.6002546825849	29.478993745163805	16.322191539256508	0.2821099372877678	0.21677659574865	0.2414471118593424	0.2596663551042403	9.039577115703126E-4	9.039577115703128E-4	-3851.1348896883746	0.0	-67.96191189882865
4478000	-3922.931048295706	-76.90904259383336	-3846.022005701873	73.45197464241218	1920.548025357588	289.2204662395293	26.7234147459917	16.26908784793335	0.2831008840726383	0.20236347926029555	0.2630012655833408	0.25153437108372584	6.904595349090495E-4	6.904595349090494E-4	-3846.022005701873	0.0	-72.62926655917498
4479000	-3936.6560340567225	-76.82293159695088	-3859.8331024597715	63.1321641619284	1930.8678358380716	243.8963462057317	14.661816819617432	18.418419900668564	0.27620725181979167	0.22023256154608978	0.2645848424368922	0.23897534419722685	8.736775520658582E-4	8.736775520658582E-4	-3859.8331024597715	0.0	-73.8478718924615
4480000	-3921.7545186854063	-70.0051296529733	-3851.749389032433	63.87874185323842	1930.1212581467616	225.2850146339906	19.796765294079872	14.026286064934109	0.28660317959751447	0.211638679512941	0.26693848683671406	0.2348196540528309	9.738301225546557E-4	9.738301225546556E-4	-3851.749389032433	0.0	-66.66068885985177
4481000	-3934.3885260183088	-75.85409764315978	-3858.5344283751488	66.38881176391945	1927.6111882360806	248.17209780699267	41.63256424760192	17.766639564849694	0.2852920843373064	0.21278324087004447	0.26046204208861473	0.24146263270403484	8.799700365006404E-4	8.799700365006405E-4	-3858.5344283751488	0.0	-69.61156592348048
4482000	-3922.365785534666	-75.73551490433984	-3846.6302706303263	64.05761001862206	1929.942389981378	260.40400728640157	28.43731655325192	17.69672472368905	0.28667971554925115	0.2113956096580997	0.26046204208861473	0.24146263270403484	7.527960241507778E-4	7.527960241507781E-4	-3846.6302706303263	0.0	-70.9748419103039
4483000	-3923.711497438794	-73.6959540389667	-3850.0155433998275	65.10280193955766	1928.8971980604424	246.5622957863819	25.87222717462265	14.499345120981971	0.261409459494608	0.21827820734101272	0.26671760752510704	0.2535947256392727	8.574656842121465E-4	8.574656842121465E-4	-3850.0155433998275	0.0	-69.56498080756293
4484000	-3926.696876076118	-75.11945355201118	-3851.5774225241066	74.7056583225914	1919.2943416774085	280.37820275917903	24.005170441496155	13.812788425551362	0.2940571137127379	0.23037445160282588	0.23826569006241996	0.23730274462201667	7.48137130738281E-4	7.481371307382808E-4	-3851.5774225241066	0.0	-71.46318664120953
4485000	-3929.0288812052904	-74.17101300561035	-3854.85786819968	70.53407158818742	1923.4659284118127	264.46102060360545	25.181482916266305	14.559959849301858	0.2750093335763187	0.20598288134669487	0.2552410783688337	0.26376670670815316	7.812261541575285E-4	7.812261541575285E-4	-3854.85786819968	0.0	-70.20547371948808
4486000	-3922.001697758343	-75.5165399367383	-3846.485157821605	65.34646376146947	1928.6535362385305	253.03719673333393	21.30507781168088	19.44928893599666	0.27266908263651957	0.2117731986902527	0.25920921523499035	0.2563485034382378	7.996456878733617E-4	7.996456878733617E-4	-3846.485157821605	0.0	-71.41949976472937
4487000	-3922.7644926540593	-75.05711251375097	-3847.7073801403085	64.9793551498725	1929.0206448501276	253.0152050894674	30.52951292816062	19.513604958453598	0.28374405316295664	0.22037596738343276	0.2515138290654411	0.24436615038816983	8.916634762032135E-4	8.916634762032132E-4	-3847.7073801403085	0.0	-69.70968164409709
4488000	-3929.1528745878645	-75.10727104484872	-3854.0456035430157	62.5996121443727	1931.4003878556273	247.00793261848958	26.66484943161471	20.865609580444733	0.2883840477411536	0.19879266858194666	0.2698653999943158	0.2429578836825842	8.231220815012441E-4	8.231220815012439E-4	-3854.0456035430157	0.0	-70.11072150323159
4489000	-3925.6411374349245	-79.03632921767387	-3846.6048082172506	73.92527038548948	1920.0747296145105	287.6021159275686	41.35169622075977	18.500526456797907	0.28094618703961083	0.21695691543086199	0.25913901384694327	0.2429578836825842	7.631815085735526E-4	7.631815085735524E-4	-3846.6048082172506	0.0	-72.87319821625216
4490000	-3929.662900171305	-77.19172373823586	-3852.471176433069	66.37036182849387	1927.629638171506	258.15989519508736	38.32433962395463	17.454858762115478	0.27837308085075535	0.2234959608106843	0.2411748590084249	0.2569560993301357	8.443930497533935E-4	8.443930497533934E-4	-3852.471176433069	0.0	-71.33414099215798
4491000	-3920.9788351338734	-73.45302889164414	-3847.5258062422295	65.80473360104578	1928.1952663989541	247.00490982905868	21.861712283064175	15.975145566644219	0.27902202653396274	0.20845610533079262	0.25741854142686926	0.2551033267083756	8.558567088431527E-4	8.558567088431526E-4	-3847.5258062422295	0.0	-69.65387540620092
4492000	-3924.1358495976287	-78.50115569766983	-3845.634693899959	66.71242115760909	1927.287578842391	270.9854619063338	38.87017433738849	20.580400123731554	0.2770702782626446	0.20820881367388638	0.25741854142686926	0.25730236663660006	8.277188960224398E-4	8.2771889602244E-4	-3845.634693899959	0.0	-72.25036631744285
4493000	-3926.4712695052854	-77.66614067459865	-3848.8051288306865	63.46543266380459	1930.5345673361953	248.34626366069028	15.477058036581683	17.241310714345715	0.2675373708967346	0.21092941975788684	0.25487298994277807	0.2666602194026007	9.074138566887881E-4	9.074138566887879E-4	-3848.8051288306865	0.0	-74.66766275751945
4494000	-3932.0177961381505	-73.61570531746065	-3858.40209082069	57.15432498408595	1936.8456750159141	228.41284220400442	21.665191084491617	18.272307751972747	0.27899985312962905	0.21875081427660484	0.25487298994277807	0.24737634265098826	9.807609934141376E-4	9.807609934141379E-4	-3858.40209082069	0.0	-69.43209650308802
4495000	-3926.341506697192	-74.31056327936318	-3852.030943417829	61.32159980372645	1932.6784001962735	233.34418035691073	31.63145476263279	16.637934749523865	0.26677596912482515	0.21393484834783463	0.25487298994277807	0.2644161925845624	9.256419712433829E-4	9.256419712433828E-4	-3852.030943417829	0.0	-69.14413919444088
4496000	-3927.078147174314	-75.7800741728366	-3851.2980730014774	67.07734308187494	1926.922656918125	254.28189732065997	37.40193284329835	17.21867913829439	0.28076332872345144	0.22447496293730893	0.23633298649201523	0.25842872184722465	8.313180067784551E-4	8.313180067784551E-4	-3851.2980730014774	0.0	-70.04763551360084
4497000	-3933.4177152493826	-78.98971016094235	-3854.4280050884404	72.90038158975112	1921.099618410249	283.20974967357637	48.199307924719925	12.429284518986941	0.27929328661299857	0.19857348626345453	0.2714357423476873	0.2506974847758599	8.119194684361478E-4	8.119194684361479E-4	-3854.4280050884404	0.0	-73.03070384546741
4498000	-3928.914984091034	-73.55833814038837	-3855.3566459506455	66.83016942171754	1927.1698305782825	250.20658509991188	23.48191730862217	16.805155175640767	0.28211640144266886	0.22588319718829056	0.2384657555961212	0.2535346457729197	8.871251521249672E-4	8.871251521249672E-4	-3855.3566459506455	0.0	-69.40513914163031
4499000	-3922.7005154529857	-73.776565595227	-3848.9239498577585	69.71783029470957	1924.2821697052905	258.87786185270295	21.716901083163165	14.08511203314592	0.251230020721925	0.22045523483046467	0.2572185662396855	0.27109617820792514	7.882792401109258E-4	7.882792401109257E-4	-3848.9239498577585	0.0	-70.33338625049056
4500000	-3928.469447387074	-72.07474401127755	-3856.3947033757963	65.12944033934578	1928.8705596606542	244.23124568151835	18.35751132011056	10.339187885527918	0.2661984397939035	0.2106239904714057	0.2561740241760094	0.2670035455586817	9.289759553250235E-4	9.289759553250238E-4	-3856.3947033757963	0.0	-69.60478370457153
4501000	-3926.6879735172865	-70.93373843452785	-3855.754235082759	58.919973582956516	1935.0800264170434	220.47915542369054	17.814574546576676	16.222652024444216	0.27587381515470416	0.21270091359493135	0.258362854083902	0.25306241716646277	0.0010556082490030456	0.0010556082490030456	-3855.754235082759	0.0	-67.52923436670109
4502000	-3924.991332274902	-73.64643547159889	-3851.344896803303	65.08052193713353	1928.9194780628666	245.3629662962952	20.93226969311178	19.612361833295008	0.26533503663480823	0.21270091359493135	0.25172285190782356	0.27024119786243717	8.250111334752895E-4	8.250111334752896E-4	-3851.344896803303	0.0	-69.55325307634516
4503000	-3923.2531617910504	-76.4308302597625	-3846.822331531288	67.57755479152922	1926.422445208471	260.75244875489125	35.147486847627256	18.24969186829548	0.2739034708345781	0.2072107794987228	0.28140610510853287	0.2374796445581665	8.070394057295143E-4	8.070394057295144E-4	-3846.822331531288	0.0	-70.82201433238606
4504000	-3920.9397310306263	-74.6473202068813	-3846.292410823745	64.73738180249693	1929.2626181975031	249.49867958005984	30.512672758999862	16.594376768925645	0.2953416290845498	0.2072107794987228	0.25207863225910715	0.24536895915762047	8.160508080047712E-4	8.160508080047714E-4	-3846.292410823745	0.0	-69.719154819619
4505000	-3924.703751287137	-76.32621385265742	-3848.3775374344796	63.45938024882706	1930.540619751173	253.14416877055106	18.30405526027564	18.35555035693107	0.29440273351185064	0.20754711765424727	0.2462276033752615	0.2518225454586408	7.836316911292398E-4	7.836316911292397E-4	-3848.3775374344796	0.0	-72.82605938016823
4506000	-3925.3338310458157	-74.91110754033207	-3850.4227235054836	64.35455657702448	1929.6454434229754	241.50888592088828	36.470134060432066	16.706854459657105	0.29022371573926703	0.21321239990590055	0.2462276033752615	0.2503362809795711	8.366631210194944E-4	8.366631210194941E-4	-3850.4227235054836	0.0	-69.31561139060294
4507000	-3928.1568726185233	-78.24348411953297	-3849.91338849899	63.68912695739382	1930.310873042606	256.29354351834024	48.60124373448041	12.702318270649753	0.2769589290787786	0.2096303353664715	0.26768801101278783	0.24572272454196226	7.85881406303491E-4	7.858814063034908E-4	-3849.91338849899	0.0	-72.20413414018108
4508000	-3924.151416122282	-73.60847047128308	-3850.542945650999	57.66919308451595	1936.3308069154841	227.0298303201482	28.15796549116449	17.253539123092413	0.3001908672075244	0.20408216290661566	0.24445607288404209	0.2512708970018181	8.925417469948812E-4	8.925417469948809E-4	-3850.542945650999	0.0	-68.77604361574483
4509000	-3934.672601313706	-76.09884210163777	-3858.573759212068	60.38436906831888	1933.6156309316812	244.5444026212805	26.773278917395572	16.2131754942999	0.2904164885692453	0.20408216290661566	0.25763449654572734	0.24786685197841196	9.824006161952357E-4	9.824006161952353E-4	-3858.573759212068	0.0	-71.51955793096525
4510000	-3928.1099803394436	-80.56216179744986	-3847.547818541994	74.64637596766137	1919.3536240323385	312.30106287860804	31.70849899407001	18.692801743195023	0.27639879280172075	0.21200647184166924	0.2570259524144392	0.25456878294217106	6.817134796464108E-4	6.817134796464105E-4	-3847.547818541994	0.0	-75.43327285450378
4511000	-3926.1886371526502	-74.94136499683677	-3851.2472721558133	59.29093737427656	1934.7090626257234	238.39280452382948	29.15717411460742	16.82266561744245	0.28771949652485573	0.2024633558287086	0.2570259524144392	0.25279119523199667	9.476483989777473E-4	9.47648398977747E-4	-3851.2472721558133	0.0	-70.0181196830669
4512000	-3923.9147503168283	-76.59297524464259	-3847.3217750721856	66.07072553009466	1927.9292744699053	264.2386847298971	27.313170863760355	19.16651885373079	0.2831258155909824	0.196481858075403	0.24501154598190522	0.27538078035170965	8.004965708076208E-4	8.004965708076208E-4	-3847.3217750721856	0.0	-71.75012957510252
4513000	-3934.0002626977143	-75.85622384070086	-3858.1440388570136	60.51373159127609	1933.4862684087238	243.79068026987724	30.73425898855227	19.491709762607556	0.28385578784690924	0.19930691557730157	0.24866857367322856	0.26816872290256094	8.726361496451158E-4	8.726361496451159E-4	-3858.1440388570136	0.0	-70.4935373710311
4514000	-3927.308277858122	-74.74300228706466	-3852.5652755710576	59.58709095686254	1934.4129090431375	232.7001414654033	29.98394560260982	23.52667131755386	0.26144284037339416	0.218829694763828	0.2515587419602172	0.26816872290256094	9.648040497177758E-4	9.648040497177758E-4	-3852.5652755710576	0.0	-68.94273364421089
4515000	-3920.5835822870454	-72.24779155073682	-3848.3357907363084	62.02157284135985	1931.9784271586402	233.26450284869253	25.22872735509119	13.155912416614655	0.2829812537225957	0.1967906988936628	0.2590710317802275	0.26115701560351434	0.0010082902723936012	0.001008290272393601	-3848.3357907363084	0.0	-68.26430644019614
4516000	-3931.6677035526377	-79.55771304618305	-3852.109990506455	75.1010680325209	1918.898931967479	308.5469242201439	40.987159469324105	13.36396402261026	0.283390656346642	0.21232704400326416	0.2617008301253422	0.24258146952475204	6.475859656924854E-4	6.475859656924853E-4	-3852.109990506455	0.0	-74.25503433167202
4517000	-3925.1864258010046	-77.2875194442448	-3847.8989063567597	70.84326369411991	1923.15673630588	276.92651236136163	31.000595425340332	20.01324609923285	0.29385013308700214	0.21530897326044762	0.25124135338498205	0.23959954026756858	7.278030025728634E-4	7.278030025728635E-4	-3847.8989063567597	0.0	-72.000978248923
4518000	-3937.882532625434	-84.84675263606421	-3853.03577998937	92.88841553369338	1901.1115844663066	383.3841223834159	51.0337394765203	17.744173640210597	0.2866808718295742	0.2292056752454426	0.250121707562182	0.2339917453628016	5.405640611057287E-4	5.405640611057287E-4	-3853.03577998937	0.0	-78.29929715043869
4519000	-3936.000646742896	-79.95251064628415	-3856.048136096612	64.00680861751212	1929.9931913824878	265.59199075137263	53.680848261167704	13.574000727373917	0.2849280549209384	0.22988578637350418	0.2328475582691565	0.2523386004364013	7.483850785730943E-4	7.483850785730941E-4	-3856.048136096612	0.0	-73.43379828869496
4520000	-3928.671028723706	-79.67407193667965	-3848.996956787026	71.92869312758228	1922.0713068724176	306.90734847519354	28.10858373226205	16.671780528873953	0.3009195680265716	0.19707265353391853	0.25377295434372393	0.24823482409578634	7.39792596305149E-4	7.39792596305149E-4	-3848.996956787026	0.0	-75.14216287488964
4521000	-3933.372002085286	-82.78835998240821	-3850.583642102878	79.55471656459981	1914.4452834354001	341.3285187225572	48.40375804539512	17.963827011276262	0.28645999170003444	0.20302138266323508	0.26228380154094455	0.24823482409578634	6.094042223298109E-4	6.094042223298109E-4	-3850.583642102878	0.0	-76.30165392437816
4522000	-3930.3807023601444	-78.73559602525232	-3851.6451063348923	66.12814052486648	1927.8718594751335	284.2600496089023	28.11060592864665	17.514686030066088	0.28770381842301684	0.19817331241187847	0.2636758052610009	0.25044706390410426	7.265382112009818E-4	7.265382112009819E-4	-3851.6451063348923	0.0	-74.08732724276283
4523000	-3928.6717923183933	-75.4658800455203	-3853.205912272873	70.44406983454742	1923.5559301654525	272.456744969638	27.465494959015682	11.867564758508147	0.27571143729034764	0.23097197301031902	0.233534631744511	0.25978195795482273	8.475799283971691E-4	8.475799283971691E-4	-3853.205912272873	0.0	-71.57698831150657
4524000	-3928.2063806644833	-74.64261421066695	-3853.5637664538162	63.3122649947793	1930.6877350052207	248.58805953065792	18.32483198957883	16.24119947963033	0.2785871851461697	0.2411184008746876	0.23372930754658527	0.2465651064325578	7.924720977114923E-4	7.924720977114922E-4	-3853.5637664538162	0.0	-71.3930248468103
4525000	-3923.148380749778	-76.0529811960904	-3847.0953995536875	73.49521938644752	1920.5047806135524	278.1345357387329	25.9435687052183	19.670714663199384	0.29355425757591874	0.19777905825868647	0.24693439274926265	0.2617322914161326	7.083253877892303E-4	7.083253877892301E-4	-3847.0953995536875	0.0	-71.4216236320986
4526000	-3925.5697931878954	-74.43603125173853	-3851.133761936157	63.228635376483616	1930.7713646235163	240.79596930515427	21.393057839757578	26.36418512334835	0.29355425757591874	0.21813522100482047	0.25247518836628774	0.2358353330529735	8.627809406721131E-4	8.627809406721131E-4	-3851.133761936157	0.0	-69.54126199808022
4527000	-3929.8910107923302	-78.06749736538646	-3851.823513426944	65.59324832400164	1928.4067516759983	266.32967217196443	24.751396508686003	23.82288792833144	0.29053182574068026	0.21491024066855027	0.2377237990229576	0.25683413456781234	8.619808691812128E-4	8.619808691812127E-4	-3851.823513426944	0.0	-72.98995162417823
4528000	-3926.7037099262097	-77.83211392961137	-3848.8715959965984	61.325381229456134	1932.674618770544	254.4419987256107	39.72141640612748	17.22529699854503	0.2845367655782373	0.2117681047379966	0.2533773580871827	0.25031777159658386	8.89103546707718E-4	8.891035467077181E-4	-3848.8715959965984	0.0	-71.83099255389232
4529000	-3921.8909724452774	-75.26520897032229	-3846.625763474955	66.78719726757036	1927.2128027324297	255.9808851719825	22.21550056560576	18.166243247950867	0.2845367655782373	0.2132839104720774	0.2543092665418974	0.2478700574077884	7.886796679934991E-4	7.886796679934991E-4	-3846.625763474955	0.0	-71.20513602545688
4530000	-3924.1375031996954	-75.55252607981656	-3848.5849771198787	62.798274424457986	1931.201725575542	251.24699846048924	22.37361288075777	18.13563062539701	0.28887254587197986	0.19670846073625242	0.26654893598397983	0.2478700574077884	7.738599106970564E-4	7.738599106970562E-4	-3848.5849771198787	0.0	-71.48178171805192
4531000	-3928.840620351233	-74.70035058504348	-3854.1402697661897	71.05128452348212	1922.948715476518	267.49589949095156	24.747702715243832	13.492442525138022	0.27852142664031065	0.21529337622862144	0.24647449629640006	0.2597107008346684	8.633448593174543E-4	8.633448593174543E-4	-3854.1402697661897	0.0	-70.87818891913997
4532000	-3930.6296942483445	-76.04874321624939	-3854.580951032095	67.91056391445493	1926.089436085545	261.74829823782443	30.27795308332475	21.81959926895561	0.26364463649416203	0.2218188043958273	0.27078274261899365	0.2437538164910176	7.90340400688991E-4	7.90340400688991E-4	-3854.580951032095	0.0	-70.56898228888423
4533000	-3923.62589585863	-72.39635632688483	-3851.229539531745	60.03003255296113	1933.969967447039	224.30228139050882	18.521021534697184	20.742275023227165	0.26364463649416203	0.22333469560278457	0.24933120521631472	0.26368946268673926	0.0010873968091641157	0.0010873968091641157	-3851.229539531745	0.0	-68.31561133643055
4534000	-3925.3112642614324	-74.12146123686237	-3851.18980302457	61.02563965178182	1932.9743603482182	235.85284235953517	23.801646730862643	25.427074807758068	0.2770537925974328	0.2099255394995138	0.23994890899131918	0.2730717589117348	8.849893691081884E-4	8.849893691081885E-4	-3851.18980302457	0.0	-68.95855485476343
4535000	-3924.4379531578984	-75.56610351968193	-3848.8718496382166	67.36797032714797	1926.632029672852	263.66474045667803	26.541850600932705	15.6544853085857	0.2921251691617479	0.19422818918958185	0.25630162242434995	0.25734501922432085	7.97348839421698E-4	7.973488394216979E-4	-3848.8718496382166	0.0	-71.26207549460929
4536000	-3926.4283119144343	-76.44430623236764	-3849.9840056820667	69.61917191751981	1924.38082808248	277.0285283537526	31.85976856525259	12.755978246986935	0.28974928802250605	0.2175010909450357	0.24838965265613444	0.2443599683763244	7.358784366559867E-4	7.358784366559868E-4	-3849.9840056820667	0.0	-72.01681538656828
4537000	-3932.2592945146243	-77.0435219637644	-3855.21577255086	67.30457216900312	1926.6954278309968	269.2567143797605	29.71804679396517	19.866600233631846	0.26586441323591353	0.20885277344447092	0.2689885705958702	0.25629424272374596	8.77597259358931E-4	8.775972593589307E-4	-3855.21577255086	0.0	-71.77554213902695
4538000	-3931.0388247274946	-77.3577798216938	-3853.6810449058007	67.70982116170418	1926.2901788382958	273.11767771513723	23.6519692158069	22.82330531175518	0.29746076928784515	0.19479067891883062	0.25577055016664696	0.25197800162667794	8.163662623886708E-4	8.163662623886707E-4	-3853.6810449058007	0.0	-72.57319987487257
4539000	-3929.566409284103	-76.30086994498916	-3853.2655393391137	71.96220864230796	1922.037791357692	264.3935602441973	17.11974219193357	26.509658944878165	0.28308304325852474	0.21672669928738258	0.2616398107491602	0.23855044670493317	7.19458274797816E-4	7.19458274797816E-4	-3853.2655393391137	0.0	-72.20542481554787
4540000	-3933.9626219003167	-80.99867160226012	-3852.9639502980567	68.70579285301241	1925.2942071469877	274.01254557226514	54.495741843092894	16.967601099269	0.28392805460534765	0.21789932710038395	0.25442175087879565	0.24375086741547344	8.193340217862218E-4	8.193340217862215E-4	-3852.9639502980567	0.0	-73.89565848379773
4541000	-3921.28471251586	-71.43562439443505	-3849.849088121425	58.360915775982726	1935.6390842240173	217.7536987703756	24.760503651956366	16.56399655301532	0.27899526598499547	0.21918296813494156	0.25736401399833647	0.2444577518817272	9.425774768149616E-4	9.425774768149615E-4	-3849.849088121425	0.0	-67.06185615655984
4542000	-3929.251476307564	-78.25994225033905	-3850.991534057225	68.2830640733537	1925.7169359266463	282.91279505999273	27.343437970720164	23.041958781529047	0.2712103074307792	0.22696792668915786	0.24555416171200675	0.2562676041680569	7.580437257303245E-4	7.580437257303242E-4	-3850.991534057225	0.0	-73.04668506385764
4543000	-3931.8654311392443	-81.02882376661209	-3850.836607372632	73.25925523402941	1920.7407447659707	297.0860062724075	21.378362372400304	15.712202256733564	0.30158221220142045	0.23033142344115737	0.24555416171200675	0.22253220264541607	7.521196372328753E-4	7.52119637232875E-4	-3850.836607372632	0.0	-77.47857430015183
4544000	-3935.2857941401285	-83.2414085457105	-3852.044385594418	80.26008724424908	1913.739912755751	343.58921469027257	30.20549075238097	19.308282392238166	0.3104270675828224	0.22203032116138877	0.23321247516609794	0.2343301360896915	6.722383740182172E-4	6.722383740182174E-4	-3852.044385594418	0.0	-78.24315167313446
4545000	-3923.0952632219564	-76.62757076972532	-3846.467692452231	71.33580514806235	1922.6641948519377	277.3573554736619	27.23907063723672	20.868525446828336	0.2880173842075293	0.2144494145201481	0.2533684576276117	0.24416474364471158	7.8753100076093E-4	7.875310007609301E-4	-3846.467692452231	0.0	-71.62545094387664
4546000	-3922.7529409847116	-76.01870814478346	-3846.734232839928	70.00965127669666	1923.9903487233034	268.4886159906186	23.467480570413016	21.93160796989909	0.2843512943280866	0.2144494145201481	0.2533684576276117	0.24783083352415428	8.046355653636241E-4	8.046355653636241E-4	-3846.734232839928	0.0	-71.35810435295845
4547000	-3923.277291629388	-78.78538166824366	-3844.4919099611443	77.58003030560239	1916.4199696943977	295.1892127652349	40.2522946321853	17.049618242206165	0.2892396189240797	0.21820430564849888	0.24386982173208863	0.24868625369533343	7.374850067798051E-4	7.374850067798051E-4	-3844.4919099611443	0.0	-72.93390428725242
4548000	-3928.5739999998173	-75.33757178564841	-3853.236428214169	69.79039220701308	1924.2096077929868	259.10272687566925	25.041200429040185	23.936752388535037	0.2820095710493157	0.2098129458903744	0.2514470293657419	0.25673045369456865	8.609143687233427E-4	8.609143687233428E-4	-3853.236428214169	0.0	-70.20457513884416
4549000	-3930.990437034656	-73.75048698205099	-3857.2399500526053	67.73406429500523	1926.2659357049947	259.2173960702905	25.789432349927843	14.40566714934339	0.28287513966066047	0.21500796193931118	0.23558852925813525	0.26652836914189376	8.379985056204983E-4	8.379985056204987E-4	-3857.2399500526053	0.0	-69.67405258432504
4550000	-3928.216159321521	-75.49740606282325	-3852.7187532586977	68.04354073938303	1925.956459260617	259.04358859075285	25.273694325037386	18.16064198673899	0.27717945461244287	0.221665388169289	0.25120727443396523	0.2499478827843036	8.604166189698616E-4	8.604166189698615E-4	-3852.7187532586977	0.0	-70.97119849302318
4551000	-3922.370418094712	-75.59102406419764	-3846.7793940305146	64.67857056822314	1929.3214294317768	260.8259025821062	26.517811520754194	12.593268768822776	0.2829656685395368	0.2092476107714739	0.2596649133978661	0.24812180729112385	8.710197766156503E-4	8.710197766156503E-4	-3846.7793940305146	0.0	-71.66967168628658
4552000	-3926.702850798229	-74.17476515977495	-3852.5280856384543	61.646072463365144	1932.353927536635	243.05097372722093	21.70939398419767	16.515162002455334	0.2829656685395368	0.20317425346358214	0.2657382707057579	0.24812180729112385	8.894854916548E-4	8.894854916548001E-4	-3852.5280856384543	0.0	-70.29374669009621
4553000	-3928.983481242747	-69.58598255311755	-3859.3974986896296	58.248919171188085	1935.7510808288118	209.18441777321158	23.34236913280366	13.482337150342325	0.2855146466266608	0.20872811861418186	0.24845307882867593	0.2573041559304821	9.98988879696519E-4	9.989888796965189E-4	-3859.3974986896296	0.0	-65.77727951565534
4554000	-3930.4139965200416	-76.46739933493961	-3853.946597185102	61.58318810213113	1932.416811897869	255.97364396923916	23.620841727702416	20.413371013332384	0.29435581303796426	0.20762660313531034	0.25452178449985197	0.24349579932687418	9.184424754961635E-4	9.184424754961636E-4	-3853.946597185102	0.0	-71.84310037330744
4555000	-3923.9133343473177	-73.82971815167966	-3850.083616195638	64.27486752091173	1929.7251324790882	244.99310433861206	28.93300568011949	17.075299704582825	0.2898807754047886	0.20762660313531034	0.25297924080567763	0.24951338065422415	8.943003494659926E-4	8.943003494659925E-4	-3850.083616195638	0.0	-68.94954946764456
4556000	-3927.6733489037365	-76.22645022457112	-3851.4468986791653	68.75828438516952	1925.2417156148306	273.12418255213123	28.20082189331927	16.571494873866566	0.28585465781979996	0.21064156896196898	0.2539903925640077	0.24951338065422415	7.133466907983521E-4	7.133466907983522E-4	-3851.4468986791653	0.0	-71.6887387794172
4557000	-3920.4970810261457	-74.79010728273238	-3845.706973743413	57.45622320654162	1936.5437767934584	223.29782928734681	34.792437861034934	19.68381176729256	0.28595975967185994	0.2085683504438293	0.2539903925640077	0.25148149732030395	8.859298287216059E-4	8.859298287216061E-4	-3845.706973743413	0.0	-68.93615743917874
4558000	-3925.3408553625018	-76.3177294423569	-3849.023125920145	59.48948685742278	1934.510513142577	243.28017964048286	18.947149331633057	18.44330515262641	0.271583138936651	0.21293120695753606	0.26400415678550987	0.25148149732030395	8.874810107605044E-4	8.874810107605047E-4	-3849.023125920145	0.0	-72.60635523959151
4559000	-3931.370221769241	-77.22263507196482	-3854.1475866972764	74.41983819813058	1919.5801618018695	270.5552551496168	41.66990087752683	20.11089980533864	0.27749527090138815	0.20701907499279892	0.2599457661970185	0.25553988790879534	8.471792803222024E-4	8.471792803222026E-4	-3854.1475866972764	0.0	-70.7503337667127
4560000	-3920.0347400983615	-72.75060636971816	-3847.284133728643	60.73213863968775	1933.2678613603123	232.6882882451639	25.077342424942483	14.99858648645118	0.29140843421034496	0.21415015170474888	0.254525438160349	0.23991597592455802	8.492795430559451E-4	8.49279543055945E-4	-3847.284133728643	0.0	-68.63981310932624
4561000	-3926.9237729848765	-78.32475134539452	-3848.599021639482	70.24537708400521	1923.7546229159948	285.53071558731796	28.59302202194802	21.599557587920494	0.2971783559498131	0.2078035252456047	0.25871658609752407	0.23630153270705895	7.45242497488458E-4	7.452424974884578E-4	-3848.599021639482	0.0	-73.12917673830545
4562000	-3920.9427945923503	-71.52919207230946	-3849.413602520041	60.10634876538576	1933.8936512346143	225.22117264754075	18.735375422658944	16.17231823689329	0.2976461681366287	0.20784972226676382	0.2397585922130595	0.2547455173835488	9.626667908620543E-4	9.626667908620543E-4	-3849.413602520041	0.0	-68.057581496305
4563000	-3927.611658751236	-72.88104083486816	-3854.730617916368	67.3169047827212	1926.6830952172788	245.83244639395724	18.114314391597762	12.82417686057539	0.2755104950941394	0.2088371245166129	0.24688469367019159	0.268767686719057	9.249712706675717E-4	9.249712706675713E-4	-3854.730617916368	0.0	-70.04032888795984
